code,name,open,high,low,close,volume,amount,MA_60,date,p_change
300372,欣泰电气,3.39,3.57,3.29,3.51,6751118.0,11519244.0,19.5332168286,2017-07-26,456.50190395
002291,星期六,16.05,16.31,15.83,15.95,12050830.0,111742256.0,27.319972178,2017-07-26,71.2850920248
300379,东方通,61.65,62.01,59.99,60.64,3261037.0,49148453.0,97.1325490626,2017-07-26,60.1790057101
300063,天龙集团,48.98,49.21,48.35,48.66,5661469.0,35051186.0,76.5705238374,2017-07-26,57.358248741
600680,上海普天,47.89,47.97,47.38,47.77,1298323.0,15857121.0,74.9906373017,2017-07-26,56.9827031646
002175,东方网络,66.16,66.55,64.86,65.71,20878071.0,210967476.0,103.02368528,2017-07-26,56.7853983868
000004,国农科技,160.02,160.69,158.76,159.5,749543.0,16050616.0,249.418097371,2017-07-26,56.3749826775
603636,南威软件,40.38,40.74,39.7,39.94,4578800.0,45727488.0,62.3740276319,2017-07-26,56.1693230644
002571,德力股份,27.64,28.29,27.56,28.17,6707236.0,46701993.0,43.111515145,2017-07-26,53.0405223466
002312,三泰控股,106.71,106.71,106.71,106.71,5624000.0,32900400.0,162.990367182,2017-07-26,52.7414180325
600538,国发股份,18.62,18.84,18.4,18.78,5551218.0,32960974.0,28.6194342214,2017-07-26,52.3931534687
000953,河池化工,24.25,24.25,24.25,24.25,684500.0,6365850.0,36.8810147934,2017-07-26,52.0866589417
000702,正虹科技,21.44,21.55,21.2,21.28,5561300.0,44340048.0,32.2351809533,2017-07-26,51.4811135024
300359,全通教育,87.33,88.24,86.08,86.75,6894742.0,72385713.0,130.579024211,2017-07-26,50.5233708481
600275,武昌鱼,16.81,16.86,16.55,16.67,2410960.0,14162196.0,24.9600800758,2017-07-26,49.7305343481
603268,松发股份,28.4,28.7,27.62,27.8,554683.0,15415762.0,41.1319807024,2017-07-26,47.9567651164
600379,宝光股份,20.61,20.74,20.45,20.55,1291200.0,13859234.0,30.3125939694,2017-07-26,47.5065399969
603006,联明股份,38.66,38.96,38.05,38.15,826480.0,15543853.0,56.0615903767,2017-07-26,46.9504334908
000893,东凌粮油,15.91,16.05,15.85,15.97,2700700.0,21147945.0,23.4608681181,2017-07-26,46.9058742523
600149,廊坊发展,31.73,32.43,31.73,32.08,5481001.0,60555031.0,47.0819857252,2017-07-26,46.7642946548
300168,万达信息,104.16,104.16,98.52,100.08,26808327.0,330773632.0,146.73241443,2017-07-26,46.6151223319
002077,大港股份,13.16,13.4,12.99,13.11,3549801.0,31860519.0,19.082703771,2017-07-26,45.558381167
300275,梅安森,47.94,48.31,46.78,47.07,4080592.0,67247581.0,68.1579698039,2017-07-26,44.8012955256
002339,积成电子,47.15,47.85,46.48,47.65,6548620.0,74624117.0,68.9925684525,2017-07-26,44.7902800681
300302,同有科技,92.85,94.29,92.3,93.74,4579589.0,62164068.0,135.477727256,2017-07-26,44.5249917393
002280,联络互动,115.37,124.0,112.4,122.11,61419626.0,539730201.0,175.925410749,2017-07-26,44.0712560384
002400,省广股份,118.46,119.01,116.8,117.35,13097857.0,83706624.0,168.737069502,2017-07-26,43.7895777608
000409,山东地矿,15.89,16.14,15.82,15.89,6616294.0,46599616.0,22.825348107,2017-07-26,43.6459918629
300028,金亚科技,16.8,16.92,16.66,16.75,4053350.0,28141237.0,23.9121903309,2017-07-26,42.759345259
