code,name,open,high,low,close,volume,amount,MA_60,date
600892,宝诚股份,99.53,109.73,99.31,104.05,2677449.0,183438442.0,102.797833333,2017-03-10
600810,神马股份,32.76,33.48,32.08,32.89,18033281.0,190747868.0,32.3293333333,2017-03-10
002552,宝鼎重工,53.95,55.08,53.89,54.52,5999489.0,104620045.0,54.299,2017-03-10
600876,洛阳玻璃,40.18,40.18,40.18,40.18,930637.0,26216044.0,37.9246666667,2017-03-10
600967,北方创业,71.87,73.38,70.78,73.28,23870585.0,329965556.0,73.1668333333,2017-03-10
300080,新大新材,24.23,24.91,24.23,24.67,24671517.0,230260966.0,24.2653333333,2017-03-10
000026,飞亚达Ａ,111.65,116.25,110.84,115.36,12911365.0,182133275.0,115.187333333,2017-03-10
600069,*ST银鸽,56.09,60.68,56.09,58.85,63024921.0,755949264.0,57.1345,2017-03-10
002078,太阳纸业,58.23,59.62,58.23,59.37,26004412.0,187576725.0,58.403,2017-03-10
600616,金枫酒业,3597.98,3649.14,3578.09,3603.66,6395300.0,81518085.0,3587.563,2017-03-10
000504,南华生物,57.67,59.65,57.29,58.68,1481062.0,24969851.0,58.2818333333,2017-03-10
002088,鲁阳节能,41.22,41.84,41.08,41.71,1953806.0,36160447.0,41.4248333333,2017-03-10
002098,浔兴股份,36.2,39.8,36.2,39.8,25743411.0,432563824.0,39.2335,2017-03-10
600120,浙江东方,504.27,518.1,504.27,511.7,21356066.0,633425892.0,500.950666667,2017-03-10
