code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
601633,长城汽车,2.04,11.14,,17.51,,620858.11,11.14,,10-24,长城汽车,-1.85,9.02,9.21,9.29,8.9,9.19,22948566,0.38072,4.42156862745,0.774216666667,0.396909212518
601939,建设银行,0.77,1.32,5.5,14.59,,19155700.0,0.66,,10-30,建设银行,-1.046,4.73,4.78,4.78,4.69,4.78,97799980,1.01942,6.14285714286,0.896242857143,4.65367965368
601818,光大银行,0.51,2.0,4.21,12.62,,2387500.0,2.37,,10-31,光大银行,-1.934,3.55,3.6,3.61,3.53,3.62,100056915,0.25133,6.96078431373,0.878450980392,3.48039215686
000543,皖能电力,0.9,34.33,,10.97,,94712.79,33.45,,10-23,皖能电力,5.23,6.64,6.31,6.66,6.27,6.31,48806593,2.80052,7.37777777778,0.809342222222,0.214907596207
601328,交通银行,0.7,1.45,6.79,10.61,,5204000.0,1.01,,10-31,交通银行,-1.299,5.32,5.37,5.38,5.28,5.39,64921563,0.1654,7.6,0.80636,5.24137931034
600011,华能国际,0.92,29.58,,18.4,,1323475.27,32.41,,10-21,华能国际,-0.283,7.05,7.08,7.13,6.95,7.07,20907223,0.19912,7.66304347826,1.41,0.259061645648
600016,民生银行,1.1,1.85,8.02,14.47,3.36,3837700.0,4.35,,10-31,民生银行,-1.512,8.47,8.58,8.59,8.43,8.6,61741731,0.20893,7.7,1.11419,4.16216216216
600036,招商银行,1.92,5.49,13.84,14.63,6.98,4850000.0,5.89,,10-30,招商银行,-1.199,14.83,15.01,15.01,14.72,15.01,24862800,0.12052,7.72395833333,1.13001510417,1.40691408622
000966,长源电力,1.4,25.09,,29.14,,77793.68,25.09,,10-28,长源电力,-2.035,11.07,11.24,11.31,10.91,11.3,8492469,1.53254,7.90714285714,2.30414142857,0.315151170073
600027,华电国际,0.68,24.13,,18.45,,606858.8,42.74,,10-28,华电国际,0.561,5.38,5.35,5.39,5.27,5.35,37682468,0.63438,7.91176470588,1.45972058824,0.32788084152
601998,中信银行,0.7,1.45,6.29,11.92,0.85,3292600.0,2.0,,10-28,中信银行,-2.241,5.67,5.76,5.78,5.62,5.8,49455300,0.15501,8.1,0.96552,5.58620689655
600177,雅戈尔,1.46,65.91,,18.32,,325243.25,65.81,,10-30,雅戈尔,-1.043,12.34,12.57,12.58,12.21,12.47,16297545,0.73194,8.45205479452,1.54841643836,0.128236303968
601668,中国建筑,0.6,5.26,5.36,11.8,-0.52,1904355.2,12.67,,10-30,中国建筑,-0.733,5.42,5.45,5.47,5.36,5.46,105439226,0.35263,9.03333333333,1.06593333333,1.71736375158
601009,南京银行,1.67,19.29,13.16,14.77,23.08,517819.1,24.48,,10-29,南京银行,-0.965,15.4,15.51,15.52,15.19,15.55,13492146,0.45444,9.22155688623,1.3620239521,0.478048568493
000776,广发证券,1.51,196.08,,18.02,,1038601.72,241.58,,10-31,广发证券,-1.763,14.49,14.77,14.77,14.29,14.75,48602258,0.82108,9.59602649007,1.72920397351,0.0489393435846
600104,上汽集团,1.93,4.16,,12.95,,2126200.08,4.18,,10-30,上汽集团,-0.635,18.77,18.94,18.94,18.68,18.89,7351808,0.06668,9.72538860104,1.25943782383,2.33783379833
601788,光大证券,1.73,564.58,,20.16,,599969.44,567.69,,10-31,光大证券,-2.126,17.03,17.38,17.38,16.86,17.4,30871694,0.90321,9.84393063584,1.98453641618,0.0174358472419
600741,华域汽车,1.41,4.92,,14.91,,363407.92,4.89,,10-29,华域汽车,-1.697,13.9,14.1,14.14,13.77,14.14,7213288,0.27924,9.85815602837,1.46985106383,2.00369024967
600999,招商证券,1.52,210.45,,19.54,,883344.09,248.67,,10-31,招商证券,-2.02,15.52,15.88,15.88,15.3,15.84,22608862,0.47071,10.2105263158,1.99513684211,0.0485175876255
601211,国泰君安,1.75,173.44,,20.2,,1196111.1,204.08,,10-30,国泰君安,-1.694,17.99,18.2,18.32,17.7,18.3,34426510,2.25748,10.28,2.07656,0.0592712177122
000333,美的集团,2.6,22.64,,25.46,,1101210.27,23.0,,10-29,美的集团,-0.606,27.87,28.07,28.1,27.72,28.04,9740294,0.43496,10.7192307692,2.72911615385,0.473464256591
600020,中原高速,0.49,106.63,,13.44,,109999.09,106.65,,10-28,中原高速,-0.189,5.28,5.29,5.37,5.19,5.29,23027209,1.02463,10.7755102041,1.44822857143,0.10105514587
002736,国信证券,1.35,237.5,,28.5,,1108258.26,302.67,,10-28,国信证券,-1.1,15.28,15.49,15.49,15.1,15.45,15426256,0.70277,11.3185185185,3.22577777778,0.047656920078
600185,格力地产,1.44,336.36,,24.02,,82973.51,330.32,,10-31,格力地产,-2.105,17.21,17.46,17.65,16.94,17.58,10182905,1.76272,11.9513888889,2.87072361111,0.0355315402809
600837,海通证券,1.06,103.85,,13.04,,1106492.21,123.58,,10-29,海通证券,-2.494,12.9,13.19,13.21,12.74,13.23,48312295,0.59703,12.1698113208,1.58694339623,0.117186435443
601377,兴业证券,0.68,223.81,,21.68,,351900.01,224.7,,10-30,兴业证券,-0.824,8.42,8.52,8.63,8.3,8.49,113413176,1.69358,12.3823529412,2.68449411765,0.0553252890451
600023,浙能电力,0.44,22.22,,11.55,,562677.3,32.5,,10-29,浙能电力,-0.89,5.57,5.63,5.65,5.5,5.62,28721555,0.96136,12.6590909091,1.462125,0.569716062515
000899,赣能股份,0.67,52.95,,18.71,,43524.11,54.5,,10-30,赣能股份,-1.365,8.67,8.78,8.79,8.57,8.79,6149125,1.10759,12.9402985075,2.42112985075,0.244387129508
000685,中山公用,0.85,32.81,,13.92,,118669.82,136.43,,10-31,中山公用,0.271,11.1,11.06,11.14,10.84,11.07,10171343,1.01973,13.0588235294,1.81778823529,0.398013518117
600642,申能股份,0.44,39.3,,8.4,,198313.51,39.38,,10-30,申能股份,-0.831,5.97,6.02,6.06,5.92,6.02,11685458,0.25671,13.5681818182,1.13972727273,0.345246356697
