code,name,open,high,low,close,volume,amount,MA_20,date
600051,宁波联合,53.57,55.63,53.4,55.5,6987592.0,89541306.0,54.6325,2017-02-20
000909,数源科技,32.68,33.4,32.68,33.36,2392456.0,37642885.0,32.9055,2017-02-20
600350,山东高速,13.07,13.54,13.05,13.54,20525903.0,139114532.0,13.2425,2017-02-20
600810,神马股份,31.93,32.8,31.74,32.76,8153219.0,85292736.0,32.532,2017-02-20
002206,海 利 得,67.07,67.78,67.07,67.56,3025392.0,54842070.0,67.251,2017-02-20
600761,安徽合力,143.14,147.01,142.93,145.5,13220050.0,179628077.0,144.3645,2017-02-20
000404,华意压缩,33.44,33.99,33.44,33.99,8989859.0,88570222.0,33.5205,2017-02-20
002270,法因数控,19.1,19.47,19.1,19.36,1250317.0,17578053.0,19.141,2017-02-20
002444,巨星科技,63.97,64.66,63.8,64.61,6134524.0,91627700.0,64.1935,2017-02-20
002472,双环传动,51.4,52.24,51.3,52.24,2608294.0,27153341.0,51.4765,2017-02-20
002483,润邦股份,25.72,26.8,25.7,26.69,15523311.0,218578794.0,26.4795,2017-02-20
300024,机器人,478.64,484.08,476.04,483.61,6646855.0,134876480.0,480.923,2017-02-20
300126,锐奇股份,42.0,42.7,42.0,42.58,4367500.0,47988572.0,42.56,2017-02-20
300151,昌红科技,82.5,83.78,82.42,83.7,2377420.0,24694624.0,83.5795,2017-02-20
300173,智慧松德,82.28,83.23,81.91,82.86,744307.0,11645580.0,82.529,2017-02-20
300334,津膜科技,38.1,38.48,37.94,38.37,2452836.0,41427084.0,38.2245,2017-02-20
300443,金雷风电,105.17,106.7,104.65,106.5,761360.0,40117154.0,105.6805,2017-02-20
600085,同仁堂,327.43,333.39,326.45,333.17,7341417.0,223223584.0,329.0855,2017-02-20
600211,西藏药业,77.35,80.91,76.43,80.56,1812329.0,92853741.0,78.4635,2017-02-20
600285,羚锐制药,77.89,79.92,77.56,79.85,11095365.0,133985557.0,77.995,2017-02-20
600380,健康元,88.79,90.02,88.7,89.93,5406505.0,51169369.0,89.6365,2017-02-20
600422,昆药集团,122.62,123.96,122.33,123.67,7335890.0,94348827.0,123.1605,2017-02-20
600436,片仔癀,290.28,298.54,290.15,298.02,4002226.0,183155823.0,291.7845,2017-02-20
600513,联环药业,73.74,74.62,73.42,74.3,2524179.0,40298328.0,73.551,2017-02-20
600557,康缘药业,149.72,152.53,149.72,152.26,3326825.0,57579705.0,150.2055,2017-02-20
600594,益佰制药,239.06,242.75,238.03,242.45,6388157.0,103853525.0,241.3985,2017-02-20
