		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	442	383.7	持有	180.71
000923	河北宣工			2016-03-14	21.32	431	154.64	持有	54.29
300308	中际装备			2016-10-10	49.34	221	133.46	持有	115.19
300334	津膜科技			2016-03-08	35.44	437	127.14	持有	80.50
000615	京汉股份			2016-05-24	78.59	360	114.34	持有	168.45
300268	万福生科			2016-06-29	36.71	250	94.91	持有	71.55
600008	首创股份			2016-06-01	29.12	352	93.54	持有	56.36
300309	吉艾科技			2016-05-04	53.42	281	90.6	持有	101.82
002365	永安药业			2016-03-04	32.65	441	84.2	持有	60.14
300411	金盾股份			2016-02-03	41.56	471	79.02	持有	74.40
600173	卧龙地产			2016-03-02	13.69	294	75.68	持有	24.05
002759	天际股份			2016-03-14	37.43	431	73.95	持有	65.11
600480	凌云股份			2016-05-31	24.42	353	70.35	持有	41.60
002040	南 京 港			2016-03-09	26.89	436	70.06	持有	45.73
601008	连云港			2016-08-12	8.13	280	68.51	持有	13.70
000839	中信国安			2016-03-08	130.50	437	67.56	持有	218.66
601992	金隅股份			2016-10-25	9.28	206	67.35	持有	15.53
600475	华光股份			2016-03-15	33.27	430	65.7	持有	55.13
002455	百川股份			2016-03-02	42.25	443	64.57	持有	69.53
300327	中颖电子			2016-03-15	37.22	430	63.76	持有	60.95
300117	嘉寓股份			2017-02-06	41.98	102	61.27	持有	67.70
000958	东方能源			2017-02-09	29.89	99	60.62	持有	48.01
002656	摩登大道			2016-03-02	35.81	443	59.7	持有	57.19
000088	盐 田 港			2016-03-02	45.59	443	54.77	持有	70.56
600970	中材国际			2016-02-03	73.97	471	53.87	持有	113.82
600116	三峡水利			2016-08-15	46.64	277	51.29	持有	70.56
600161	天坛生物			2016-03-21	153.99	424	50.45	持有	231.68
000709	河钢股份			2016-11-10	30.00	190	45.7	持有	43.71
002008	大族激光			2017-01-20	279.88	119	45.35	持有	406.80
603997	继峰股份			2017-01-26	18.55	113	43.72	持有	26.66
601000	唐山港			2017-01-25	14.41	114	43.58	持有	20.69
000158	常山股份			2017-01-26	25.55	113	40.51	持有	35.90
000062	深圳华强			2016-09-07	119.74	254	40.3	持有	167.99
300122	智飞生物			2017-01-25	62.56	114	40.06	持有	87.62
