code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb
600739,辽宁成大,0.98,97.33,,9.85,,147023.68,114.09,,10-31,辽宁成大,0.758,22.6,22.99,23.47,22.38,22.43,70183187,5.14272,23.0612244898,2.27153061224
601688,华泰证券,1.38,193.62,,16.01,,863935.22,226.66,,10-31,华泰证券,-1.744,19.72,20.0,20.22,19.65,20.07,34338070,0.63078,14.2898550725,2.2878057971
600751,天海投资,0.05,1130.0,,1.19,,14257.52,3915.02,,10-31,天海投资,-1.837,9.62,9.7,9.78,9.6,9.8,8250287,0.46018,192.4,2.28956
601390,中国中铁,0.34,4.24,,7.15,,790843.1,11.8,,10-31,中国中铁,0.368,10.92,10.88,11.14,10.85,10.88,44203976,0.25862,32.1176470588,2.29641176471
002087,新野纺织,0.19,91.82,,5.13,,10117.39,91.8,,10-23,新野纺织,-1.047,8.51,8.7,8.78,8.48,8.6,14056164,2.7051,44.7894736842,2.2977
600060,海信电器,0.71,0.85,,8.33,,92804.61,0.96,,10-24,海信电器,1.183,19.67,19.51,20.27,19.32,19.44,21984820,1.68018,27.7042253521,2.30776197183
600529,山东药玻,0.44,16.79,,5.26,,11334.43,16.78,,10-30,山东药玻,-4.354,19.33,20.38,20.38,19.31,20.21,6463782,2.51138,43.9318181818,2.31081363636
002511,中顺洁柔,0.14,4.54,,2.78,,6613.11,29.78,,10-21,中顺洁柔,-3.471,11.68,12.14,12.19,11.68,12.1,10085371,2.07766,83.4285714286,2.31931428571
600723,首商股份,0.36,13.12,,7.52,,23670.34,13.14,,10-31,首商股份,-0.98,11.11,11.22,11.32,11.03,11.22,6556652,0.99635,30.8611111111,2.32075555556
000550,江铃汽车,1.78,0.56,,13.78,,154039.85,0.62,,10-27,江铃汽车,-2.09,29.98,30.59,30.96,29.67,30.62,2289106,0.44235,16.8426966292,2.32092359551
600704,物产中大,0.62,61.44,,8.33,,118068.5,264.98,,10-30,物产中大,-3.505,17.62,18.29,18.34,17.6,18.26,23743179,3.46112,28.4193548387,2.36733225806
000039,中集集团,0.64,5.82,,7.26,,172459.8,6.35,,10-28,中集集团,-3.537,21.0,21.75,21.86,20.96,21.77,19065515,1.51298,32.8125,2.3821875
601618,中国中冶,0.16,23.08,,6.35,,315143.2,26.46,,10-29,中国中冶,-0.331,6.02,6.05,6.11,6.01,6.04,56322214,0.34683,37.625,2.3891875
601677,明泰铝业,0.31,24.0,,4.66,,12974.85,27.86,,10-30,明泰铝业,-0.062,16.0,15.8,16.2,15.72,16.01,5467925,1.34116,51.6129032258,2.40516129032
000667,美好集团,0.06,530.0,,2.91,,16117.67,473.2,,10-22,美好集团,-1.976,4.96,5.05,5.06,4.96,5.06,36083118,1.40972,82.6666666667,2.4056
000728,国元证券,1.14,137.5,,12.2,,223684.2,137.27,,10-28,国元证券,-1.569,22.59,22.95,23.28,22.56,22.95,23087188,1.17546,19.8157894737,2.41752631579
601901,方正证券,0.48,108.7,4.17,12.11,-0.82,392710.25,164.94,,10-31,方正证券,-1.235,9.6,9.7,9.78,9.57,9.72,56425891,0.89709,20.0,2.422
002302,西部建设,0.44,33.33,,6.0,,22866.93,34.08,,10-23,西部建设,-2.088,17.82,18.23,18.48,17.81,18.2,5202492,1.92035,40.5,2.43
600035,楚天高速,0.27,22.73,,10.01,,39471.73,47.01,,10-30,楚天高速,0.459,6.56,6.53,6.85,6.44,6.53,54908853,3.77802,24.2962962963,2.43205925926
000665,湖北广电,0.43,26.47,,5.35,,27471.56,110.03,,10-30,湖北广电,-4.674,19.58,20.5,20.55,19.56,20.54,10989734,5.1999,45.5348837209,2.43611627907
600321,国栋建设,0.03,287.14,1.84,1.44,,4096.77,367.07,,10-20,国栋建设,-2.448,5.18,5.32,5.33,5.17,5.31,30327095,2.56818,172.666666667,2.4864
000404,华意压缩,0.32,12.93,,8.52,,18176.2,12.91,,10-17,华意压缩,-2.401,9.35,9.56,9.7,9.3,9.58,11809909,2.38718,29.21875,2.4894375
600418,江淮汽车,0.47,42.42,,8.03,,64914.94,54.72,,10-30,江淮汽车,-0.342,14.59,14.64,14.68,14.52,14.64,24465992,2.94907,31.0425531915,2.49271702128
000419,通程控股,0.18,8.21,,4.99,,9525.24,8.22,,10-27,通程控股,-2.597,9.0,9.24,9.28,9.0,9.24,9953415,1.83206,50.0,2.495
600900,长江电力,0.58,0.45,,10.74,,949322.71,0.46,,10-31,长江电力,0.074,13.56,13.59,13.66,13.51,13.55,19842381,0.2036,23.3793103448,2.51093793103
600467,好当家,0.05,56.67,,1.19,,3462.83,56.91,,10-28,好当家,-4.41,10.62,11.05,11.24,10.58,11.11,31297306,4.28438,212.4,2.52756
600428,中远航运,0.22,92.04,,5.43,,36608.47,90.89,,10-31,中远航运,-0.87,10.26,10.33,10.49,10.21,10.35,27863708,1.6483,46.6363636364,2.53235454545
002547,春兴精工,0.36,33.33,,6.94,,12182.13,59.14,,10-28,春兴精工,-0.375,13.28,13.25,13.46,12.98,13.33,34711774,5.0716,36.8888888889,2.56008888889
600812,华北制药,0.02,26.67,,0.6,,3164.54,40.59,,10-23,华北制药,-2.159,8.61,8.8,8.85,8.6,8.8,11805153,0.85633,430.5,2.583
600861,北京城乡,0.24,19.08,,3.34,,7592.72,19.05,,10-31,北京城乡,-2.412,18.61,19.16,19.18,18.46,19.07,5032758,1.5886,77.5416666667,2.58989166667
601788,光大证券,1.73,564.58,,20.16,,599969.44,567.69,,10-31,光大证券,-0.864,22.94,23.09,23.4,22.88,23.14,27098042,0.7928,13.2601156069,2.67323930636
002430,杭氧股份,0.12,20.0,,2.8,,10020.18,21.34,,10-28,杭氧股份,-1.709,11.5,11.71,11.71,11.26,11.7,12110406,1.49634,95.8333333333,2.68333333333
002420,毅昌股份,0.05,78.03,,1.17,,1886.05,78.17,,10-31,毅昌股份,-3.328,11.62,12.0,12.09,11.57,12.02,7376464,1.90486,232.4,2.71908
600143,金发科技,0.21,16.67,,6.66,,54424.96,19.19,,10-22,金发科技,-3.153,8.6,8.9,8.9,8.59,8.88,21511986,0.84031,40.9523809524,2.72742857143
601628,中国人寿,1.2,23.71,10.57,11.67,1.33,3383700.0,22.81,,10-29,中国人寿,-0.806,28.31,28.58,28.81,28.3,28.54,12072145,0.05797,23.5916666667,2.7531475
601211,国泰君安,1.75,173.44,,20.2,,1196111.1,204.08,,10-30,国泰君安,-0.789,23.9,24.03,24.28,23.84,24.09,28327896,1.85757,13.6571428571,2.75874285714
600006,东风汽车,0.17,78.69,,5.3,,33195.68,78.68,,10-31,东风汽车,-1.991,8.86,8.93,9.1,8.85,9.04,34395271,1.71976,52.1176470588,2.76223529412
002328,新朋股份,0.16,23.08,,3.23,,7211.94,23.94,,10-30,新朋股份,1.63,13.72,13.52,13.98,13.38,13.5,26318146,8.03469,85.75,2.769725
600757,长江传媒,0.28,33.33,,7.07,,34520.56,36.09,,10-28,长江传媒,-2.832,10.98,11.33,11.37,10.92,11.3,14753998,1.21582,39.2142857143,2.77245
000598,兴蓉环境,0.24,4.35,,9.35,,72896.13,8.33,,10-28,兴蓉环境,-1.521,7.12,7.23,7.25,7.11,7.23,26806919,0.89769,29.6666666667,2.77383333333
000719,大地传媒,0.61,12.96,,8.31,,47753.29,12.57,,10-28,大地传媒,-3.774,20.4,21.1,21.23,20.31,21.2,5704173,1.11151,33.4426229508,2.77908196721
000625,长安汽车,1.45,23.93,,23.76,,674084.32,23.62,,10-31,长安汽车,0.177,16.97,16.99,17.1,16.88,16.94,25658463,0.75744,11.7034482759,2.78073931034
600461,洪城水业,0.49,44.12,,8.44,,16156.31,42.01,,10-30,洪城水业,-2.352,16.19,16.51,16.62,16.17,16.58,7605202,2.30461,33.0408163265,2.78864489796
600999,招商证券,1.52,210.45,,19.54,,883344.09,248.67,,10-31,招商证券,-0.823,21.7,21.84,22.24,21.68,21.88,22561897,0.46974,14.2763157895,2.78959210526
600150,中国船舶,0.12,22.77,,0.98,,17079.92,23.09,,10-31,中国船舶,-1.359,34.83,35.05,35.4,34.81,35.31,8228971,0.59712,290.25,2.84445
600226,升华拜克,0.35,45.83,,9.59,,14162.24,46.34,,10-28,升华拜克,0.191,10.47,10.5,10.65,10.31,10.45,23576733,2.15316,29.9142857143,2.86878
600439,瑞贝卡,0.14,0.65,,5.66,,13080.74,0.65,,10-28,瑞贝卡,-2.338,7.1,7.22,7.36,7.08,7.27,22747033,2.41138,50.7142857143,2.87042857143
600012,皖通高速,0.42,4.77,,9.03,,70248.56,4.79,,10-29,皖通高速,-1.619,13.37,13.61,14.08,13.32,13.59,9843224,0.84448,31.8333333333,2.87455
000042,中洲控股,0.86,35.14,,11.88,,41326.72,35.38,,10-30,中洲控股,-0.9,20.91,21.18,21.49,20.54,21.1,7983429,1.66744,24.3139534884,2.88849767442
601555,东吴证券,0.81,125.0,,14.67,,218396.83,182.59,,10-30,东吴证券,-0.557,16.07,16.15,16.45,16.0,16.16,44129053,1.70317,19.8395061728,2.91045555556
300345,红宇新材,0.26,1301.09,5.21,5.05,0.1,3216.91,1723.4,,10-27,红宇新材,-4.018,15.05,15.73,15.76,15.01,15.68,13672874,4.67166,57.8846153846,2.92317307692
000022,深赤湾A,0.65,13.88,,9.86,,41750.98,13.86,,10-30,深赤湾Ａ,-0.771,19.3,19.45,19.52,19.23,19.45,2315915,0.49819,29.6923076923,2.92766153846
600480,凌云股份,0.35,9.38,,6.06,,12520.9,8.69,,10-30,凌云股份,-2.141,16.91,17.22,17.49,16.9,17.28,6002277,1.65939,48.3142857143,2.92784571429
600009,上海机场,1.0,21.95,,9.95,,192470.23,21.92,,10-28,上海机场,-1.502,29.52,29.97,30.0,29.48,29.97,5351635,0.48941,29.52,2.93724
002374,丽鹏股份,0.21,110.0,,3.65,,6937.25,279.41,,10-28,丽鹏股份,-3.977,16.9,17.7,17.73,16.9,17.6,4620134,2.02862,80.4761904762,2.93738095238
002403,爱仕达,0.24,9.09,,4.43,,7402.13,37.35,,10-31,爱仕达,-1.056,15.93,16.22,16.46,15.76,16.1,12666129,4.38127,66.375,2.9404125
600551,时代出版,0.57,1.26,7.79,7.37,,28785.81,1.26,,10-31,时代出版,-4.211,22.75,23.76,23.8,22.72,23.75,9941932,1.96549,39.9122807018,2.94153508772
600869,智慧能源,0.25,32.84,,7.72,,24992.11,31.29,,10-31,智慧能源,-1.036,9.55,9.62,9.83,9.48,9.65,16016244,0.80887,38.2,2.94904
000939,凯迪生态,0.17,21.43,,3.5,,23596.13,80.39,,10-27,凯迪生态,-1.37,14.4,14.4,14.74,14.33,14.6,33426984,3.55208,84.7058823529,2.96470588235
600292,中电远达,0.45,7.14,,6.46,,30935.65,41.38,,10-28,中电远达,-1.147,20.68,21.02,21.3,20.66,20.92,17175985,2.19975,45.9555555556,2.96872888889
300490,华自科技,0.42,7.69,,9.56,,3131.46,7.12,,12-16,N华自,44.004,13.09,12.0,13.09,12.0,9.09,11700,0.0468,31.1666666667,2.97953333333
