		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
600460	士兰微			2016-10-12	98.57	447	137.94	持有	234.54
600346	*ST橡塑			2016-05-20	39.86	594	129.58	持有	91.51
600507	方大特钢			2017-04-28	67.95	251	119.1	持有	148.88
600782	新钢股份			2017-05-16	32.38	233	118.68	持有	70.81
600438	通威股份			2017-02-22	63.67	316	113.51	持有	135.94
000916	华北高速			2016-05-27	8.77	556	104.9	持有	17.97
601699	潞安环能			2016-01-06	36.61	729	84.43	持有	67.52
002460	赣锋锂业			2017-06-14	261.80	204	76.16	持有	461.18
300411	金盾股份			2016-02-03	41.56	701	71.44	持有	71.25
600970	中材国际			2016-02-03	73.97	701	61.08	持有	119.15
600291	西水股份			2017-04-07	48.81	270	59.62	持有	77.91
601899	紫金矿业			2016-06-01	5.42	582	58.49	持有	8.59
300223	北京君正			2017-06-08	49.90	208	57.05	持有	78.37
600282	南钢股份			2017-05-25	17.20	224	56.69	持有	26.95
601877	正泰电器			2017-05-25	30.08	224	51.8	持有	45.66
600008	首创股份			2016-06-01	29.12	582	46.57	持有	42.68
002258	利尔化学			2017-06-08	43.60	208	43.65	持有	62.63
600206	有研新材			2017-05-31	34.57	216	42.2	持有	49.16
600559	老白干酒			2016-10-11	83.51	450	39.23	持有	116.27
002294	信立泰			2017-09-06	325.98	120	38.91	持有	452.81
002019	亿帆鑫富			2017-04-28	231.24	251	38.82	持有	321.01
600083	博信股份			2017-05-05	14.06	242	38.55	持有	19.48
600520	*ST中发			2017-11-01	41.37	64	38.26	持有	57.20
600148	长春一东			2016-02-02	49.04	700	38.11	持有	67.73
002128	露天煤业			2017-01-03	20.88	366	37.6	持有	28.73
300409	道氏技术			2017-11-29	125.90	36	32.72	持有	167.09
002430	杭氧股份			2017-10-23	26.02	73	31.98	持有	34.34
000709	河钢股份			2016-11-10	30.00	420	31.9	持有	39.57
600121	郑州煤电			2017-05-17	19.59	232	31.19	持有	25.70
002697	红旗连锁			2016-03-03	38.35	673	30.51	持有	50.05
002222	福晶科技			2017-08-04	36.49	151	30.45	持有	47.60
