code,name,open,high,low,close,volume,amount,MA_60,date,p_change
600256,广汇能源,181.2,183.41,177.89,181.94,29757445.0,146286361.0,257.486132424,2016-01-22,41.5225527226
600614,鼎立股份,1410.19,1423.49,1346.99,1406.86,14249837.0,119514494.0,1699.89103813,2016-01-22,20.8287276721
600800,天津磁卡,88.46,89.96,84.73,89.59,17001833.0,119787819.0,115.047726793,2016-01-22,28.4158129177
600805,悦达投资,107.88,108.96,105.73,108.12,7539617.0,67791706.0,146.310372163,2016-01-22,35.3222088076
600811,东方集团,79.94,81.26,78.39,80.54,11433130.0,76481515.0,105.574722271,2016-01-22,31.0835886158
600846,同济科技,162.14,167.19,159.34,166.25,15984749.0,140515616.0,203.406296923,2016-01-22,22.3496522846
000301,东方市场,10.09,10.23,9.88,10.15,10589490.0,50945292.0,12.2422063147,2016-01-22,20.6128700951
000633,合金投资,71.67,72.05,66.36,70.7,11751576.0,108717624.0,101.590216063,2016-01-22,43.691960485
000652,泰达股份,139.24,140.85,132.55,138.97,28232638.0,145227072.0,184.436660514,2016-01-22,32.7168889071
000839,中信国安,144.68,147.61,138.91,144.97,36859008.0,539945984.0,179.320731045,2016-01-22,23.6950617677
600106,重庆路桥,37.83,38.38,36.38,37.68,18572498.0,139598715.0,45.6602384856,2016-01-22,21.1789768725
600350,山东高速,10.23,10.27,9.92,10.1,7560090.0,40063569.0,12.4248739214,2016-01-22,23.0185536768
600368,五洲交通,11.8,11.89,11.47,11.85,7510846.0,38024555.0,14.5334015696,2016-01-22,22.6447389842
000548,湖南投资,26.64,27.82,25.74,27.5,15748845.0,117689280.0,35.4966207413,2016-01-22,29.0786208774
000916,华北高速,9.44,9.52,9.12,9.4,6664808.0,31945898.0,11.4570009599,2016-01-22,21.8829889349
600063,皖维高新,61.51,62.44,59.78,62.3,22418854.0,103547517.0,80.0760650905,2016-01-22,28.5330097761
600810,神马股份,21.69,22.09,21.07,21.81,3389546.0,23716018.0,26.578021823,2016-01-22,21.8616314673
601233,桐昆股份,20.61,20.97,20.24,20.91,7586414.0,73336461.0,27.7141833324,2016-01-22,32.5403315754
000584,友利控股,46.07,47.09,43.5,47.04,23259288.0,217932896.0,62.7890234196,2016-01-22,33.4800667934
000782,美达股份,31.76,32.56,30.7,32.26,16205694.0,154462656.0,48.1679339661,2016-01-22,49.3116365966
000936,华西股份,57.52,57.71,54.25,56.52,16097658.0,143173104.0,73.1807190353,2016-01-22,29.4775637568
000949,新乡化纤,20.17,20.35,19.52,20.21,10928506.0,47341612.0,24.5693452653,2016-01-22,21.5702388191
002064,华峰氨纶,56.1,56.43,54.9,56.1,14353852.0,73513056.0,70.5882794528,2016-01-22,25.8258100764
600031,三一重工,247.18,247.64,241.76,244.92,25089122.0,135858357.0,314.121175196,2016-01-22,28.2546036239
600149,廊坊发展,33.73,33.91,32.14,33.12,5989059.0,68002945.0,45.9003743505,2016-01-22,38.588086807
600169,太原重工,45.97,47.02,44.82,46.64,26377779.0,126886657.0,58.2219343628,2016-01-22,24.8326208465
600243,青海华鼎,13.63,13.81,13.04,13.64,4001135.0,34213729.0,19.0664995343,2016-01-22,39.7837209263
600320,振华重工,50.0,50.32,48.95,49.9,8630350.0,40896751.0,67.4413700767,2016-01-22,35.153046246
600388,龙净环保,106.0,106.8,103.04,105.92,12028612.0,158719380.0,131.189082942,2016-01-22,23.8567625959
600435,北方导航,133.18,136.79,130.03,135.79,15235832.0,304642193.0,207.738084248,2016-01-22,52.9848179161
600499,科达洁能,223.26,233.16,219.16,228.78,14426387.0,231057133.0,304.423256042,2016-01-22,33.0637538429
600526,菲达环保,49.02,50.15,47.4,49.56,10524619.0,133110399.0,65.9049818236,2016-01-22,32.9801893132
600579,天华院,21.46,21.61,20.35,21.37,2087317.0,23763110.0,26.0726538069,2016-01-22,22.0058671357
600582,天地科技,188.53,188.89,182.47,186.39,15491292.0,80861560.0,251.324543755,2016-01-22,34.8379976155
600592,龙溪股份,31.32,31.88,30.09,31.41,8033613.0,81269933.0,40.5387294335,2016-01-22,29.0631309567
600761,安徽合力,107.22,109.11,105.53,109.0,3664795.0,37533704.0,135.116024267,2016-01-22,23.9596552906
600815,厦工股份,40.71,41.38,39.23,40.95,10080212.0,66441249.0,59.9260369097,2016-01-22,46.3395284731
600841,上柴股份,29.05,29.84,27.77,29.62,7862905.0,83566433.0,35.9968948904,2016-01-22,21.5290171856
600860,京城股份,13.83,13.9,13.38,13.75,4243527.0,34950703.0,18.3425618117,2016-01-22,33.4004495399
601002,晋亿实业,8.88,9.29,8.76,9.18,20237504.0,180725215.0,12.0319326888,2016-01-22,31.0668048889
601100,恒立油缸,17.79,17.99,16.75,17.51,4858996.0,54661164.0,24.5055335735,2016-01-22,39.9516480496
601106,中国一重,6.75,6.89,6.6,6.79,49045685.0,328008435.0,8.99109187704,2016-01-22,32.4166697649
601218,吉鑫科技,12.04,12.19,11.77,12.1,9315438.0,50358330.0,15.5660389906,2016-01-22,28.6449503354
601226,华电重工,15.5,15.63,15.09,15.54,4508613.0,46214846.0,19.0571466272,2016-01-22,22.632861179
601369,陕鼓动力,11.79,11.99,11.62,11.9,4853540.0,32110969.0,15.1752005197,2016-01-22,27.5226934432
601608,中信重工,8.71,8.81,8.45,8.7,18738940.0,103806226.0,11.2761585484,2016-01-22,29.6110177976
603011,合锻股份,17.18,17.74,16.87,17.46,2056880.0,35451588.0,23.0219665683,2016-01-22,31.855478627
603012,创力集团,18.14,18.55,17.64,18.32,1953961.0,35272141.0,23.8179010794,2016-01-22,30.0103770707
603088,宁波精达,36.02,36.24,34.23,35.74,1348700.0,47498184.0,47.1775097348,2016-01-22,32.0019858277
603169,兰石重装,22.65,23.04,22.09,22.69,3810019.0,53582547.0,28.8224602353,2016-01-22,27.0271495607
603315,福鞍股份,34.0,34.46,33.1,34.17,852399.0,28911102.0,42.4806169795,2016-01-22,24.3213841952
603355,莱克电气,34.23,34.91,33.67,34.6,883329.0,30213027.0,44.4690380747,2016-01-22,28.5232314298
603698,航天工程,25.74,26.03,24.63,25.64,1900195.0,48308274.0,33.4582600047,2016-01-22,30.4924337158
000039,中集集团,354.42,358.15,345.8,354.42,9112721.0,137630736.0,466.321194921,2016-01-22,31.5730474919
000157,中联重科,279.64,282.07,274.17,278.42,30367530.0,138991056.0,339.627740724,2016-01-22,21.9839597456
000410,沈阳机床,52.35,53.36,50.67,52.75,27687580.0,501093568.0,67.2477106578,2016-01-22,27.4838116736
000425,徐工机械,140.08,141.33,137.17,139.66,36522424.0,122378968.0,175.659165005,2016-01-22,25.7762888479
000528,柳    工,69.22,69.32,65.6,68.53,9069314.0,63463824.0,85.6391552324,2016-01-22,24.9659349663
000551,创元科技,65.62,66.0,62.35,65.31,8060294.0,68489424.0,85.2549629436,2016-01-22,30.5389112596
000570,苏常柴Ａ,44.54,45.28,43.11,44.82,5014344.0,39088212.0,56.4664577141,2016-01-22,25.9849569703
000617,石油济柴,48.0,49.0,46.44,48.19,2367573.0,23805802.0,62.7154214302,2016-01-22,30.1419826316
000777,中核科技,163.73,164.41,155.61,162.09,9018711.0,212734464.0,211.355935422,2016-01-22,30.3941855894
000811,烟台冰轮,119.74,120.89,114.95,120.37,8482438.0,96682960.0,147.74509569,2016-01-22,22.7424571657
