code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
300185,通裕重工,0.09,50.0,4.61,2.16,0.1,8308.44,43.89,10派1转20,08-03,通裕重工,-1.911,3.08,3.13,3.13,3.07,3.14,36186203,1.32094,34.2222222222,0.7392,0.684444444444
000709,河钢股份,0.04,14.71,,0.93,,40900.49,14.57,,08-31,河钢股份,1.337,3.79,3.72,3.79,3.69,3.74,77671834,0.73159,94.75,0.881175,6.44119646499
600269,赣粤高速,0.32,77.78,,5.58,,73900.78,73.48,,08-09,赣粤高速,-1.493,5.28,5.35,5.36,5.26,5.36,18082863,0.77429,16.5,0.9207,0.212136796092
600019,宝钢股份,0.21,10.53,,3.03,,346848.28,9.26,,08-31,宝钢股份,-0.449,6.65,6.67,6.69,6.53,6.68,66512246,0.30128,31.6666666667,0.9595,3.00728078506
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,-1.294,11.44,11.58,11.59,11.37,11.59,18309326,0.17135,12.4347826087,0.997269565217,2.16257088847
000898,鞍钢股份,0.04,95.24,,0.69,,30000.0,93.55,,08-30,鞍钢股份,-0.513,5.82,5.82,5.83,5.71,5.85,18491743,0.30073,145.5,1.00395,1.52771944561
601166,兴业银行,1.49,2.76,15.88,9.46,1.46,2944100.0,6.12,,08-30,兴业银行,-0.847,16.39,16.51,16.51,16.37,16.53,38629269,0.20275,11.0,1.0406,3.98550724638
300292,吴通控股,0.41,64.0,7.92,5.3,-0.19,13040.17,125.59,10转30,08-27,吴通控股,-1.916,8.19,8.35,8.38,8.18,8.35,11233650,1.82476,19.9756097561,1.05870731707,0.312118902439
600308,华泰股份,0.06,22.0,,1.11,,7066.91,20.47,,08-20,华泰股份,-1.852,5.83,5.95,5.96,5.79,5.94,16375190,1.40251,97.1666666667,1.07855,4.41666666667
600266,北京城建,0.28,48.95,,2.25,,43486.71,48.96,,08-13,北京城建,-0.635,14.09,14.16,14.16,13.92,14.18,10875991,0.71692,50.3214285714,1.13223214286,1.02801692689
600033,福建高速,0.13,7.02,,4.2,,34299.56,6.99,,08-31,福建高速,-1.385,3.56,3.61,3.61,3.55,3.61,15788927,0.57531,27.3846153846,1.15015384615,3.90094236248
600461,洪城水业,0.34,6.25,,5.31,,13645.31,30.91,10派1.3转8,08-24,洪城水业,-2.033,7.71,7.88,7.88,7.69,7.87,7794438,1.31219,22.6764705882,1.20412058824,3.62823529412
601107,四川成渝,0.22,21.44,,5.25,,67544.57,21.44,,08-31,四川成渝,-2.321,5.05,5.13,5.15,5.03,5.17,15334300,0.70902,22.9545454545,1.20511363636,1.07064111262
000425,徐工机械,0.02,500.0,,0.62,,12701.26,1474.08,,08-12,徐工机械,-1.269,3.89,3.93,3.94,3.86,3.94,71384424,1.02072,194.5,1.2059,0.389
000900,现代投资,0.34,41.0,,4.81,,34238.88,43.29,,08-27,现代投资,-1.596,8.63,8.75,8.77,8.58,8.77,9628752,0.95294,25.3823529412,1.22089117647,0.619081779053
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,-1.097,6.31,6.37,6.38,6.29,6.38,11495161,0.84335,6.93406593407,1.22732967033,0.000770451770452
000926,福星股份,0.36,2.86,,3.61,,34017.61,36.42,,07-28,福星股份,-0.967,12.29,12.38,12.38,12.25,12.41,9148059,0.96463,34.1388888889,1.23241388889,11.9366744367
600188,兖州煤业,0.12,19.43,,1.5,,59242.2,-5.85,,08-29,兖州煤业,-2.0,10.29,10.43,10.43,10.15,10.5,11373597,0.38427,85.75,1.28625,4.41327843541
002472,双环传动,0.25,13.64,,2.86,,8263.9,34.29,10转10,08-16,双环传动,0.894,11.28,11.16,11.35,11.1,11.18,4412408,0.82569,45.12,1.290432,3.30791788856
002102,冠福股份,0.11,178.0,,2.79,,8103.06,178.51,10转20,08-31,冠福股份,-0.967,5.12,5.17,5.2,5.11,5.17,19262700,1.59505,46.5454545455,1.29861818182,0.261491317671
600320,振华重工,0.03,20.0,,0.75,,11229.34,2.09,,08-31,振华重工,-2.372,5.35,5.45,5.48,5.34,5.48,17578991,0.635,178.333333333,1.3375,8.91666666667
600798,宁波海运,0.01,29.17,,0.24,,637.51,44.94,,08-27,宁波海运,-1.715,5.73,5.88,5.89,5.7,5.83,10926957,1.05999,573.0,1.3752,19.6434693178
000825,太钢不锈,0.05,381.82,,1.41,,30155.27,371.75,,08-27,太钢不锈,1.025,4.93,4.88,4.98,4.76,4.88,85174058,1.49531,98.6,1.39026,0.258236865539
600350,山东高速,0.26,28.78,,5.43,,126972.81,29.04,,08-05,山东高速,-0.595,6.68,6.71,6.71,6.62,6.72,7765586,0.16141,25.6923076923,1.39509230769,0.892713957342
601339,百隆东方,0.2,11.11,,4.38,,30034.31,12.35,,08-09,百隆东方,1.89,6.47,6.36,6.61,6.33,6.35,14285945,0.9524,32.35,1.41693,2.91179117912
000056,皇庭国际,0.09,202.01,,1.01,,5076.38,541.65,,08-27,皇庭国际,0.0,12.81,12.81,12.82,12.62,12.81,2041922,0.71368,142.333333333,1.43756666667,0.704585581572
601588,北辰实业,0.12,9.09,,3.47,,39623.34,4.35,,08-18,北辰实业,1.01,5.0,4.94,5.04,4.91,4.95,17606726,0.66191,41.6666666667,1.44583333333,4.5837917125
600064,南京高科,0.99,48.13,,8.36,,76297.95,47.65,,07-28,南京高科,-0.806,17.22,17.34,17.34,17.11,17.36,6298600,0.81538,17.3939393939,1.45413333333,0.361394959359
000882,华联股份,0.02,29.38,,0.68,,4602.94,28.96,,08-12,华联股份,-1.155,4.28,4.32,4.33,4.22,4.33,31571141,1.67514,214.0,1.4552,7.2838665759
601668,中国建筑,0.51,18.6,,8.63,,1610031.0,17.24,,08-24,中国建筑,-1.693,8.71,8.81,8.85,8.62,8.86,258168913,0.86965,17.0784313725,1.47386862745,0.918195235083
600039,四川路桥,0.12,10.6,,3.7,,35911.91,10.62,,08-31,四川路桥,-2.222,4.84,4.95,4.96,4.82,4.95,25090690,0.83089,40.3333333333,1.49233333333,3.80503144654
600177,雅戈尔,1.31,0.77,,14.2,,307059.09,5.78,,08-31,雅戈尔,-0.997,13.9,14.05,14.05,13.88,14.04,8419687,0.37814,10.6106870229,1.50671755725,13.7801130168
000761,本钢板材,0.06,50.0,,1.52,,18253.82,42.6,,08-25,本钢板材,-1.647,5.97,6.07,6.07,5.92,6.07,11724249,0.42852,99.5,1.5124,1.99
002421,达实智能,0.13,69.71,,3.08,,7945.72,80.61,10转20,08-26,达实智能,-0.93,6.39,6.46,6.47,6.37,6.45,11384400,0.81036,49.1538461538,1.51393846154,0.705119009523
000600,建投能源,0.64,5.4,,10.6,,115464.8,5.5,,08-10,建投能源,-0.65,9.17,9.21,9.24,9.14,9.23,6506306,0.59688,14.328125,1.51878125,2.65335648148
000667,美好置业,0.11,646.15,,4.54,,27323.28,648.7,,07-20,美好置业,-0.8,3.72,3.75,3.76,3.7,3.75,17826387,0.70185,33.8181818182,1.53534545455,0.0523379738732
600919,江苏银行,0.54,14.89,,8.26,,560953.4,14.06,,08-01,江苏银行,-1.367,10.1,10.21,10.25,10.05,10.24,52859718,4.57878,18.7037037037,1.54492592593,1.25612516479
002502,骅威文化,0.21,200.0,,2.83,,8875.77,263.72,10转10,08-20,骅威文化,-1.688,11.65,11.83,11.83,11.62,11.85,4235243,0.88808,55.4761904762,1.56997619048,0.277380952381
600153,建发股份,0.3,15.38,,4.42,,86151.57,18.13,,08-31,建发股份,-0.645,10.79,10.85,10.87,10.72,10.86,14819391,0.52269,35.9666666667,1.58972666667,2.3385348938
000965,天保基建,0.11,57.14,,2.5,,11157.31,57.59,,08-24,天保基建,-2.086,7.04,7.19,7.2,7.03,7.19,11999701,1.18934,64.0,1.6,1.1200560028
600089,特变电工,0.37,9.02,,5.65,,121315.8,9.26,,08-30,特变电工,-0.847,10.54,10.55,10.62,10.42,10.63,29940644,0.93575,28.4864864865,1.60948648649,3.15814706059
300362,天翔环境,0.15,4.06,11.92,1.26,-0.9,2108.55,43.77,,08-26,天翔环境,0.524,19.18,19.2,19.4,19.06,19.08,2601479,1.37728,127.866666667,1.61112,31.4942528736
002347,泰尔股份,0.05,27.86,,0.85,,1031.22,27.82,10转10,08-20,泰尔股份,-1.556,9.49,9.68,9.68,9.46,9.64,8847082,2.71587,189.8,1.6133,6.81263460158
