code,name,open,high,low,close,volume,amount,MA_20,date
000576,广东甘化,88.74,91.17,87.63,90.73,4860404.0,70709595.0,89.713,2016-07-04
600262,北方股份,38.76,43.11,38.73,43.11,6461747.0,179903864.0,39.913,2016-07-04
601226,华电重工,13.71,14.04,13.68,14.02,10774723.0,99564309.0,13.944,2016-07-04
603169,兰石重装,20.03,20.72,19.93,20.57,9534132.0,119660047.0,20.1925,2016-07-04
603315,福鞍股份,39.39,40.74,39.37,40.44,2350422.0,47123612.0,40.045,2016-07-04
603318,派思股份,52.12,53.63,51.58,52.88,13606599.0,237656185.0,52.7205,2016-07-04
000410,沈阳机床,47.72,49.89,47.34,49.37,30236283.0,511592281.0,48.448,2016-07-04
000678,襄阳轴承,34.77,36.33,34.64,36.24,9266639.0,74203036.0,35.05,2016-07-04
002526,山东矿机,19.96,20.56,19.86,20.52,8214950.0,81387214.0,20.3605,2016-07-04
002698,博实股份,32.46,33.48,32.3,33.36,4884529.0,93495641.0,33.1095,2016-07-04
600216,浙江医药,73.65,76.16,73.65,75.88,26631241.0,359781831.0,74.3275,2016-07-04
000606,青海明胶,71.12,72.89,71.05,72.47,8580992.0,87419901.0,72.287,2016-07-04
000790,华神集团,96.28,99.84,96.28,99.75,8622329.0,98390105.0,97.722,2016-07-04
300436,广生堂,120.5,123.5,118.54,123.12,2815775.0,170896773.0,122.074,2016-07-04
600583,海油工程,130.27,135.22,129.89,133.89,28304991.0,197888583.0,131.204,2016-07-04
603003,龙宇燃油,18.88,19.84,18.86,19.83,4697798.0,91354217.0,19.214,2016-07-04
600029,南方航空,11.29,11.64,11.28,11.54,72860498.0,512064337.0,11.458,2016-07-04
600354,敦煌种业,23.47,24.63,23.36,24.45,14942929.0,122064561.0,23.7505,2016-07-04
603609,禾丰牧业,23.4,24.76,23.19,24.69,13308271.0,214228550.0,24.189,2016-07-04
000876,新 希 望,137.68,140.67,137.35,140.17,36329561.0,306002274.0,139.056,2016-07-04
000998,隆平高科,203.03,209.62,201.84,207.46,15533322.0,296667363.0,205.643,2016-07-04
002041,登海种业,203.14,211.44,202.47,211.18,5435899.0,84641272.0,209.0115,2016-07-04
002385,大北农,75.35,78.27,75.16,78.08,30461989.0,250707095.0,75.668,2016-07-04
002458,益生股份,121.11,127.83,119.19,125.66,4918931.0,228203088.0,121.8855,2016-07-04
002505,大康牧业,57.51,59.03,57.2,58.57,43295374.0,165618835.0,58.411,2016-07-04
300021,大禹节水,75.25,81.27,75.21,80.26,11005715.0,216017456.0,76.8035,2016-07-04
600502,安徽水利,78.18,78.18,78.18,78.18,17541894.0,141913922.0,72.4,2016-07-04
600970,中材国际,72.21,74.64,72.09,74.53,20270703.0,129384042.0,73.1775,2016-07-04
601618,中国中冶,3.96,4.12,3.94,4.05,72137102.0,269217552.0,3.998,2016-07-04
000498,山东路桥,16.37,16.72,15.81,16.08,21286123.0,128239612.0,15.7185,2016-07-04
002652,扬子新材,40.4,41.18,40.09,40.71,7760833.0,101913411.0,40.5775,2016-07-04
