code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
601222,林洋能源,0.5,8.7,,3.66,,22045.18,30.37,10派2转25,08-26,XD林洋能,1.509,7.4,7.31,7.41,7.24,7.29,11846414,0.67984,14.8,0.54168,1.70114942529
300185,通裕重工,0.09,50.0,4.61,2.16,0.1,8308.44,43.89,10派1转20,08-03,通裕重工,1.498,2.71,2.67,2.72,2.65,2.67,23456763,0.85564,30.1111111111,0.6504,0.602222222222
002670,国盛金控,0.31,110.48,,1.65,,9840.46,239.28,,08-25,国盛金控,0.796,13.93,13.88,13.94,13.73,13.82,3680693,0.74744,44.935483871,0.741435483871,0.406729578847
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,1.27,6.38,6.3,6.39,6.29,6.3,14739613,0.53872,14.1777777778,0.785448888889,0.0287861970636
300026,红日药业,0.31,10.71,5.55,5.75,0.15,31142.14,25.7,10转20,08-26,红日药业,1.119,4.52,4.47,4.54,4.46,4.47,18423739,0.82452,14.5806451613,0.838387096774,1.36140477696
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,1.839,4.43,4.35,4.45,4.33,4.35,12310943,0.90194,4.86813186813,0.861659340659,0.000540903540904
300292,吴通控股,0.41,64.0,7.92,5.3,-0.19,13040.17,125.59,10转30,08-27,吴通控股,0.599,6.72,6.64,6.75,6.62,6.68,16408087,2.32496,16.3902439024,0.868682926829,0.256097560976
600269,赣粤高速,0.32,77.78,,5.58,,73900.78,73.48,,08-09,赣粤高速,0.982,5.14,5.09,5.14,5.07,5.09,15974093,0.684,16.0625,0.8962875,0.206511956801
000898,鞍钢股份,0.04,95.24,,0.69,,30000.0,93.55,,08-30,鞍钢股份,0.762,5.29,5.27,5.31,5.24,5.25,18282388,0.29732,132.25,0.912525,1.38859722806
002060,粤水电,0.09,0.95,,1.93,,5132.24,0.91,,08-19,粤 水 电,4.645,4.28,4.07,4.38,4.06,4.09,42768910,3.55899,47.5555555556,0.917822222222,50.0584795322
300420,五洋科技,0.35,157.93,11.18,3.86,-0.16,3209.54,223.09,,08-03,五洋科技,2.331,8.34,7.95,8.45,7.69,8.15,14053140,7.65637,23.8285714286,0.919782857143,0.150880589049
600019,宝钢股份,0.21,10.53,,3.03,,346848.28,9.26,,08-31,宝钢股份,1.101,6.43,6.36,6.44,6.32,6.36,57519194,0.26054,30.619047619,0.927757142857,2.90779179668
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,0.841,10.79,10.68,10.83,10.68,10.7,32574917,0.30485,11.7282608696,0.940606521739,2.03969754253
601992,金隅股份,0.34,54.55,,4.67,,182114.53,73.82,,08-30,金隅股份,2.624,7.04,6.87,7.08,6.77,6.86,312221233,3.83317,20.7058823529,0.966964705882,0.379576211786
600308,华泰股份,0.06,22.0,,1.11,,7066.91,20.47,,08-20,华泰股份,2.33,5.27,5.15,5.27,5.13,5.15,16972525,1.45367,87.8333333333,0.97495,3.99242424242
600508,上海能源,0.4,1900.0,,3.52,,28717.56,2269.69,,08-25,上海能源,0.532,11.34,11.27,11.35,11.19,11.28,4556660,0.63049,28.35,0.99792,0.0149210526316
002102,冠福股份,0.11,178.0,,2.79,,8103.06,178.51,10转20,08-31,冠福股份,0.993,4.07,4.03,4.09,4.01,4.03,17013617,1.40881,37.0,1.0323,0.207865168539
601166,兴业银行,1.49,2.76,15.88,9.46,1.46,2944100.0,6.12,,08-30,兴业银行,1.045,16.44,16.3,16.55,16.29,16.27,88111913,0.46247,11.033557047,1.04377449664,3.99766559673
600177,雅戈尔,1.31,0.77,,14.2,,307059.09,5.78,,08-31,雅戈尔,2.386,9.87,9.63,9.88,9.6,9.64,29389487,0.8206,7.53435114504,1.0698778626,9.78487161693
000425,徐工机械,0.02,500.0,,0.62,,12701.26,1474.08,,08-12,徐工机械,1.163,3.48,3.44,3.49,3.42,3.44,45078272,0.64457,174.0,1.0788,0.348
601333,广深铁路,0.1,42.86,,2.46,,68182.27,46.71,,08-25,广深铁路,1.852,4.4,4.32,4.43,4.31,4.32,36830536,0.65161,44.0,1.0824,1.02659822678
600337,美克家居,0.2,2.0,,4.22,,13166.78,2.46,,08-19,美克家居,5.433,5.24,4.97,5.26,4.94,4.97,19997731,1.34809,26.2,1.10564,13.1
