code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,-0.48,6.22,6.24,6.25,6.18,6.25,10966906,0.80459,6.83516483516,1.20982417582,0.000759462759463
600100,同方股份,1.67,413.79,,24.34,,495688.33,462.21,,08-30,同方股份,-0.365,13.66,13.68,13.74,13.58,13.71,14582748,0.66349,8.17964071856,1.9909245509,0.019767613327
600177,雅戈尔,1.31,0.77,,14.2,,307059.09,5.78,,08-31,雅戈尔,-0.425,14.05,14.11,14.12,14.03,14.11,4656755,0.20914,10.7251908397,1.52297709924,13.9288192723
601166,兴业银行,1.49,2.76,15.88,9.46,1.46,2944100.0,6.12,,08-30,兴业银行,-0.359,16.66,16.72,16.75,16.62,16.72,40464716,0.21239,11.1812080537,1.05774228188,4.05116233829
002714,牧原股份,2.07,1970.0,,26.43,,107242.89,2189.93,,07-21,牧原股份,0.799,23.97,23.85,24.0,23.7,23.78,4281670,0.71114,11.5797101449,3.0605173913,0.00587802545428
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,0.088,11.37,11.36,11.39,11.3,11.36,12518471,0.11715,12.3586956522,0.991167391304,2.14933837429
601992,金隅股份,0.34,54.55,,4.67,,182114.53,73.82,,08-30,金隅股份,1.395,4.36,4.3,4.41,4.29,4.3,35391530,0.49544,12.8235294118,0.598858823529,0.235078449345
600036,招商银行,1.4,6.87,15.0,9.54,-11.91,3523100.0,6.84,,08-19,招商银行,-0.269,18.57,18.63,18.68,18.55,18.62,22941249,0.11121,13.2642857143,1.26541285714,1.93075483468
000625,长安汽车,1.18,8.26,,15.43,,549098.86,7.98,,08-30,长安汽车,-0.69,15.84,15.91,16.09,15.72,15.95,31599360,0.84021,13.4237288136,2.07128135593,1.62514876677
600366,宁波韵升,1.38,216.3,,17.71,,74221.25,226.41,,08-31,宁波韵升,-0.155,19.38,19.36,19.49,19.32,19.41,3172562,0.59974,14.0434782609,2.4871,0.0649259281594
000600,建投能源,0.64,5.4,,10.6,,115464.8,5.5,,08-10,建投能源,-0.331,9.02,9.05,9.06,8.99,9.05,3197286,0.29332,14.09375,1.4939375,2.6099537037
000957,中通客车,0.98,390.0,,12.78,,29183.11,504.73,,08-19,中通客车,-1.477,14.68,14.9,14.91,14.61,14.9,6170457,1.29365,14.9795918367,1.91439183673,0.0384092098378
