code,name,open,high,low,close,volume,amount,MA_60,date,p_change
600845,宝信软件,36.44,38.08,36.44,37.04,4795942.0,84650673.0,92.3641898354,2016-05-13,149.363363487
600422,昆药集团,62.51,63.17,61.43,61.81,8316768.0,109634159.0,137.749555259,2016-05-13,122.859659051
603889,新澳股份,18.55,18.87,17.98,18.09,4372351.0,53154417.0,38.4883453432,2016-05-13,112.7603391
601918,国投新集,6.19,6.39,6.08,6.17,42694412.0,176010162.0,11.0365663699,2016-05-13,78.8746575341
600432,吉恩镍业,32.13,33.12,31.94,32.62,11121489.0,73803999.0,51.9964984847,2016-05-13,59.4006697877
600806,昆明机床,19.47,20.26,19.47,19.71,16486128.0,106637042.0,30.4939484831,2016-05-13,54.7130821059
002312,三泰控股,209.34,213.22,206.55,212.86,36894519.0,638602997.0,328.692408564,2016-05-13,54.4171796315
600871,石化油服,10.15,10.2,10.02,10.07,33397341.0,133924852.0,15.3443824263,2016-05-13,52.3771839752
600760,中航黑豹,39.75,41.37,39.45,40.48,10082634.0,83350134.0,60.1728720152,2016-05-13,48.648399247
300392,腾信股份,146.54,147.68,142.69,143.96,3531775.0,85565658.0,213.906444021,2016-05-13,48.5874159635
300028,金亚科技,42.39,43.4,41.52,41.83,21463862.0,376695318.0,61.8804390401,2016-05-13,47.9331557259
600490,鹏欣资源,90.92,95.41,90.08,94.71,35403336.0,235889748.0,138.140008303,2016-05-13,45.8557790123
600375,华菱星马,20.06,20.54,19.99,20.17,7997155.0,44278870.0,29.2627954792,2016-05-13,45.0807906752
002568,百润股份,93.13,94.97,92.96,93.26,5640245.0,123143521.0,133.079280806,2016-05-13,42.6970628411
600701,工大高新,63.92,67.67,63.48,65.85,10932313.0,130353922.0,92.3432486258,2016-05-13,40.2327238054
000748,长城信息,119.13,124.53,116.71,121.05,30107206.0,509988093.0,169.264228091,2016-05-13,39.8300108145
000712,锦龙股份,223.83,228.59,222.28,226.14,10613088.0,185927486.0,316.056331622,2016-05-13,39.7613565147
200771,杭汽轮Ｂ,41.16,41.16,39.14,39.37,2310454.0,15959204.0,54.9992350891,2016-05-13,39.698336523
600546,山煤国际,24.97,25.46,24.89,25.05,14541384.0,45277630.0,34.9414042566,2016-05-13,39.486643739
600234,山水文化,28.86,30.15,28.72,29.38,8416588.0,106395843.0,40.7154134848,2016-05-13,38.5820744888
300380,安硕信息,78.58,80.1,76.77,77.07,2478991.0,96561366.0,105.991135016,2016-05-13,37.5258012398
600446,金证股份,434.86,441.77,425.7,429.56,17141169.0,462308405.0,587.169134123,2016-05-13,36.6908311115
300468,四方精创,48.76,49.77,47.77,48.59,838723.0,40974146.0,66.3840579,2016-05-13,36.6208230089
300378,鼎捷软件,59.52,60.25,56.01,56.59,2055002.0,69753786.0,77.036267572,2016-05-13,36.1305311398
002751,易尚展示,125.72,129.89,124.42,125.0,3324780.0,210859150.0,170.134404577,2016-05-13,36.1075236617
300364,中文在线,81.78,84.43,81.24,82.09,1337607.0,110335186.0,111.45322743,2016-05-13,35.7695546711
002268,卫 士 通,157.03,157.98,153.44,154.08,7734588.0,228366563.0,208.798523513,2016-05-13,35.5130604316
300257,开山股份,86.5,87.01,83.81,84.25,7663872.0,104203076.0,113.976945153,2016-05-13,35.2842078965
002326,永太科技,70.32,71.6,68.57,69.09,11855446.0,162092144.0,93.4165336863,2016-05-13,35.2099199396
600306,商业城,21.41,21.9,21.28,21.5,6365763.0,81568179.0,28.967653469,2016-05-13,34.7332719487
001896,豫能控股,11.88,11.98,11.65,11.73,8527430.0,72980178.0,15.7711414937,2016-05-13,34.4513341325
300288,朗玛信息,194.93,196.81,188.99,189.84,2317297.0,73883283.0,254.832821823,2016-05-13,34.2355782885
000669,金鸿能源,40.38,40.81,40.04,40.4,5605627.0,88020872.0,54.0538495019,2016-05-13,33.7966571829
300164,通源石油,43.61,44.03,42.47,43.01,3709911.0,26933915.0,57.5322263489,2016-05-13,33.7647671447
000837,秦川机床,32.34,32.75,31.98,32.22,7287191.0,58439939.0,43.0947847267,2016-05-13,33.7516596112
300016,北陆药业,93.04,94.87,91.51,92.09,6730030.0,130326497.0,123.003737956,2016-05-13,33.5690497951
