		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	489	377.68	持有	178.46
000923	河北宣工			2016-03-14	21.32	478	134.24	持有	49.94
000916	华北高速			2016-05-27	8.77	404	99.77	持有	17.52
300268	万福生科			2016-06-29	36.71	250	94.91	持有	71.55
000839	中信国安			2016-03-08	130.50	484	93.32	持有	252.28
300450	先导智能			2016-09-21	184.43	287	82.87	持有	337.27
002759	天际股份			2016-03-14	37.43	478	80.66	持有	67.62
300411	金盾股份			2016-02-03	41.56	518	78.92	持有	74.36
600480	凌云股份			2016-05-31	24.42	400	73.42	持有	42.35
000615	京汉股份			2016-05-24	78.59	407	72.3	持有	135.41
002008	大族激光			2017-01-20	279.88	166	67.23	持有	468.04
600008	首创股份			2016-06-01	29.12	399	66.48	持有	48.48
000912	泸天化			2016-06-20	14.43	380	63.48	持有	23.59
000088	盐 田 港			2016-03-02	45.59	490	62.51	持有	74.09
300309	吉艾科技			2016-05-04	53.42	427	60.97	持有	85.99
300334	津膜科技			2016-03-08	35.44	484	57.25	持有	55.73
002656	摩登大道			2016-03-02	35.81	490	56.46	持有	56.03
000063	中兴通讯			2016-10-10	256.56	268	55.87	持有	399.89
600291	西水股份			2017-04-07	48.81	89	55.58	持有	75.94
002455	百川股份			2016-03-02	42.25	490	52.0	持有	64.22
002040	南 京 港			2016-03-09	26.89	483	49.83	持有	40.29
600475	华光股份			2016-03-15	33.27	477	49.59	持有	49.77
601992	金隅股份			2016-10-25	9.28	253	48.49	持有	13.78
600741	华域汽车			2017-01-20	632.34	166	47.96	持有	935.64
002035	华帝股份			2017-01-20	161.82	166	47.68	持有	238.98
600148	长春一东			2016-02-02	49.04	519	46.9	持有	72.04
600346	*ST橡塑			2016-05-20	39.86	411	46.36	持有	58.34
601008	连云港			2016-08-12	8.13	327	44.28	持有	11.73
000022	深赤湾Ａ			2015-12-07	78.68	576	43.78	持有	113.13
600116	三峡水利			2016-08-15	46.64	324	41.1	持有	65.81
000158	常山股份			2017-01-26	25.55	160	41.06	持有	36.04
000504	*ST生物			2016-03-08	56.18	484	40.57	持有	78.97
000709	河钢股份			2016-11-10	30.00	237	39.63	持有	41.89
600970	中材国际			2016-02-03	73.97	518	39.39	持有	103.11
300327	中颖电子			2016-03-15	37.22	477	38.5	持有	51.55
002072	凯瑞德			2017-03-17	26.69	110	35.26	持有	36.10
600319	*ST亚星			2016-03-07	11.54	485	35.01	持有	15.58
300122	智飞生物			2017-01-25	62.56	161	34.62	持有	84.22
002148	北纬通信			2017-01-25	85.72	161	34.59	持有	115.37
300083	劲胜精密			2017-01-26	54.81	160	34.5	持有	73.72
002350	北京科锐			2017-02-03	43.97	152	34.07	持有	58.95
000905	厦门港务			2017-01-25	24.91	161	32.52	持有	33.01
000910	大亚科技			2016-12-30	45.55	187	32.23	持有	60.23
601000	唐山港			2017-01-25	14.41	161	32.2	持有	19.05
600231	凌钢股份			2016-03-22	18.98	470	31.61	持有	24.98
300117	嘉寓股份			2017-02-06	41.98	149	31.35	持有	55.14
600036	招商银行			2017-04-25	85.55	71	30.44	持有	111.59
300376	易事特			2016-08-24	161.44	315	29.99	持有	209.85
002043	兔 宝 宝			2017-01-20	74.55	166	29.7	持有	96.69
600885	宏发股份			2016-09-08	86.44	300	29.59	持有	112.02
000611	*ST蒙发			2016-03-08	35.97	484	29.58	持有	46.61
601336	新华保险			2017-04-20	43.53	76	29.52	持有	56.38
300065	海兰信			2016-05-23	115.31	198	29.03	持有	148.78
600133	东湖高新			2017-02-06	31.18	149	28.77	持有	40.15
600507	方大特钢			2017-04-28	67.95	68	28.68	持有	87.44
002336	*ST人乐			2017-05-25	10.54	41	28.37	持有	13.53
002340	格林美			2017-02-08	113.67	147	28.33	持有	145.87
000951	中国重汽			2017-05-18	36.22	48	28.13	持有	46.41
600338	西藏珠峰			2017-01-23	37.31	163	27.93	持有	47.73
002423	*ST中特			2016-08-05	10.11	334	27.4	持有	12.88
300423	鲁亿通			2016-03-14	32.35	347	26.68	持有	40.98
002485	希努尔			2017-05-08	35.86	58	26.58	持有	45.39
601601	中国太保			2017-03-10	32.39	117	26.27	持有	40.90
601101	昊华能源			2017-05-18	20.96	48	26.15	持有	26.44
000488	晨鸣纸业			2017-05-19	60.61	47	25.77	持有	76.23
600212	*ST江泉			2017-05-16	20.82	50	25.26	持有	26.08
600808	马钢股份			2017-05-18	5.74	48	25.09	持有	7.18
000822	山东海化			2017-04-06	14.70	90	24.83	持有	18.35
600966	博汇纸业			2017-06-08	30.61	27	24.04	持有	37.97
600497	驰宏锌锗			2017-05-16	113.91	50	23.97	持有	141.21
300192	科斯伍德			2016-08-15	42.19	200	23.61	持有	52.15
300035	中科电气			2017-05-16	57.06	50	23.47	持有	70.45
002642	荣之联			2016-12-28	94.25	100	23.02	持有	115.95
002011	盾安环境			2017-01-24	57.28	162	22.89	持有	70.39
002361	神剑股份			2017-06-06	54.64	29	22.79	持有	67.09
002163	中航三鑫			2016-06-28	32.32	372	22.68	持有	39.65
600031	三一重工			2017-05-23	303.33	43	22.39	持有	371.24
002510	天汽模			2017-02-03	26.23	152	22.23	持有	32.06
002126	银轮股份			2016-09-29	45.86	279	22.09	持有	55.99
002617	露笑科技			2016-03-14	63.85	478	22.04	持有	77.92
002708	光洋股份			2017-06-06	26.33	29	21.88	持有	32.09
600698	湖南天雁			2017-05-25	51.60	41	21.88	持有	62.89
601880	大连港			2016-10-12	6.17	266	21.72	持有	7.51
000652	泰达股份			2016-05-26	119.69	405	21.7	持有	145.66
600782	新钢股份			2017-05-16	32.38	50	21.62	持有	39.38
000692	惠天热电			2017-02-07	77.88	148	21.47	持有	94.60
600801	华新水泥			2017-05-31	50.03	35	20.81	持有	60.44
603788	宁波高发			2017-02-03	37.90	152	20.77	持有	45.77
002745	木林森			2016-05-31	32.14	400	20.57	持有	38.75
600375	*ST星马			2017-02-03	25.44	26	20.28	持有	30.60
300166	东方国信			2017-05-04	222.12	62	20.1	持有	266.77
000673	当代东方			2016-08-31	129.88	139	19.96	持有	155.80
002016	世荣兆业			2016-06-22	45.16	378	19.95	持有	54.17
300082	奥克股份			2016-05-24	39.31	407	19.79	持有	47.09
002515	金字火腿			2017-06-02	88.66	33	19.66	持有	106.09
000016	深康佳Ａ			2017-01-25	100.22	161	19.64	持有	119.90
002080	中材科技			2017-05-31	36.81	35	19.4	持有	43.95
000970	中科三环			2017-06-09	202.90	26	19.39	持有	242.25
000019	深深宝Ａ			2017-06-07	55.60	28	19.35	持有	66.36
601116	三江购物			2017-06-01	26.27	34	19.22	持有	31.32
002300	太阳电缆			2017-06-06	51.61	29	19.2	持有	61.52
300208	恒顺众昇			2016-03-11	137.12	481	19.15	持有	163.38
000505	*ST珠江			2016-03-17	27.11	475	18.92	持有	32.24
000518	四环生物			2016-08-16	54.80	323	18.69	持有	65.04
601699	潞安环能			2016-01-06	36.61	546	18.68	持有	43.45
000050	深天马Ａ			2017-04-26	143.41	70	18.65	持有	170.16
603997	继峰股份			2017-01-26	18.55	160	18.6	持有	22.00
600373	中文传媒			2016-01-27	77.12	525	18.44	持有	91.34
300142	沃森生物			2017-01-26	155.91	160	18.39	持有	184.58
600830	香溢融通			2017-06-06	96.19	29	18.35	持有	113.84
600732	*ST新梅			2016-02-05	28.55	516	18.32	持有	33.78
000623	吉林敖东			2016-05-06	397.70	425	18.1	持有	469.69
600282	南钢股份			2017-05-25	17.20	41	17.97	持有	20.29
600337	美克家居			2017-05-25	64.52	41	17.92	持有	76.08
600501	航天晨光			2017-06-07	62.20	28	17.8	持有	73.27
002618	丹邦科技			2016-03-03	31.45	489	17.74	持有	37.03
300255	常山药业			2017-01-26	58.88	160	17.71	持有	69.31
601233	桐昆股份			2017-05-18	27.29	48	17.66	持有	32.11
603828	柯利达			2017-05-31	27.99	35	17.33	持有	32.84
002179	中航光电			2017-05-16	170.35	50	17.08	持有	199.45
300102	乾照光电			2017-02-03	40.84	152	16.87	持有	47.73
002482	广田集团			2017-06-05	66.47	30	16.83	持有	77.66
601678	滨化股份			2017-05-25	18.82	41	16.79	持有	21.98
002092	中泰化学			2017-06-06	35.95	29	16.61	持有	41.92
000716	黑芝麻			2016-08-16	26.77	136	16.32	持有	31.14
002424	贵州百灵			2017-05-19	167.83	47	16.3	持有	195.18
002636	金安国纪			2017-06-12	40.21	23	16.24	持有	46.74
600586	金晶科技			2016-05-31	52.51	400	16.23	持有	61.03
300401	花园生物			2017-03-07	66.16	120	16.19	持有	76.87
600015	华夏银行			2016-07-04	33.54	366	16.19	持有	38.97
600879	航天电子			2017-06-02	270.66	33	16.11	持有	314.27
300099	尤洛卡			2017-05-31	115.44	35	15.83	持有	133.71
002460	赣锋锂业			2017-06-14	261.80	21	15.81	持有	303.20
600760	*ST黑豹			2017-05-25	141.16	41	15.73	持有	163.36
002142	宁波银行			2017-05-11	25.81	55	15.73	持有	29.87
600308	华泰股份			2017-05-25	32.83	41	15.72	持有	37.99
002517	恺英网络			2017-01-26	61.57	160	15.61	持有	71.18
002398	建研集团			2017-05-31	33.64	35	15.43	持有	38.83
601899	紫金矿业			2016-06-01	5.42	399	15.31	持有	6.25
600463	空港股份			2017-02-06	43.15	149	15.27	持有	49.74
600251	冠农股份			2017-05-22	60.86	44	14.99	持有	69.98
600533	XD栖霞建			2016-08-08	43.98	331	14.85	持有	50.51
600673	东阳光科			2016-08-15	85.96	91	14.81	持有	98.69
600486	扬农化工			2017-05-16	129.46	50	14.71	持有	148.51
601216	君正集团			2017-01-20	52.06	166	14.68	持有	59.70
002017	东信和平			2017-06-02	53.98	33	14.67	持有	61.90
000544	中原环保			2017-05-12	40.44	54	14.54	持有	46.32
600884	杉杉股份			2016-12-05	339.93	212	14.51	持有	389.24
002055	得润电子			2017-01-26	119.85	160	14.31	持有	137.00
002046	轴研科技			2017-06-05	48.73	30	14.3	持有	55.70
600322	天房发展			2016-06-29	14.15	371	14.06	持有	16.14
600085	同仁堂			2017-01-23	329.49	163	13.99	持有	375.57
002068	黑猫股份			2017-05-17	39.22	49	13.9	持有	44.67
600242	中昌海运			2016-08-29	16.32	310	13.79	持有	18.57
600686	金龙汽车			2017-06-07	152.77	28	13.74	持有	173.76
002647	宏磊股份			2017-05-19	76.48	47	13.44	持有	86.76
300127	银河磁体			2017-06-13	36.07	22	13.39	持有	40.90
000778	新兴铸管			2017-04-05	75.44	91	13.39	持有	85.54
002047	宝鹰股份			2017-06-07	24.96	28	13.38	持有	28.30
300407	凯发电气			2017-01-26	69.48	160	13.34	持有	78.75
002086	东方海洋			2017-03-07	44.32	120	13.31	持有	50.22
000927	一汽夏利			2017-06-01	7.52	34	13.3	持有	8.52
002511	中顺洁柔			2017-05-26	54.53	40	13.28	持有	61.77
002553	南方轴承			2017-05-26	44.50	40	13.24	持有	50.39
600665	天地源			2017-05-25	20.44	41	13.11	持有	23.12
600033	福建高速			2017-01-24	22.15	162	13.09	持有	25.05
600048	保利地产			2016-11-01	169.70	246	13.04	持有	191.83
300335	迪森股份			2017-02-08	38.86	147	13.0	持有	43.91
000524	岭南控股			2016-03-11	53.14	481	12.97	持有	60.03
600540	新赛股份			2017-06-06	17.23	29	12.94	持有	19.46
000603	盛达矿业			2017-06-02	50.85	33	12.92	持有	57.42
600764	中电广通			2017-05-12	238.97	47	12.9	持有	269.80
002262	恩华药业			2017-05-18	110.60	48	12.78	持有	124.74
002478	常宝股份			2016-03-02	11.94	490	12.73	持有	13.46
600466	蓝光发展			2016-11-09	36.78	238	12.7	持有	41.45
002591	恒大高新			2017-05-16	43.84	50	12.66	持有	49.39
000759	中百集团			2017-05-02	57.58	64	12.61	持有	64.84
002218	拓日新能			2017-01-25	24.10	161	12.57	持有	27.13
300219	鸿利光电			2017-06-06	60.90	29	12.45	持有	68.48
002659	中泰桥梁			2017-05-11	30.32	55	12.4	持有	34.08
002428	云南锗业			2017-05-18	54.39	48	12.24	持有	61.05
