code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
000018,神州长城,1.43,20328.57,,29.88,,24252.84,20574.26,,10-31,神州长城,1.195,44.9,41.03,46.39,40.98,44.37,5913585,5.93016,31.3986013986,9.3819020979,0.00154455534249
002714,牧原股份,0.58,5700.0,,13.41,,27899.71,10235.59,,10-24,牧原股份,7.059,45.35,42.99,45.97,42.36,42.36,9223364,6.43859,78.1896551724,10.4852327586,0.0137174833636
601788,光大证券,1.73,564.58,,20.16,,599969.44,567.69,,10-31,光大证券,1.065,20.88,19.78,21.2,19.5,20.66,62523231,1.82923,12.0693641618,2.43318381503,0.0213775977928
600981,汇鸿集团,0.42,1131.67,,11.34,,73478.77,4069.91,,10-30,汇鸿集团,-4.113,11.19,10.78,11.65,10.53,11.67,13564588,5.60857,26.6428571429,3.0213,0.0235429561116
600894,广日股份,2.33,278.02,,37.73,,200280.86,296.32,,10-29,广日股份,-1.877,17.77,17.2,18.27,17.0,18.11,16809910,1.95476,7.62660944206,2.87751974249,0.0274318733978
600826,兰生股份,1.18,883.33,,14.39,,49542.62,868.11,,10-28,兰生股份,2.976,32.87,31.2,33.33,31.0,31.92,10596147,2.51904,27.8559322034,4.00846864407,0.0315351365893
300059,东方财富,0.87,1579.92,1.97,56.95,0.22,147540.98,2255.16,,10-27,东方财富,-5.424,44.29,43.0,45.42,42.2,46.83,86008930,6.66088,50.908045977,28.9921321839,0.0322219137532
603169,兰石重装,0.7,622.5,,40.96,,66216.51,1291.84,,10-29,兰石重装,-3.348,15.88,15.54,16.4,15.2,16.43,8135477,2.1038,22.6857142857,9.29206857143,0.0364429145152
002346,柘中股份,0.22,2100.0,,6.66,,9866.4,3157.46,,10-27,柘中股份,-3.748,16.95,16.5,18.0,15.89,17.61,5803181,8.29026,77.0454545455,5.13122727273,0.0366883116883
300345,红宇新材,0.26,1301.09,5.21,5.05,0.1,3216.91,1723.4,,10-27,红宇新材,-5.535,12.8,12.23,13.53,12.22,13.55,16593859,5.66968,49.2307692308,2.48615384615,0.0378380966964
600185,格力地产,1.44,336.36,,24.02,,82973.51,330.32,,10-31,格力地产,-1.464,18.84,18.0,19.7,17.9,19.12,12077939,2.0908,13.0833333333,3.14261666667,0.0388968169025
000615,湖北金环,0.53,657.14,,12.39,,20612.66,1215.65,,10-28,湖北金环,-3.242,13.73,13.47,14.17,13.0,14.19,7127683,3.36737,25.9056603774,3.20971132075,0.0394218284952
601872,招商轮船,0.34,405.88,,14.54,,162665.43,419.58,,10-28,招商轮船,-2.652,6.24,6.2,6.41,6.0,6.41,51181501,1.08414,18.3529411765,2.66851764706,0.0452176534357
000686,东北证券,1.14,267.74,,22.99,,223248.7,270.65,,10-29,东北证券,-1.332,15.55,15.09,16.09,14.47,15.76,78657018,4.49763,13.6403508772,3.13591666667,0.0509462571046
002555,顺荣三七,0.4,1900.0,,12.6,,35392.55,10748.99,,10-29,顺荣三七,-7.187,40.81,39.57,42.69,39.57,43.97,11288157,7.09813,102.025,12.85515,0.0536973684211
002321,华英农业,0.08,2400.0,,2.17,,3204.95,2655.13,,10-22,华英农业,-3.95,11.43,11.15,12.0,10.77,11.9,20413804,4.82073,142.875,3.1003875,0.05953125
000776,广发证券,1.51,196.08,,18.02,,1038601.72,241.58,,10-31,广发证券,1.37,17.76,16.86,17.97,16.85,17.52,91906118,1.55265,11.761589404,2.1194384106,0.0599836260913
600884,杉杉股份,1.62,341.69,,15.58,,66618.74,341.28,,10-28,杉杉股份,-5.691,33.31,33.01,34.59,31.79,35.32,33412771,8.13243,20.5617283951,3.20351728395,0.0601765588547
600029,南方航空,0.47,261.54,,12.33,,465600.0,270.7,,10-31,南方航空,-2.835,7.54,7.43,7.87,7.3,7.76,125440020,1.78622,16.0425531915,1.97804680851,0.0613388131509
600999,招商证券,1.52,210.45,,19.54,,883344.09,248.67,,10-31,招商证券,0.102,19.64,18.9,19.99,18.67,19.62,36062620,0.75082,12.9210526316,2.52477368421,0.0613972565055
002130,沃尔核材,0.68,466.67,,24.88,,38506.09,459.47,,10-31,沃尔核材,-4.554,19.7,19.12,20.8,18.8,20.64,18595122,4.80359,28.9705882353,7.20788235294,0.0620793885086
300033,同花顺,0.91,1037.5,3.09,34.36,1.78,48930.88,2179.66,,10-22,同花顺,-6.771,59.62,58.51,62.5,57.56,63.95,14809855,5.65266,65.5164835165,22.5114637363,0.0631484178472
000576,广东甘化,0.18,1288.64,,7.65,,8116.07,1290.75,,10-30,广东甘化,-7.143,16.38,16.1,17.19,15.88,17.64,12310447,4.80546,91.0,6.9615,0.0706170846784
000048,康达尔,0.43,1317.11,,28.19,,16834.32,1317.68,,10-30,康达尔,9.992,40.62,37.8,40.62,37.8,36.93,14692498,3.80567,94.4651162791,26.6297162791,0.071721508666
