code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
300185,通裕重工,0.09,50.0,4.61,2.16,0.1,8308.44,43.89,10派1转20,08-03,通裕重工,0.452,2.22,2.2,2.23,2.16,2.21,18764693,0.68449,41279408,44.4,0.5328,725439.152016,608597.38896,24.6666666667,0.493333333333
300063,天龙集团,0.23,3043.24,7.35,3.24,0.35,6759.84,4473.88,,08-27,天龙集团,-2.391,4.49,4.5,4.57,4.44,4.6,6658700,1.62329,29991884,9.165,0.632504347826,326165.70055,184178.730482,19.5217391304,0.00641478790054
300063,天龙集团,0.23,3043.24,7.35,3.24,0.35,6759.84,4473.88,,08-27,天龙集团,-2.391,4.49,4.5,4.57,4.44,4.6,6658700,1.62329,29991884,9.165,0.632504347826,326165.70055,184178.730482,19.5217391304,0.00641478790054
000903,云内动力,0.14,13.22,,2.95,,10956.45,13.72,,08-29,云内动力,-2.524,3.09,3.16,3.16,3.05,3.17,15433148,0.8866,47482317,11.036,0.651107142857,608977.464813,537879.92766,22.0714285714,1.66954830344
000903,云内动力,0.14,13.22,,2.95,,10956.45,13.72,,08-29,云内动力,-2.524,3.09,3.16,3.16,3.05,3.17,15433148,0.8866,47482317,11.036,0.651107142857,608977.464813,537879.92766,22.0714285714,1.66954830344
300420,五洋停车,0.35,157.93,11.18,3.86,-0.16,3209.54,223.09,,08-03,五洋停车,-7.826,6.36,6.88,6.88,6.23,6.9,8153100,4.45331,52716530,21.2,0.701417142857,325100.70786,116438.484408,18.1714285714,0.115060017548
300194,福安药业,0.3,200.0,9.01,3.86,0.4,8380.58,206.36,,08-27,福安药业,-1.957,5.51,5.43,5.59,5.43,5.62,4588738,0.78379,25284641,8.103,0.708953333333,655531.522482,322586.425708,18.3666666667,0.0918333333333
000591,太阳能,0.2,183.67,,2.87,,22038.33,1059.61,,08-16,太阳能,-1.37,5.04,5.05,5.11,4.92,5.11,10788176,0.58356,54313291,9.6,0.72324,1515577.40813,931732.182864,25.2,0.137202591605
601992,金隅集团,0.34,54.55,,4.67,,182114.53,73.82,,08-30,金隅集团,-0.378,5.27,5.23,5.31,5.1,5.29,45443202,0.55789,237269556,21.08,0.72385,5627185.38762,4292667.44354,15.5,0.284142988084
300026,红日药业,0.31,10.71,5.55,5.75,0.15,31142.14,25.7,10转20,08-26,红日药业,-0.759,3.92,3.96,4.02,3.9,3.95,15845185,0.66366,62587605,17.818,0.727096774194,1180333.47886,935921.361256,12.6451612903,1.18068732869
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,0.498,6.06,6.03,6.08,5.9,6.03,10660801,0.38964,64025905,12.71,0.746053333333,2443411.91377,1658035.91377,13.4666666667,0.0273423752673
002060,粤水电,0.09,0.95,,1.93,,5132.24,0.91,,08-19,粤 水 电,0.568,3.54,3.51,3.57,3.4,3.52,6614520,0.55042,22986187,15.804,0.759133333333,425600.768532,425406.908928,39.3333333333,41.4035087719
002060,粤水电,0.09,0.95,,1.93,,5132.24,0.91,,08-19,粤 水 电,0.568,3.54,3.51,3.57,3.4,3.52,6614520,0.55042,22986187,15.804,0.759133333333,425600.768532,425406.908928,39.3333333333,41.4035087719
002638,勤上股份,0.1,100.0,,1.64,,3705.23,119.17,,08-19,勤上股份,-0.638,4.67,4.62,4.75,4.58,4.7,9559603,0.9761,44585195,-10.763,0.76588,709226.163058,457364.567394,46.7,0.467
002638,勤上股份,0.1,100.0,,1.64,,3705.23,119.17,,08-19,勤上股份,-0.638,4.67,4.62,4.75,4.58,4.7,9559603,0.9761,44585195,-10.763,0.76588,709226.163058,457364.567394,46.7,0.467
600401,*ST海润,0.01,18.42,,0.85,,4246.44,18.71,,08-20,*ST海润,-5.155,0.92,0.92,0.92,0.92,0.97,15923900,0.33702,14649988,-3.686,0.782,434694.033984,434694.033984,92.0,4.99457111835
600401,*ST海润,0.01,18.42,,0.85,,4246.44,18.71,,08-20,*ST海润,-5.155,0.92,0.92,0.92,0.92,0.97,15923900,0.33702,14649988,-3.686,0.782,434694.033984,434694.033984,92.0,4.99457111835
002483,润邦股份,0.16,100.0,,2.81,,6667.97,146.44,,08-11,润邦股份,-1.279,4.63,4.7,4.72,4.52,4.69,2408940,0.4191,11120340,23.15,0.81314375,311343.31288,266124.245181,28.9375,0.289375
002670,国盛金控,0.31,110.48,,1.65,,9840.46,239.28,,08-25,国盛金控,-2.794,15.31,15.5,15.62,14.66,15.75,8893139,1.80594,135684254,19.343,0.814887096774,2293138.5364,753922.962281,49.3870967742,0.447022961388
002670,国盛金控,0.31,110.48,,1.65,,9840.46,239.28,,08-25,国盛金控,-2.794,15.31,15.5,15.62,14.66,15.75,8893139,1.80594,135684254,19.343,0.814887096774,2293138.5364,753922.962281,49.3870967742,0.447022961388
002585,双星新材,0.11,22.22,,1.53,,8073.01,21.05,,08-24,双星新材,-0.17,5.86,5.88,5.91,5.74,5.87,2548400,0.36643,14876238,31.607,0.815072727273,677578.95781,407542.008308,53.2727272727,2.39751247852
002585,双星新材,0.11,22.22,,1.53,,8073.01,21.05,,08-24,双星新材,-0.17,5.86,5.88,5.91,5.74,5.87,2548400,0.36643,14876238,31.607,0.815072727273,677578.95781,407542.008308,53.2727272727,2.39751247852
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,-1.101,9.88,9.9,9.91,9.74,9.99,43046706,0.33571,423556876,5.37,0.86127826087,12668814.4132,12668814.4132,10.7391304348,1.86767485822
603118,共进股份,0.6,20.0,,7.49,,17945.79,31.83,,08-16,共进股份,0.985,7.18,7.08,7.2,6.89,7.11,5120221,1.35635,36292471,6.774,0.896303333333,561344.600256,271044.19584,11.9666666667,0.598333333333
300381,溢多利,0.27,7.1,13.51,2.44,-0.65,3230.85,26.9,10派1转20,08-27,溢多利,-4.011,10.05,10.41,10.41,9.48,10.47,793155,0.24755,7940765,33.964,0.908222222222,408789.14283,321999.17394,37.2222222222,5.24256651017
300381,溢多利,0.27,7.1,13.51,2.44,-0.65,3230.85,26.9,10派1转20,08-27,溢多利,-4.011,10.05,10.41,10.41,9.48,10.47,793155,0.24755,7940765,33.964,0.908222222222,408789.14283,321999.17394,37.2222222222,5.24256651017
300062,中能电气,0.19,72.73,5.18,3.11,0.55,2930.14,71.58,,08-26,中能电气,-2.261,5.62,5.67,5.74,5.52,5.75,2442582,1.29003,13786632,11.02,0.919905263158,173096.0,106411.0751,29.5789473684,0.406695275243
000709,河钢股份,0.04,14.71,,0.93,,40900.49,14.57,,08-31,河钢股份,1.253,4.04,3.96,4.08,3.8,3.99,128388216,1.20928,509033729,26.933,0.9393,4289917.57221,4289226.68171,101.0,6.8660774983
000882,华联股份,0.02,29.38,,0.68,,4602.94,28.96,,08-12,华联股份,-1.064,2.79,2.82,2.82,2.73,2.82,12374701,0.5559,34455078,53.551,0.9486,763721.193213,621077.016942,139.5,4.74812797822
002354,天神娱乐,0.69,7.81,,4.01,,20196.94,41.5,,08-31,天神娱乐,-0.305,16.35,16.48,16.74,16.18,16.4,8516853,1.63946,140508960,8.743,0.950195652174,1531744.6815,849366.217035,23.6956521739,3.03401436286
002354,天神娱乐,0.69,7.81,,4.01,,20196.94,41.5,,08-31,天神娱乐,-0.305,16.35,16.48,16.74,16.18,16.4,8516853,1.63946,140508960,8.743,0.950195652174,1531744.6815,849366.217035,23.6956521739,3.03401436286
002472,双环传动,0.25,13.64,,2.86,,8263.9,34.29,10转10,08-16,双环传动,-0.703,8.48,8.53,8.59,8.3,8.54,2224250,0.40856,18777577,30.286,0.970112,579755.552,461660.64248,33.92,2.48680351906
002196,方正电机,0.19,266.09,,2.21,,4905.62,433.87,,08-18,方正电机,-1.045,8.52,8.58,8.6,8.01,8.61,2829535,0.97987,23780307,18.522,0.991010526316,384166.479648,246030.075288,44.8421052632,0.168522324263
601107,四川成渝,0.22,21.44,,5.25,,67544.57,21.44,,08-31,四川成渝,0.241,4.16,4.14,4.17,4.07,4.15,6675752,0.30867,27511185,12.15,0.992727272727,1272152.96,899699.84,18.9090909091,0.881953867028
601107,四川成渝,0.22,21.44,,5.25,,67544.57,21.44,,08-31,四川成渝,0.241,4.16,4.14,4.17,4.07,4.15,6675752,0.30867,27511185,12.15,0.992727272727,1272152.96,899699.84,18.9090909091,0.881953867028
600266,北京城建,0.28,48.95,,2.25,,43486.71,48.96,,08-13,北京城建,-4.7,12.37,12.98,13.01,12.18,12.98,23343842,1.48968,294143419,13.446,0.994017857143,1938428.48,1938428.48,44.1785714286,0.90252444185
600177,雅戈尔,1.31,0.77,,14.2,,307059.09,5.78,,08-31,雅戈尔,1.1,9.19,9.08,9.23,8.96,9.09,23028398,0.64299,210383145,6.086,0.996167938931,3291350.11741,3291350.11741,7.01526717557,9.11073659165
300362,天翔环境,0.15,4.06,11.92,1.26,-0.9,2108.55,43.77,,08-26,天翔环境,2.312,11.95,11.52,11.96,11.12,11.68,4652999,2.46087,53353230,39.374,1.0038,522214.03205,225949.936775,79.6666666667,19.6223316913
