code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb
000709,河北钢铁,0.05,2.13,,1.17,,50751.72,1.42,,10-29,河北钢铁,-2.907,3.34,3.4,3.42,3.32,3.44,229198576,2.15881,66.8,0.78156
601328,交通银行,0.7,1.45,6.79,10.61,,5204000.0,1.01,,10-31,交通银行,0.302,6.65,6.63,6.75,6.6,6.63,155399106,0.39591,9.5,1.00795
600308,华泰股份,0.06,3.51,,1.09,,6879.92,2.48,,10-24,华泰股份,-2.034,5.78,5.9,5.92,5.75,5.9,16737961,1.43358,96.3333333333,1.05003333333
601633,长城汽车,2.04,11.14,,17.51,,620858.11,11.14,,10-24,长城汽车,0.811,12.43,12.34,12.55,12.2,12.33,42140394,0.69911,6.0931372549,1.06690833333
601818,光大银行,0.51,2.0,4.21,12.62,,2387500.0,2.37,,10-31,光大银行,0.46,4.37,4.34,4.45,4.32,4.35,301723602,0.7579,8.56862745098,1.08136078431
000422,湖北宜化,0.04,90.0,,0.55,,3384.98,86.22,,10-27,湖北宜化,0.38,7.92,7.97,8.11,7.88,7.89,38033607,4.23625,198.0,1.089
000543,皖能电力,0.9,34.33,,10.97,,94712.79,33.45,,10-23,皖能电力,-1.311,9.03,9.15,9.17,8.99,9.15,39851982,2.28671,10.0333333333,1.10065666667
601939,建设银行,0.77,1.32,5.5,14.59,,19155700.0,0.66,,10-30,建设银行,0.34,5.9,5.88,5.97,5.84,5.88,103893262,1.08294,7.66233766234,1.11793506494
000488,晨鸣纸业,0.29,61.11,,3.76,,56132.56,64.52,,10-23,晨鸣纸业,-1.393,9.2,9.3,9.39,9.01,9.33,31520246,2.85241,31.724137931,1.19282758621
002545,东方铁塔,0.19,7.79,,1.68,,4825.49,7.78,,10-24,东方铁塔,9.968,13.57,13.0,13.57,12.6,12.34,67544726,19.74992,71.4210526316,1.19987368421
600708,光明地产,0.32,54.17,,2.92,,18453.17,73.36,,10-31,光明地产,-0.221,13.53,13.15,13.64,13.15,13.56,13216028,2.59962,42.28125,1.2346125
600016,民生银行,1.1,1.85,8.02,14.47,3.36,3837700.0,4.35,,10-31,民生银行,-0.626,9.52,9.6,9.84,9.43,9.58,322611768,1.09168,8.65454545455,1.25231272727
601166,兴业银行,2.16,7.46,15.87,15.75,31.86,4122100.0,7.62,,10-28,兴业银行,0.291,17.23,17.21,17.63,17.04,17.18,211671187,1.30826,7.97685185185,1.25635416667
601333,广深铁路,0.13,35.87,,3.27,,88281.66,35.86,,10-29,广深铁路,-2.667,5.11,5.26,5.28,5.1,5.25,42823183,0.75763,39.3076923077,1.28536153846
000900,现代投资,0.33,13.79,,5.03,,33260.9,14.02,,10-31,现代投资,0.589,8.54,8.48,8.64,8.46,8.49,17237059,1.70453,25.8787878788,1.3017030303
601998,中信银行,0.7,1.45,6.29,11.92,0.85,3292600.0,2.0,,10-28,中信银行,2.8,7.71,7.48,7.98,7.44,7.5,191169969,0.59918,11.0142857143,1.31290285714
601668,中国建筑,0.6,5.26,5.36,11.8,-0.52,1904355.2,12.67,,10-30,中国建筑,0.451,6.68,6.7,6.83,6.65,6.65,241769567,0.80858,11.1333333333,1.31373333333
600000,浦发银行,1.99,6.75,14.49,14.37,15.8,3716200.0,6.79,,10-30,浦发银行,-0.106,18.88,18.91,19.13,18.61,18.9,66128171,0.35451,9.48743718593,1.36334472362
600036,招商银行,1.92,5.49,13.84,14.63,6.98,4850000.0,5.89,,10-30,招商银行,-0.438,18.19,18.28,18.71,18.17,18.27,108842854,0.52762,9.47395833333,1.38604010417
600104,上汽集团,1.93,4.16,,12.95,,2126200.08,4.18,,10-30,上汽集团,1.578,21.89,21.61,22.1,21.5,21.55,32621733,0.29587,11.3419689119,1.46878497409
600642,申能股份,0.44,39.3,,8.4,,198313.51,39.38,,10-30,申能股份,-1.279,7.72,7.75,7.83,7.7,7.82,31288242,0.68735,17.5454545455,1.47381818182
002498,汉缆股份,0.23,27.78,,4.53,,24583.96,24.16,,10-28,汉缆股份,-2.276,7.73,7.91,7.94,7.7,7.91,55116824,1.65766,33.6086956522,1.52247391304
601186,中国铁建,0.67,9.84,,7.67,,811441.9,8.23,,10-31,中国铁建,-0.643,13.9,13.97,14.08,13.9,13.99,28657564,0.27928,20.7462686567,1.59123880597
300193,佳士科技,0.32,18.52,8.87,3.63,0.36,7142.63,20.04,,10-24,佳士科技,1.792,14.2,13.9,14.43,13.83,13.95,28567937,8.41557,44.375,1.6108125
000402,金融街,0.34,78.95,,4.18,,101339.44,74.56,,10-31,金 融 街,1.47,13.81,13.43,14.9,13.31,13.61,208408321,6.97719,40.6176470588,1.69781764706
600221,海南航空,0.2,31.61,,8.49,,248979.9,31.89,,10-30,海南航空,-0.99,4.0,4.04,4.04,4.0,4.04,100686613,0.8524,20.0,1.698
000429,粤高速A,0.31,29.17,,7.83,,39329.06,30.66,,10-30,粤高速Ａ,1.297,7.03,6.94,7.17,6.9,6.94,20048340,4.27788,22.6774193548,1.77564193548
002128,露天煤业,0.19,11.76,,3.7,,31509.23,37.09,,10-29,露天煤业,-1.702,9.24,9.43,9.55,9.21,9.4,24437880,1.5387,48.6315789474,1.79936842105
000089,深圳机场,0.18,59.96,,3.79,,33688.5,75.59,,10-28,深圳机场,0.7,8.63,8.58,8.75,8.52,8.57,21075579,1.02774,47.9444444444,1.81709444444
600011,华能国际,0.92,29.58,,18.4,,1323475.27,32.41,,10-21,华能国际,-0.437,9.11,9.1,9.24,9.09,9.15,25609611,0.2439,9.90217391304,1.822
600004,白云机场,0.81,25.0,,10.48,,92627.73,24.35,,10-31,白云机场,-2.167,14.45,14.75,14.89,14.3,14.77,17363933,1.50991,17.8395061728,1.86958024691
601111,中国国航,0.51,96.15,,10.82,,628049.8,98.94,,10-30,中国国航,-1.224,8.88,8.97,9.04,8.85,8.99,43472498,0.52192,17.4117647059,1.88395294118
600325,华发股份,0.38,14.8,,4.36,,30647.49,13.19,,10-31,华发股份,-0.424,16.44,16.55,17.0,16.3,16.51,21500914,2.63154,43.2631578947,1.88627368421
600020,中原高速,0.49,106.63,,13.44,,109999.09,106.65,,10-28,中原高速,-0.865,6.88,6.94,7.18,6.84,6.94,75538323,3.36118,14.0408163265,1.88708571429
601607,上海医药,0.81,13.92,,7.63,,217882.27,13.92,,10-30,上海医药,0.601,20.08,20.0,20.46,19.98,19.96,18579078,0.96618,24.7901234568,1.89148641975
000903,云内动力,0.17,10.39,,3.78,,13607.95,30.14,,10-23,云内动力,-2.071,8.51,8.69,8.76,8.51,8.69,13029544,1.64806,50.0588235294,1.89222352941
600027,华电国际,0.68,24.13,,18.45,,606858.8,42.74,,10-28,华电国际,0.0,7.05,7.05,7.11,7.03,7.05,35671097,0.60052,10.3676470588,1.91283088235
600089,特变电工,0.5,12.56,,8.0,,161472.74,17.07,,10-28,特变电工,-0.579,12.01,12.19,12.31,11.99,12.08,62491991,1.96632,24.02,1.9216
600064,南京高科,0.93,62.72,,9.04,,72266.15,143.96,,10-24,南京高科,0.959,20.01,20.0,20.46,19.85,19.82,23315152,3.01102,21.5161290323,1.94505806452
000623,吉林敖东,2.26,120.76,,13.76,,201805.95,120.77,,10-31,吉林敖东,0.185,32.42,32.15,33.48,32.06,32.36,60385513,7.48337,14.3451327434,1.97389026549
601233,桐昆股份,0.1,400.0,,1.46,,10017.0,487.24,,10-28,桐昆股份,-0.872,13.64,13.71,13.79,13.5,13.76,15220709,1.57957,136.4,1.99144
600048,保利地产,0.6,5.26,,10.16,,646972.86,6.42,,10-30,保利地产,-0.084,11.84,11.75,12.15,11.69,11.85,161225975,1.49904,19.7333333333,2.00490666667
600376,首开股份,0.69,30.75,,10.29,,155362.29,29.55,,10-29,首开股份,-0.074,13.53,13.59,13.97,13.43,13.54,57508120,2.56502,19.6086956522,2.01773478261
600827,百联股份,0.68,33.33,,7.58,,117590.79,33.72,,10-30,百联股份,0.441,18.21,18.14,18.56,18.04,18.13,22347712,1.44854,26.7794117647,2.02987941176
600051,宁波联合,0.38,21.16,,6.14,,11518.87,20.26,,10-28,宁波联合,-2.531,12.71,13.03,13.1,12.67,13.04,8987618,2.93913,33.4473684211,2.05366842105
600208,新湖中宝,0.07,2.82,,2.94,,59399.85,33.25,,10-24,新湖中宝,-1.205,4.92,4.97,5.02,4.91,4.98,113594962,1.39604,70.2857142857,2.0664
000850,华茂股份,0.12,335.71,,2.8,,11497.73,328.24,,10-31,华茂股份,-1.335,8.87,8.97,9.04,8.82,8.99,18520549,1.96359,73.9166666667,2.06966666667
601199,江南水务,0.79,58.0,9.04,8.78,1.12,18496.91,57.45,,10-27,江南水务,-3.062,18.68,19.25,19.25,18.63,19.27,11899569,2.54482,23.6455696203,2.07608101266
002639,雪人股份,0.06,500.0,,0.91,,1045.71,774.22,,10-28,雪人股份,3.489,13.94,13.28,14.75,13.2,13.47,87159161,24.05552,232.333333333,2.11423333333
600030,中信证券,1.4,141.38,,14.11,,1598595.8,151.16,,10-30,中信证券,6.121,21.15,20.0,21.92,19.95,19.93,706637966,7.19982,15.1071428571,2.13161785714
600035,楚天高速,0.27,22.73,,10.01,,39471.73,47.01,,10-30,楚天高速,9.924,5.76,5.25,5.76,5.25,5.24,62618378,4.30847,21.3333333333,2.13546666667
600567,山鹰纸业,0.06,10.0,,3.41,,20619.41,19.21,,10-30,山鹰纸业,-1.571,3.76,3.81,3.81,3.74,3.82,46779218,2.14956,62.6666666667,2.13693333333
000883,湖北能源,0.33,57.14,,11.61,,178327.87,56.92,,10-30,湖北能源,-1.426,6.22,6.31,6.34,6.21,6.31,37045474,0.69295,18.8484848485,2.18830909091
002511,中顺洁柔,0.14,4.54,,2.78,,6613.11,29.78,,10-21,中顺洁柔,-1.518,11.03,11.18,11.34,11.03,11.2,10207752,2.10287,78.7857142857,2.19024285714
601601,中国太保,1.66,67.68,14.02,12.3,2.68,1503600.0,67.81,,10-31,中国太保,1.128,29.59,29.07,30.31,29.01,29.26,50296233,0.80004,17.8253012048,2.19251204819
002394,联发股份,0.55,1.85,,6.64,,17779.46,2.08,,10-30,联发股份,-4.236,18.31,19.15,19.38,18.21,19.12,7666889,2.36852,33.2909090909,2.21051636364
002122,天马股份,0.03,68.5,,0.85,,4009.06,55.19,,10-27,天马股份,-2.829,7.9,8.09,8.17,7.88,8.13,14394836,1.34164,263.333333333,2.23833333333
000581,威孚高科,1.27,4.96,,11.42,,129386.42,4.39,,10-27,威孚高科,-2.123,24.9,25.56,25.6,24.9,25.44,17785192,2.1263,19.6062992126,2.23903937008
000949,新乡化纤,0.11,30.12,,4.7,,11493.31,57.06,,10-29,新乡化纤,-1.126,5.27,5.32,5.36,5.25,5.33,21413830,2.08604,47.9090909091,2.25172727273
601677,明泰铝业,0.31,24.0,,4.66,,12974.85,27.86,,10-30,明泰铝业,-1.56,15.14,15.48,15.48,15.0,15.38,3802616,0.94828,48.8387096774,2.27588387097
600059,古越龙山,0.11,10.0,,2.28,,8534.6,18.46,,10-27,古越龙山,-4.378,11.14,11.75,11.77,11.02,11.65,24856548,3.07431,101.272727273,2.30901818182
002087,新野纺织,0.19,91.82,,5.13,,10117.39,91.8,,10-23,新野纺织,-3.79,8.63,8.86,8.93,8.58,8.97,25959213,4.99583,45.4210526316,2.3301
601669,中国电建,0.36,4.07,,10.11,,495849.44,49.1,,10-31,中国电建,0.0,8.33,8.34,8.44,8.29,8.33,59279264,1.79634,23.1388888889,2.33934166667
002547,春兴精工,0.36,33.33,,6.94,,12182.13,59.14,,10-28,春兴精工,-1.22,12.15,12.3,12.45,12.12,12.3,16573545,2.42149,33.75,2.34225
601390,中国中铁,0.34,4.24,,7.15,,790843.1,11.8,,10-31,中国中铁,-0.707,11.23,11.31,11.37,11.22,11.31,60678555,0.355,33.0294117647,2.36160294118
002786,银宝山新,0.47,6.82,,7.23,,4464.61,5.68,,12-04,N银宝,44.03,15.44,13.49,15.44,13.49,10.72,14601,0.04594,32.8510638298,2.37513191489
600751,天海投资,0.05,1130.0,,1.19,,14257.52,3915.02,,10-31,天海投资,-2.629,10.0,10.25,10.28,9.95,10.27,12990944,3.34697,200.0,2.38
000550,江铃汽车,1.78,0.56,,13.78,,154039.85,0.62,,10-27,江铃汽车,-1.587,31.01,31.45,31.52,30.77,31.51,2943219,0.56875,17.4213483146,2.40066179775
002187,广百股份,0.49,2.08,,6.89,,16625.58,1.08,,10-24,广百股份,-0.059,17.08,17.3,17.74,16.95,17.09,9004239,2.68203,34.8571428571,2.40165714286
600638,新黄浦,0.35,166.87,,5.55,,19739.82,166.66,,10-28,新黄浦,1.883,15.15,15.0,15.4,14.71,14.87,25272727,4.50363,43.2857142857,2.40235714286
600723,首商股份,0.36,13.12,,7.52,,23670.34,13.14,,10-31,首商股份,2.662,11.57,11.3,11.79,11.22,11.27,18629869,2.83099,32.1388888889,2.41684444444
600739,辽宁成大,0.98,97.33,,9.85,,147023.68,114.09,,10-31,辽宁成大,-2.473,24.06,24.0,24.95,23.95,24.67,117108354,8.58119,24.5510204082,2.4182755102
300185,通裕重工,0.09,12.5,3.93,2.42,0.03,8538.59,12.93,,10-23,通裕重工,-2.492,9.0,9.25,9.27,9.0,9.23,15452501,2.18549,100.0,2.42
600060,海信电器,0.71,0.85,,8.33,,92804.61,0.96,,10-24,海信电器,-2.438,20.81,21.35,21.91,20.71,21.33,23093420,1.7649,29.3098591549,2.44151126761
000667,美好集团,0.06,530.0,,2.91,,16117.67,473.2,,10-22,美好集团,-1.946,5.04,5.16,5.17,5.03,5.14,68605130,2.68031,84.0,2.4444
000767,漳泽电力,0.26,85.71,,10.79,,59177.6,85.43,,10-31,漳泽电力,-1.827,5.91,6.02,6.02,5.9,6.02,21326895,1.35519,22.7307692308,2.45265
002302,西部建设,0.44,33.33,,6.0,,22866.93,34.08,,10-23,西部建设,-0.329,18.16,18.42,18.84,18.12,18.22,7471791,2.758,41.2727272727,2.47636363636
600418,江淮汽车,0.47,42.42,,8.03,,64914.94,54.72,,10-30,江淮汽车,-1.548,14.63,14.8,14.93,14.61,14.86,18198373,2.19359,31.1276595745,2.49955106383
600321,国栋建设,0.03,287.14,1.84,1.44,,4096.77,367.07,,10-20,国栋建设,-1.692,5.23,5.31,5.37,5.22,5.32,37480653,3.17396,174.333333333,2.5104
002083,孚日股份,0.24,39.53,,7.61,,21536.39,37.55,,10-27,孚日股份,-1.735,7.93,8.07,8.16,7.9,8.07,26760144,3.1679,33.0416666667,2.51447083333
000039,中集集团,0.64,5.82,,7.26,,172459.8,6.35,,10-28,中集集团,3.067,22.18,21.5,23.5,21.42,21.52,47573174,3.77526,34.65625,2.51604375
601618,中国中冶,0.16,23.08,,6.35,,315143.2,26.46,,10-29,中国中冶,-1.543,6.38,6.5,6.52,6.35,6.48,114070278,0.70245,39.875,2.5320625
