code,name,open,high,low,close,volume,amount,MA_20,date
000949,新乡化纤,28.87,29.62,28.78,29.48,15357309.0,96449127.0,28.894,2017-02-22
601717,郑煤机,17.42,17.91,17.29,17.91,20205348.0,160467651.0,17.515,2017-02-22
603338,浙江鼎力,116.7,119.51,116.7,118.43,812621.0,38407103.0,118.3305,2017-02-22
000530,大冷股份,76.65,77.52,76.14,77.52,3584508.0,38017188.0,76.779,2017-02-22
000856,冀东装备,27.12,27.99,27.02,27.74,2466647.0,34948678.0,27.1785,2017-02-22
002150,通润装备,64.78,65.11,63.97,64.74,1464871.0,23257869.0,64.371,2017-02-22
002459,天业通联,23.39,24.62,23.01,24.48,12237778.0,220858221.0,23.4065,2017-02-22
002553,南方轴承,58.22,60.23,58.09,59.47,11400493.0,160898447.0,59.2695,2017-02-22
002639,雪人股份,35.65,36.27,35.56,35.96,9390332.0,109603650.0,35.715,2017-02-22
002645,华宏科技,61.99,62.85,61.63,62.44,1619352.0,42285229.0,62.3455,2017-02-22
300145,南方泵业,163.97,167.05,163.97,166.18,2484809.0,61556116.0,165.3605,2017-02-22
600420,现代制药,136.55,137.21,135.29,137.16,919230.0,28678277.0,136.9465,2017-02-22
600750,江中药业,231.97,232.19,230.07,231.48,1827177.0,60069871.0,231.209,2017-02-22
000661,长春高新,416.87,423.73,416.71,420.93,2087723.0,229383767.0,420.4135,2017-02-22
000790,华神集团,104.95,106.17,104.95,106.08,3630638.0,44261060.0,105.61,2017-02-22
600583,海油工程,152.17,157.88,152.17,155.98,74309718.0,606745901.0,152.1705,2017-02-22
600759,洲际油气,38.46,39.48,38.41,39.26,22323675.0,195822180.0,39.2105,2017-02-22
000554,泰山石油,72.03,75.67,71.74,74.36,33298941.0,413457759.0,72.5585,2017-02-22
002221,东华能源,54.76,56.75,54.76,56.75,13785202.0,189078810.0,56.1165,2017-02-22
002554,惠博普,57.0,60.31,56.86,59.74,35392397.0,295853992.0,57.9205,2017-02-22
300084,海默科技,52.25,54.21,51.76,53.32,5608180.0,66779057.0,53.0235,2017-02-22
600529,山东药玻,75.72,77.28,75.57,76.85,2629949.0,51907372.0,76.39,2017-02-22
002518,科士达,75.48,78.23,75.04,78.19,5722386.0,109814313.0,76.0605,2017-02-22
300007,汉威电子,76.41,77.32,75.72,76.25,3478480.0,64707593.0,76.004,2017-02-22
300097,智云股份,110.92,112.88,110.31,112.7,786922.0,43541251.0,112.168,2017-02-22
002357,富临运业,58.97,59.39,58.64,59.18,3690095.0,52474545.0,59.1265,2017-02-22
600438,通威股份,62.55,63.77,62.34,63.67,14086525.0,87093368.0,63.1965,2017-02-22
