		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
2352	鼎泰新材			2016-03-03	37.36	111	264.27	持有	136.09
2709	天赐材料			2016-03-08	66.30	106	174.72	持有	182.14
2590	万安科技			2016-03-14	67.29	100	120.37	持有	148.29
300327	中颖电子			2016-03-15	37.22	99	114.86	持有	79.97
300377	赢时胜			2016-02-01	109.65	142	96.08	持有	215.00
2618	丹邦科技			2016-03-03	31.45	111	92.15	持有	60.43
300258	精锻科技			2016-03-08	35.75	106	86.71	持有	66.75
2340	格林美			2016-03-02	86.98	112	84.54	持有	160.51
300429	强力新材			2016-03-14	75.59	100	83.07	持有	138.38
300256	星星科技			2016-05-26	30.81	27	81.21	持有	55.83
300373	扬杰科技			2016-02-02	69.16	141	77.57	持有	122.81
2643	万润股份			2016-03-21	71.68	93	77.36	持有	127.13
300279	和晶科技			2016-03-09	57.63	105	72.97	持有	99.68
603609	禾丰牧业			2016-03-04	15.21	110	69.76	持有	25.82
300386	飞天诚信			2016-02-02	83.98	141	68.53	持有	141.53
300153	科泰电源			2016-05-17	71.58	36	67.18	持有	119.67
913	钱江摩托			2016-02-04	19.23	139	65.16	持有	31.76
2169	智光电气			2016-03-15	53.02	99	64.75	持有	87.35
2691	石中装备			2015-10-15	16.03	130	62.38	持有	26.03
2351	漫步者			2016-02-01	35.72	142	62.12	持有	57.91
300395	菲利华			2016-03-14	53.13	100	59.46	持有	84.72
300236	上海新阳			2016-05-26	51.58	27	54.58	持有	79.73
300183	东软载波			2016-01-29	85.32	145	52.44	持有	130.06
600114	东睦股份			2016-02-05	44.29	138	52.04	持有	67.34
300411	金盾股份			2016-02-03	41.56	83	51.2	持有	62.84
300348	长亮科技			2016-03-09	106.22	105	50.92	持有	160.31
300458	全志科技			2016-03-17	74.80	97	50.74	持有	112.75
600110	中科英华			2016-02-02	86.76	141	50.08	持有	130.21
300264	佳创视讯			2016-03-08	35.09	106	49.24	持有	52.37
300323	华灿光电			2016-03-15	20.56	31	48.83	持有	30.60
2746	仙坛股份			2016-01-29	27.15	145	48.8	持有	40.40
2591	恒大高新			2016-03-03	39.74	42	48.79	持有	59.13
2239	金 飞 达			2016-03-02	34.90	112	48.57	持有	51.85
600149	廊坊发展			2016-02-03	32.60	69	48.19	持有	48.31
2156	通富微电			2016-03-14	24.59	100	47.74	持有	36.33
