code,name,open,high,low,close,volume,amount,MA_20,date
600805,悦达投资,96.62,96.86,91.94,96.74,12198665.0,95876255.0,96.6045,2016-03-08
600218,全柴动力,18.55,18.93,17.66,18.73,28775834.0,263460583.0,18.6015,2016-03-08
601100,恒立油缸,15.71,17.26,15.17,17.26,9533093.0,101965941.0,16.4285,2016-03-08
603012,创力集团,17.48,18.34,16.86,18.32,3338998.0,58691763.0,17.89,2016-03-08
000410,沈阳机床,43.87,48.09,41.4,48.09,56319316.0,882758720.0,45.972,2016-03-08
000837,秦川机床,34.37,37.96,32.71,36.99,30945516.0,274274624.0,36.9775,2016-03-08
000852,石化机械,48.45,51.61,48.12,50.92,6710705.0,101744624.0,49.6945,2016-03-08
002097,山河智能,32.45,33.83,31.07,33.83,16719602.0,117570248.0,33.64,2016-03-08
002122,天马股份,51.39,53.07,49.46,52.99,10378894.0,63075276.0,51.964,2016-03-08
002150,通润装备,44.7,47.44,42.28,47.2,6133760.0,68125600.0,45.87,2016-03-08
002459,天业通联,19.6,21.57,19.6,21.2,2762941.0,42828836.0,20.237,2016-03-08
002490,山东墨龙,15.43,16.92,14.51,16.92,32312532.0,252820864.0,16.234,2016-03-08
002537,海立美达,62.54,66.68,57.11,65.44,14134767.0,285212192.0,62.353,2016-03-08
300309,吉艾科技,52.65,56.13,50.54,55.6,27124828.0,357508576.0,52.8295,2016-03-08
300391,康跃科技,39.16,39.96,36.31,39.81,1581250.0,24263438.0,39.452,2016-03-08
600521,华海药业,253.96,263.81,246.87,263.5,4952353.0,123240771.0,259.3025,2016-03-08
600535,天士力,264.55,265.31,256.59,265.08,3963627.0,136134244.0,264.2685,2016-03-08
000597,东北制药,19.65,20.73,18.55,20.73,13056101.0,121606592.0,20.0105,2016-03-08
000650,仁和药业,154.17,161.88,149.64,161.2,38737600.0,266509920.0,157.401,2016-03-08
002118,紫鑫药业,85.21,86.58,80.92,85.77,13909250.0,188373968.0,84.6375,2016-03-08
002287,奇正藏药,30.02,32.81,29.97,32.81,5577788.0,159898640.0,31.778,2016-03-08
002566,益盛药业,33.96,35.57,32.92,35.45,9494892.0,106528048.0,34.7385,2016-03-08
002653,海思科,44.04,46.79,42.44,46.3,6181300.0,95938280.0,44.763,2016-03-08
300194,福安药业,33.98,34.67,32.46,34.61,3104297.0,51622968.0,34.4235,2016-03-08
300199,翰宇药业,126.41,138.74,120.03,138.74,19913438.0,321931424.0,137.7965,2016-03-08
603003,龙宇燃油,16.49,17.76,16.3,17.76,12599190.0,214775433.0,16.822,2016-03-08
300157,恒泰艾普,53.8,57.63,53.8,57.63,30553752.0,281282944.0,53.3775,2016-03-08
600176,中国巨石,84.65,88.04,83.66,87.87,14808932.0,296643454.0,85.892,2016-03-08
