code,name,open,high,low,close,volume,amount,MA_60,date,p_change
600275,武昌鱼,17.57,17.57,17.12,17.4,3815345.0,23233216.0,30.7454257418,2017-06-09,76.6978490908
600680,上海普天,51.83,53.93,51.51,53.27,2412010.0,32757652.0,91.9191186575,2017-06-09,72.5532544725
600767,运盛医疗,25.86,25.93,25.22,25.67,6570140.0,44378200.0,43.0725993631,2017-06-09,67.7935308263
002207,准油股份,18.47,18.47,17.89,18.24,5916615.0,52355684.0,29.5499213699,2017-06-09,62.0061478611
600538,国发股份,21.6,21.63,21.19,21.6,4378100.0,29899785.0,34.1889347025,2017-06-09,58.2821051041
002490,山东墨龙,9.38,9.4,9.14,9.2,5089063.0,23006637.0,14.4258829,2017-06-09,56.8030750001
300465,高伟达,30.9,31.32,30.16,31.06,6029938.0,57870711.0,48.2608460513,2017-06-09,55.3794142025
603703,盛洋科技,40.85,41.7,40.37,41.6,4391982.0,71337675.0,64.392416536,2017-06-09,54.789462827
600747,大连控股,39.61,40.25,39.29,39.93,7843328.0,19599263.0,61.6687070093,2017-06-09,54.4420410953
600425,青松建化,18.57,18.63,18.05,18.4,22686663.0,71211555.0,28.2260600083,2017-06-09,53.4025000448
603636,南威软件,48.92,49.45,47.55,48.64,10978984.0,131771319.0,74.1553342715,2017-06-09,52.4575128936
601005,重庆钢铁,1.94,1.97,1.91,1.94,36909013.0,67811285.0,2.91675489679,2017-06-09,50.3481905563
002248,华东数控,13.72,13.82,13.47,13.76,5336784.0,35833066.0,20.6756381141,2017-06-09,50.2589979221
603268,松发股份,33.25,33.59,32.45,32.93,2950638.0,96405441.0,48.5283159452,2017-06-09,47.3681018682
600139,西部资源,68.51,69.05,67.35,68.51,23289401.0,176866002.0,100.783226933,2017-06-09,47.1073229202
002323,雅百特,38.51,40.19,37.4,39.8,14876126.0,134462943.0,57.8372652585,2017-06-09,45.319761956
002524,光正集团,31.5,31.55,30.63,31.18,11588681.0,78435533.0,45.195483798,2017-06-09,44.9502366836
600149,廊坊发展,39.45,39.66,38.15,38.87,16438910.0,219819234.0,56.2181269605,2017-06-09,44.6311473129
600112,天成控股,25.59,25.67,25.03,25.47,5167414.0,32412214.0,36.8030894643,2017-06-09,44.4958361379
600608,*ST沪科,818.56,823.79,811.24,821.7,994910.0,7776714.0,1186.21174673,2017-06-09,44.3606847669
002234,民和股份,23.69,25.4,23.44,24.73,9153733.0,107010196.0,35.6434117884,2017-06-09,44.1302538958
600401,*ST海润,26.28,26.65,25.91,26.28,47683828.0,68139998.0,37.8682963525,2017-06-09,44.0954960141
600696,匹凸匹,22.6,22.9,22.44,22.8,2643840.0,17978005.0,32.8465851955,2017-06-09,44.0639701556
300379,东方通,79.84,80.41,78.55,79.68,4415431.0,86751624.0,114.553204783,2017-06-09,43.7665722673
600735,新华锦,59.8,59.8,58.11,58.96,15800161.0,176574904.0,84.4676456829,2017-06-09,43.2626283632
000893,东凌粮油,19.61,19.85,19.16,19.43,9843415.0,94301956.0,27.7922908605,2017-06-09,43.0380383968
300028,金亚科技,19.14,19.58,18.85,19.41,7663762.0,60983033.0,27.6615466866,2017-06-09,42.5118324913
600592,龙溪股份,30.75,30.82,29.98,30.69,13383524.0,131322933.0,43.7108095322,2017-06-09,42.4268801961
300175,朗源股份,34.8,35.86,34.09,35.46,17828571.0,140731157.0,50.239808655,2017-06-09,41.6802274536
000410,沈阳机床,21.86,21.89,21.14,21.34,19990142.0,148193568.0,30.1577170948,2017-06-09,41.3201363391
600083,博信股份,12.19,12.48,12.08,12.38,1629996.0,20032834.0,17.4689952441,2017-06-09,41.1065851707
002458,益生股份,51.13,53.78,50.37,53.05,6706474.0,128757843.0,74.3463364411,2017-06-09,40.1438952707
002679,福建金森,20.67,21.84,20.43,21.45,4318621.0,89648101.0,29.8960629481,2017-06-09,39.3755848396
601558,华锐风电,9.2,9.33,9.14,9.2,53127600.0,78214450.0,12.8130585822,2017-06-09,39.2723758932
002519,银河电子,91.08,91.31,88.2,89.47,4967314.0,38496469.0,124.442437973,2017-06-09,39.0884519654
000972,新中基,13.04,13.04,12.81,12.97,3799001.0,14991035.0,18.0380455063,2017-06-09,39.0751388302
002296,辉煌科技,51.18,51.94,51.07,51.84,4085634.0,41288184.0,72.0566939333,2017-06-09,38.9982521861
000670,盈方微,54.0,54.42,52.74,53.16,16501916.0,84012028.0,73.8555940603,2017-06-09,38.9307638456
600855,航天长峰,29.63,30.7,29.63,30.42,6731811.0,127172940.0,42.1863149927,2017-06-09,38.679536465
