code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,0.669,7.52,7.5,7.58,7.46,7.47,22879463,1.96267,8.26373626374,1.46268131868,0.000918192918193
600129,太极集团,2.26,435.86,,72.62,,96442.98,435.83,,08-20,太极集团,0.834,19.34,19.2,19.37,19.2,19.18,4320233,1.01202,8.55752212389,6.21447256637,0.0196336487035
600100,同方股份,1.67,413.79,,24.34,,495688.33,462.21,,08-30,同方股份,1.121,14.43,14.28,14.54,14.28,14.27,21809364,0.99229,8.64071856287,2.1031508982,0.0208818931411
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,0.701,10.06,10.01,10.08,10.0,9.99,40626109,0.3802,10.9347826087,0.876969565217,1.90170132325
601668,中国建筑,0.51,18.6,,8.63,,1610031.0,17.24,,08-24,中国建筑,0.809,6.23,6.18,6.24,6.18,6.18,51792710,0.17295,12.2156862745,1.05421372549,0.656757326587
002714,牧原股份,2.07,1970.0,,26.43,,107242.89,2189.93,,07-21,牧原股份,3.046,25.37,24.69,25.43,24.68,24.62,6787819,2.21066,12.2560386473,3.23927101449,0.00622133941489
601992,金隅股份,0.34,54.55,,4.67,,182114.53,73.82,,08-30,金隅股份,0.238,4.22,4.21,4.24,4.19,4.21,10093685,0.16218,12.4117647059,0.579629411765,0.22753005877
600036,招商银行,1.4,6.87,15.0,9.54,-11.91,3523100.0,6.84,,08-19,招商银行,1.539,17.81,17.55,17.88,17.55,17.54,16820168,0.08154,12.7214285714,1.21362428571,1.85173632772
000600,建投能源,0.64,5.4,,10.6,,115464.8,5.5,,08-10,建投能源,0.441,9.12,9.08,9.14,9.07,9.08,2969615,0.27243,14.25,1.5105,2.63888888889
600026,中海发展,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中海发展,0.619,6.5,6.47,6.54,6.46,6.46,9189050,0.33585,14.4444444444,0.800222222222,0.0293276302372
600269,赣粤高速,0.32,77.78,,5.58,,73900.78,73.48,,08-09,赣粤高速,0.64,4.72,4.69,4.73,4.69,4.69,8056841,0.34499,14.75,0.82305,0.18963743893
000059,华锦股份,0.57,281.08,,9.73,,90519.78,281.15,,08-27,华锦股份,0.711,8.5,8.44,8.53,8.42,8.44,11332359,0.80947,14.9122807018,1.45096491228,0.0530535103947
