code,name,open,high,low,close,volume,amount,MA_20,date
000703,恒逸石化,75.43,76.96,74.62,76.87,6705029.0,106652673.0,76.4995,2017-07-28
002015,*ST霞客,38.29,42.11,38.29,41.76,18156031.0,150663658.0,39.0095,2017-07-28
002050,三花股份,133.05,140.11,131.16,138.96,16270271.0,272134421.0,136.2705,2017-07-28
000989,九 芝 堂,76.65,81.63,76.65,80.82,6782012.0,133490605.0,77.235,2017-07-28
002365,永安药业,62.91,70.84,62.91,70.13,10262787.0,329175564.0,65.651,2017-07-28
603601,再升科技,72.54,74.4,70.87,73.81,4805329.0,71896540.0,71.9715,2017-07-28
002236,大华股份,988.78,1025.08,988.78,1017.98,25279089.0,614563940.0,993.723,2017-07-28
600018,上港集团,48.16,48.37,47.59,47.87,22154541.0,150499100.0,12.481,2017-07-28
002069,獐 子 岛,60.73,62.8,60.27,62.2,5408181.0,50092779.0,60.7005,2017-07-28
002714,牧原股份,115.42,119.28,115.13,118.53,6872552.0,195432318.0,116.909,2017-07-28
600068,葛洲坝,65.23,66.04,64.89,65.58,56421101.0,643574467.0,65.4105,2017-07-28
000065,北方国际,244.36,253.72,243.75,253.01,8067795.0,200683701.0,245.182,2017-07-28
000090,天健集团,48.17,50.24,48.17,49.73,23790395.0,280024600.0,48.9575,2017-07-28
300080,新大新材,19.77,21.67,19.72,21.67,28054678.0,222833461.0,20.3345,2017-07-28
000973,佛塑科技,28.88,30.17,28.8,29.64,52309115.0,406208251.0,29.3775,2017-07-28
600497,驰宏锌锗,144.26,148.54,143.04,146.3,99543649.0,711718579.0,146.293,2017-07-28
600711,盛屯矿业,70.76,74.58,70.67,73.8,51467223.0,383293619.0,72.079,2017-07-28
000751,锌业股份,17.87,18.42,17.8,18.29,33890783.0,178274896.0,17.9735,2017-07-28
002227,奥 特 迅,37.15,39.28,36.59,38.58,4106198.0,75610363.0,37.197,2017-07-28
600157,永泰能源,185.82,188.87,185.31,188.36,19745541.0,72902650.0,187.091,2017-07-28
600188,兖州煤业,34.51,35.16,34.06,34.9,20464573.0,272513084.0,34.8035,2017-07-28
601898,中煤能源,6.98,7.05,6.92,7.03,25928540.0,158526013.0,6.986,2017-07-28
600872,中炬高新,199.73,208.94,199.06,207.37,8979255.0,164686054.0,203.044,2017-07-28
300409,道氏技术,117.18,125.96,116.3,123.42,7768243.0,312792357.0,119.2395,2017-07-28
600882,华联矿业,23.13,23.89,23.06,23.69,2179161.0,20399823.0,23.237,2017-07-28
600132,重庆啤酒,123.69,126.93,123.64,126.52,2285907.0,56005033.0,124.908,2017-07-28
601579,会稽山,12.35,12.68,12.32,12.66,3346026.0,40627734.0,12.441,2017-07-28
000860,顺鑫农业,44.59,46.01,44.45,45.87,10416992.0,207407641.0,44.7455,2017-07-28
600885,宏发股份,110.68,116.62,109.44,116.48,4795715.0,200369109.0,112.6305,2017-07-28
002665,首航节能,97.67,103.03,96.84,101.52,32158048.0,234330169.0,99.036,2017-07-28
600831,广电网络,60.83,64.17,54.84,63.67,12806497.0,127514488.0,61.0065,2017-07-28
000835,长城动漫,79.1,79.1,77.08,79.1,31868065.0,337455245.0,72.1205,2017-07-28
002319,乐通股份,32.17,35.1,31.8,34.73,9148306.0,154652368.0,33.0445,2017-07-28
002453,天马精化,32.35,34.55,31.94,34.13,6676276.0,53927322.0,33.4325,2017-07-28
002497,雅化集团,74.47,80.38,74.47,78.87,89077057.0,1055489800.0,77.2225,2017-07-28
002709,天赐材料,118.01,123.99,118.01,122.85,9214688.0,443994192.0,120.0705,2017-07-28
600048,保利地产,199.46,204.04,198.89,202.71,62172124.0,659009329.0,200.381,2017-07-28
600773,西藏城投,74.58,77.51,74.27,76.64,20972918.0,256714337.0,76.075,2017-07-28
000043,中航地产,98.53,100.85,97.42,99.74,4776800.0,51082623.0,99.609,2017-07-28
002759,天际股份,66.77,68.43,66.39,67.93,4484900.0,120735224.0,67.5735,2017-07-28
200413,东旭B,20.04,20.61,20.04,20.57,2252547.0,13859528.0,20.2455,2017-07-28
200725,京东方Ｂ,16.53,16.68,16.48,16.58,13233250.0,45485736.0,16.4915,2017-07-28
300168,万达信息,120.01,121.15,116.01,121.15,110488583.0,1617700123.0,112.6585,2017-07-28
600884,杉杉股份,419.15,461.64,416.51,461.64,61275760.0,1251029866.0,420.491,2017-07-28
002345,潮宏基,68.19,71.95,67.93,71.69,16514060.0,177956591.0,69.2375,2017-07-28
600563,法拉电子,132.68,143.34,132.63,143.24,3492938.0,187666816.0,133.671,2017-07-28
000413,东旭光电,48.48,52.01,48.17,51.34,224911699.0,2551001296.0,50.581,2017-07-28
002138,顺络电子,118.38,121.37,117.3,120.61,7435305.0,140071448.0,118.7505,2017-07-28
300128,锦富新材,63.58,66.72,63.28,66.18,33016699.0,281850896.0,64.459,2017-07-28
600110,中科英华,210.95,217.25,209.12,215.71,68678573.0,1048041172.0,213.1065,2017-07-28
600869,智慧能源,72.31,77.91,72.31,75.8,38853895.0,277340016.0,71.929,2017-07-28
000720,新能泰山,36.26,38.16,36.19,37.14,17333407.0,87872647.0,36.303,2017-07-28
600469,风神股份,19.78,21.05,19.7,20.94,5861053.0,45581626.0,20.272,2017-07-28
600742,一汽富维,207.02,211.47,204.09,209.41,5511311.0,106018011.0,208.3605,2017-07-28
000338,潍柴动力,115.43,119.27,115.43,118.57,79406551.0,536618308.0,117.139,2017-07-28
300176,鸿特精密,82.8,85.64,82.08,83.75,685781.0,45538420.0,83.733,2017-07-28
603600,永艺股份,43.2,45.25,42.92,44.61,2934484.0,51207431.0,43.975,2017-07-28
002631,德尔未来,59.3,63.84,59.13,62.42,20632229.0,308307727.0,61.3475,2017-07-28
601515,东风股份,26.19,26.51,25.93,26.49,1922494.0,21741157.0,26.2605,2017-07-28
002191,劲嘉股份,53.26,54.89,53.03,54.48,17915437.0,168056485.0,54.112,2017-07-28
600336,澳柯玛,18.41,18.62,18.26,18.53,6248035.0,38195216.0,18.4775,2017-07-28
