code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
002027,分众传媒,7.55,37650.0,,73.2,,338914.2,51318.56,10派2.5转10,04-22,分众传媒,4.335,31.05,29.77,31.72,29.62,29.76,9822987,4.79419,4.11258278146,3.01041059603,0.000109231946387
600856,中天能源,0.57,56900.0,,15.22,,28414.88,98762.32,,03-21,中天能源,6.24,19.07,17.9,19.6,17.81,17.95,11862222,3.07698,33.4561403509,5.0920245614,0.000587981376993
600889,南京化纤,1.49,8177.78,,39.45,,45750.64,8271.56,10派0.35,03-22,南京化纤,1.212,10.86,10.74,10.92,10.65,10.73,4642720,1.51195,7.28859060403,2.87534899329,0.000891267630583
600061,国投安信,1.33,13200.0,,19.75,,452259.27,72829.44,,03-31,国投安信,-0.753,17.14,17.25,17.63,17.01,17.27,33861005,1.72552,12.8872180451,2.54522556391,0.000976304397357
000591,太阳能,0.65,4509.93,,8.18,,47275.49,12081.73,,04-19,太阳能,-0.069,14.48,14.4,14.64,14.33,14.49,3411300,1.41376,22.2769230769,1.82225230769,0.00493952745983
000018,神州长城,1.5,5805.51,,34.52,,34664.87,7978.68,10转28,04-15,神州长城,-4.791,46.7,48.19,48.19,46.51,49.05,13915330,13.98305,31.1333333333,10.7472266667,0.00536272150652
600185,格力地产,2.37,338.89,,40.12,,137076.5,337.72,10派2转18,04-19,格力地产,0.322,6.23,6.21,6.23,6.16,6.21,25451225,1.57347,2.62869198312,1.05463122363,0.00775677058374
600629,华建集团,0.42,3116.15,,22.44,,14664.29,3231.19,,04-28,华建集团,0.58,19.08,18.9,19.27,18.72,18.97,2553851,0.73387,45.4285714286,10.1941714286,0.014578428968
600981,汇鸿集团,0.43,1195.18,,11.48,,76257.79,4352.82,,04-28,汇鸿集团,-0.121,8.28,8.34,8.34,8.22,8.29,5357568,2.2152,19.2558139535,2.21056744186,0.0161112250485
002102,冠福股份,0.27,2600.0,,7.53,,19328.99,3296.32,,04-19,冠福股份,0.934,11.89,11.75,12.37,11.47,11.78,23902226,5.93776,44.037037037,3.31598888889,0.0169373219373
000576,广东甘化,0.4,1900.0,,15.88,,17732.07,1628.35,,03-12,广东甘化,0.073,13.78,13.78,13.84,13.54,13.77,5641305,1.30032,34.45,5.47066,0.0181315789474
600533,栖霞建设,0.18,1338.21,,4.9,,18572.81,1338.13,10派0.5,03-26,栖霞建设,-1.357,5.09,5.13,5.15,5.04,5.16,20796015,1.98057,28.2777777778,1.38561111111,0.0211310465306
