code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
002027,分众传媒,7.55,37650.0,,73.2,,338914.2,51318.56,10派2.5转10,04-22,分众传媒,4.824,32.81,30.9,33.0,30.71,31.3,11525401,5.62507,4.34569536424,3.18104900662,0.00011542351565
002323,雅百特,1.4,1097.09,,60.25,,26619.05,2020.7,10派1.08转20,03-25,雅百特,-1.858,15.32,15.21,15.87,14.8,15.61,24426172,9.34465,10.9428571429,6.59307142857,0.00997443887271
300033,同花顺,1.78,709.09,,57.81,,95722.28,1483.35,,02-05,同花顺,-1.441,76.62,77.0,77.7,75.66,77.74,8533485,3.23703,43.0449438202,24.8842820225,0.0607044857779
603868,飞科电器,1.28,34.74,,55.23,1.08,50171.14,35.33,,03-28,飞科电器,10.007,61.23,60.23,61.23,58.35,55.66,23473068,53.83731,47.8359375,26.4197882812,1.37696999136
600315,上海家化,3.31,147.01,,46.5,,220996.1,146.12,10派9.9,03-11,上海家化,0.354,28.38,28.15,28.54,28.08,28.28,5493763,0.81865,8.57401812689,3.986918429,0.0583226863947
002568,百润股份,0.56,55.56,,46.22,,50019.77,777.47,,03-17,百润股份,0.295,23.81,24.21,24.69,23.33,23.74,10351420,4.74656,42.5178571429,19.6517535714,0.765260207755
002127,南极电商,0.59,2850.0,,43.88,,17181.94,1549.34,10转10,04-18,南极电商,-0.95,20.86,20.95,22.29,20.7,21.06,10407202,2.33108,35.3559322034,15.5141830508,0.0124055902468
000963,华东医药,2.53,45.4,,42.98,,109691.24,44.97,10派12.5,03-18,华东医药,0.659,68.7,68.08,69.17,67.86,68.25,1884768,0.43422,27.1541501976,11.6708537549,0.59810903519
600185,格力地产,2.37,338.89,,40.12,,137076.5,337.72,10派2转18,04-19,格力地产,-2.17,19.39,19.68,19.81,19.34,19.82,10689619,1.85044,8.18143459916,3.28239156118,0.0241418590078
600894,广日股份,2.49,206.88,,39.86,,214472.3,217.89,,04-08,广日股份,-2.129,14.25,14.39,14.45,14.17,14.56,9980743,1.16062,5.72289156627,2.28114457831,0.0276628555987
600889,南京化纤,1.49,8177.78,,39.45,,45750.64,8271.56,10派0.35,03-22,南京化纤,0.084,11.9,11.85,11.97,11.7,11.89,3688677,1.20125,7.98657718121,3.15070469799,0.000976619226882
000626,如意集团,1.52,32.34,,38.27,,30808.15,32.46,,03-01,如意集团,-2.089,54.83,55.49,56.3,54.8,56.0,5101395,2.52173,36.0723684211,13.8048953947,1.11541027894
000966,长源电力,1.72,37.96,,34.54,,95223.88,37.96,10派2.6转10,04-28,长源电力,3.263,13.29,12.99,13.66,12.9,12.87,40693231,7.34347,7.72674418605,2.66881744186,0.203549636092
000018,神州长城,1.5,5805.51,,34.52,,34664.87,7978.68,10转28,04-15,神州长城,0.157,44.65,44.08,45.15,44.01,44.58,3017747,3.06158,29.7666666667,10.2754533333,0.00512731296073
002736,国信证券,1.7,142.86,,33.86,,1394903.4,183.08,10派6,04-18,国信证券,-0.325,15.33,15.33,15.39,15.24,15.38,7184709,0.32731,9.01764705882,3.05337529412,0.0631222669664
600074,保千里,0.18,520.69,,33.53,,37347.54,1313.6,,02-27,保千里,-0.834,14.27,14.3,14.47,14.19,14.39,14605704,1.63013,79.2777777778,26.5818388889,0.152255233974
000625,长安汽车,2.13,31.48,,33.14,,995271.42,31.63,10派6.4,04-19,长安汽车,2.76,16.01,15.51,16.08,15.51,15.58,35123702,1.03686,7.51643192488,2.49094553991,0.238768485543
000048,康达尔,0.52,79.31,,33.05,,20398.44,79.25,10派1.066,04-26,康达尔,3.755,37.3,36.7,39.55,35.95,35.95,11346430,2.97042,71.7307692308,23.7070192308,0.904435370455
002270,法因数控,0.72,620.0,,32.94,,20330.33,1006.41,,04-15,法因数控,-1.024,16.43,16.59,16.74,16.35,16.6,3902978,2.80019,22.8194444444,7.516725,0.0368055555556
600753,东方银星,0.3,9966.67,,32.0,,3861.34,10714.27,,02-26,东方银星,0.541,31.61,31.44,31.78,31.28,31.44,901807,0.70454,105.366666667,33.7173333333,0.0105719028188
300484,蓝海华腾,1.82,40.0,,31.97,,7093.91,39.95,10派3转10,04-19,蓝海华腾,-5.102,172.05,178.01,179.28,171.71,181.3,3343417,25.71859,94.532967033,30.2221895604,2.36332417582
600452,涪陵电力,1.16,157.78,,30.85,,18610.36,158.62,10派3.5,03-30,涪陵电力,1.72,34.3,33.68,34.88,33.3,33.72,1058533,0.66158,29.5689655172,9.12202586207,0.187406296852
