		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
2352	鼎泰新材			2016-03-03	37.36	103	145.29	持有	91.64
2709	天赐材料			2016-03-08	66.30	97	144.28	持有	161.96
600419	天润乳业			2016-03-02	35.31	103	107.0	持有	73.09
2590	万安科技			2016-03-14	67.29	91	88.77	持有	127.02
300327	中颖电子			2016-03-15	37.22	90	87.78	持有	69.89
2340	格林美			2016-03-02	86.98	103	79.78	持有	156.37
300429	强力新材			2016-03-14	75.59	91	74.57	持有	131.96
300258	精锻科技			2016-03-08	35.75	97	71.58	持有	61.34
300377	赢时胜			2016-02-01	109.65	133	67.3	持有	183.44
2351	漫步者			2016-02-01	35.72	133	63.91	持有	58.55
2691	石中装备			2015-10-15	16.03	130	62.38	持有	26.03
300386	飞天诚信			2016-02-02	83.98	132	60.15	持有	134.49
913	钱江摩托			2016-02-04	19.23	130	59.33	持有	30.64
300256	星星科技			2016-05-26	30.81	18	58.52	持有	48.84
600570	恒生电子			2016-01-29	552.52	136	58.14	持有	873.76
2169	智光电气			2016-03-15	53.02	90	54.51	持有	81.92
300411	金盾股份			2016-02-03	41.56	83	51.2	持有	62.84
300373	扬杰科技			2016-02-02	69.16	132	50.26	持有	103.92
300323	华灿光电			2016-03-15	20.56	31	48.83	持有	30.60
2591	恒大高新			2016-03-03	39.74	42	48.79	持有	59.13
600149	廊坊发展			2016-02-03	32.60	69	48.19	持有	48.31
300348	长亮科技			2016-03-09	106.22	96	48.05	持有	157.26
2618	丹邦科技			2016-03-03	31.45	102	47.19	持有	46.29
300264	佳创视讯			2016-03-08	35.09	97	46.08	持有	51.26
2643	万润股份			2016-03-21	71.68	84	44.29	持有	103.43
300252	金信诺			2016-03-11	75.23	94	43.2	持有	107.73
600768	宁波富邦			2016-02-03	55.73	56	42.62	持有	79.48
300465	高伟达			2016-03-08	48.15	17	41.97	持有	68.36
603609	禾丰牧业			2016-03-04	15.21	101	41.75	持有	21.56
300395	菲利华			2016-03-14	53.13	91	41.43	持有	75.14
300134	大富科技			2016-01-22	84.85	143	40.26	持有	119.01
2045	国光电器			2016-03-08	60.83	97	39.68	持有	84.97
300441	鲍斯股份			2016-03-17	69.23	14	39.19	持有	96.36
300279	和晶科技			2016-03-09	57.63	96	38.85	持有	80.02
300224	正海磁材			2016-02-04	48.73	130	37.53	持有	67.02
300241	瑞丰光电			2016-03-14	22.21	91	37.24	持有	30.48
2694	顾地科技			2016-03-14	28.47	91	36.88	持有	38.97
2291	星期六			2016-03-07	17.54	25	36.66	持有	23.97
600114	东睦股份			2016-02-05	44.29	129	35.9	持有	60.19
600537	亿晶光电			2016-02-02	21.98	132	35.26	持有	29.73
531	穗恒运Ａ			2016-05-27	110.48	17	34.78	持有	148.91
300266	兴源环境			2016-03-15	182.43	90	34.36	持有	245.11
2455	百川股份			2016-03-02	42.25	103	34.01	持有	56.62
300082	奥克股份			2016-05-24	39.31	20	33.99	持有	52.67
