code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
300185,通裕重工,0.09,50.0,4.61,2.16,0.1,8308.44,43.89,10派1转20,08-03,通裕重工,-0.433,2.3,2.3,2.32,2.28,2.31,16890700,0.61613,38816857,46.0,0.552,751581.10344,630528.8264,25.5555555556,0.511111111111
000903,云内动力,0.14,13.22,,2.95,,10956.45,13.72,,08-29,云内动力,3.785,3.29,3.16,3.38,3.15,3.17,32032003,1.84017,105451466,11.75,0.69325,648393.481953,572694.16246,23.5,1.7776096823
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,-0.175,5.72,5.72,5.75,5.7,5.73,5056867,0.18482,28932351,11.997,0.704195555556,2306322.79649,1565010.79649,12.7111111111,0.0258083146088
000591,太阳能,0.2,183.67,,2.87,,22038.33,1059.61,,08-16,太阳能,-1.55,5.08,5.15,5.16,5.08,5.16,9137169,0.49426,46739737,9.676,0.72898,1527605.80026,939126.882728,25.4,0.138291501062
601992,金隅集团,0.34,54.55,,4.67,,182114.53,73.82,,08-30,金隅集团,0.758,5.32,5.26,5.36,5.23,5.28,60041860,0.73712,318553352,21.28,0.730717647059,5680574.24329,4333394.83864,15.6470588235,0.286838841861
300026,红日药业,0.31,10.71,5.55,5.75,0.15,31142.14,25.7,10转20,08-26,红日药业,-1.241,3.98,4.01,4.03,3.96,4.03,12428197,0.52054,49550456,18.091,0.738225806452,1198399.80761,950246.688214,12.8387096774,1.19875907352
300026,红日药业,0.31,10.71,5.55,5.75,0.15,31142.14,25.7,10转20,08-26,红日药业,-1.241,3.98,4.01,4.03,3.96,4.03,12428197,0.52054,49550456,18.091,0.738225806452,1198399.80761,950246.688214,12.8387096774,1.19875907352
600401,*ST海润,0.01,18.42,,0.85,,4246.44,18.71,,08-20,*ST海润,0.0,0.87,0.0,0.0,0.0,0.87,0,0.0,0,-3.486,0.7395,411069.358224,411069.358224,87.0,4.72312703583
600401,*ST海润,0.01,18.42,,0.85,,4246.44,18.71,,08-20,*ST海润,0.0,0.87,0.0,0.0,0.0,0.87,0,0.0,0,-3.486,0.7395,411069.358224,411069.358224,87.0,4.72312703583
300292,吴通控股,0.41,64.0,7.92,5.3,-0.19,13040.17,125.59,10转30,08-27,吴通控股,-2.189,5.81,5.9,6.01,5.8,5.94,16224501,1.96641,95528264,44.692,0.751048780488,740688.126556,479372.572861,14.1707317073,0.221417682927
002060,粤水电,0.09,0.95,,1.93,,5132.24,0.91,,08-19,粤 水 电,-1.12,3.53,3.55,3.57,3.52,3.57,5397000,0.44911,19119936,15.759,0.756988888889,424398.506474,424205.194496,39.2222222222,41.2865497076
002060,粤水电,0.09,0.95,,1.93,,5132.24,0.91,,08-19,粤 水 电,-1.12,3.53,3.55,3.57,3.52,3.57,5397000,0.44911,19119936,15.759,0.756988888889,424398.506474,424205.194496,39.2222222222,41.2865497076
300063,天龙集团,0.23,3043.24,7.35,3.24,0.35,6759.84,4473.88,,08-27,天龙集团,-3.125,5.58,5.69,5.74,5.48,5.76,28049090,6.83795,157222076,11.39,0.786052173913,405346.2381,228890.270844,24.2608695652,0.00797205266927
300063,天龙集团,0.23,3043.24,7.35,3.24,0.35,6759.84,4473.88,,08-27,天龙集团,-3.125,5.58,5.69,5.74,5.48,5.76,28049090,6.83795,157222076,11.39,0.786052173913,405346.2381,228890.270844,24.2608695652,0.00797205266927
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,-0.322,9.29,9.31,9.33,9.25,9.32,13435719,0.10478,124826336,5.049,0.809845652174,11912275.9006,11912275.9006,10.097826087,1.7561436673
002483,润邦股份,0.16,100.0,,2.81,,6667.97,146.44,,08-11,润邦股份,-0.837,4.74,4.78,4.87,4.74,4.78,2390560,0.41591,11477354,23.7,0.8324625,318740.23824,272446.851438,29.625,0.29625
002670,国盛金控,0.31,110.48,,1.65,,9840.46,239.28,,08-25,国盛金控,-2.5,15.99,16.37,16.52,15.95,16.4,7741599,1.57093,125738102,20.202,0.851080645161,2394989.2356,787992.782109,51.5806451613,0.466877671626
300420,五洋停车,0.35,157.93,11.18,3.86,-0.16,3209.54,223.09,,08-03,五洋停车,-1.136,7.83,7.81,8.06,7.77,7.92,11093324,4.43485,87858127,26.1,0.863537142857,400241.909205,195859.446174,22.3714285714,0.141654078208
600269,赣粤高速,0.32,77.78,,5.58,,73900.78,73.48,,08-09,赣粤高速,-0.598,4.99,5.02,5.03,4.99,5.02,6926637,0.29659,34646622,11.341,0.87013125,1165368.09999,1165368.09999,15.59375,0.200485343276
002638,勤上股份,0.1,100.0,,1.64,,3705.23,119.17,,08-19,勤上股份,-3.901,5.42,5.52,5.6,5.38,5.64,29991218,3.06231,164314403,-12.491,0.88888,823127.581108,530817.121044,54.2,0.542
002638,勤上股份,0.1,100.0,,1.64,,3705.23,119.17,,08-19,勤上股份,-3.901,5.42,5.52,5.6,5.38,5.64,29991218,3.06231,164314403,-12.491,0.88888,823127.581108,530817.121044,54.2,0.542
000709,河钢股份,0.04,14.71,,0.93,,40900.49,14.57,,08-31,河钢股份,0.26,3.85,3.82,3.87,3.82,3.84,40493567,0.38141,155596360,25.667,0.895125,4088164.02302,4087505.62489,96.25,6.54316791298
000709,河钢股份,0.04,14.71,,0.93,,40900.49,14.57,,08-31,河钢股份,0.26,3.85,3.82,3.87,3.82,3.84,40493567,0.38141,155596360,25.667,0.895125,4088164.02302,4087505.62489,96.25,6.54316791298
600266,北京城建,0.28,48.95,,2.25,,43486.71,48.96,,08-13,北京城建,-1.271,11.65,11.82,11.82,11.61,11.8,6299794,0.40202,73715715,12.663,0.936160714286,1825601.6,1825601.6,41.6071428571,0.849992703925
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,-1.815,4.87,4.94,4.96,4.86,4.96,14127847,0.66041,69029065,9.365,0.947241758242,1136503.51045,1041820.68263,5.35164835165,0.000594627594628
