code,name,open,high,low,close,volume,amount,MA_60,date,p_change
600275,武昌鱼,17.09,17.12,16.81,16.84,3047467.0,18162678.0,28.1312082461,2017-06-28,67.0499302022
002571,德力股份,28.89,30.66,27.97,30.66,17890422.0,132068585.0,48.8300906401,2017-06-28,59.2631788654
002207,准油股份,17.59,17.59,17.28,17.4,4281980.0,36282444.0,27.2760900515,2017-06-28,56.7591382269
600680,上海普天,53.97,54.75,53.38,53.89,1548719.0,21379647.0,84.4424534198,2017-06-28,56.6941054367
002134,天津普林,11.84,11.84,11.41,11.49,7582320.0,69963779.0,17.9416345176,2017-06-28,56.1499958014
002490,山东墨龙,9.01,9.01,8.85,8.91,6575714.0,28691691.0,13.3980734479,2017-06-28,50.3711947017
600767,运盛医疗,26.27,26.69,26.2,26.58,2613042.0,18306887.0,39.7890971396,2017-06-28,49.695625055
002248,华东数控,12.98,13.09,12.78,12.86,4048429.0,25753889.0,19.2404752368,2017-06-28,49.6148929765
600149,廊坊发展,35.97,36.14,35.53,35.56,6717201.0,82760249.0,52.4224340729,2017-06-28,47.4196683713
000893,东凌粮油,18.12,18.16,17.64,17.7,5245999.0,46100483.0,25.9943745703,2017-06-28,46.8608732787
600538,国发股份,22.42,22.73,21.85,22.01,4447900.0,31455939.0,31.8719191712,2017-06-28,44.8065387153
000004,国农科技,194.35,194.8,188.1,193.24,2566440.0,65747478.0,278.696254241,2017-06-28,44.2228597809
600747,大连控股,40.09,40.25,39.61,40.09,7580052.0,19045378.0,57.4094192457,2017-06-28,43.2013450878
600425,青松建化,18.57,18.63,18.11,18.4,22772451.0,71635707.0,26.2910457745,2017-06-28,42.8861183396
603636,南威软件,49.93,50.3,48.97,49.25,6148069.0,75843477.0,69.3470475358,2017-06-28,40.8061878899
603268,松发股份,33.12,33.23,32.33,32.5,786835.0,25512923.0,45.5087216686,2017-06-28,40.0268359034
000410,沈阳机床,20.73,20.79,20.47,20.53,3880014.0,27549839.0,28.3919182628,2017-06-28,38.2947796533
002306,*ST云网,16.59,16.63,16.34,16.38,5266432.0,20716678.0,22.6265370505,2017-06-28,38.1351468283
002655,共达电声,25.63,26.27,25.54,25.7,8069688.0,68789526.0,35.4925215826,2017-06-28,38.1031968196
600696,匹凸匹,22.64,22.64,22.4,22.4,1167606.0,7875226.0,30.896643762,2017-06-28,37.9314453661
600401,*ST海润,26.1,26.28,25.73,25.91,43277001.0,61106938.0,35.5650911284,2017-06-28,37.2639564972
300379,东方通,79.15,80.61,78.59,79.07,3708718.0,73025426.0,107.956786081,2017-06-28,36.5331808284
002278,神开股份,22.0,22.0,21.46,21.48,1680280.0,17002853.0,29.3042494626,2017-06-28,36.425742377
000526,银润投资,70.06,71.17,69.72,70.21,818441.0,23327405.0,95.7800602685,2017-06-28,36.4193993284
601519,大智慧,12.04,12.04,11.78,11.92,5255808.0,21510915.0,16.2486984559,2017-06-28,36.3145843618
000595,宝塔实业,24.23,24.48,23.61,24.28,15199085.0,70964803.0,33.0286845698,2017-06-28,36.0324735164
300025,华星创业,64.38,64.38,61.52,62.16,18729188.0,147376522.0,83.871141775,2017-06-28,34.9278342583
300093,金刚玻璃,26.53,26.97,25.91,26.09,2892944.0,41925334.0,35.1970726802,2017-06-28,34.9063728637
300189,神农大丰,21.3,21.3,21.04,21.04,12837500.0,41608889.0,28.3782819808,2017-06-28,34.8777660683
600608,*ST沪科,846.78,861.42,825.88,831.1,2714425.0,21795466.0,1115.31648434,2017-06-28,34.1976277637
600576,万好万家,30.77,30.83,30.17,30.29,7128160.0,71522570.0,40.6286943268,2017-06-28,34.1323681967
600735,新华锦,60.59,61.27,59.12,59.59,8145388.0,92982633.0,79.8349307698,2017-06-28,33.9737049335
002339,积成电子,57.8,58.33,55.43,56.8,17692762.0,241852444.0,75.9969516014,2017-06-28,33.7974500025
300028,金亚科技,20.01,20.01,19.55,19.55,5789935.0,47158860.0,26.1544043055,2017-06-28,33.7821192099
300465,高伟达,34.8,35.16,33.97,34.13,8360237.0,89897632.0,45.518268804,2017-06-28,33.3673272897
600645,中源协和,443.55,446.28,438.7,439.55,6338743.0,132899561.0,586.044263381,2017-06-28,33.3282364647
600379,宝光股份,25.65,25.72,24.52,24.89,4175310.0,54808585.0,33.1244625564,2017-06-28,33.0834172615
600590,泰豪科技,43.0,43.0,42.28,42.77,6516434.0,84060909.0,56.8940561352,2017-06-28,33.0232783148
000502,绿景控股,42.48,43.11,41.45,41.73,4563754.0,55482059.0,55.4691088353,2017-06-28,32.9238170029
300417,南华仪器,54.87,55.11,53.35,53.78,758835.0,20192817.0,71.4421914747,2017-06-28,32.8415609421
603006,联明股份,46.8,47.16,46.05,46.31,1134622.0,25803133.0,61.4548430942,2017-06-28,32.7031809418
300175,朗源股份,35.95,36.35,35.6,35.86,8621602.0,69599316.0,47.5508194613,2017-06-28,32.6012812641
300458,全志科技,50.19,51.1,49.79,49.89,2128291.0,52915471.0,66.0475059021,2017-06-28,32.3862615796
603703,盛洋科技,45.69,46.02,44.94,45.92,4856869.0,87634261.0,60.7228298938,2017-06-28,32.2361278174
600234,山水文化,27.92,27.92,27.38,27.47,578301.0,6766981.0,36.2123592136,2017-06-28,31.8251154481
000972,新中基,13.13,13.17,12.94,12.97,2981251.0,11898817.0,17.0962104436,2017-06-28,31.8134960954
300359,全通教育,108.43,108.84,107.19,107.94,4659549.0,60741335.0,142.272835775,2017-06-28,31.8073334956
300235,方直科技,61.39,61.76,59.95,60.39,1515297.0,24919440.0,79.542868807,2017-06-28,31.715298571
601558,华锐风电,9.26,9.33,9.07,9.2,40228612.0,59066530.0,12.1016410539,2017-06-28,31.5395766726
300449,汉邦高科,50.4,51.1,49.17,49.52,1134259.0,28183667.0,65.0400421866,2017-06-28,31.3409575658
603166,福达股份,13.3,13.36,13.05,13.06,2609032.0,27788135.0,17.1206249893,2017-06-28,31.0920749566
002519,银河电子,92.35,92.69,90.05,90.28,4301945.0,34010883.0,118.324858276,2017-06-28,31.0643091232
603021,山东华鹏,30.88,30.88,30.22,30.28,1182780.0,13652105.0,39.5419282775,2017-06-28,30.5876098993
601106,中国一重,3.07,3.08,3.06,3.06,13222282.0,39990680.0,3.99464993126,2017-06-28,30.5441154005
300051,三五互联,73.73,73.86,71.97,72.29,5047372.0,58416190.0,94.3646895902,2017-06-28,30.5362976763
600537,亿晶光电,20.79,20.87,20.49,20.61,9462695.0,46060793.0,26.8912398133,2017-06-28,30.4766609087
002234,民和股份,26.13,26.34,25.8,26.07,3428439.0,42843076.0,33.9671338076,2017-06-28,30.2920360857
002052,同洲电子,44.46,44.53,43.71,43.85,6312730.0,40662973.0,57.0730703996,2017-06-28,30.1552346626
300389,艾比森,56.26,56.46,54.91,55.0,1217802.0,16570596.0,71.5205424042,2017-06-28,30.0373498258
600313,农发种业,17.85,17.98,17.76,17.85,5535200.0,22523246.0,23.1531343382,2017-06-28,29.7094360684
000911,南宁糖业,21.56,21.6,21.24,21.39,6010388.0,68027116.0,27.7418325261,2017-06-28,29.6953367278
600712,南宁百货,44.16,44.23,43.58,43.71,1759002.0,11999891.0,56.6772746483,2017-06-28,29.6666086669
300356,光一科技,33.78,33.78,33.09,33.17,2747162.0,23896731.0,42.980378339,2017-06-28,29.5760576996
002746,仙坛股份,30.19,30.52,29.55,29.55,1187900.0,35229558.0,38.2513161501,2017-06-28,29.4460783423
600751,天海投资,36.38,36.38,35.55,35.81,7508231.0,42210195.0,46.3186448437,2017-06-28,29.3455594629
300220,金运激光,67.03,67.61,65.87,66.38,1045086.0,19199738.0,85.8404342635,2017-06-28,29.3167132623
600730,中国高科,42.96,43.88,42.85,43.07,5367241.0,43110393.0,55.6841989715,2017-06-28,29.2876688449
300155,安居宝,64.27,65.0,63.39,63.79,5395725.0,42977760.0,82.3409063338,2017-06-28,29.0812138796
300420,五洋科技,42.25,42.4,41.45,41.65,3709390.0,30886921.0,53.7215579315,2017-06-28,28.9833323685
600083,博信股份,13.14,13.24,12.85,12.88,1411679.0,18449746.0,16.5891536057,2017-06-28,28.7977764414
300029,天龙光电,9.27,9.27,9.04,9.05,1388419.0,12367432.0,11.6484731676,2017-06-28,28.7124106915
002740,爱迪尔,32.52,32.77,31.65,31.71,1475500.0,15609511.0,40.7165302882,2017-06-28,28.4028075945
300265,通光线缆,30.0,30.0,29.23,29.46,2014040.0,23133678.0,37.7820644887,2017-06-28,28.2486914076
