code,name,open,high,low,close,volume,amount,MA_60,date,p_change
002280,联络互动,162.51,162.51,146.93,148.54,101955023.0,1140155209.0,222.872812461,2017-02-06,50.0422865633
200025,特  力Ｂ,15.98,16.27,15.98,16.24,27600.0,324811.0,22.5725381301,2017-02-06,38.9934613924
300299,富春通信,74.18,76.2,74.18,75.5,3407558.0,62064369.0,102.808199703,2017-02-06,36.1698009306
002458,益生股份,74.2,75.83,74.2,75.83,3939587.0,109776838.0,102.987647424,2017-02-06,35.8138565527
002312,三泰控股,136.99,140.09,136.99,139.0,14090817.0,107239093.0,187.047163835,2017-02-06,34.5663049172
600623,双钱股份,322.21,329.15,321.14,328.08,6176476.0,75204162.0,437.197172638,2017-02-06,33.2593186534
000806,银河生物,108.42,108.93,107.57,108.59,11254743.0,143298088.0,144.597875961,2017-02-06,33.159476896
002288,超华科技,54.05,54.5,53.6,54.5,9334127.0,67558772.0,72.3514610131,2017-02-06,32.7549743359
002234,民和股份,37.15,38.28,37.11,38.2,6261564.0,114092996.0,50.5800461503,2017-02-06,32.4084977758
300431,暴风科技,88.7,92.84,88.18,90.86,7476946.0,307776017.0,119.809993451,2017-02-06,31.8621983835
300359,全通教育,145.76,151.31,145.02,149.49,8594529.0,154168344.0,195.980605844,2017-02-06,31.0994754461
002055,得润电子,120.39,122.11,117.07,121.57,4083737.0,83466516.0,158.567113402,2017-02-06,30.4327658157
000511,烯碳新材,100.31,100.31,100.31,100.31,6950195.0,40519637.0,129.807953011,2017-02-06,29.4067919558
603166,福达股份,16.79,17.05,16.69,17.03,5283519.0,73524607.0,22.0194765864,2017-02-06,29.2981596386
600847,万里股份,40.11,40.46,39.6,40.42,2687890.0,57686501.0,52.0344458304,2017-02-06,28.734403341
002211,宏达新材,17.59,17.64,17.31,17.59,9637830.0,110740712.0,22.6306689323,2017-02-06,28.6564464597
002751,易尚展示,82.92,84.81,82.22,83.83,2366696.0,98423373.0,107.6266982,2017-02-06,28.3868522011
300465,高伟达,47.97,48.35,47.33,48.35,5276116.0,78984111.0,61.9561915752,2017-02-06,28.1410373841
000410,沈阳机床,32.23,32.52,32.14,32.46,6536073.0,73054235.0,41.5820921191,2017-02-06,28.1025635216
601519,大智慧,18.0,18.2,18.0,18.2,10194421.0,63598794.0,23.1897427225,2017-02-06,27.4161688049
000607,华媒控股,37.86,38.05,37.45,37.94,13091705.0,132446181.0,48.2360720609,2017-02-06,27.1377755953
600432,吉恩镍业,29.03,29.18,28.64,29.13,6798095.0,39948734.0,36.9797857939,2017-02-06,26.94742806
300456,耐威科技,89.48,89.96,87.86,88.58,946893.0,41925243.0,112.360182739,2017-02-06,26.8459954157
300356,光一科技,43.17,44.15,42.69,43.95,1675402.0,47720497.0,55.7260583256,2017-02-06,26.7942168956
300153,科泰电源,65.66,66.85,65.07,66.38,2843541.0,44347781.0,83.9910563177,2017-02-06,26.5306663419
002299,圣农发展,37.73,38.12,37.52,37.56,9373063.0,170850735.0,47.5195105136,2017-02-06,26.5162686731
002070,众和股份,61.88,62.82,61.69,62.49,5469908.0,72610924.0,78.9315043811,2017-02-06,26.3106167084
601106,中国一重,4.44,4.47,4.43,4.46,34442756.0,151333856.0,5.60746729064,2017-02-06,25.7279661579
002517,泰亚股份,59.52,60.52,59.52,60.32,1464892.0,42981606.0,75.7503262523,2017-02-06,25.580779596
300234,开尔新材,59.18,60.12,58.41,60.12,7580843.0,134005895.0,75.2916834681,2017-02-06,25.235667778
300238,冠昊生物,124.48,125.04,122.9,124.92,1149710.0,35292009.0,156.335451636,2017-02-06,25.1484563209
300413,快乐购,20.28,20.77,20.26,20.74,5591490.0,114451406.0,25.8813302752,2017-02-06,24.7894420214
300100,双林股份,93.51,93.87,92.02,93.87,3377903.0,95193574.0,117.043511484,2017-02-06,24.6868131291
000066,长城电脑,107.22,109.81,106.09,108.34,57060214.0,548402017.0,135.025350247,2017-02-06,24.6311152363
002490,山东墨龙,16.96,17.27,15.98,16.96,47358497.0,386882910.0,21.0608502041,2017-02-06,24.1795412978
002006,精功科技,71.63,72.25,71.63,72.25,5332164.0,49890386.0,89.696184222,2017-02-06,24.1469677814
300368,汇金股份,147.78,150.21,147.14,149.4,3386053.0,62179705.0,185.146736461,2017-02-06,23.9268651011
300458,全志科技,70.74,72.12,69.88,71.88,2197299.0,156294188.0,89.0636395828,2017-02-06,23.9060094363
000555,神州信息,63.12,64.24,62.77,64.24,3417589.0,69800964.0,79.3427037529,2017-02-06,23.5098128158
300452,山河药辅,70.31,72.23,69.93,72.01,1163449.0,41435530.0,88.935111707,2017-02-06,23.5038351715
300085,银之杰,210.8,214.53,209.82,213.11,5031874.0,97276546.0,262.73276918,2017-02-06,23.2850495895
002707,众信旅游,169.95,171.76,169.23,171.15,5507546.0,77888693.0,210.670234305,2017-02-06,23.0909928749
300215,电科院,199.51,204.38,197.84,202.87,9513618.0,114318239.0,249.690150778,2017-02-06,23.0788932705
002657,中科金财,137.25,138.7,136.37,138.37,2195705.0,83259246.0,170.278612887,2017-02-06,23.0603547638
000718,苏宁环球,50.17,50.51,49.55,50.1,7061212.0,51633550.0,61.5215984023,2017-02-06,22.7976016014
300300,汉鼎股份,84.7,85.81,84.17,85.68,1808087.0,34599875.0,105.191927283,2017-02-06,22.773024373
300288,朗玛信息,144.11,148.22,143.26,147.98,4337034.0,105194067.0,181.561186058,2017-02-06,22.6930572093
300242,明家科技,62.92,64.66,62.81,64.66,6704988.0,83965902.0,79.3203124399,2017-02-06,22.6729236621
300436,广生堂,94.61,96.34,94.07,95.73,522108.0,24845924.0,117.405315634,2017-02-06,22.6421347898
600076,青鸟华光,28.4,28.62,28.28,28.56,4844178.0,44159434.0,35.014380684,2017-02-06,22.5993721427
300429,强力新材,90.16,90.28,88.1,89.91,1121751.0,32105322.0,110.103132815,2017-02-06,22.4592735124
300350,华鹏飞,44.63,45.04,44.13,44.94,1556082.0,34383993.0,55.0055456104,2017-02-06,22.3977427912
