code,name,open,high,low,close,volume,amount,MA_60,date
600620,天宸股份,4789.61,5287.4,4751.96,5287.4,6018533.0,74941124.0,4971.70866667,2017-07-24
600035,楚天高速,15.16,15.95,15.11,15.81,22715895.0,130930938.0,15.0881666667,2017-07-24
002254,泰和新材,71.88,73.63,71.71,73.24,13358329.0,172299137.0,72.9758333333,2017-07-24
002427,尤夫股份,46.52,48.27,46.15,47.37,9769502.0,247232095.0,46.2905,2017-07-24
603338,浙江鼎力,146.85,155.07,145.06,153.01,1151096.0,69119332.0,151.686833333,2017-07-24
002097,山河智能,38.63,39.38,38.35,39.24,10209043.0,85580702.0,39.2045,2017-07-24
002747,埃斯顿,68.04,72.24,67.56,70.05,22558350.0,259010552.0,69.0846666667,2017-07-24
600572,康恩贝,97.12,97.99,96.83,97.7,5591461.0,37522323.0,97.5698333333,2017-07-24
600293,三峡新材,31.61,32.37,31.15,32.07,11314967.0,109672876.0,31.9155,2017-07-24
600529,山东药玻,87.12,90.96,86.84,90.22,2010519.0,45703654.0,88.0558333333,2017-07-24
600190,锦州港,11.09,11.38,11.04,11.38,11768604.0,50974414.0,11.2276666667,2017-07-24
600692,亚通股份,183.47,189.92,183.47,188.41,14290402.0,195764068.0,180.442,2017-07-24
002320,海峡股份,40.92,43.33,40.9,43.1,8247630.0,119868399.0,41.2615,2017-07-24
000663,永安林业,52.09,52.5,51.26,52.34,1759210.0,22090227.0,52.3186666667,2017-07-24
300143,星河生物,59.2,59.78,58.26,59.62,539581.0,14249316.0,59.4313333333,2017-07-24
600491,龙元建设,106.14,107.29,104.56,107.19,9753921.0,98521167.0,106.865333333,2017-07-24
002392,北京利尔,51.27,51.52,49.29,51.52,72188703.0,444720726.0,49.4225,2017-07-24
002742,三圣特材,58.62,60.5,58.21,60.15,6723905.0,174170326.0,59.9461666667,2017-07-24
600790,轻纺城,47.38,48.17,47.3,48.02,5820426.0,38691878.0,47.6985,2017-07-24
603883,老百姓,45.06,46.39,45.06,46.35,984451.0,44690399.0,45.7605,2017-07-24
300125,易世达,52.39,53.06,52.39,53.02,251303.0,6536526.0,52.9266666667,2017-07-24
600197,伊力特,66.29,69.01,66.07,68.86,11296653.0,209860817.0,68.452,2017-07-24
002562,兄弟科技,51.34,53.9,51.3,53.65,9688818.0,126194037.0,52.9783333333,2017-07-24
300174,元力股份,108.94,112.58,108.94,112.58,391856.0,11619297.0,111.976833333,2017-07-24
600325,华发股份,62.53,64.08,62.45,63.93,26487744.0,216814657.0,62.9931666667,2017-07-24
600615,丰华股份,1197.49,1240.83,1195.88,1222.37,3288725.0,50241839.0,1214.998,2017-07-24
300179,四方达,39.8,43.8,39.8,43.8,21850120.0,152394766.0,40.248,2017-07-24
600345,长江通信,36.67,39.02,36.55,38.93,4590464.0,90592320.0,37.5123333333,2017-07-24
000021,深科技,128.92,130.0,128.3,129.85,5728724.0,47760899.0,129.239333333,2017-07-24
002174,游族网络,89.77,92.45,88.16,91.06,4957210.0,145690625.0,90.552,2017-07-24
002195,二三四五,111.09,114.04,111.09,112.48,57308586.0,371814604.0,109.9335,2017-07-24
002384,东山精密,114.52,118.89,114.52,117.77,5809026.0,140496568.0,117.702,2017-07-24
600707,彩虹股份,17.11,18.91,17.04,18.91,28352632.0,227969733.0,17.9495,2017-07-24
000725,京东方Ａ,18.77,19.15,18.53,19.1,493594098.0,1967071406.0,18.9,2017-07-24
002449,国星光电,33.5,34.26,33.02,34.26,8004003.0,123539188.0,34.014,2017-07-24
002506,协鑫集成,41.3,42.38,41.21,42.18,11822397.0,50689484.0,41.5566666667,2017-07-24
300232,洲明科技,97.41,99.8,96.69,99.53,2600756.0,38840510.0,98.4485,2017-07-24
600120,浙江东方,447.98,482.21,443.63,474.22,23718776.0,639357922.0,454.365833333,2017-07-24
002508,老板电器,264.69,273.83,263.61,270.99,6961937.0,298899544.0,266.845666667,2017-07-24
