code,name,open,high,low,close,volume,amount,MA_20,date
600892,宝诚股份,100.71,103.3,99.97,102.09,508047.0,34187143.0,100.363,2016-10-24
000886,海南高速,16.4,16.57,16.34,16.55,13025437.0,73342429.0,16.458,2016-10-24
000782,美达股份,29.57,30.14,29.4,29.87,10503389.0,94003565.0,29.742,2016-10-24
002172,澳洋科技,33.0,33.54,33.0,33.39,5101713.0,56410274.0,33.321,2016-10-24
000157,中联重科,286.34,292.63,285.08,288.86,58511356.0,269404178.0,288.101,2016-10-24
000903,云内动力,44.98,45.67,44.7,45.55,11540102.0,91510961.0,45.15,2016-10-24
002097,山河智能,44.78,45.24,44.51,45.1,15522214.0,151298598.0,44.7575,2016-10-24
002147,方圆支承,36.59,36.82,36.33,36.74,2127493.0,30304698.0,36.657,2016-10-24
002353,杰瑞股份,148.97,152.35,148.73,151.22,11613294.0,217777285.0,149.928,2016-10-24
002483,润邦股份,24.85,25.32,24.76,25.3,5265993.0,70346717.0,24.875,2016-10-24
002690,美亚光电,75.89,76.69,75.29,76.27,2883848.0,62745252.0,75.824,2016-10-24
002698,博实股份,29.3,29.88,29.25,29.63,2998901.0,51345854.0,29.5095,2016-10-24
300266,兴源环境,291.36,298.48,289.83,298.17,2486524.0,115913809.0,292.266,2016-10-24
300280,南通锻压,32.44,33.54,32.31,33.25,3831392.0,124319739.0,32.418,2016-10-24
300307,慈星股份,26.08,26.46,26.04,26.37,6141414.0,76377138.0,26.0905,2016-10-24
600594,益佰制药,247.62,250.87,246.88,250.57,6095281.0,102726296.0,248.454,2016-10-24
600867,通化东宝,510.76,519.7,510.31,517.47,3163103.0,72995255.0,511.743,2016-10-24
000403,ST生化,149.4,150.77,148.73,150.55,1755297.0,59205717.0,149.692,2016-10-24
000597,东北制药,22.0,22.34,21.98,22.23,6660241.0,68638081.0,22.052,2016-10-24
000650,仁和药业,167.78,170.27,167.32,169.81,14393125.0,107519342.0,169.0335,2016-10-24
000739,普洛药业,95.86,96.34,95.13,95.86,5269625.0,41991953.0,95.825,2016-10-24
000999,华润三九,50.39,51.68,50.31,51.68,4505400.0,119221036.0,50.682,2016-10-24
002007,华兰生物,738.51,764.29,737.7,764.29,11846022.0,437834071.0,754.4515,2016-10-24
002653,海思科,50.03,50.59,49.59,50.44,1353551.0,23113966.0,49.988,2016-10-24
300016,北陆药业,95.96,97.4,95.91,96.92,5088747.0,102616709.0,96.639,2016-10-24
300181,佐力药业,71.39,73.38,70.82,73.1,13144319.0,133341189.0,72.8655,2016-10-24
300294,博雅生物,201.11,204.94,198.67,204.94,2311338.0,149347230.0,203.7435,2016-10-24
300191,潜能恒信,152.79,165.3,152.79,165.3,8719158.0,345997617.0,150.7,2016-10-24
601636,旗滨集团,9.69,10.2,9.69,10.01,80514760.0,302545779.0,9.6925,2016-10-24
600848,自仪股份,47.39,49.25,47.14,49.03,6403503.0,138850647.0,47.6385,2016-10-24
300416,苏试试验,73.86,74.58,72.87,74.36,1134943.0,41703229.0,74.2725,2016-10-24
600662,强生控股,687.52,695.62,679.43,693.3,12746220.0,152238182.0,688.6785,2016-10-24
600751,天海投资,57.91,58.62,57.28,58.36,24267559.0,221206749.0,57.769,2016-10-24
000099,中信海直,47.99,48.86,47.88,48.59,6387100.0,82038662.0,47.949,2016-10-24
002069,獐 子 岛,72.4,74.33,72.4,73.73,5417839.0,59795963.0,72.947,2016-10-24
600039,四川路桥,32.56,33.83,32.56,33.6,96356912.0,431289405.0,32.4175,2016-10-24
600491,龙元建设,137.53,139.62,136.79,138.15,13446678.0,177532773.0,137.95,2016-10-24
603030,全筑股份,30.38,30.89,30.22,30.86,1286169.0,39178750.0,30.552,2016-10-24
002586,围海股份,60.7,61.93,60.7,61.05,9579709.0,99775358.0,60.7565,2016-10-24
002694,顾地科技,73.18,74.8,73.18,74.31,4348350.0,125572591.0,73.295,2016-10-24
300305,裕兴股份,49.14,49.96,49.14,49.81,3372212.0,44825454.0,49.1345,2016-10-24
600056,中国医药,172.0,174.59,171.65,173.03,4865806.0,97588521.0,172.0595,2016-10-24
600712,南宁百货,64.19,67.27,63.87,66.63,11631173.0,119212039.0,64.87,2016-10-24
600729,重庆百货,74.23,76.72,73.97,76.26,9525086.0,247030322.0,75.244,2016-10-24
603368,柳州医药,80.04,80.67,79.58,80.44,1800064.0,142573287.0,80.1885,2016-10-24
600630,龙头股份,47.41,48.01,47.38,47.83,5167780.0,81730726.0,47.6795,2016-10-24
000955,欣龙控股,19.83,21.26,19.81,20.57,25345291.0,212602358.0,20.05,2016-10-24
000982,中银绒业,90.82,91.84,90.48,90.99,15870680.0,85592094.0,90.9065,2016-10-24
300061,康耐特,108.42,119.81,108.42,119.81,8194659.0,234571516.0,110.6035,2016-10-24
300206,理邦仪器,62.72,63.58,62.29,63.33,8386963.0,85951474.0,62.795,2016-10-24
300298,三诺生物,79.53,80.05,78.73,79.73,2121928.0,42156441.0,79.458,2016-10-24
600714,金瑞矿业,35.64,39.26,35.53,39.26,7141820.0,104177873.0,36.268,2016-10-24
000697,炼石有色,88.59,90.56,87.57,87.91,9146898.0,215456597.0,87.548,2016-10-24
000751,锌业股份,18.97,19.46,18.94,19.39,35917420.0,201097450.0,18.9915,2016-10-24
600635,大众公用,947.01,971.41,947.01,969.89,43983661.0,277548275.0,947.0135,2016-10-24
600649,城投控股,321.88,321.88,321.88,321.88,8344229.0,131838818.0,297.0555,2016-10-24
000669,金鸿能源,41.54,42.22,41.52,42.16,4637553.0,75013104.0,41.66,2016-10-24
002700,新疆浩源,90.43,92.12,90.43,91.59,3131436.0,49011657.0,91.0305,2016-10-24
600312,平高电气,105.57,108.47,105.57,107.44,17512237.0,310953716.0,105.669,2016-10-24
000967,上风高科,51.79,53.17,51.3,52.55,5616239.0,89561706.0,52.457,2016-10-24
002168,深圳惠程,204.01,214.51,204.01,212.86,26219022.0,368313727.0,207.7375,2016-10-24
600121,郑州煤电,22.1,23.32,22.06,22.95,37679729.0,212541757.0,22.896,2016-10-24
600792,云煤能源,38.35,40.7,38.29,39.76,32659268.0,192783234.0,38.6825,2016-10-24
603020,爱普股份,45.22,45.59,44.83,45.57,3025829.0,67071739.0,45.109,2016-10-24
002732,燕塘乳业,29.61,29.87,29.41,29.74,2061809.0,60405607.0,29.6515,2016-10-24
600022,山东钢铁,10.57,10.74,10.57,10.7,109316289.0,272781747.0,10.5815,2016-10-24
000709,河北钢铁,29.52,30.28,29.52,30.09,94485142.0,297854475.0,29.8025,2016-10-24
000761,本钢板材,10.79,10.96,10.75,10.85,13097069.0,75930343.0,10.7745,2016-10-24
000898,鞍钢股份,9.26,9.47,9.26,9.43,35523545.0,161410042.0,9.429,2016-10-24
300335,迪森股份,41.46,42.38,41.05,42.04,4054071.0,73769120.0,41.4595,2016-10-24
000729,燕京啤酒,63.8,64.61,63.72,64.45,9325287.0,73346913.0,64.1015,2016-10-24
000752,西藏发展,90.24,94.22,89.94,93.52,10997013.0,202378721.0,92.7095,2016-10-24
600202,哈空调,56.94,62.37,56.7,62.33,19121524.0,232058186.0,56.9625,2016-10-24
300356,光一科技,58.22,59.08,57.09,58.98,1246253.0,47537652.0,58.814,2016-10-24
300403,地尔汉宇,68.62,69.17,67.84,68.8,1671017.0,112199746.0,68.6395,2016-10-24
600088,中视传媒,69.67,70.34,68.98,69.99,1745417.0,42012006.0,69.867,2016-10-24
601928,凤凰传媒,12.07,12.22,12.01,12.21,13808363.0,154211818.0,12.0655,2016-10-24
000504,南华生物,52.64,52.96,52.26,52.58,2232009.0,33768592.0,52.5035,2016-10-24
300251,光线传媒,270.51,276.5,269.26,275.25,23326207.0,256781845.0,270.388,2016-10-24
600141,兴发集团,35.91,36.66,35.7,36.42,11864279.0,161808772.0,35.9235,2016-10-24
600228,昌九生化,29.46,30.24,29.33,29.96,10284414.0,141803048.0,29.7725,2016-10-24
600273,嘉化能源,13.75,14.04,13.7,14.04,17291676.0,165725835.0,13.7855,2016-10-24
000737,南风化工,25.91,26.42,25.79,26.11,12908410.0,85602330.0,25.899,2016-10-24
000822,山东海化,12.17,12.38,12.11,12.35,7500730.0,41167831.0,12.3255,2016-10-24
002145,中核钛白,19.41,19.89,19.41,19.71,39704338.0,259328984.0,19.4415,2016-10-24
002211,宏达新材,25.73,28.44,25.59,27.95,61713325.0,1100603720.0,26.787,2016-10-24
