code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
002027,分众传媒,0.45,56150.0,0.62,34.28,,190117.15,751355.02,,08-31,分众传媒,0.4,15.05,15.05,15.08,14.65,14.99,84478216,1.45556,1262609821,28.942,11.4647555556,18408508.1845,8734744.93567,33.4444444444,0.000595626793312
002027,分众传媒,0.45,56150.0,0.62,34.28,,190117.15,751355.02,,08-31,分众传媒,0.4,15.05,15.05,15.08,14.65,14.99,84478216,1.45556,1262609821,28.942,11.4647555556,18408508.1845,8734744.93567,33.4444444444,0.000595626793312
002027,分众传媒,0.45,56150.0,0.62,34.28,,190117.15,751355.02,,08-31,分众传媒,0.4,15.05,15.05,15.08,14.65,14.99,84478216,1.45556,1262609821,28.942,11.4647555556,18408508.1845,8734744.93567,33.4444444444,0.000595626793312
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,-0.157,6.34,6.23,6.36,6.17,6.35,15903363,0.7434,99672034,12.192,1.23316483516,1479554.87808,1356292.22339,6.96703296703,0.000774114774115
600784,鲁银投资,0.12,11600.0,,4.53,,6675.9,8204.15,,08-20,鲁银投资,0.0,5.46,0.0,0.0,0.0,5.46,0,0.0,0,74.795,2.06115,310225.103916,310225.103916,45.5,0.0039224137931
002137,麦达数字,0.23,5971.05,2.76,9.12,,13037.66,7311.04,,08-23,麦达数字,-0.142,7.01,7.0,7.01,6.87,7.02,2482643,0.85405,17292251,26.654,2.7796173913,406119.99679,203774.587981,30.4782608696,0.00510433857857
002558,巨人网络,1.03,5050.0,,16.18,,49967.2,42634.19,10转20,08-18,巨人网络,-0.29,34.34,34.28,34.5,33.85,34.44,2815510,0.80921,96232404,50.5,5.39438058252,6951720.68649,1194806.24884,33.3398058252,0.00660194174757
300063,天龙集团,0.23,3043.24,7.35,3.24,0.35,6759.84,4473.88,,08-27,天龙集团,2.544,5.24,5.11,5.26,5.08,5.11,8795829,2.14429,45654377,10.696,0.738156521739,380647.7218,214943.551832,22.7826086957,0.00748630035609
600629,华建集团,0.26,6470.0,,11.96,,9436.39,6508.51,,08-10,华建集团,0.603,15.02,14.96,15.03,14.82,14.93,1180831,0.33932,17632374,22.341,6.9092,649176.614264,522695.719126,57.7692307692,0.00892878373558
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,0.636,4.75,4.73,4.8,4.68,4.72,11383314,0.5683,53905311,12.205,1.23965686275,1313865.58142,951449.83965,9.3137254902,0.00898357896329
