code,name,open,high,low,close,volume,amount,MA_60,date,p_change
600680,上海普天,56.78,57.13,53.74,53.81,3096988.0,44071352.0,107.469696123,2017-05-10,99.7206766837
002207,准油股份,19.0,19.13,18.33,18.47,8009442.0,73233509.0,33.8249886413,2017-05-10,83.1347517123
600275,武昌鱼,21.04,21.35,20.39,20.41,6006626.0,44168019.0,35.6494474768,2017-05-10,74.6665726448
601519,大智慧,11.63,11.78,11.08,11.14,13211395.0,52422511.0,19.2859598433,2017-05-10,73.1235174444
002490,山东墨龙,9.97,10.06,9.5,9.5,10250821.0,49030733.0,16.4345830366,2017-05-10,72.9956109113
600747,大连控股,43.11,43.91,40.88,40.88,27906492.0,74591030.0,70.2947652498,2017-05-10,71.9539267364
000410,沈阳机床,19.98,20.44,19.86,20.01,10006646.0,69527012.0,34.1403149044,2017-05-10,70.6162663887
002306,*ST云网,16.13,16.67,16.05,16.09,13571900.0,53008782.0,26.7764722209,2017-05-10,66.4168565626
002234,民和股份,25.3,25.5,24.32,24.4,3859715.0,46247877.0,40.3376217649,2017-05-10,65.3181219873
002299,圣农发展,27.6,27.75,27.25,27.29,13083607.0,173481781.0,44.5805935792,2017-05-10,63.3587159371
600538,国发股份,24.93,25.02,23.83,23.92,11480728.0,89892793.0,39.0431839268,2017-05-10,63.2240130718
600112,天成控股,26.24,26.8,25.35,25.39,17040801.0,110564288.0,41.3603684398,2017-05-10,62.9002301685
000503,海虹控股,242.39,255.52,242.39,242.39,36614327.0,925867281.0,387.591485047,2017-05-10,59.9040740323
600149,廊坊发展,41.34,42.04,39.6,39.86,28418134.0,401615128.0,63.1339060827,2017-05-10,58.3891271517
600645,中源协和,451.97,453.24,427.75,438.7,10512487.0,220671179.0,691.121078059,2017-05-10,57.5384267288
002655,共达电声,28.4,28.49,26.64,26.82,36719190.0,332913491.0,41.7623919372,2017-05-10,55.7136164698
000595,宝塔实业,27.52,28.09,26.13,26.13,19796845.0,103247506.0,40.3774559808,2017-05-10,54.5252812124
601106,中国一重,3.06,3.08,2.99,3.01,21396002.0,64195741.0,4.65066383802,2017-05-10,54.5071042532
002722,金轮股份,27.93,29.1,27.81,27.98,4434850.0,125551201.0,43.1532487786,2017-05-10,54.2289091443
002458,益生股份,56.2,56.82,54.54,54.65,1963911.0,40544598.0,83.1758549873,2017-05-10,52.197355878
002248,华东数控,15.38,15.38,15.38,15.38,846500.0,6416470.0,23.4024374593,2017-05-10,52.1614919333
