code,name,open,high,low,close,volume,amount,MA_20,date
600701,工大高新,83.76,84.09,82.27,83.87,4230876.0,64000555.0,83.775,2016-10-10
000301,东方市场,9.61,9.78,9.61,9.78,12209268.0,55924802.0,9.649,2016-10-10
600033,福建高速,21.01,21.2,20.95,21.2,11473264.0,38338116.0,21.015,2016-10-10
600368,五洲交通,13.51,13.72,13.51,13.72,7652031.0,45091358.0,13.7035,2016-10-10
000828,东莞控股,33.05,33.47,32.92,33.38,4764870.0,48576473.0,33.059,2016-10-10
002015,*ST霞客,45.44,46.93,45.29,46.53,6007375.0,55742904.0,45.7365,2016-10-10
002064,华峰氨纶,51.73,52.28,51.51,52.28,7540100.0,35753105.0,52.252,2016-10-10
600031,三一重工,248.09,252.17,246.74,249.91,22107219.0,121677589.0,249.16,2016-10-10
600218,全柴动力,20.77,21.2,20.69,21.12,6144465.0,63792104.0,21.114,2016-10-10
600243,青海华鼎,15.8,16.29,15.75,16.27,3978125.0,40508557.0,15.9115,2016-10-10
600262,北方股份,36.63,37.2,36.42,37.19,2045236.0,51094281.0,36.727,2016-10-10
600475,华光股份,48.98,49.99,47.85,49.91,9448021.0,188110471.0,48.9885,2016-10-10
600499,科达洁能,228.03,235.47,227.74,234.04,23967734.0,194268707.0,229.904,2016-10-10
600520,中发科技,44.99,45.84,44.85,45.6,1347063.0,26163228.0,45.2305,2016-10-10
600592,龙溪股份,31.81,32.4,31.78,32.34,4031366.0,41721149.0,32.249,2016-10-10
600761,安徽合力,117.69,120.48,117.69,120.16,5597114.0,62258563.0,118.475,2016-10-10
601002,晋亿实业,9.09,9.33,9.09,9.32,26491302.0,241987163.0,9.2485,2016-10-10
601218,吉鑫科技,12.34,12.54,12.27,12.52,16998208.0,94464735.0,12.35,2016-10-10
601369,陕鼓动力,12.87,13.13,12.8,13.11,7012303.0,49396459.0,12.799,2016-10-10
603088,宁波精达,47.3,48.29,47.3,48.28,453581.0,21622739.0,47.703,2016-10-10
603699,纽威股份,18.37,18.58,18.3,18.57,2100530.0,36960213.0,18.281,2016-10-10
000551,创元科技,75.96,77.41,75.73,77.33,8484763.0,85505354.0,76.6865,2016-10-10
000777,中核科技,155.94,158.41,155.4,158.41,9153345.0,210188975.0,156.2655,2016-10-10
000821,京山轻机,36.81,37.91,36.81,37.91,4643944.0,71198904.0,36.9255,2016-10-10
000903,云内动力,44.98,46.24,44.98,46.12,11159036.0,89918929.0,44.92,2016-10-10
002026,山东威达,39.87,41.16,39.87,40.98,4429826.0,51361045.0,40.7355,2016-10-10
002204,大连重工,19.87,20.24,19.77,20.15,14412249.0,61327491.0,19.9315,2016-10-10
002328,新朋股份,16.85,17.15,16.82,17.09,8229460.0,88178701.0,17.088,2016-10-10
002459,天业通联,22.52,22.93,22.38,22.88,5891803.0,101491831.0,22.527,2016-10-10
002472,双环传动,61.95,64.34,61.85,64.34,7330934.0,93245318.0,62.7105,2016-10-10
002483,润邦股份,24.59,25.23,24.59,25.21,5871691.0,78338719.0,24.622,2016-10-10
002514,宝馨科技,73.89,76.96,73.22,76.69,27835338.0,313695384.0,74.81,2016-10-10
002651,利君股份,29.08,29.88,29.08,29.85,4009501.0,40423319.0,29.7845,2016-10-10
002680,黄海机械,68.18,68.77,67.49,68.67,1668362.0,32762195.0,68.084,2016-10-10
002691,冀凯股份,22.84,23.4,22.76,23.4,1464295.0,33575418.0,22.6865,2016-10-10
