code,name,open,high,low,close,volume,amount,MA_20,date
600051,宁波联合,49.1,51.06,49.02,50.97,6773782.0,79928464.0,50.9425,2015-12-14
600106,重庆路桥,49.82,53.01,48.88,52.46,22290888.0,230082224.0,51.326,2015-08-31
000677,*ST海龙,108.15,108.15,106.32,108.15,29016320.0,171118224.0,106.822,2015-10-12
002206,海 利 得,54.59,56.33,54.05,56.22,5627430.0,85667664.0,55.787,2015-12-14
000404,华意压缩,31.56,32.52,31.29,32.38,13068210.0,122566024.0,31.7635,2015-12-14
000617,石油济柴,66.41,69.49,65.94,69.4,4161411.0,59708228.0,68.009,2015-12-14
000856,冀东装备,24.72,27.17,24.63,26.3,6315491.0,84063392.0,25.306,2015-12-14
002006,精功科技,102.53,112.98,100.0,112.98,23786234.0,340211232.0,109.56,2015-12-10
002011,盾安环境,85.73,94.03,85.18,93.11,30686170.0,452901952.0,88.392,2015-12-14
002158,汉钟精机,42.23,45.73,41.71,45.31,4445331.0,95919464.0,43.5585,2015-12-14
002430,杭氧股份,21.68,22.72,21.49,22.44,6514736.0,68094928.0,22.1495,2015-12-14
002613,北玻股份,20.19,21.03,19.93,20.78,11148663.0,81791232.0,20.607,2015-12-14
002690,美亚光电,106.7,115.62,105.78,113.45,3594173.0,116138928.0,112.6935,2015-12-14
300201,海伦哲,81.65,86.62,79.96,86.49,22775722.0,432755712.0,83.6655,2015-12-14
300260,新莱应材,45.31,47.19,45.29,47.12,1073255.0,32468520.0,47.1055,2015-12-14
300266,兴源环境,294.69,315.04,294.69,310.47,3599806.0,192112784.0,304.9325,2015-12-14
300281,金明精机,72.14,80.5,72.1,77.24,11421222.0,219452992.0,74.4895,2015-12-04
600079,人福医药,248.79,260.76,248.66,260.63,14360136.0,282195296.0,257.4715,2015-12-14
600080,金花股份,87.38,90.69,85.24,90.42,17071464.0,216492608.0,89.91,2015-12-14
600422,昆药集团,158.17,165.32,157.46,163.96,8981680.0,311632480.0,160.975,2015-12-14
000078,海王生物,142.62,154.12,141.89,154.12,41422792.0,769191296.0,149.0015,2015-12-14
000756,新华制药,17.23,17.66,17.14,17.66,5830869.0,68287464.0,17.5825,2015-12-14
002390,信邦制药,134.06,141.48,133.04,140.26,29828220.0,408696768.0,138.1705,2015-12-14
