		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	498	370.16	持有	175.65
000916	华北高速			2016-05-27	8.77	413	124.4	持有	19.68
000923	河北宣工			2016-03-14	21.32	487	109.8	持有	44.73
300450	先导智能			2016-09-21	184.43	296	108.41	持有	384.37
300268	万福生科			2016-06-29	36.71	250	94.91	持有	71.55
002759	天际股份			2016-03-14	37.43	487	91.5	持有	71.68
000839	中信国安			2016-03-08	130.50	493	85.23	持有	241.73
600291	西水股份			2017-04-07	48.81	98	82.69	持有	89.17
300411	金盾股份			2016-02-03	41.56	527	79.81	持有	74.73
000912	泸天化			2016-06-20	14.43	389	77.48	持有	25.61
600148	长春一东			2016-02-02	49.04	528	71.86	持有	84.28
002008	大族激光			2017-01-20	279.88	175	66.73	持有	466.64
000088	盐 田 港			2016-03-02	45.59	499	60.14	持有	73.01
300309	吉艾科技			2016-05-04	53.42	436	59.75	持有	85.34
600480	凌云股份			2016-05-31	24.42	409	58.97	持有	38.82
000063	中兴通讯			2016-10-10	256.56	277	58.85	持有	407.55
002040	南 京 港			2016-03-09	26.89	492	54.03	持有	41.42
002455	百川股份			2016-03-02	42.25	499	52.54	持有	64.45
600008	首创股份			2016-06-01	29.12	408	51.37	持有	44.08
000615	京汉股份			2016-05-24	78.59	416	49.47	持有	117.47
000022	深赤湾Ａ			2015-12-07	78.68	585	49.29	持有	117.46
002656	摩登大道			2016-03-02	35.81	499	48.81	持有	53.29
000905	厦门港务			2017-01-25	24.91	170	45.97	持有	36.36
600475	华光股份			2016-03-15	33.27	486	44.12	持有	47.95
000709	河钢股份			2016-11-10	30.00	246	43.2	持有	42.96
601008	连云港			2016-08-12	8.13	336	42.68	持有	11.60
600741	华域汽车			2017-01-20	632.34	175	42.19	持有	899.12
600346	*ST橡塑			2016-05-20	39.86	420	40.19	持有	55.88
601992	金隅股份			2016-10-25	9.28	262	39.87	持有	12.98
601336	新华保险			2017-04-20	43.53	85	39.12	持有	60.56
300334	津膜科技			2016-03-08	35.44	493	38.71	持有	49.16
000488	晨鸣纸业			2017-05-19	60.61	56	38.46	持有	83.92
600970	中材国际			2016-02-03	73.97	527	37.81	持有	101.94
000831	*ST五稀			2017-06-13	42.69	31	35.39	持有	57.80
600801	华新水泥			2017-05-31	50.03	44	34.7	持有	67.39
600698	湖南天雁			2017-05-25	51.60	50	33.93	持有	69.11
002340	格林美			2017-02-08	113.67	156	33.49	持有	151.74
600338	西藏珠峰			2017-01-23	37.31	172	33.45	持有	49.79
600507	方大特钢			2017-04-28	67.95	77	33.32	持有	90.59
600808	马钢股份			2017-05-18	5.74	57	33.28	持有	7.65
600782	新钢股份			2017-05-16	32.38	59	33.14	持有	43.11
000951	中国重汽			2017-05-18	36.22	57	33.05	持有	48.19
600231	凌钢股份			2016-03-22	18.98	479	32.4	持有	25.13
600116	三峡水利			2016-08-15	46.64	333	31.82	持有	61.48
002072	凯瑞德			2017-03-17	26.69	119	31.51	持有	35.10
000158	常山股份			2017-01-26	25.55	169	31.0	持有	33.47
002043	兔 宝 宝			2017-01-20	74.55	175	30.85	持有	97.55
600319	*ST亚星			2016-03-07	11.54	494	30.59	持有	15.07
002148	北纬通信			2017-01-25	85.72	170	30.26	持有	111.66
600966	博汇纸业			2017-06-08	30.61	36	30.12	持有	39.83
300083	劲胜精密			2017-01-26	54.81	169	29.54	持有	71.00
002350	北京科锐			2017-02-03	43.97	161	29.52	持有	56.95
601601	中国太保			2017-03-10	32.39	126	29.33	持有	41.89
600259	广晟有色			2017-06-09	39.29	35	29.24	持有	50.78
601000	唐山港			2017-01-25	14.41	170	28.87	持有	18.57
600885	宏发股份			2016-09-08	86.44	309	28.7	持有	111.25
300122	智飞生物			2017-01-25	62.56	170	28.32	持有	80.28
600015	华夏银行			2016-07-04	33.54	375	28.29	持有	43.03
000910	大亚科技			2016-12-30	45.55	196	28.08	持有	58.34
002068	黑猫股份			2017-05-17	39.22	58	28.07	持有	50.23
601101	昊华能源			2017-05-18	20.96	57	27.81	持有	26.79
600497	驰宏锌锗			2017-05-16	113.91	59	26.83	持有	144.47
002485	希努尔			2017-05-08	35.86	67	26.74	持有	45.45
