code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb
000830,鲁西化工,0.24,16.02,,5.45,,35030.39,15.94,,10-27,鲁西化工,-0.295,6.76,6.8,6.85,6.75,6.78,14826259,1.01274,28.1666666667,1.53508333333
002498,汉缆股份,0.23,27.78,,4.53,,24583.96,24.16,,10-28,汉缆股份,-0.882,7.87,8.03,8.06,7.83,7.94,54547871,1.64055,34.2173913043,1.55004782609
002639,雪人股份,0.06,500.0,,0.91,,1045.71,774.22,,10-28,雪人股份,10.0,10.45,10.45,10.45,10.45,9.5,500830,0.13823,174.166666667,1.58491666667
600221,海南航空,0.2,31.61,,8.49,,248979.9,31.89,,10-30,海南航空,-0.519,3.83,3.84,3.86,3.83,3.85,49582424,0.41976,19.15,1.625835
002526,山东矿机,0.01,171.43,,0.16,,303.93,171.21,,10-28,山东矿机,0.773,10.43,10.39,10.59,10.38,10.35,13410447,3.21348,1043.0,1.6688
600320,振华重工,0.04,100.0,,1.11,,16451.61,104.25,,10-31,振华重工,0.166,6.02,6.01,6.1,6.01,6.01,10033844,0.36245,150.5,1.67055
600859,王府井,1.3,23.86,,8.38,,60318.21,23.89,,10-28,王府井,0.574,26.28,26.4,26.78,25.92,26.13,9787435,2.11498,20.2153846154,1.69404923077
000429,粤高速A,0.31,29.17,,7.83,,39329.06,30.66,,10-30,粤高速Ａ,4.167,6.75,6.53,6.76,6.53,6.48,26278598,5.60728,21.7741935484,1.70491935484
000089,深圳机场,0.18,59.96,,3.79,,33688.5,75.59,,10-28,深圳机场,-1.333,8.14,8.25,8.32,8.14,8.25,7883107,0.38442,45.2222222222,1.71392222222
600011,华能国际,0.92,29.58,,18.4,,1323475.27,32.41,,10-21,华能国际,-1.244,8.73,8.84,8.88,8.7,8.84,14451239,0.13763,9.48913043478,1.746
601111,中国国航,0.51,96.15,,10.82,,628049.8,98.94,,10-30,中国国航,-1.074,8.29,8.28,8.38,8.24,8.38,28156715,0.33805,16.2549019608,1.75878039216
002128,露天煤业,0.19,11.76,,3.7,,31509.23,37.09,,10-29,露天煤业,-0.33,9.05,9.1,9.17,9.02,9.08,11097385,0.69873,47.6315789474,1.76236842105
600325,华发股份,0.38,14.8,,4.36,,30647.49,13.19,,10-31,华发股份,-1.094,15.37,15.53,15.63,15.34,15.54,8518632,1.04261,40.4473684211,1.76350526316
600741,华域汽车,1.41,4.92,,14.91,,363407.92,4.89,,10-29,华域汽车,1.515,16.75,16.54,17.09,16.46,16.5,36467519,1.41172,11.8794326241,1.77122340426
600048,保利地产,0.6,5.26,,10.16,,646972.86,6.42,,10-30,保利地产,-2.241,10.47,10.63,10.75,10.4,10.71,88598334,0.82377,17.45,1.77292
600020,中原高速,0.49,106.63,,13.44,,109999.09,106.65,,10-28,中原高速,-1.818,6.48,6.62,6.63,6.46,6.6,37737015,1.67916,13.2244897959,1.77737142857
600533,栖霞建设,0.15,98.78,,4.26,,15378.69,98.66,,10-28,栖霞建设,10.0,6.38,6.38,6.38,6.38,5.8,601677,0.0573,42.5333333333,1.81192
600004,白云机场,0.81,25.0,,10.48,,92627.73,24.35,,10-31,白云机场,0.429,14.03,14.08,14.21,14.0,13.97,7849618,0.68258,17.3209876543,1.81523950617
600035,楚天高速,0.27,22.73,,10.01,,39471.73,47.01,,10-30,楚天高速,0.409,4.91,4.91,4.95,4.87,4.89,8723156,0.6002,18.1851851852,1.82033703704
600064,南京高科,0.93,62.72,,9.04,,72266.15,143.96,,10-24,南京高科,-0.686,18.83,19.11,19.16,18.78,18.96,7517162,0.9708,20.247311828,1.83035698925
600027,华电国际,0.68,24.13,,18.45,,606858.8,42.74,,10-28,华电国际,-1.156,6.84,6.91,6.96,6.82,6.92,21167272,0.35635,10.0588235294,1.85585294118
600089,特变电工,0.5,12.56,,8.0,,161472.74,17.07,,10-28,特变电工,0.433,11.6,11.69,11.79,11.57,11.55,30007937,0.9442,23.2,1.856
600030,中信证券,1.4,141.38,,14.11,,1598595.8,151.16,,10-30,中信证券,-0.534,18.62,18.82,19.1,18.59,18.72,145847612,1.48602,13.3,1.87663
600509,天富能源,0.33,5.81,,6.57,,29671.33,7.3,,10-31,天富能源,0.0,9.49,9.5,9.61,9.43,9.49,8079202,0.9633,28.7575757576,1.88937272727
600426,华鲁恒升,0.81,23.62,,11.06,,76855.13,23.65,,10-30,华鲁恒升,0.142,14.09,14.12,14.3,14.05,14.07,7980880,0.8369,17.3950617284,1.92389382716
600837,海通证券,1.06,103.85,,13.04,,1106492.21,123.58,,10-29,海通证券,0.0,15.7,15.8,16.08,15.59,15.7,74525303,0.92096,14.8113207547,1.93139622642
600827,百联股份,0.68,33.33,,7.58,,117590.79,33.72,,10-30,百联股份,-0.229,17.4,17.51,17.59,17.37,17.44,9252852,0.59975,25.5882352941,1.93958823529
600177,雅戈尔,1.46,65.91,,18.32,,325243.25,65.81,,10-30,雅戈尔,0.064,15.65,15.8,15.95,15.62,15.64,22686350,1.01887,10.7191780822,1.96375342466
601233,桐昆股份,0.1,400.0,,1.46,,10017.0,487.24,,10-28,桐昆股份,-0.956,13.47,13.82,13.88,13.44,13.6,12046096,1.25011,134.7,1.96662
600377,宁沪高速,0.49,19.29,,11.12,,246710.92,19.29,,10-31,宁沪高速,-0.344,8.68,8.69,8.71,8.65,8.71,3513830,0.09252,17.7142857143,1.96982857143
600051,宁波联合,0.38,21.16,,6.14,,11518.87,20.26,,10-28,宁波联合,1.319,12.29,12.23,12.34,12.12,12.13,7262845,2.37509,32.3421052632,1.98580526316
600467,好当家,0.05,56.67,,1.19,,3462.83,56.91,,10-28,好当家,-2.1,8.39,8.55,8.73,8.35,8.57,35653202,4.88068,167.8,1.99682
000850,华茂股份,0.12,335.71,,2.8,,11497.73,328.24,,10-31,华茂股份,0.23,8.72,8.77,8.84,8.7,8.7,15306190,1.62279,72.6666666667,2.03466666667
600208,新湖中宝,0.07,2.82,,2.94,,59399.85,33.25,,10-24,新湖中宝,0.0,4.86,4.88,4.9,4.84,4.86,44370158,0.54529,69.4285714286,2.0412
601601,中国太保,1.66,67.68,14.02,12.3,2.68,1503600.0,67.81,,10-31,中国太保,0.109,27.63,27.61,28.1,27.6,27.6,11245121,0.17887,16.6445783133,2.04728313253
600029,南方航空,0.47,261.54,,12.33,,465600.0,270.7,,10-31,南方航空,-1.264,7.81,7.86,7.88,7.78,7.91,51700454,0.7362,16.6170212766,2.0488787234
002394,联发股份,0.55,1.85,,6.64,,17779.46,2.08,,10-30,联发股份,3.881,17.13,16.64,17.95,16.58,16.49,15462695,4.77686,31.1454545455,2.06805818182
600567,山鹰纸业,0.06,10.0,,3.41,,20619.41,19.21,,10-30,山鹰纸业,0.0,3.68,3.69,3.73,3.65,3.68,36184961,1.66274,61.3333333333,2.09146666667
000883,湖北能源,0.33,57.14,,11.61,,178327.87,56.92,,10-30,湖北能源,0.0,6.07,6.08,6.12,6.06,6.07,17956174,0.33588,18.3939393939,2.13553636364
600638,新黄浦,0.35,166.87,,5.55,,19739.82,166.66,,10-28,新黄浦,0.596,13.51,13.45,13.65,13.43,13.43,5026262,0.89569,38.6,2.1423
002511,中顺洁柔,0.14,4.54,,2.78,,6613.11,29.78,,10-21,中顺洁柔,-1.095,10.84,11.0,11.2,10.79,10.96,9810261,2.02099,77.4285714286,2.15251428571
002087,新野纺织,0.19,91.82,,5.13,,10117.39,91.8,,10-23,新野纺织,-0.488,8.15,8.31,8.38,8.11,8.19,15368329,2.95762,42.8947368421,2.2005
601677,明泰铝业,0.31,24.0,,4.66,,12974.85,27.86,,10-30,明泰铝业,0.341,14.72,14.77,14.98,14.58,14.67,3977305,0.99185,47.4838709677,2.2127483871
600062,华润双鹤,0.75,0.04,,7.29,,42978.75,0.04,,10-30,华润双鹤,-0.087,22.87,22.95,23.07,22.77,22.89,4237455,0.74121,30.4933333333,2.222964
002060,粤水电,0.11,1.64,,2.65,,6723.61,1.34,,10-28,粤 水 电,0.326,9.23,9.22,9.31,9.18,9.2,10336263,1.71967,83.9090909091,2.22359090909
000882,华联股份,0.1,381.19,,3.89,,23354.0,381.56,,10-31,华联股份,-0.347,5.74,5.76,5.8,5.72,5.76,27039352,1.43469,57.4,2.23286
600529,山东药玻,0.44,16.79,,5.26,,11334.43,16.78,,10-30,山东药玻,0.964,18.85,18.68,19.0,18.6,18.67,3909715,1.51904,42.8409090909,2.25343181818
600060,海信电器,0.71,0.85,,8.33,,92804.61,0.96,,10-24,海信电器,0.259,19.37,19.3,20.12,19.19,19.32,26376674,2.01582,27.2816901408,2.27256478873
601669,中国电建,0.36,4.07,,10.11,,495849.44,49.1,,10-31,中国电建,0.618,8.14,8.14,8.26,8.12,8.09,36323790,1.10072,22.6111111111,2.28598333333
000039,中集集团,0.64,5.82,,7.26,,172459.8,6.35,,10-28,中集集团,-1.318,20.22,20.69,20.74,20.2,20.49,14211137,1.12775,31.59375,2.29370625
000685,中山公用,0.85,32.81,,13.92,,118669.82,136.43,,10-31,中山公用,0.573,14.03,13.96,14.19,13.92,13.95,13435168,1.34695,16.5058823529,2.29761882353
601390,中国中铁,0.34,4.24,,7.15,,790843.1,11.8,,10-31,中国中铁,-0.539,11.07,11.13,11.21,11.06,11.13,32867060,0.19229,32.5588235294,2.32795588235
000550,江铃汽车,1.78,0.56,,13.78,,154039.85,0.62,,10-27,江铃汽车,-3.003,30.36,30.98,31.16,30.35,31.3,2171928,0.41975,17.0561797753,2.35034157303
002490,山东墨龙,0.02,100.0,,0.47,,1271.83,26.24,,10-31,山东墨龙,1.512,10.07,9.99,10.18,9.95,9.92,10055072,3.35245,503.5,2.36645
002302,西部建设,0.44,33.33,,6.0,,22866.93,34.08,,10-23,西部建设,-0.965,17.44,17.66,17.75,17.41,17.61,3220696,1.18883,39.6363636364,2.37818181818
000667,美好集团,0.06,530.0,,2.91,,16117.67,473.2,,10-22,美好集团,0.0,4.92,4.93,4.97,4.9,4.92,34926685,1.36454,82.0,2.3862
601688,华泰证券,1.38,193.62,,16.01,,863935.22,226.66,,10-31,华泰证券,0.584,20.66,20.67,21.12,20.36,20.54,53087137,0.9752,14.9710144928,2.39685942029
300185,通裕重工,0.09,12.5,3.93,2.42,0.03,8538.59,12.93,,10-23,通裕重工,0.0,8.93,8.94,9.03,8.9,8.93,9560865,1.35222,99.2222222222,2.40117777778
000767,漳泽电力,0.26,85.71,,10.79,,59177.6,85.43,,10-31,漳泽电力,-0.344,5.8,5.81,5.85,5.78,5.82,12889975,0.81908,22.3076923077,2.407
600418,江淮汽车,0.47,42.42,,8.03,,64914.94,54.72,,10-30,江淮汽车,-1.511,14.34,14.61,14.65,14.23,14.56,27781830,3.34875,30.5106382979,2.45000425532
000716,黑芝麻,0.22,7.21,,3.67,,7059.4,38.27,,10-29,黑芝麻,-0.404,14.8,14.82,15.08,14.75,14.86,8625624,3.87948,67.2727272727,2.46890909091
600861,北京城乡,0.24,19.08,,3.34,,7592.72,19.05,,10-31,北京城乡,0.396,17.76,17.61,17.98,17.4,17.69,5642801,1.78116,74.0,2.4716
600321,国栋建设,0.03,287.14,1.84,1.44,,4096.77,367.07,,10-20,国栋建设,3.0,5.15,5.01,5.2,4.97,5.0,36412112,3.08347,171.666666667,2.472
600077,宋都股份,0.01,50.0,,0.31,,1151.77,87.76,,10-28,宋都股份,-0.374,8.0,8.1,8.23,7.95,8.03,13729669,1.25849,800.0,2.48
000776,广发证券,1.51,196.08,,18.02,,1038601.72,241.58,,10-31,广发证券,2.97,20.8,20.44,21.4,20.31,20.2,142128979,2.40111,13.7748344371,2.48222516556
601901,方正证券,0.48,108.7,4.17,12.11,-0.82,392710.25,164.94,,10-31,方正证券,0.405,9.91,9.91,10.2,9.82,9.87,154778784,2.46077,20.6458333333,2.50021041667
000002,万科A,0.62,5.97,8.05,7.69,-0.42,685445.79,6.14,,10-28,万  科Ａ,-4.222,20.19,20.63,20.99,20.01,21.08,118536396,1.2196,32.564516129,2.50421129032
002328,新朋股份,0.16,23.08,,3.23,,7211.94,23.94,,10-30,新朋股份,0.731,12.41,12.37,12.71,12.3,12.32,19249385,5.87666,77.5625,2.50526875
002430,杭氧股份,0.12,20.0,,2.8,,10020.18,21.34,,10-28,杭氧股份,0.56,10.77,10.75,10.88,10.5,10.71,6598600,0.81531,89.75,2.513
600704,物产中大,0.62,61.44,,8.33,,118068.5,264.98,,10-30,物产中大,-0.793,18.76,19.04,19.18,18.71,18.91,24088891,3.51151,30.2580645161,2.52049677419
000665,湖北广电,0.43,26.47,,5.35,,27471.56,110.03,,10-30,湖北广电,0.445,20.3,20.2,20.8,20.12,20.21,10800905,5.11056,47.2093023256,2.52569767442
601789,宁波建工,0.3,5.08,,6.46,,14424.77,5.07,,10-27,宁波建工,-1.923,11.73,11.85,11.95,11.48,11.96,19965541,4.55751,39.1,2.52586
600812,华北制药,0.02,26.67,,0.6,,3164.54,40.59,,10-23,华北制药,2.433,8.42,8.3,8.77,8.23,8.22,66415970,4.81772,421.0,2.526
002533,金杯电工,0.19,19.5,,5.29,,10519.17,19.87,,10-23,金杯电工,1.217,9.15,9.04,9.2,9.03,9.04,12875052,2.57196,48.1578947368,2.54755263158
600900,长江电力,0.58,0.45,,10.74,,949322.71,0.46,,10-31,长江电力,1.174,13.79,13.65,13.84,13.6,13.63,27610502,0.2833,23.775862069,2.55352758621
002403,爱仕达,0.24,9.09,,4.43,,7402.13,37.35,,10-31,爱仕达,1.243,13.85,13.76,14.06,13.68,13.68,5322911,1.84122,57.7083333333,2.55647916667
000728,国元证券,1.14,137.5,,12.2,,223684.2,137.27,,10-28,国元证券,0.378,23.93,24.03,24.47,23.84,23.84,29615129,1.50782,20.9912280702,2.56092982456
000404,华意压缩,0.32,12.93,,8.52,,18176.2,12.91,,10-17,华意压缩,-0.414,9.63,9.71,9.75,9.6,9.67,13264139,2.68113,30.09375,2.5639875
601137,博威合金,0.25,4.17,,2.64,,5318.58,4.82,,10-21,博威合金,2.091,24.41,24.17,24.8,23.87,23.91,2204430,1.02532,97.64,2.577696
600143,金发科技,0.21,16.67,,6.66,,54424.96,19.19,,10-22,金发科技,1.11,8.2,8.12,8.27,8.08,8.11,23876482,0.93268,39.0476190476,2.60057142857
600461,洪城水业,0.49,44.12,,8.44,,16156.31,42.01,,10-30,洪城水业,2.406,15.32,15.18,15.54,15.17,14.96,14180870,4.29723,31.2653061224,2.63879183673
600006,东风汽车,0.17,78.69,,5.3,,33195.68,78.68,,10-31,东风汽车,-0.232,8.61,8.62,8.72,8.6,8.63,18898941,0.94495,50.6470588235,2.68429411765
000625,长安汽车,1.45,23.93,,23.76,,674084.32,23.62,,10-31,长安汽车,-2.189,16.53,16.91,17.05,16.38,16.9,46292069,1.36655,11.4,2.70864
000501,鄂武商A,1.09,13.54,,14.76,,55328.2,14.14,,10-31,鄂武商Ａ,-1.084,20.08,20.3,20.56,19.92,20.3,7095584,1.39902,18.4220183486,2.71908990826
000905,厦门港务,0.27,8.0,,5.49,,14285.72,9.24,,10-30,厦门港务,1.208,13.4,13.31,13.59,13.27,13.24,10470997,1.97194,49.6296296296,2.72466666667
000939,凯迪生态,0.17,21.43,,3.5,,23596.13,80.39,,10-27,凯迪生态,-0.075,13.34,13.44,13.46,13.31,13.35,15066893,1.60106,78.4705882353,2.74647058824
600757,长江传媒,0.28,33.33,,7.07,,34520.56,36.09,,10-28,长江传媒,0.092,10.92,10.92,11.14,10.85,10.91,16352421,1.34755,39.0,2.7573
601628,中国人寿,1.2,23.71,10.57,11.67,1.33,3383700.0,22.81,,10-29,中国人寿,-0.627,28.51,28.69,28.98,28.5,28.69,12452247,0.0598,23.7583333333,2.7725975
002054,德美化工,0.81,268.18,,17.36,,30614.59,332.67,,10-31,德美化工,-0.613,12.98,13.0,13.15,12.96,13.06,8741248,2.80013,16.024691358,2.78188641975
002420,毅昌股份,0.05,78.03,,1.17,,1886.05,78.17,,10-31,毅昌股份,-2.295,11.92,12.02,12.22,11.75,12.2,22814401,5.89146,238.4,2.78928
600012,皖通高速,0.42,4.77,,9.03,,70248.56,4.79,,10-29,皖通高速,0.464,12.98,12.91,13.1,12.72,12.92,4189884,0.35946,30.9047619048,2.7907
000598,兴蓉环境,0.24,4.35,,9.35,,72896.13,8.33,,10-28,兴蓉环境,-0.278,7.18,7.2,7.27,7.17,7.2,32559254,1.09032,29.9166666667,2.79720833333
002543,万和电气,0.58,13.73,,9.6,,25617.11,13.05,,10-29,万和电气,0.714,16.92,16.93,17.1,16.78,16.8,3988151,1.25128,29.1724137931,2.80055172414
000042,中洲控股,0.86,35.14,,11.88,,41326.72,35.38,,10-30,中洲控股,-0.098,20.37,20.4,20.51,19.95,20.39,4764783,0.99519,23.6860465116,2.81390232558
300158,振东制药,0.17,24.07,6.88,2.53,-0.11,5001.38,23.12,,10-26,振东制药,1.23,18.93,18.74,19.2,18.74,18.7,3676209,1.28479,111.352941176,2.81722941176
601038,一拖股份,0.21,61.45,,4.57,,21351.31,61.44,,10-24,一拖股份,-0.766,12.95,13.15,13.2,12.9,13.05,9729097,1.63814,61.6666666667,2.81816666667
000719,大地传媒,0.61,12.96,,8.31,,47753.29,12.57,,10-28,大地传媒,2.322,20.71,20.3,20.92,20.3,20.24,5705959,1.11186,33.9508196721,2.82131311475
300345,红宇新材,0.26,1301.09,5.21,5.05,0.1,3216.91,1723.4,,10-27,红宇新材,1.318,14.61,14.43,14.99,14.43,14.42,17229768,5.88696,56.1923076923,2.83771153846
600428,中远航运,0.22,92.04,,5.43,,36608.47,90.89,,10-31,中远航运,-9.977,11.55,11.55,11.55,11.55,12.83,8390300,0.49634,52.5,2.85075
601788,光大证券,1.73,564.58,,20.16,,599969.44,567.69,,10-31,光大证券,-0.203,24.56,24.88,25.19,24.34,24.61,54357074,1.59032,14.1965317919,2.86202080925
000828,东莞控股,0.59,42.96,,13.98,,60918.7,42.98,,10-28,东莞控股,0.082,12.14,12.16,12.29,12.12,12.13,5708086,0.54911,20.5762711864,2.87656271186
601211,国泰君安,1.75,173.44,,20.2,,1196111.1,204.08,,10-30,国泰君安,0.48,25.14,25.25,25.6,24.81,25.02,60847723,3.99001,14.3657142857,2.90187428571
000818,方大化工,0.09,38.83,,2.9,,5835.15,38.88,,10-23,方大化工,0.0,9.03,9.04,9.33,8.96,9.03,30038398,4.41741,100.333333333,2.90966666667
000756,新华制药,0.14,27.27,,3.34,,6177.98,28.43,,10-26,新华制药,2.521,12.2,11.97,12.32,11.95,11.9,6975173,2.26973,87.1428571429,2.91057142857
600218,全柴动力,0.21,72.88,,4.44,,7267.73,113.39,,10-30,全柴动力,-0.578,13.77,13.99,14.48,13.73,13.85,17663028,6.23254,65.5714285714,2.91137142857
600226,升华拜克,0.35,45.83,,9.59,,14162.24,46.34,,10-28,升华拜克,-0.375,10.64,10.69,10.8,10.47,10.68,40055353,3.65808,30.4,2.91536
000333,美的集团,2.6,22.64,,25.46,,1101210.27,23.0,,10-29,美的集团,-0.899,29.78,30.05,30.1,29.7,30.05,11969167,0.53449,11.4538461538,2.91614923077
000063,中兴通讯,0.63,18.87,6.46,10.05,0.09,260418.0,42.19,,10-28,中兴通讯,-1.872,18.35,18.7,18.75,18.3,18.7,54072625,1.60117,29.126984127,2.92726190476
000022,深赤湾A,0.65,13.88,,9.86,,41750.98,13.86,,10-30,深赤湾Ａ,1.419,19.3,19.0,19.5,19.0,19.03,3619101,0.77852,29.6923076923,2.92766153846
601555,东吴证券,0.81,125.0,,14.67,,218396.83,182.59,,10-30,东吴证券,0.31,16.18,16.26,16.62,16.1,16.13,50839967,1.96218,19.975308642,2.93037777778
600999,招商证券,1.52,210.45,,19.54,,883344.09,248.67,,10-31,招商证券,0.175,22.88,22.73,23.37,22.7,22.84,36186575,0.7534,15.0526315789,2.94128421053
002042,华孚色纺,0.35,45.83,,8.24,,29085.82,46.37,,10-26,华孚色纺,-0.714,12.51,12.56,12.78,12.39,12.6,8974413,1.07933,35.7428571429,2.94521142857
603609,禾丰牧业,0.37,5.71,,8.35,,20578.77,21.39,,10-28,禾丰牧业,0.765,13.17,13.11,13.38,13.1,13.07,4659846,1.11375,35.5945945946,2.97214864865
002132,恒星科技,0.08,14.29,,3.28,,5025.94,38.33,,10-28,恒星科技,-0.137,7.27,7.28,7.34,7.25,7.28,13591230,2.87265,90.875,2.9807
002461,珠江啤酒,0.11,24.26,,2.22,,7456.09,24.26,,10-23,珠江啤酒,1.092,14.81,14.86,14.94,14.43,14.65,11972740,1.76028,134.636363636,2.98892727273
600009,上海机场,1.0,21.95,,9.95,,192470.23,21.92,,10-28,上海机场,0.501,30.09,29.98,30.2,29.9,29.94,4709940,0.43073,30.09,2.993955
