code,name,open,high,low,close,volume,amount,MA_60,date,p_change
600256,广汇能源,188.2,188.2,183.78,185.25,34425290.0,174195379.0,260.068321874,2016-01-20,40.3877580969
600624,复旦复华,162.99,169.12,160.06,165.78,19560853.0,231088425.0,207.984219231,2016-01-20,25.4579679279
600800,天津磁卡,92.33,94.69,90.96,93.2,23135939.0,172314867.0,115.95122261,2016-01-20,24.4111830582
600805,悦达投资,111.72,113.4,108.84,110.64,12879901.0,119888263.0,147.627826338,2016-01-20,33.4307902552
600811,东方集团,83.65,84.25,81.86,82.33,17639188.0,122399912.0,106.442167103,2016-01-20,29.2872186361
600846,同济科技,170.55,172.42,166.44,169.05,21093592.0,191560486.0,204.723661347,2016-01-20,21.1024320305
000633,合金投资,76.09,76.91,73.1,74.44,11515080.0,115619512.0,102.635970548,2016-01-20,37.8774456588
000652,泰达股份,154.5,156.11,149.95,151.56,28022874.0,159996176.0,185.991512159,2016-01-20,22.7180734754
600368,五洲交通,12.01,12.24,11.94,12.05,10972455.0,57264874.0,14.6267603446,2016-01-20,21.3839032747
000548,湖南投资,26.78,28.96,26.78,28.6,27384074.0,212124960.0,35.7868960495,2016-01-20,25.1290071662
600063,皖维高新,65.49,66.82,64.03,64.96,31329114.0,154674541.0,80.702205056,2016-01-20,24.2336900493
601233,桐昆股份,21.66,22.25,21.16,21.46,11610873.0,117911305.0,27.9532128297,2016-01-20,30.2572825243
000584,友利控股,46.84,47.81,46.26,46.89,28989166.0,280650528.0,63.3450322623,2016-01-20,35.0928391178
000782,美达股份,34.06,34.56,33.16,33.52,25139880.0,255731696.0,48.7202839688,2016-01-20,45.3469092148
000949,新乡化纤,20.68,20.91,20.26,20.54,17166856.0,76356152.0,24.7197010368,2016-01-20,20.3490800232
002064,华峰氨纶,57.52,58.39,56.65,57.52,18521930.0,97666416.0,71.08441329,2016-01-20,23.5820815195
600031,三一重工,253.06,254.41,247.64,249.44,34283565.0,190294355.0,316.469603584,2016-01-20,26.8720347916
600149,廊坊发展,34.63,35.07,33.68,33.99,7636600.0,90332752.0,46.3361035995,2016-01-20,36.3227525727
600169,太原重工,47.41,48.84,46.93,47.12,48542779.0,242002660.0,58.6352160456,2016-01-20,24.4380646128
600243,青海华鼎,14.48,14.82,14.16,14.32,6582491.0,60373226.0,19.2530568798,2016-01-20,34.4487212277
600320,振华重工,51.37,52.0,50.74,51.05,14420202.0,70436526.0,68.0379550154,2016-01-20,33.2770911174
600388,龙净环保,109.83,113.27,108.95,109.99,22900381.0,317417042.0,132.061071563,2016-01-20,20.0664347328
600435,北方导航,141.21,143.15,135.85,137.06,24578336.0,512081958.0,210.238839302,2016-01-20,53.3918278872
600499,科达洁能,232.59,243.76,230.47,235.71,21636049.0,362171164.0,307.095376592,2016-01-20,30.2852558619
600526,菲达环保,51.5,54.02,51.04,51.93,21573670.0,290706680.0,66.4743548238,2016-01-20,28.0076156823
600582,天地科技,194.23,197.8,189.24,193.16,22609023.0,123132852.0,253.530732587,2016-01-20,31.2542620559
600592,龙溪股份,32.15,33.14,31.63,32.22,12951305.0,136300152.0,40.8537228395,2016-01-20,26.7961602715
600761,安徽合力,109.84,111.0,107.42,108.9,4028964.0,41934307.0,136.051646194,2016-01-20,24.9326411327
600765,中航重机,146.29,155.02,145.41,149.55,29309126.0,501309928.0,179.886527347,2016-01-20,20.285207186
600815,厦工股份,42.55,42.97,41.32,42.67,14574846.0,100607751.0,60.5771759281,2016-01-20,41.9666649358
600860,京城股份,14.66,14.72,14.01,14.41,7874165.0,68550232.0,18.5015895837,2016-01-20,28.3940984299
601002,晋亿实业,9.51,9.7,9.26,9.35,29152238.0,271984628.0,12.1351226486,2016-01-20,29.7874080066
601100,恒立油缸,19.42,19.45,18.63,18.94,5049268.0,61875555.0,24.7414945821,2016-01-20,30.6309112044
601106,中国一重,7.0,7.39,6.9,7.01,105769455.0,742896480.0,9.06640635402,2016-01-20,29.3353260202
601218,吉鑫科技,12.37,12.53,12.21,12.44,14259173.0,79088454.0,15.6847030798,2016-01-20,26.0828221848
601226,华电重工,16.0,16.13,15.66,15.76,5984285.0,63171096.0,19.1794149929,2016-01-20,21.6967956405
601369,陕鼓动力,12.17,12.31,11.97,12.01,8012619.0,54436310.0,15.2882836483,2016-01-20,27.2962834999
601608,中信重工,8.96,9.24,8.78,8.85,25884999.0,148372986.0,11.3639129764,2016-01-20,28.4057963432
603011,合锻股份,17.27,17.8,17.18,17.57,3637703.0,63510565.0,23.2214717074,2016-01-20,32.1654621933
603012,创力集团,19.24,19.47,18.82,18.92,2936360.0,55899536.0,24.0146676275,2016-01-20,26.9274187499
603088,宁波精达,36.66,38.76,36.37,37.31,1923302.0,72112931.0,47.5753551613,2016-01-20,27.5136830912
603169,兰石重装,23.39,24.5,23.12,23.76,9041220.0,134433443.0,29.0348313774,2016-01-20,22.2004687602
603315,福鞍股份,34.58,35.87,34.31,35.18,1530594.0,53926520.0,42.7867354998,2016-01-20,21.622329448
603355,莱克电气,35.65,36.63,35.35,35.67,1375254.0,49182011.0,44.8345371171,2016-01-20,25.6925627058
603698,航天工程,26.77,27.28,26.43,26.62,2684847.0,71975110.0,33.7313770528,2016-01-20,26.7144141727
000039,中集集团,370.96,376.09,360.01,364.9,14178211.0,223785696.0,470.167818417,2016-01-20,28.8484018682
000157,中联重科,286.93,289.37,282.07,283.89,39048992.0,183408784.0,341.695167565,2016-01-20,20.3618188611
