code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb
601328,交通银行,0.7,1.45,6.79,10.61,,5204000.0,1.01,,10-31,交通银行,3.261,6.65,6.42,6.67,6.39,6.44,140850496,0.35885,9.5,1.00795
000422,湖北宜化,0.04,90.0,,0.55,,3384.98,86.22,,10-27,湖北宜化,1.465,7.62,7.4,7.64,7.36,7.51,18860116,2.10067,190.5,1.04775
601633,长城汽车,2.04,11.14,,17.51,,620858.11,11.14,,10-24,长城汽车,1.407,12.25,12.0,12.27,11.9,12.08,22093080,0.36652,6.00490196078,1.05145833333
000543,皖能电力,0.9,34.33,,10.97,,94712.79,33.45,,10-23,皖能电力,6.553,8.78,8.5,8.8,8.38,8.24,61523677,3.53023,9.75555555556,1.07018444444
000488,晨鸣纸业,0.29,61.11,,3.76,,56132.56,64.52,,10-23,晨鸣纸业,0.824,8.56,8.4,8.57,8.31,8.49,18906681,1.71095,29.5172413793,1.10984827586
601333,广深铁路,0.13,35.87,,3.27,,88281.66,35.86,,10-29,广深铁路,1.663,4.89,4.75,4.9,4.74,4.81,31231430,0.55255,37.6153846154,1.23002307692
601668,中国建筑,0.6,5.26,5.36,11.8,-0.52,1904355.2,12.67,,10-30,中国建筑,3.859,6.46,6.17,6.48,6.15,6.22,193008316,0.6455,10.7666666667,1.27046666667
600036,招商银行,1.92,5.49,13.84,14.63,6.98,4850000.0,5.89,,10-30,招商银行,0.827,17.06,16.75,17.09,16.5,16.92,94142190,0.45636,8.88541666667,1.29993645833
600000,浦发银行,1.99,6.75,14.49,14.37,15.8,3716200.0,6.79,,10-30,浦发银行,-0.806,18.45,18.31,18.63,18.03,18.6,70736958,0.37922,9.27135678392,1.33229396985
600717,天津港,0.59,9.26,,7.17,,99276.17,9.21,,10-29,天津港,3.271,11.05,10.65,11.15,10.55,10.7,11811087,0.70524,18.7288135593,1.3428559322
