code,name,open,high,low,close,volume,amount,MA_60,date
002430,杭氧股份,17.61,18.54,17.43,18.33,18611687.0,158939746.0,18.206,2016-08-22
002747,埃斯顿,63.81,66.01,63.81,65.04,1908112.0,61856458.0,64.6538333333,2016-08-22
002550,千红制药,71.85,72.88,71.68,72.02,13047418.0,110191865.0,71.9536666667,2016-08-22
002727,一心堂,48.02,49.08,47.69,48.61,10624677.0,254204493.0,48.4066666667,2016-08-22
300430,诚益通,73.81,79.95,73.81,76.47,2693722.0,129531457.0,74.8338333333,2016-08-22
600575,皖江物流,76.59,79.23,76.06,78.53,21354736.0,94611109.0,77.2865,2016-08-22
603111,康尼机电,32.57,34.61,32.36,33.91,18068817.0,241640338.0,33.0185,2016-08-22
600444,*ST国通,38.54,38.94,38.32,38.7,2312410.0,45081279.0,38.6163333333,2016-08-22
300015,爱尔眼科,261.6,265.78,259.67,264.66,5926268.0,209806867.0,263.863833333,2016-08-22
002451,摩恩电气,34.84,36.09,34.69,35.63,9284851.0,108543609.0,35.3685,2016-08-22
002443,金洲管道,44.41,47.55,44.24,46.13,34012067.0,466894191.0,44.8101666667,2016-08-22
002298,鑫龙电器,49.48,50.8,49.02,50.06,22646276.0,370257228.0,49.2041666667,2016-08-22
002226,江南化工,79.62,82.63,78.83,81.31,23746142.0,218270182.0,80.7616666667,2016-08-22
002395,双象股份,54.01,56.94,53.5,56.94,8183692.0,216980077.0,55.2486666667,2016-08-22
600074,保千里,144.02,156.03,143.63,151.8,55684167.0,871799344.0,144.7485,2016-08-22
600570,恒生电子,891.03,932.51,874.46,889.22,54777766.0,3524609817.0,864.660333333,2016-08-22
300386,飞天诚信,135.6,144.73,135.47,139.57,18065166.0,573095311.0,137.985166667,2016-08-22
002634,棒杰股份,70.78,75.98,70.09,73.9,25508580.0,268197412.0,73.1163333333,2016-08-22
600203,福日电子,21.03,21.57,20.52,21.28,14449924.0,180581080.0,21.079,2016-08-22
603328,依顿电子,28.83,29.73,28.71,29.14,6515530.0,186553912.0,29.0561666667,2016-08-22
002708,光洋股份,41.04,42.94,40.76,42.28,12394522.0,168288616.0,41.2975,2016-08-22
002599,盛通股份,34.65,35.86,34.41,35.45,1650158.0,56509655.0,34.9245,2016-08-22
