code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
002027,分众传媒,7.55,37650.0,,73.2,,338914.2,51318.56,10派2.5转10,04-22,分众传媒,0.663,28.85,28.4,28.88,28.38,28.66,3783462,1.84655,3.82119205298,2.79711258278,0.000101492484807
300059,东方财富,1.09,695.4,,66.42,,184857.12,1015.45,10派1转8,03-19,东方财富,2.697,20.18,19.65,20.29,19.46,19.65,65489409,2.83044,18.5137614679,12.296840367,0.0266231830139
002323,雅百特,1.4,1097.09,,60.25,,26619.05,2020.7,10派1.08转20,03-25,雅百特,-7.775,13.76,13.95,14.1,13.43,14.92,30685525,11.73928,9.82857142857,5.92171428571,0.0089587649405
300033,同花顺,1.78,709.09,,57.81,,95722.28,1483.35,10派7.4,02-05,同花顺,0.893,73.44,72.5,73.69,71.88,72.79,7431115,2.81886,41.2584269663,23.8514966292,0.0581850357025
603868,飞科电器,1.28,34.74,,55.23,1.08,50171.14,35.33,,03-28,飞科电器,0.893,48.6,47.93,48.73,47.5,48.17,4824838,11.06614,37.96875,20.970140625,1.09294041451
600315,上海家化,3.31,147.01,,46.5,,220996.1,146.12,10派9.9,03-11,上海家化,0.913,27.64,27.23,27.73,27.22,27.39,3689037,0.54972,8.35045317221,3.88296072508,0.056801939815
002568,百润股份,0.56,55.56,,46.22,,50019.77,777.47,,03-17,百润股份,3.31,22.47,21.98,22.79,21.68,21.75,7664936,3.5147,40.125,18.545775,0.722192224622
000963,华东医药,2.53,45.4,,42.98,,109691.24,44.97,10派12.5,03-18,华东医药,0.605,66.55,66.5,66.88,65.72,66.15,2226382,0.51292,26.3043478261,11.3056086957,0.579390921279
600185,格力地产,2.37,338.89,,40.12,,137076.5,337.72,10派2转18,04-19,格力地产,0.483,18.73,18.66,18.77,18.32,18.64,7993620,1.38374,7.9029535865,3.1706649789,0.0233201144516
600894,广日股份,2.49,206.88,,39.86,,214472.3,217.89,,04-08,广日股份,0.811,13.68,13.44,13.68,13.4,13.57,4909477,0.5709,5.49397590361,2.18989879518,0.0265563413748
600889,南京化纤,1.49,8177.78,,39.45,,45750.64,8271.56,10派0.35,03-22,南京化纤,2.522,10.57,10.33,10.58,10.3,10.31,3656750,1.19086,7.09395973154,2.79856711409,0.00086746766623
000626,如意集团,1.52,32.34,,38.27,,30808.15,32.46,,03-01,如意集团,0.0,57.7,57.0,57.95,55.8,57.7,5579376,2.75801,37.9605263158,14.5274934211,1.1737948768
002130,沃尔核材,1.0,316.67,,34.69,,56987.33,316.98,10派1.1,04-12,沃尔核材,2.853,14.78,14.43,14.78,14.27,14.37,11293310,2.91735,14.78,5.127182,0.0466731929138
000966,长源电力,1.72,37.96,,34.54,,95223.88,37.96,10派2.6转10,04-28,长源电力,1.612,13.87,13.56,13.92,13.46,13.65,10753910,1.94064,8.06395348837,2.78528953488,0.212432915921
000018,神州长城,1.5,5805.51,,34.52,,34664.87,7978.68,10转28,04-15,神州长城,2.198,44.64,43.69,44.65,43.0,43.68,3406628,3.45611,29.76,10.273152,0.00512616462636
002736,国信证券,1.7,142.86,,33.86,,1394903.4,183.08,10派6,04-18,国信证券,0.689,14.61,14.42,14.74,14.32,14.51,7634859,0.34782,8.59411764706,2.90996823529,0.060157620377
300431,暴风科技,0.7,48.94,,33.84,,17331.37,313.23,,04-19,暴风科技,2.454,61.78,61.3,61.89,60.6,60.3,12900771,6.87517,88.2571428571,29.8662171429,1.8033743943
600074,保千里,0.18,520.69,,33.53,,37347.54,1313.6,,02-27,保千里,2.018,13.65,13.32,13.66,13.14,13.38,18277785,2.03997,75.8333333333,25.4269166667,0.14564008015
000625,长安汽车,2.13,31.48,,33.14,,995271.42,31.63,10派6.4,04-19,长安汽车,-0.068,14.61,14.6,14.62,14.41,14.62,14809509,0.43718,6.85915492958,2.27312394366,0.217889292553
000048,康达尔,0.52,79.31,,33.05,,20398.44,79.25,10派1.066,04-26,康达尔,-1.204,36.94,36.58,37.18,36.0,37.39,3050259,0.79854,71.0384615385,23.4782115385,0.895706235512
002270,法因数控,0.72,620.0,,32.94,,20330.33,1006.41,10派0.8,04-15,法因数控,2.236,15.09,14.76,15.15,14.62,14.76,3803952,2.72914,20.9583333333,6.903675,0.0338037634409
300484,蓝海华腾,1.82,40.0,,31.97,,7093.91,39.95,10派3转10,04-19,蓝海华腾,5.151,177.8,167.02,180.0,164.08,169.09,2926173,22.50902,97.6923076923,31.2322307692,2.44230769231
600452,涪陵电力,1.16,157.78,,30.85,,18610.36,158.62,10派3.5,03-30,涪陵电力,0.0,30.95,30.8,31.88,28.88,30.95,3562731,2.22671,26.6810344828,8.23109913793,0.169102766401
000712,锦龙股份,1.02,136.33,,30.74,,91322.06,136.12,10派1,03-29,锦龙股份,0.512,17.67,17.49,17.7,17.3,17.58,10176980,1.20224,17.3235294118,5.32525294118,0.127070559758
