		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	419	344.27	持有	165.98
000923	河北宣工			2016-03-14	21.32	401	176.88	持有	59.03
000615	京汉股份			2016-05-24	78.59	337	141.06	持有	189.45
300308	中际装备			2016-10-10	49.34	198	137.68	持有	117.27
300268	万福生科			2016-06-29	36.71	250	94.91	持有	71.55
300309	吉艾科技			2016-05-04	53.42	281	90.6	持有	101.82
601992	金隅股份			2016-10-25	9.28	183	81.25	持有	16.82
600008	首创股份			2016-06-01	29.12	329	80.08	持有	52.44
300411	金盾股份			2016-02-03	41.56	448	77.53	持有	73.78
600173	卧龙地产			2016-03-02	13.69	294	75.68	持有	24.05
600480	凌云股份			2016-05-31	24.42	330	72.77	持有	42.19
000839	中信国安			2016-03-08	130.50	414	70.94	持有	223.08
002759	天际股份			2016-03-14	37.43	408	67.57	持有	62.72
002455	百川股份			2016-03-02	42.25	420	66.75	持有	70.45
002656	摩登大道			2016-03-02	35.81	420	65.71	持有	59.34
002045	国光电器			2016-03-08	60.83	414	63.44	持有	99.42
000652	泰达股份			2016-05-26	119.69	335	61.59	持有	193.41
002040	南 京 港			2016-03-09	26.89	413	60.99	持有	43.29
000656	金科股份			2016-02-03	21.61	448	60.76	持有	34.74
601000	唐山港			2017-01-25	14.41	91	59.13	持有	22.93
300327	中颖电子			2016-03-15	37.22	407	54.35	持有	57.45
600161	天坛生物			2016-03-21	153.99	401	52.36	持有	234.62
600326	西藏天路			2016-12-27	49.75	120	51.6	持有	75.42
002365	永安药业			2016-03-04	32.65	418	51.58	持有	49.49
000605	渤海股份			2016-12-22	52.92	125	50.19	持有	79.48
000709	河钢股份			2016-11-10	30.00	167	50.13	持有	45.04
600148	长春一东			2016-02-02	49.04	449	48.82	持有	72.98
600116	三峡水利			2016-08-15	46.64	254	47.53	持有	68.81
000088	盐 田 港			2016-03-02	45.59	420	47.09	持有	67.06
300450	先导智能			2016-09-21	184.43	217	47.04	持有	271.18
002618	丹邦科技			2016-03-03	31.45	419	46.36	持有	46.03
002043	兔 宝 宝			2017-01-20	74.55	96	44.94	持有	108.05
300117	嘉寓股份			2017-02-06	41.98	79	42.54	持有	59.84
603997	继峰股份			2017-01-26	18.55	90	41.46	持有	26.24
601008	连云港			2016-08-12	8.13	257	41.08	持有	11.47
300083	劲胜精密			2017-01-26	54.81	90	39.14	持有	76.26
601933	永辉超市			2016-10-28	38.40	180	38.07	持有	53.02
002035	华帝股份			2017-01-20	161.82	96	37.09	持有	221.84
600322	天房发展			2016-06-29	14.15	301	36.96	持有	19.38
300376	易事特			2016-08-24	161.44	245	36.18	持有	219.85
600828	茂业商业			2017-02-21	78.12	64	35.25	持有	105.66
000912	泸天化			2016-06-20	14.43	310	35.14	持有	19.50
000505	*ST珠江			2016-03-17	27.11	405	34.97	持有	36.59
600970	中材国际			2016-02-03	73.97	448	34.91	持有	99.79
300075	数字政通			2016-03-14	132.13	408	33.68	持有	176.63
000611	*ST蒙发			2016-03-08	35.97	365	33.17	持有	47.90
600319	*ST亚星			2016-03-07	11.54	415	32.24	持有	15.26
000049	德赛电池			2017-01-19	216.52	97	32.12	持有	286.07
000905	厦门港务			2017-01-25	24.91	91	32.04	持有	32.89
000910	大亚科技			2016-12-30	45.55	117	31.75	持有	60.01
002008	大族激光			2017-01-20	279.88	96	31.23	持有	367.30
002726	龙大肉食			2017-01-26	35.26	90	30.09	持有	45.87
600732	*ST新梅			2016-02-05	28.55	41	29.98	持有	37.11
