code,name,open,high,low,close,volume,amount,MA_60,date,p_change
600490,鹏欣资源,102.99,104.53,102.29,102.43,32062261.0,236138106.0,146.052062977,2016-04-27,42.5871941594
002568,百润股份,101.32,101.45,98.15,98.92,11523275.0,267236096.0,139.947232377,2016-04-27,41.47516415
600871,石化油服,11.51,11.74,11.46,11.59,62948815.0,290306431.0,16.2284217254,2016-04-27,40.020894956
000669,金鸿能源,43.05,43.31,41.58,41.94,8582249.0,142006384.0,56.5687375511,2016-04-27,34.8801562974
000712,锦龙股份,249.56,250.2,245.44,246.08,9350983.0,180325408.0,331.801920871,2016-04-27,34.834980848
600375,华菱星马,23.43,24.16,23.28,23.65,16618324.0,107893736.0,30.6386936091,2016-04-27,29.5505015183
600760,中航黑豹,49.5,49.99,48.82,48.82,18537251.0,185647105.0,62.9230221585,2016-04-27,28.8877963098
300257,开山股份,94.59,94.59,92.21,92.52,6768453.0,100810032.0,118.664851603,2016-04-27,28.258594469
601918,国投新集,9.26,9.34,9.11,9.14,32102860.0,195585320.0,11.7223290554,2016-04-27,28.2530531226
300392,腾信股份,178.97,181.97,173.68,175.07,7003720.0,206627968.0,224.359292857,2016-04-27,28.1540485847
600839,四川长虹,117.82,117.82,116.24,116.56,30555645.0,112954339.0,149.064264758,2016-04-27,27.8862944049
300011,鼎汉技术,156.34,156.34,151.91,152.83,12602298.0,232084560.0,195.321160308,2016-04-27,27.8028923039
300028,金亚科技,51.9,52.31,50.84,51.12,35608112.0,757950848.0,64.8047094085,2016-04-27,26.7697758383
600446,金证股份,493.18,493.98,481.61,482.89,22161005.0,671563659.0,610.490453849,2016-04-27,26.4243313899
600739,辽宁成大,483.6,485.41,479.1,480.0,11402330.0,183170792.0,606.319032014,2016-04-27,26.3164650029
601989,中国重工,10.79,10.81,10.61,10.66,51351428.0,327395363.0,13.4634169136,2016-04-27,26.2984701092
000748,长城信息,140.11,141.67,138.05,140.18,25553132.0,502319264.0,176.98970536,2016-04-27,26.2588852617
600432,吉恩镍业,44.58,44.68,43.06,43.5,19812501.0,176533600.0,54.9201911982,2016-04-27,26.2533130993
601016,节能风电,10.73,10.78,10.65,10.68,3558132.0,37573516.0,13.4268289151,2016-04-27,25.7193718639
002215,诺 普 信,79.2,79.65,78.53,78.98,11577233.0,121996448.0,99.2549040379,2016-04-27,25.6709344617
601106,中国一重,5.65,5.7,5.59,5.6,24041930.0,133963282.0,7.01964911688,2016-04-27,25.3508770871
600150,中国船舶,76.34,76.57,75.25,75.48,6311160.0,145505813.0,94.5838251707,2016-04-27,25.3097842749
300316,晶盛机电,63.45,63.66,61.86,62.0,11632558.0,105756520.0,77.555874434,2016-04-27,25.0901200549
002268,卫 士 通,176.64,177.69,172.9,173.42,8725128.0,290009280.0,216.858520671,2016-04-27,25.0481609218
600170,上海建工,47.61,47.7,47.15,47.24,15279450.0,78800010.0,58.9336851179,2016-04-27,24.7537788271
300378,鼎捷软件,65.16,65.98,64.15,64.17,1583449.0,60311540.0,79.9648806037,2016-04-27,24.6141196879
300397,天和防务,53.61,53.84,53.17,53.21,1239947.0,66404220.0,66.1487806582,2016-04-27,24.3164455144
300468,四方精创,56.5,57.11,55.4,55.51,1174527.0,66317704.0,68.9790648521,2016-04-27,24.2642133888
000156,华数传媒,30.39,30.87,30.01,30.14,7344178.0,144069648.0,37.4390523401,2016-04-27,24.2171610487
300094,国联水产,15.78,15.97,15.55,15.56,6197976.0,88860600.0,19.2939280662,2016-04-27,23.9969670063
600006,东风汽车,23.37,23.37,22.53,22.6,29512224.0,193302305.0,28.0108458737,2016-04-27,23.9417959014
000831,五矿稀土,59.8,61.96,59.38,60.25,24161064.0,353160416.0,74.6401867619,2016-04-27,23.8841274057
002657,中科金财,190.04,190.04,184.31,185.11,11014718.0,566468736.0,229.308920903,2016-04-27,23.8771113947
600058,五矿发展,73.44,74.44,72.68,73.2,10055501.0,154781577.0,90.6373948066,2016-04-27,23.8215776047
601919,中国远洋,6.2,6.21,6.09,6.11,19329674.0,113861138.0,7.56127405477,2016-04-27,23.7524395216
300212,易华录,135.58,136.54,135.14,135.14,5184080.0,145765088.0,167.054760677,2016-04-27,23.6160727221
600582,天地科技,179.98,180.69,177.84,178.55,27818850.0,139822061.0,220.699494329,2016-04-27,23.6065496104
601618,中国中冶,4.34,4.34,4.28,4.3,31016828.0,124935753.0,5.31341478328,2016-04-27,23.5677856578
002063,远光软件,74.02,74.4,73.04,73.15,13897486.0,187969120.0,90.25608217,2016-04-27,23.3849380315
601866,中海集运,4.54,4.54,4.46,4.47,20130975.0,89848929.0,5.50960854276,2016-04-27,23.2574618068
