		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	400	417.34	持有	193.28
000923	河北宣工			2016-03-14	21.32	389	156.57	持有	54.70
002302	西部建设			2016-10-12	32.15	177	150.67	持有	80.59
300308	中际装备			2016-10-10	49.34	179	143.7	持有	120.24
000615	京汉股份			2016-05-24	78.59	318	119.47	持有	172.48
000912	泸天化			2016-06-20	14.43	172	111.23	持有	30.48
002455	百川股份			2016-03-02	42.25	401	98.98	持有	84.07
300376	易事特			2016-08-24	161.44	226	96.39	持有	317.06
000839	中信国安			2016-03-08	130.50	395	95.2	持有	254.74
002040	南 京 港			2016-03-09	26.89	394	95.2	持有	52.49
300268	万福生科			2016-06-29	36.71	250	94.91	持有	71.55
600480	凌云股份			2016-05-31	24.42	311	92.3	持有	46.96
300309	吉艾科技			2016-05-04	53.42	281	90.6	持有	101.82
600148	长春一东			2016-02-02	49.04	430	89.62	持有	92.99
300411	金盾股份			2016-02-03	41.56	429	83.93	持有	76.44
002656	摩登大道			2016-03-02	35.81	401	81.12	持有	64.86
002759	天际股份			2016-03-14	37.43	389	79.45	持有	67.17
600173	卧龙地产			2016-03-02	13.69	294	75.68	持有	24.05
600970	中材国际			2016-02-03	73.97	429	71.89	持有	127.15
300327	中颖电子			2016-03-15	37.22	388	68.22	持有	62.61
002651	利君股份			2016-01-22	27.82	441	63.98	持有	45.62
002045	国光电器			2016-03-08	60.83	395	62.98	持有	99.14
601008	连云港			2016-08-12	8.13	238	59.66	持有	12.98
000656	金科股份			2016-02-03	21.61	429	57.84	持有	34.11
600116	三峡水利			2016-08-15	46.64	235	57.78	持有	73.59
002365	永安药业			2016-03-04	32.65	399	55.83	持有	50.88
000709	河钢股份			2016-11-10	30.00	148	52.7	持有	45.81
002163	中航三鑫			2016-06-28	32.32	283	51.14	持有	48.85
002351	漫步者			2017-02-03	49.70	63	50.99	持有	75.04
600326	西藏天路			2016-12-27	49.75	101	49.93	持有	74.59
600249	两面针			2016-05-31	32.15	311	49.02	持有	47.91
000524	岭南控股			2016-03-11	53.14	392	47.37	持有	78.31
603558	健盛集团			2016-06-24	67.04	287	47.32	持有	98.76
600322	天房发展			2016-06-29	14.15	282	47.28	持有	20.84
002478	常宝股份			2016-03-02	11.94	401	46.65	持有	17.51
300099	尤洛卡			2017-01-23	123.19	74	46.44	持有	180.40
600475	华光股份			2016-03-15	33.27	388	46.41	持有	48.71
002323	雅百特			2016-06-21	49.70	290	46.1	持有	72.61
600346	*ST橡塑			2016-05-20	39.86	322	45.38	持有	57.95
601000	唐山港			2017-01-25	14.41	72	44.07	持有	20.76
603997	继峰股份			2017-01-26	18.55	71	42.7	持有	26.47
002618	丹邦科技			2016-03-03	31.45	400	42.26	持有	44.74
000905	厦门港务			2017-01-25	24.91	72	42.03	持有	35.38
300082	奥克股份			2016-05-24	39.31	310	41.69	持有	55.70
300083	劲胜精密			2017-01-26	54.81	71	41.69	持有	77.66
300450	先导智能			2016-09-21	184.43	198	41.69	持有	261.31
600008	首创股份			2016-06-01	29.12	310	41.66	持有	41.25
300391	康跃科技			2016-03-03	39.90	400	40.78	持有	56.17
601992	金隅股份			2016-10-25	9.28	164	40.73	持有	13.06
600633	浙报传媒			2016-10-12	108.40	177	40.25	持有	152.03
000088	盐 田 港			2016-03-02	45.59	401	39.64	持有	63.66
000652	泰达股份			2016-05-26	119.69	316	39.41	持有	166.86
600161	天坛生物			2016-03-21	153.99	382	38.53	持有	213.33
000505	*ST珠江			2016-03-17	27.11	386	37.96	持有	37.40
300332	天壕环境			2016-02-02	17.39	430	37.55	持有	23.92
600178	东安动力			2016-08-08	20.25	242	37.28	持有	27.80
300377	赢时胜			2016-02-01	109.65	431	37.03	持有	150.25
002423	*ST中特			2016-08-05	10.11	245	36.6	持有	13.81
002697	红旗连锁			2016-03-03	38.35	400	35.8	持有	52.08
601991	大唐发电			2016-06-21	9.02	290	35.48	持有	12.22
600318	新力金融			2016-02-01	33.42	423	35.46	持有	45.27
300117	嘉寓股份			2017-02-06	41.98	59	34.71	持有	56.55
002051	中工国际			2017-01-23	92.94	73	34.15	持有	124.68
002359	齐星铁塔			2016-08-15	76.34	235	33.94	持有	102.25
600319	*ST亚星			2016-03-07	11.54	396	33.62	持有	15.42
002747	埃斯顿			2017-02-03	62.40	12	33.57	持有	83.35
600563	法拉电子			2017-01-26	89.81	71	33.25	持有	119.67
000611	*ST蒙发			2016-03-08	35.97	365	33.17	持有	47.90
002054	德美化工			2016-05-24	30.36	318	32.94	持有	40.36
601699	潞安环能			2016-01-06	36.61	457	32.34	持有	48.45
600622	嘉宝集团			2017-01-05	1857.38	92	32.28	持有	2456.85
002340	格林美			2017-02-08	113.67	58	32.17	持有	150.24
002430	杭氧股份			2016-09-07	17.52	212	32.02	持有	23.13
002035	华帝股份			2017-01-20	161.82	77	31.7	持有	213.11
600231	凌钢股份			2016-03-22	18.98	381	31.61	持有	24.98
002361	神剑股份			2017-01-24	59.44	73	31.26	持有	78.02
600242	中昌海运			2016-08-29	16.32	221	31.13	持有	21.40
002460	赣锋锂业			2016-09-08	204.27	211	31.12	持有	267.83
601888	中国国旅			2016-11-17	46.39	141	30.5	持有	60.54
000049	德赛电池			2017-01-19	216.52	78	30.19	持有	281.89
002043	兔 宝 宝			2017-01-20	74.55	77	30.05	持有	96.95
600732	*ST新梅			2016-02-05	28.55	41	29.98	持有	37.11
601880	大连港			2016-10-12	6.17	177	29.82	持有	8.01
000597	东北制药			2017-01-25	23.07	72	29.74	持有	29.93
600828	茂业商业			2017-02-21	78.12	45	29.17	持有	100.91
000605	渤海股份			2016-12-22	52.92	106	29.06	持有	68.30
300065	海兰信			2016-05-23	115.31	198	29.03	持有	148.78
300222	科大智能			2016-10-10	137.13	179	28.8	持有	176.63
002384	东山精密			2016-09-05	84.43	214	28.18	持有	108.22
601933	永辉超市			2016-10-28	38.40	161	28.05	持有	49.17
002601	佰利联			2016-12-06	102.23	122	27.89	持有	130.74
002059	云南旅游			2016-11-30	19.55	128	27.77	持有	24.98
000418	小天鹅Ａ			2016-10-25	94.71	164	27.62	持有	120.87
603268	松发股份			2016-03-07	38.72	354	27.48	持有	49.36
002156	通富微电			2016-03-14	24.59	389	27.45	持有	31.34
300423	鲁亿通			2016-03-14	32.35	347	26.68	持有	40.98
600155	宝硕股份			2017-01-26	39.97	71	26.64	持有	50.62
300122	智飞生物			2017-01-25	62.56	72	26.34	持有	79.04
601600	中国铝业			2016-07-04	3.97	277	26.2	持有	5.01
002543	万和电气			2017-01-25	41.72	72	25.67	持有	52.43
600255	鑫科材料			2016-02-02	52.89	402	25.13	持有	66.18
600139	西部资源			2017-01-24	96.72	73	24.92	持有	120.82
002565	上海绿新			2017-02-07	40.17	59	24.92	持有	50.18
300103	达刚路机			2017-02-06	67.86	60	24.71	持有	84.63
600466	蓝光发展			2016-11-09	36.78	149	24.71	持有	45.87
002689	远大智能			2017-02-03	22.57	63	24.63	持有	28.13
000518	四环生物			2016-08-16	54.80	234	24.2	持有	68.06
600702	沱牌舍得			2016-10-10	73.53	179	24.07	持有	91.23
600750	江中药业			2016-12-22	213.75	106	23.83	持有	264.69
000958	东方能源			2017-02-09	29.89	57	23.69	持有	36.97
300192	科斯伍德			2016-08-15	42.19	200	23.61	持有	52.15
601608	中信重工			2016-02-04	7.53	428	23.51	持有	9.30
601002	晋亿实业			2017-02-06	9.22	60	23.43	持有	11.38
300407	凯发电气			2017-01-26	69.48	71	23.29	持有	85.66
600586	金晶科技			2016-05-31	52.51	311	23.2	持有	64.69
600885	宏发股份			2016-09-08	86.44	211	23.07	持有	106.38
002642	荣之联			2016-12-28	94.25	100	23.02	持有	115.95
002204	大连重工			2016-10-10	20.14	179	22.94	持有	24.76
000423	东阿阿胶			2017-01-18	504.54	79	22.56	持有	618.34
300008	天海防务			2016-05-23	102.03	319	22.31	持有	124.79
002203	海亮股份			2016-05-05	27.25	337	22.28	持有	33.32
600888	新疆众和			2017-01-24	61.57	73	22.27	持有	75.28
300346	南大光电			2017-02-03	86.23	63	22.27	持有	105.43
000570	苏常柴Ａ			2016-02-03	41.34	429	22.16	持有	50.50
002749	国光股份			2017-01-26	76.61	71	21.96	持有	93.43
000910	大亚科技			2016-12-30	45.55	98	21.73	持有	55.45
600768	宁波富邦			2016-02-03	55.73	429	21.53	持有	67.73
000970	中科三环			2017-01-24	196.95	73	21.4	持有	239.09
002683	宏大爆破			2017-01-24	24.03	73	21.31	持有	29.15
300026	红日药业			2016-03-07	205.66	396	21.24	持有	249.35
002726	龙大肉食			2017-01-26	35.26	71	21.21	持有	42.74
000899	赣能股份			2016-05-23	28.09	319	21.11	持有	34.02
000778	新兴铸管			2017-04-05	75.44	2	21.08	持有	91.34
600187	国中水务			2017-01-25	23.11	72	21.03	持有	27.97
300172	中电环保			2016-05-31	47.60	311	20.71	持有	57.46
000531	穗恒运Ａ			2016-05-27	110.48	315	20.63	持有	133.27
600375	*ST星马			2017-02-03	25.44	26	20.28	持有	30.60
600320	振华重工			2017-02-06	51.89	60	20.25	持有	62.40
300408	三环集团			2016-08-25	68.51	225	20.22	持有	82.36
000623	吉林敖东			2016-05-06	397.70	336	20.03	持有	477.37
000560	昆百大Ａ			2016-06-28	35.64	283	19.98	持有	42.76
000673	当代东方			2016-08-31	129.88	139	19.96	持有	155.80
002008	大族激光			2017-01-20	279.88	77	19.91	持有	335.60
000785	武汉中商			2016-03-08	68.08	395	19.8	持有	81.56
300076	GQY视讯			2016-03-14	74.89	389	19.54	持有	89.52
002617	露笑科技			2016-03-14	63.85	389	19.5	持有	76.30
300142	沃森生物			2017-01-26	155.91	71	19.49	持有	186.30
