code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
002714,牧原股份,2.07,1970.0,,26.43,,107242.89,2189.93,,07-21,牧原股份,2.421,26.65,26.15,26.75,25.96,26.02,15827441,5.15468,12.8743961353,3.40270289855,0.0065352264646
000667,美好集团,0.11,646.15,,4.54,,27323.28,648.7,,07-20,美好集团,-0.767,3.88,3.9,3.95,3.85,3.91,41553374,1.62344,35.2727272727,1.60138181818,0.0545890695237
002517,恺英网络,0.36,1100.0,,27.41,,24521.46,5254.02,,07-19,恺英网络,-0.757,43.27,43.6,44.08,42.76,43.6,974453,0.55357,120.194444444,32.9452972222,0.109267676768
300131,英唐智控,0.09,911.83,1.66,5.81,-0.02,10068.59,2579.28,,07-29,英唐智控,-1.304,10.6,10.75,10.78,10.58,10.74,14091726,2.24457,117.777777778,6.84288888889,0.129166377261
600282,南钢股份,0.04,307.78,,2.28,,14555.71,317.82,,07-30,南钢股份,1.22,2.49,2.46,2.53,2.45,2.46,46911022,1.21037,62.25,1.4193,0.202254857366
002680,长生生物,0.13,561.0,,3.88,,12818.16,4776.55,,08-05,长生生物,-1.944,18.66,19.11,19.15,18.63,19.03,1856720,1.47394,143.538461538,5.56929230769,0.255861785274
002182,云海金属,0.22,312.98,,5.62,,6993.02,363.01,,07-30,云海金属,-3.148,20.0,20.59,20.75,20.0,20.65,12572003,5.71067,90.9090909091,5.10909090909,0.290462939834
002298,中电鑫龙,0.12,426.03,,2.41,,7288.65,701.82,,07-28,中电鑫龙,-0.316,15.75,15.73,15.97,15.72,15.8,10574135,2.93863,131.25,3.163125,0.308076895993
002491,通鼎互联,0.22,222.02,,9.15,,25952.63,226.4,,07-28,通鼎互联,-0.363,16.49,16.5,16.76,16.35,16.55,9192005,0.82346,74.9545454545,6.85834090909,0.337602672978
600113,浙江东日,0.16,300.0,,10.31,,5152.47,351.31,,07-30,浙江东日,7.199,16.38,15.35,16.7,15.02,15.28,46279218,14.52581,102.375,10.5548625,0.34125
600064,南京高科,0.99,48.13,,8.36,,76297.95,47.65,,07-28,南京高科,0.537,16.84,16.77,17.07,16.63,16.75,15336226,1.98534,17.0101010101,1.42204444444,0.353419925412
600094,大名城,0.17,168.41,,6.78,,35038.7,168.37,,08-08,大名城,1.187,10.23,10.14,10.29,10.07,10.11,39804258,2.19569,60.1764705882,4.07996470588,0.357321243324
300420,五洋科技,0.35,157.93,11.18,3.86,-0.16,3209.54,223.09,,08-03,五洋科技,-1.421,23.59,23.96,24.18,23.45,23.93,3021324,3.44187,67.4,2.60164,0.426771354398
300037,新宙邦,0.68,183.33,11.12,6.11,0.46,12450.91,203.31,,08-02,新宙邦,-3.019,57.51,58.9,59.23,57.5,59.3,5556414,5.10524,84.5735294118,5.16744264706,0.461318548038
600312,平高电气,0.46,77.5,,8.47,,52493.15,78.69,,08-05,平高电气,-1.557,17.07,17.42,17.8,17.05,17.34,26561739,3.24333,37.1086956522,3.14310652174,0.478821879383
000705,浙江震元,0.08,255.45,,2.05,,2611.44,255.24,,07-19,浙江震元,0.365,13.73,13.69,13.93,13.65,13.68,7164831,2.54124,171.625,3.5183125,0.671853591701
002169,智光电气,0.21,133.64,,5.57,,6522.54,177.36,,07-30,智光电气,-0.35,19.94,20.41,20.51,19.92,20.01,3693166,1.95837,94.9523809524,5.28884761905,0.710508687162
600131,岷江水电,0.25,61.18,,12.76,,12365.69,60.98,,07-30,岷江水电,0.085,11.75,11.7,11.82,11.65,11.74,4135067,1.04043,47.0,5.9972,0.768224910101
600350,山东高速,0.26,28.78,,5.43,,126972.81,29.04,,08-05,山东高速,0.0,5.79,5.83,5.87,5.74,5.79,13103702,0.27236,22.2692307692,1.20921923077,0.773774522906
300279,和晶科技,0.34,141.79,10.02,4.32,-0.16,4757.84,157.46,,07-28,和晶科技,-1.72,40.0,40.74,41.13,39.8,40.7,1232934,1.48911,117.647058824,5.08235294118,0.829727476011
600309,万华化学,0.63,34.04,,11.36,,136797.51,34.29,,08-02,万华化学,-1.117,19.48,19.7,19.85,19.45,19.7,6005877,0.27775,30.9206349206,3.51258412698,0.908361777927
002395,双象股份,0.11,221.43,,2.47,,2011.79,221.45,,08-02,双象股份,-2.327,23.93,24.48,24.64,23.9,24.5,3583763,2.0045,217.545454545,5.37337272727,0.982457004676
000612,焦作万方,0.08,90.24,,1.91,,9158.41,89.74,10派2.5,07-28,焦作万方,-2.228,7.46,7.55,7.62,7.39,7.63,13898225,1.4339,93.25,1.781075,1.03335549645
600323,瀚蓝环境,0.34,36.0,,5.78,,26185.67,38.39,,08-08,瀚蓝环境,-0.548,12.7,12.73,12.81,12.66,12.77,3021010,0.48051,37.3529411765,2.159,1.03758169935
000915,山大华特,0.59,68.57,,9.17,,10588.63,66.09,,07-28,山大华特,-2.152,44.11,45.0,45.17,43.75,45.08,4219540,2.35234,74.7627118644,6.85574067797,1.09031226286
