		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
600346	*ST橡塑			2016-05-20	39.86	615	163.65	持有	105.09
600507	方大特钢			2017-04-28	67.95	272	140.49	持有	163.41
000916	华北高速			2016-05-27	8.77	556	104.9	持有	17.97
600438	通威股份			2017-02-22	63.67	337	101.43	持有	128.25
601699	潞安环能			2016-01-06	36.61	750	76.86	持有	64.75
600291	西水股份			2017-04-07	48.81	292	73.28	持有	84.58
300226	上海钢联			2017-11-13	146.25	72	70.67	持有	249.60
300411	金盾股份			2016-02-03	41.56	722	70.5	持有	70.86
600970	中材国际			2016-02-03	73.97	722	67.72	持有	124.06
601899	紫金矿业			2016-06-01	5.42	603	65.5	持有	8.97
600282	南钢股份			2017-05-25	17.20	245	63.08	持有	28.05
000671	阳 光 城			2016-03-18	204.14	677	60.28	持有	327.20
002258	利尔化学			2017-06-08	43.60	230	60.25	持有	69.87
600466	蓝光发展			2016-11-09	36.78	442	59.03	持有	58.49
002146	荣盛发展			2017-11-29	86.44	56	52.6	持有	131.91
300107	建新股份			2017-10-11	57.14	106	50.0	持有	85.71
600048	保利地产			2017-11-16	218.17	70	49.6	持有	326.39
300223	北京君正			2017-06-08	49.90	230	45.85	持有	72.78
002460	赣锋锂业			2017-06-14	261.80	225	41.3	持有	369.92
601877	正泰电器			2017-05-25	30.08	245	40.76	持有	42.34
600008	首创股份			2016-06-01	29.12	603	38.98	持有	40.47
600340	华夏幸福			2017-11-10	501.28	76	38.59	持有	694.72
600436	片仔癀			2017-09-11	355.62	136	37.02	持有	487.26
600559	老白干酒			2016-10-11	83.51	470	36.81	持有	114.25
000615	京汉股份			2016-05-24	78.59	611	36.32	持有	107.13
600121	郑州煤电			2017-05-17	19.59	253	34.71	持有	26.39
002128	露天煤业			2017-01-03	20.88	387	33.96	持有	27.97
600083	博信股份			2017-05-05	14.06	264	33.85	持有	18.82
000709	河钢股份			2016-11-10	30.00	441	33.47	持有	40.04
601000	唐山港			2017-01-25	14.41	365	33.17	持有	19.19
000088	盐 田 港			2016-03-02	45.59	694	32.97	持有	60.62
600383	金地集团			2017-10-24	167.89	93	32.18	持有	221.92
002294	信立泰			2017-09-06	325.98	141	31.14	持有	427.49
002078	太阳纸业			2017-12-08	72.79	48	30.09	持有	94.69
000910	大亚科技			2016-12-30	45.55	390	30.08	持有	59.25
603369	今世缘			2016-06-30	34.29	574	30.04	持有	44.59
002648	卫星石化			2017-11-13	62.10	73	30.0	持有	80.73
600206	有研新材			2017-05-31	34.57	238	29.97	持有	44.93
000736	中房地产			2017-08-01	24.95	176	29.58	持有	32.33
300251	光线传媒			2017-12-07	257.26	49	29.5	持有	333.16
600673	东阳光科			2016-08-15	85.96	528	29.13	持有	111.00
600148	长春一东			2016-02-02	49.04	722	28.92	持有	63.22
000825	太钢不锈			2017-05-17	27.88	253	28.91	持有	35.94
002019	亿帆鑫富			2017-04-28	231.24	272	28.07	持有	296.14
002244	滨江集团			2016-01-29	38.44	726	27.34	持有	48.95
600596	新安股份			2017-11-21	75.66	64	26.96	持有	96.06
600015	华夏银行			2016-07-04	33.54	569	26.77	持有	42.52
000868	安凯客车			2016-10-11	34.94	470	26.19	持有	44.09
600600	青岛啤酒			2017-08-28	53.68	150	26.12	持有	67.70
002102	冠福股份			2017-11-13	36.43	73	25.5	持有	45.72
600703	三安光电			2017-08-11	405.86	166	25.38	持有	508.87
600209	罗顿发展			2017-12-29	35.83	27	24.81	持有	44.72
600016	民生银行			2017-05-08	150.21	261	24.69	持有	187.29
000792	盐湖股份			2016-03-03	93.90	692	24.19	持有	116.61
000729	燕京啤酒			2017-08-04	52.23	174	23.91	持有	64.72
600315	上海家化			2017-06-12	150.15	227	23.84	持有	185.94
600856	中天能源			2017-11-06	63.80	80	23.75	持有	78.95
002372	伟星新材			2017-12-07	83.20	49	23.64	持有	102.87
600606	绿地控股			2017-11-07	909.83	79	23.22	持有	1121.08
600740	山西焦化			2017-12-18	71.95	39	23.2	持有	88.64
600708	光明地产			2017-12-29	58.85	27	22.92	持有	72.34
002430	杭氧股份			2017-10-23	26.02	94	22.48	持有	31.87
000022	深赤湾Ａ			2015-12-07	78.68	711	21.86	持有	95.88
002362	汉王科技			2017-05-18	41.40	251	21.35	持有	50.24
002222	福晶科技			2017-08-04	36.49	173	21.1	持有	44.19
600985	雷鸣科化			2017-06-22	42.54	217	21.09	持有	51.51
600569	安阳钢铁			2017-11-24	10.97	62	20.97	持有	13.27
002419	天虹商场			2017-12-08	33.84	48	20.95	持有	40.93
300059	东方财富			2018-01-03	354.73	21	20.77	持有	428.41
002040	南 京 港			2016-03-09	26.89	687	20.64	持有	32.44
600319	*ST亚星			2016-03-07	11.54	689	20.62	持有	13.92
600823	世茂股份			2017-05-25	226.25	245	20.25	持有	272.06
300146	汤臣倍健			2017-11-08	369.98	78	20.2	持有	444.72
600318	新力金融			2016-02-01	33.42	723	20.14	持有	40.15
601988	中国银行			2017-12-21	6.46	34	20.12	持有	7.76
002072	凯瑞德			2017-03-17	26.69	264	19.9	持有	32.00
601101	昊华能源			2017-05-18	20.96	252	19.75	持有	25.10
600111	北方稀土			2017-01-25	234.32	365	19.72	持有	280.52
600093	禾嘉股份			2017-07-27	70.67	181	19.5	持有	84.45
300409	道氏技术			2017-11-29	125.90	57	19.44	持有	150.38
002485	希努尔			2017-05-08	35.86	261	18.74	持有	42.58
002327	富安娜			2017-01-26	76.26	363	18.66	持有	90.49
000673	当代东方			2016-08-31	129.88	511	18.36	持有	153.72
603555	贵人鸟			2017-12-19	18.44	36	18.33	持有	21.82
601225	陕西煤业			2017-12-28	8.68	28	18.32	持有	10.27
601818	光大银行			2017-11-13	5.31	72	18.27	持有	6.28
300377	赢时胜			2016-02-01	109.65	723	18.19	持有	129.60
000055	方大集团			2017-07-24	65.63	185	17.98	持有	77.43
300260	新莱应材			2017-07-31	37.36	74	17.93	持有	44.06
002428	云南锗业			2017-11-13	56.34	73	17.75	持有	66.34
002086	东方海洋			2017-03-07	44.32	324	17.69	持有	52.16
600208	新湖中宝			2017-07-24	29.01	185	17.68	持有	34.14
002645	华宏科技			2018-01-04	44.34	21	17.66	持有	52.17
002440	闰土股份			2017-11-13	52.50	73	17.3	持有	61.58
000960	锡业股份			2017-11-29	45.08	57	17.13	持有	52.80
000301	东方市场			2017-02-09	10.84	350	17.07	持有	12.69
