code,name,open,high,low,close,volume,amount,MA_60,date,p_change
000511,烯碳新材,100.83,101.0,96.52,96.52,54687746.0,308104600.0,151.93994654,2016-12-12,57.4180962912
200025,特  力Ｂ,20.16,20.16,18.39,18.39,736381.0,10046076.0,26.6318107804,2016-12-12,44.8168068538
300299,富春通信,92.83,92.83,84.33,84.33,13032931.0,276618141.0,119.75986542,2016-12-12,42.0133587339
600623,双钱股份,396.69,396.69,357.18,358.78,25374983.0,354772901.0,505.849095044,2016-12-12,40.9914418429
600018,上港集团,6.78,6.79,6.57,6.71,43119781.0,220772045.0,9.05330692629,2016-12-12,34.9226069492
002280,联络互动,211.94,211.94,190.04,190.72,28909055.0,429070629.0,255.362421476,2016-12-12,33.8938870995
002312,三泰控股,178.77,180.04,162.53,162.53,94731900.0,885514277.0,214.012889036,2016-12-12,31.6759300045
600076,青鸟华光,33.0,33.09,29.56,29.96,30233362.0,300421914.0,39.4334663203,2016-12-12,31.6203815765
002577,雷柏科技,80.15,80.31,72.28,72.28,6757059.0,216352001.0,94.4537946197,2016-12-12,30.6776350577
300383,光环新网,296.42,296.42,266.65,266.75,14884407.0,414024572.0,347.574860975,2016-12-12,30.2998541613
300162,雷曼股份,83.04,83.35,74.7,74.7,7415453.0,111843416.0,97.3140209401,2016-12-12,30.2731204017
300392,腾信股份,122.52,122.52,109.21,109.21,10541994.0,200693381.0,141.544316326,2016-12-12,29.6074684793
002539,新都化工,64.34,64.34,57.88,57.88,18911707.0,206320072.0,74.546441451,2016-12-12,28.7948193693
000555,神州信息,77.43,77.56,69.65,69.72,11092709.0,257661822.0,89.6092023992,2016-12-12,28.5272553059
300419,浩丰科技,122.05,122.05,110.0,110.0,3601560.0,108593861.0,141.24293175,2016-12-12,28.4026652269
002055,得润电子,153.84,153.84,139.16,139.28,15444963.0,379264397.0,178.315669527,2016-12-12,28.0267587066
600556,慧球科技,44.9,44.93,42.67,42.67,13246031.0,154519902.0,54.5650727487,2016-12-12,27.8768988721
002192,*ST融捷,76.14,76.51,69.04,69.04,7010045.0,165957656.0,88.185449399,2016-12-12,27.7309522002
300409,道氏技术,113.72,114.09,102.92,103.16,3757692.0,133815737.0,131.646639767,2016-12-12,27.6140362228
600610,中毅达,719.44,719.44,650.12,659.75,15654056.0,165130546.0,838.476160753,2016-12-12,27.0899826832
002751,易尚展示,106.28,107.14,96.0,96.0,5989011.0,299467236.0,121.727778058,2016-12-12,26.7997688106
002371,七星电子,141.79,142.5,127.63,127.63,7866379.0,219447684.0,161.10255582,2016-12-12,26.2262444721
002253,川大智胜,103.29,104.03,93.91,93.91,9792737.0,255705418.0,118.312131399,2016-12-12,25.9845931204
300073,当升科技,96.27,96.27,86.64,86.64,9100879.0,403498155.0,109.108415037,2016-12-12,25.9330736807
600645,中源协和,625.73,625.73,564.23,564.44,16329589.0,451741415.0,710.791276103,2016-12-12,25.9285798496
000638,万方发展,71.64,72.0,65.32,66.08,9512283.0,147536228.0,83.1735537006,2016-12-12,25.8679686752
600680,上海普天,128.84,129.47,117.03,117.26,3574400.0,111493299.0,147.411923125,2016-12-12,25.7137328374
300418,昆仑万维,91.02,91.54,84.43,84.55,23421290.0,519474261.0,106.18183793,2016-12-12,25.5846693435
002234,民和股份,48.76,48.97,45.63,45.76,9392931.0,209375943.0,57.3036183602,2016-12-12,25.2264387242
300467,迅游科技,196.69,196.69,176.84,176.84,2449825.0,112484344.0,221.047733401,2016-12-12,24.9987182768
600758,红阳能源,33.18,33.26,30.46,30.59,18962276.0,229147289.0,38.2226059537,2016-12-12,24.9513107347
300302,同有科技,176.91,178.28,159.81,160.02,9712642.0,236305467.0,199.943805091,2016-12-12,24.9492595247
300008,上海佳豪,103.81,104.4,93.77,94.73,8110032.0,176628273.0,118.211312565,2016-12-12,24.7876201466
600654,中安消,47409.1,47532.37,42626.28,43070.04,20836332.0,381324114.0,53493.8490824,2016-12-12,24.2019953602
002355,兴民钢圈,30.67,31.38,28.77,28.77,12070002.0,173353131.0,35.7256009206,2016-12-12,24.1765760189
300359,全通教育,199.23,200.39,180.36,181.02,14142512.0,322589761.0,224.107635542,2016-12-12,23.802693372
002517,泰亚股份,73.37,73.37,67.61,67.84,2907550.0,99591844.0,83.9654074969,2016-12-12,23.7697634094
300300,汉鼎股份,104.78,105.71,94.36,94.36,9498150.0,213114098.0,116.261273939,2016-12-12,23.210336943
002590,万安科技,97.95,98.62,88.48,89.11,6684259.0,137215305.0,109.5498292,2016-12-12,22.9377501966
300331,苏大维格,81.78,81.78,72.78,72.78,7692619.0,193387893.0,89.3809224155,2016-12-12,22.8097312661
002512,达华智能,114.0,114.97,102.69,103.52,31008157.0,490986796.0,126.99023663,2016-12-12,22.6721760335
