code,name,open,high,low,close,volume,amount,MA_60,date
600012,皖通高速,24.25,26.8,24.25,26.8,14483870.0,187474954.0,24.8823333333,2016-03-01
000615,湖北金环,70.39,76.64,69.97,75.47,18089618.0,283455392.0,73.729,2016-03-01
601798,蓝科高新,12.83,14.46,12.83,14.46,14689471.0,191135674.0,13.2021666667,2016-03-01
603318,派思股份,44.43,49.09,43.35,48.49,4712661.0,220536264.0,45.822,2016-03-01
002530,丰东股份,35.05,38.45,33.81,38.45,6227988.0,109466056.0,35.5611666667,2016-03-01
000518,四环生物,56.31,60.17,56.14,60.17,36147684.0,252382096.0,57.347,2016-03-01
000952,广济药业,43.09,46.34,41.22,45.78,17824526.0,379040608.0,43.7558333333,2016-03-01
002311,海大集团,86.22,90.73,84.32,90.21,12108937.0,164629056.0,88.1548333333,2016-03-01
600898,三联商社,38.23,39.58,37.28,39.18,11786623.0,173707598.0,39.1695,2016-03-01
600497,驰宏锌锗,94.96,103.55,93.95,102.84,66388343.0,661809399.0,97.5423333333,2016-03-01
000603,盛达矿业,64.46,67.67,63.11,66.68,17604466.0,278976416.0,64.4868333333,2016-03-01
600533,栖霞建设,49.06,51.33,48.48,51.33,46151868.0,276193109.0,47.4796666667,2016-03-01
000036,华联控股,38.89,40.75,38.32,40.23,31598792.0,243982432.0,39.807,2016-03-01
002244,滨江集团,39.88,43.32,38.28,42.27,79395856.0,596717248.0,41.8216666667,2016-03-01
002654,万润科技,83.94,92.73,78.41,92.73,73973600.0,1039082624.0,84.5268333333,2016-03-01
600715,*ST松辽,71.5,72.83,69.91,72.46,2891218.0,108053296.0,70.9371666667,2016-03-01
601689,拓普集团,21.28,23.4,20.68,22.98,14663191.0,322800711.0,22.0073333333,2016-03-01
300100,双林股份,92.28,102.69,91.52,102.66,18685852.0,555663872.0,94.5206666667,2016-03-01
600054,黄山旅游,59.23,61.06,58.57,60.73,2917065.0,62749801.0,59.5825,2016-03-01
000978,桂林旅游,36.17,39.45,35.62,38.08,36356744.0,450192128.0,37.6348333333,2016-03-01
002346,柘中股份,38.38,40.75,38.38,39.95,5812747.0,112042808.0,39.2021666667,2016-03-01
000533,万 家 乐,18.31,19.41,18.08,19.34,17879750.0,150459024.0,18.9525,2016-03-01
