code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
300292,吴通控股,0.41,64.0,7.92,5.3,-0.19,13040.17,125.59,10转30,08-27,吴通控股,-3.289,5.88,6.04,6.06,5.87,6.08,11810156,1.53565,70351227,45.231,0.760097560976,749612.079888,452209.253916,14.3414634146,0.224085365854
300292,吴通控股,0.41,64.0,7.92,5.3,-0.19,13040.17,125.59,10转30,08-27,吴通控股,-3.289,5.88,6.04,6.06,5.87,6.08,11810156,1.53565,70351227,45.231,0.760097560976,749612.079888,452209.253916,14.3414634146,0.224085365854
600026,中远海能,0.45,492.52,,5.54,,182035.05,508.52,,08-30,中远海能,0.0,6.45,0.0,0.0,0.0,6.45,0,0.0,0,13.528,0.794066666667,2600661.19534,1764741.19534,14.3333333333,0.0291020330816
600015,华夏银行,0.92,5.75,11.54,8.02,6.92,982600.0,6.08,,08-11,华夏银行,0.748,9.43,9.35,9.46,9.34,9.36,43900735,0.34237,413385522,5.125,0.82205,12091793.5138,12091793.5138,10.25,1.78260869565
601992,金隅股份,0.34,54.55,,4.67,,182114.53,73.82,,08-30,金隅股份,-1.794,6.02,6.13,6.16,6.01,6.13,46179802,0.56695,280940407,24.08,0.826864705882,6428018.22267,4903433.89004,17.7058823529,0.324580794738
000903,云内动力,0.14,13.22,,2.95,,10956.45,13.72,,08-29,云内动力,-0.499,3.99,4.01,4.01,3.98,4.01,6072502,0.38404,24221750,14.25,0.84075,701257.318062,630899.812662,28.5,2.15582450832
000591,太阳能,0.2,183.67,,2.87,,22038.33,1059.61,,08-16,太阳能,-0.647,6.14,6.17,6.18,6.13,6.18,9270185,0.50145,56977604,11.695,0.88109,1846358.19165,1135086.42912,30.7,0.167147601677
002060,粤水电,0.09,0.95,,1.93,,5132.24,0.91,,08-19,粤 水 电,-0.235,4.25,4.26,4.34,4.22,4.26,13160315,1.09513,56301410,18.973,0.911388888889,510961.37465,510728.6336,47.2222222222,49.7076023392
002060,粤水电,0.09,0.95,,1.93,,5132.24,0.91,,08-19,粤 水 电,-0.235,4.25,4.26,4.34,4.22,4.26,13160315,1.09513,56301410,18.973,0.911388888889,510961.37465,510728.6336,47.2222222222,49.7076023392
300063,天龙集团,0.23,3043.24,7.35,3.24,0.35,6759.84,4473.88,,08-27,天龙集团,-2.115,6.48,6.61,6.61,6.47,6.62,5613962,1.3686,36595877,13.227,0.912834782609,470724.6636,265808.056464,28.1739130435,0.00925786761592
