		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	414	361.48	持有	172.41
002302	西部建设			2016-10-12	32.15	191	203.11	持有	97.45
000923	河北宣工			2016-03-14	21.32	401	176.88	持有	59.03
300308	中际装备			2016-10-10	49.34	193	130.44	持有	113.70
000615	京汉股份			2016-05-24	78.59	332	127.7	持有	178.95
300268	万福生科			2016-06-29	36.71	250	94.91	持有	71.55
300309	吉艾科技			2016-05-04	53.42	281	90.6	持有	101.82
002040	南 京 港			2016-03-09	26.89	408	79.32	持有	48.22
300411	金盾股份			2016-02-03	41.56	443	78.73	持有	74.28
002455	百川股份			2016-03-02	42.25	415	75.81	持有	74.28
600173	卧龙地产			2016-03-02	13.69	294	75.68	持有	24.05
002656	摩登大道			2016-03-02	35.81	415	73.44	持有	62.11
000839	中信国安			2016-03-08	130.50	409	71.13	持有	223.33
002045	国光电器			2016-03-08	60.83	409	63.9	持有	99.70
600116	三峡水利			2016-08-15	46.64	249	62.5	持有	75.79
002759	天际股份			2016-03-14	37.43	403	61.31	持有	60.38
600148	长春一东			2016-02-02	49.04	444	61.22	持有	79.06
000656	金科股份			2016-02-03	21.61	443	59.97	持有	34.57
600480	凌云股份			2016-05-31	24.42	325	59.66	持有	38.99
601992	金隅股份			2016-10-25	9.28	178	58.19	持有	14.68
600008	首创股份			2016-06-01	29.12	324	57.62	持有	45.90
601008	连云港			2016-08-12	8.13	252	57.56	持有	12.81
600161	天坛生物			2016-03-21	153.99	396	53.76	持有	236.78
002618	丹邦科技			2016-03-03	31.45	414	52.75	持有	48.04
600326	西藏天路			2016-12-27	49.75	115	50.65	持有	74.95
300327	中颖电子			2016-03-15	37.22	402	48.95	持有	55.44
300450	先导智能			2016-09-21	184.43	212	48.84	持有	274.50
000709	河钢股份			2016-11-10	30.00	162	47.3	持有	44.19
000905	厦门港务			2017-01-25	24.91	86	46.49	持有	36.49
000652	泰达股份			2016-05-26	119.69	330	45.01	持有	173.56
002035	华帝股份			2017-01-20	161.82	91	44.4	持有	233.66
601000	唐山港			2017-01-25	14.41	86	43.86	持有	20.73
002365	永安药业			2016-03-04	32.65	413	43.34	持有	46.80
002043	兔 宝 宝			2017-01-20	74.55	91	42.56	持有	106.28
000088	盐 田 港			2016-03-02	45.59	415	41.85	持有	64.67
002478	常宝股份			2016-03-02	11.94	415	41.79	持有	16.93
000505	*ST珠江			2016-03-17	27.11	400	41.65	持有	38.40
603997	继峰股份			2017-01-26	18.55	85	40.43	持有	26.05
600475	华光股份			2016-03-15	33.27	402	39.07	持有	46.27
600970	中材国际			2016-02-03	73.97	443	38.99	持有	102.81
300083	劲胜精密			2017-01-26	54.81	85	38.83	持有	76.09
601933	永辉超市			2016-10-28	38.40	175	38.52	持有	53.19
300117	嘉寓股份			2017-02-06	41.98	74	38.4	持有	58.10
600622	嘉宝集团			2017-01-05	1857.38	106	37.9	持有	2561.27
600322	天房发展			2016-06-29	14.15	296	36.75	持有	19.35
000910	大亚科技			2016-12-30	45.55	112	35.65	持有	61.79
002423	*ST中特			2016-08-05	10.11	259	35.11	持有	13.66
300376	易事特			2016-08-24	161.44	240	34.49	持有	217.12
002726	龙大肉食			2017-01-26	35.26	85	34.34	持有	47.37
600319	*ST亚星			2016-03-07	11.54	410	33.88	持有	15.45
300082	奥克股份			2016-05-24	39.31	332	33.3	持有	52.40
000611	*ST蒙发			2016-03-08	35.97	365	33.17	持有	47.90
002163	中航三鑫			2016-06-28	32.32	297	32.64	持有	42.87
002543	万和电气			2017-01-25	41.72	86	31.33	持有	54.79
000049	德赛电池			2017-01-19	216.52	92	30.07	持有	281.62
600732	*ST新梅			2016-02-05	28.55	41	29.98	持有	37.11
600249	两面针			2016-05-31	32.15	325	29.55	持有	41.65
300122	智飞生物			2017-01-25	62.56	86	29.25	持有	80.86
300065	海兰信			2016-05-23	115.31	198	29.03	持有	148.78
002651	利君股份			2016-01-22	27.82	455	28.72	持有	35.81
600346	*ST橡塑			2016-05-20	39.86	336	28.52	持有	51.23
603268	松发股份			2016-03-07	38.72	354	27.48	持有	49.36
600771	广誉远			2017-01-04	178.12	107	27.29	持有	226.73
601880	大连港			2016-10-12	6.17	191	27.07	持有	7.84
600009	上海机场			2016-11-16	79.37	156	26.79	持有	100.63
300423	鲁亿通			2016-03-14	32.35	347	26.68	持有	40.98
600702	沱牌舍得			2016-10-10	73.53	193	26.36	持有	92.91
000423	东阿阿胶			2017-01-18	504.54	93	25.9	持有	635.22
300172	中电环保			2016-05-31	47.60	325	25.65	持有	59.81
000605	渤海股份			2016-12-22	52.92	120	25.57	持有	66.45
000518	四环生物			2016-08-16	54.80	248	25.26	持有	68.64
600563	法拉电子			2017-01-26	89.81	85	24.87	持有	112.15
002016	世荣兆业			2016-06-22	45.16	303	24.53	持有	56.24
600828	茂业商业			2017-02-21	78.12	59	24.35	持有	97.14
600338	西藏珠峰			2017-01-23	37.31	88	24.31	持有	46.38
000524	岭南控股			2016-03-11	53.14	406	23.94	持有	65.86
300192	科斯伍德			2016-08-15	42.19	200	23.61	持有	52.15
002642	荣之联			2016-12-28	94.25	100	23.02	持有	115.95
000596	古井贡酒			2016-09-09	139.35	224	22.26	持有	170.37
300103	达刚路机			2017-02-06	67.86	74	22.07	持有	82.84
600420	现代制药			2016-10-10	127.43	193	21.31	持有	154.58
002204	大连重工			2016-10-10	20.14	193	20.85	持有	24.34
600888	新疆众和			2017-01-24	61.57	80	20.72	持有	74.33
601888	中国国旅			2016-11-17	46.39	155	20.63	持有	55.96
600885	宏发股份			2016-09-08	86.44	225	20.36	持有	104.04
600375	*ST星马			2017-02-03	25.44	26	20.28	持有	30.60
300332	天壕环境			2016-02-02	17.39	444	20.07	持有	20.88
000673	当代东方			2016-08-31	129.88	139	19.96	持有	155.80
002236	大华股份			2016-11-16	593.07	156	19.96	持有	711.43
300026	红日药业			2016-03-07	205.66	410	19.65	持有	246.07
600436	片仔癀			2016-11-28	306.02	144	19.51	持有	365.72
600231	凌钢股份			2016-03-22	18.98	395	19.28	持有	22.64
300070	碧水源			2016-11-29	321.64	143	19.22	持有	383.47
300391	康跃科技			2016-03-03	39.90	414	19.1	持有	47.52
002008	大族激光			2017-01-20	279.88	91	19.1	持有	333.34
002134	天津普林			2016-09-19	16.59	144	19.05	持有	19.75
600741	华域汽车			2017-01-20	632.34	91	18.68	持有	750.47
300441	鲍斯股份			2016-03-17	69.23	400	18.66	持有	82.15
601699	潞安环能			2016-01-06	36.61	471	18.38	持有	43.34
000912	泸天化			2016-06-20	14.43	305	18.3	持有	17.07
002697	红旗连锁			2016-03-03	38.35	414	18.17	持有	45.32
300075	数字政通			2016-03-14	132.13	403	17.95	持有	155.85
000821	京山轻机			2016-03-16	33.69	261	17.9	持有	39.72
300377	赢时胜			2016-02-01	109.65	445	17.89	持有	129.27
000022	深赤湾Ａ			2015-12-07	78.68	501	17.55	持有	92.49
600586	金晶科技			2016-05-31	52.51	325	16.93	持有	61.40
002126	银轮股份			2016-09-29	45.86	204	16.88	持有	53.60
600533	XD栖霞建			2016-08-08	43.98	256	16.58	持有	51.27
601668	中国建筑			2017-03-17	10.63	35	16.56	持有	12.39
600863	内蒙华电			2016-05-25	49.22	331	16.42	持有	57.30
000958	东方能源			2017-02-09	29.89	71	16.36	持有	34.78
000716	黑芝麻			2016-08-16	26.77	136	16.32	持有	31.14
002565	上海绿新			2017-02-07	40.17	73	15.26	持有	46.30
000623	吉林敖东			2016-05-06	397.70	350	15.07	持有	457.62
600178	东安动力			2016-08-08	20.25	256	15.06	持有	23.30
600295	鄂尔多斯			2017-01-23	30.04	88	14.81	持有	34.49
600673	东阳光科			2016-08-15	85.96	91	14.81	持有	98.69
002745	木林森			2016-05-31	32.14	45	14.56	持有	36.82
601899	紫金矿业			2016-06-01	5.42	324	14.39	持有	6.20
000063	中兴通讯			2016-10-10	256.56	191	14.32	持有	293.29
000799	酒鬼酒			2017-02-10	40.11	70	14.29	持有	45.84
002059	云南旅游			2016-11-30	19.55	142	14.27	持有	22.34
000531	穗恒运Ａ			2016-05-27	110.48	329	14.19	持有	126.16
002366	台海核电			2016-03-17	49.35	400	13.96	持有	56.24
002617	露笑科技			2016-03-14	63.85	403	13.89	持有	72.72
002340	格林美			2017-02-08	113.67	72	13.79	持有	129.35
601002	晋亿实业			2017-02-06	9.22	74	13.67	持有	10.48
000090	天健集团			2016-06-29	36.44	296	13.56	持有	41.38
600854	春兰股份			2017-02-06	42.93	74	13.39	持有	48.68
601006	大秦铁路			2017-03-20	10.97	32	13.31	持有	12.43
600509	天富能源			2017-01-26	45.00	85	13.29	持有	50.98
000916	华北高速			2016-05-27	8.77	27	13.11	持有	9.92
300235	方直科技			2017-02-03	79.59	49	12.82	持有	89.79
002363	隆基机械			2016-03-14	28.24	403	12.82	持有	31.86
002203	海亮股份			2016-05-05	27.25	350	12.81	持有	30.74
600054	DR黄山旅			2016-06-27	69.16	298	12.23	持有	77.62
600011	华能国际			2016-05-24	29.91	332	12.14	持有	33.54
600466	蓝光发展			2016-11-09	36.78	163	11.91	持有	41.16
000158	常山股份			2017-01-26	25.55	85	11.86	持有	28.58
600123	兰花科创			2016-06-17	49.47	308	11.7	持有	55.26
000560	昆百大Ａ			2016-06-28	35.64	297	11.62	持有	39.78
600015	华夏银行			2016-07-04	33.54	291	11.6	持有	37.43
002275	桂林三金			2017-01-26	27.68	85	11.42	持有	30.84
000570	苏常柴Ａ			2016-02-03	41.34	443	11.2	持有	45.97
600671	天目药业			2016-08-11	88.61	225	11.12	持有	98.46
300090	盛运环保			2016-03-01	63.20	416	10.9	持有	70.09
002547	春兴精工			2016-12-16	60.11	63	10.85	持有	66.63
000728	国元证券			2017-01-26	27.45	85	10.82	持有	30.42
300289	利德曼			2017-01-25	29.19	86	10.76	持有	32.33
600139	西部资源			2017-01-24	96.72	87	10.74	持有	107.11
000778	新兴铸管			2017-04-05	75.44	16	10.71	持有	83.52
601369	陕鼓动力			2017-01-26	12.45	85	10.68	持有	13.78
002218	拓日新能			2017-01-25	24.10	86	10.66	持有	26.67
603005	晶方科技			2017-02-06	28.18	74	10.65	持有	31.18
002148	北纬通信			2017-01-25	85.72	86	10.55	持有	94.76
600155	宝硕股份			2017-01-26	39.97	85	10.48	持有	44.16
000409	山东地矿			2017-02-07	24.98	73	10.33	持有	27.56
002345	潮宏基			2016-06-24	64.09	301	10.24	持有	70.65
600535	天士力			2017-02-23	295.38	57	10.19	持有	325.47
002430	杭氧股份			2016-09-07	17.52	226	10.16	持有	19.30
601901	方正证券			2017-01-16	7.80	95	10.13	持有	8.59
600201	生物股份			2017-01-24	247.76	86	10.09	持有	272.77
300151	昌红科技			2017-01-26	84.10	74	9.99	持有	92.50
000042	中洲控股			2016-04-11	201.84	375	9.98	持有	221.98
300444	双杰电气			2016-12-27	47.86	115	9.95	持有	52.62
000697	炼石有色			2016-08-16	80.98	92	9.82	持有	88.93
600198	大唐电信			2017-02-06	28.06	74	9.8	持有	30.81
600060	海信电器			2016-09-30	89.84	203	9.73	持有	98.58
002242	九阳股份			2016-06-28	74.31	297	9.69	持有	81.51
000899	赣能股份			2016-05-23	28.09	333	9.68	持有	30.81
002323	雅百特			2016-06-21	49.70	304	9.68	持有	54.51
002322	理工环科			2017-04-05	86.56	16	9.55	持有	94.83
600518	康美药业			2016-12-30	789.86	112	9.52	持有	865.09
300335	迪森股份			2017-02-08	38.86	72	9.14	持有	42.41
600153	建发股份			2016-10-11	154.52	192	9.09	持有	168.56
002185	华天科技			2017-01-09	56.70	102	8.87	持有	61.73
600033	福建高速			2017-01-24	22.15	87	8.8	持有	24.10
300208	恒顺众昇			2016-03-11	137.12	406	8.6	持有	148.91
000822	山东海化			2017-04-06	14.70	15	8.57	持有	15.96
002505	大康农业			2016-03-04	49.09	371	8.47	持有	53.25
600873	梅花生物			2016-08-17	38.14	247	8.39	持有	41.34
300462	华铭智能			2017-02-06	68.20	73	8.21	持有	73.80
600335	国机汽车			2016-12-22	63.30	120	8.17	持有	68.47
601216	君正集团			2017-01-20	52.06	91	8.13	持有	56.29
603898	好莱客			2016-11-04	104.11	168	7.95	持有	112.39
300397	天和防务			2016-05-23	51.76	333	7.92	持有	55.86
600188	兖州煤业			2017-03-16	28.18	36	7.74	持有	30.36
600674	XD川投能			2017-01-04	155.83	107	7.07	持有	166.85
600085	同仁堂			2017-01-23	329.49	88	7.07	持有	352.80
603328	依顿电子			2017-02-06	30.46	74	6.99	持有	32.59
600373	中文传媒			2016-01-27	77.12	450	6.81	持有	82.37
601886	江河集团			2017-01-26	21.91	85	6.71	持有	23.38
002327	富安娜			2017-01-26	76.26	85	6.66	持有	81.34
000807	云铝股份			2017-04-06	53.09	15	6.65	持有	56.62
000777	中核科技			2017-02-06	148.76	74	6.62	持有	158.61
002198	嘉应制药			2016-11-07	64.20	165	6.39	持有	68.30
600884	杉杉股份			2016-12-05	339.93	137	6.38	持有	361.63
002658	雪迪龙			2017-04-06	73.25	15	6.27	持有	77.84
603600	永艺股份			2016-05-25	43.77	331	6.08	持有	46.43
600368	五洲交通			2017-01-26	13.56	85	5.97	持有	14.37
300453	三鑫医疗			2017-01-26	44.11	85	5.94	持有	46.73
002202	金风科技			2016-03-07	77.39	410	5.94	持有	81.99
300114	中航电测			2016-03-03	83.25	414	5.92	持有	88.18
600048	保利地产			2016-11-01	169.70	171	5.88	持有	179.68
000913	*ST钱江			2017-01-23	43.63	88	5.84	持有	46.18
300222	科大智能			2016-10-10	137.13	193	5.8	持有	145.09
000753	漳州发展			2017-01-03	53.77	108	5.75	持有	56.86
002294	信立泰			2017-03-13	287.70	39	5.69	持有	304.08
600438	通威股份			2017-02-22	63.67	58	5.64	持有	67.26
002115	三维通信			2016-05-30	46.67	227	5.42	持有	49.20
000687	华讯方舟			2016-03-15	54.48	402	5.41	持有	57.43
000417	合肥百货			2017-01-26	145.38	85	5.27	持有	153.04
300095	华伍股份			2016-10-11	49.31	192	5.21	持有	51.88
002531	天顺风能			2017-01-23	51.80	88	5.15	持有	54.47
600376	首开股份			2016-11-11	91.14	161	5.13	持有	95.82
600021	上海电力			2017-03-31	24.77	21	5.09	持有	26.03
300097	智云股份			2017-01-26	109.79	85	4.89	持有	115.16
002382	蓝帆医疗			2017-01-04	79.09	107	4.79	持有	82.88
002689	远大智能			2017-02-03	22.57	77	4.74	持有	23.64
600159	大龙地产			2017-02-06	25.12	74	4.74	持有	26.31
