code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb,peg
601633,长城汽车,2.04,11.14,,17.51,,620858.11,11.14,,10-24,长城汽车,-2.312,9.72,10.0,10.14,9.71,9.95,14414964,0.23914,4.76470588235,0.8343,0.427711479565
600894,广日股份,2.33,278.02,,37.73,,200280.86,296.32,,10-29,广日股份,-3.173,15.26,15.93,16.13,15.2,15.76,13604549,1.58202,6.54935622318,2.471072103,0.0235571405769
601939,建设银行,0.77,1.32,5.5,14.59,,19155700.0,0.66,,10-30,建设银行,-1.328,5.2,5.34,5.34,5.19,5.27,49477415,0.51573,6.75324675325,0.985298701299,5.11609602519
601166,兴业银行,2.16,7.46,15.87,15.75,31.86,4122100.0,7.62,,10-28,兴业银行,-0.57,15.7,15.95,16.16,15.68,15.79,74561741,0.39135,7.26851851852,1.14479166667,0.974332241088
000543,皖能电力,0.9,34.33,,10.97,,94712.79,33.45,,10-23,皖能电力,-3.086,6.91,7.24,7.29,6.89,7.13,16637014,0.95463,7.67777777778,0.842252222222,0.223646308703
600016,民生银行,1.1,1.85,8.02,14.47,3.36,3837700.0,4.35,,10-31,民生银行,-0.236,8.45,8.63,8.65,8.39,8.47,69765193,0.23608,7.68181818182,1.11155909091,4.15233415233
600011,华能国际,0.92,29.58,,18.4,,1323475.27,32.41,,10-21,华能国际,-1.33,7.42,7.6,7.62,7.38,7.52,14723546,0.14022,8.0652173913,1.484,0.272657788753
601328,交通银行,0.7,1.45,6.79,10.61,,5204000.0,1.01,,10-31,交通银行,-1.033,5.75,5.86,5.87,5.74,5.81,74893802,0.19081,8.21428571429,0.871535714286,5.66502463054
600036,招商银行,1.92,5.49,13.84,14.63,6.98,4850000.0,5.89,,10-30,招商银行,-0.688,15.87,16.21,16.21,15.78,15.98,57343596,0.27798,8.265625,1.2092609375,1.50557832423
600000,浦发银行,1.99,6.75,14.49,14.37,15.8,3716200.0,6.79,,10-30,浦发银行,-0.344,17.39,17.57,17.9,17.35,17.45,47869312,0.25662,8.73869346734,1.25575025126,1.29462125442
600177,雅戈尔,1.46,65.91,,18.32,,325243.25,65.81,,10-30,雅戈尔,-2.29,12.8,13.19,13.3,12.72,13.1,21469395,0.96422,8.76712328767,1.6061369863,0.133016587584
601998,中信银行,0.7,1.45,6.29,11.92,0.85,3292600.0,2.0,,10-28,中信银行,-3.834,6.27,6.5,6.52,6.21,6.52,74194126,0.23255,8.95714285714,1.06769142857,6.17733990148
601668,中国建筑,0.6,5.26,5.36,11.8,-0.52,1904355.2,12.67,,10-30,中国建筑,-2.613,5.59,5.8,5.8,5.58,5.74,108652790,0.36338,9.31666666667,1.09936666667,1.77122940431
000966,长源电力,1.4,25.09,,29.14,,77793.68,25.09,,10-28,长源电力,-1.817,13.51,13.81,14.2,13.42,13.76,10160538,1.83356,9.65,2.81201,0.384615384615
000625,长安汽车,1.45,23.93,,23.76,,674084.32,23.62,,10-31,长安汽车,-2.117,14.33,14.76,14.94,14.32,14.64,29093056,0.85883,9.88275862069,2.34814344828,0.412986152139
600104,上汽集团,1.93,4.16,,12.95,,2126200.08,4.18,,10-30,上汽集团,1.37,19.24,19.15,19.6,19.02,18.98,18051908,0.16373,9.9689119171,1.29097409326,2.39637305699
600741,华域汽车,1.41,4.92,,14.91,,363407.92,4.89,,10-29,华域汽车,-2.014,14.11,14.66,14.81,14.03,14.4,14496443,0.56118,10.0070921986,1.49205744681,2.03396182898
601788,光大证券,1.73,564.58,,20.16,,599969.44,567.69,,10-31,光大证券,-1.011,17.63,17.93,18.3,17.55,17.81,41504104,1.21428,10.1907514451,2.05445549133,0.0180501460291
000776,广发证券,1.51,196.08,,18.02,,1038601.72,241.58,,10-31,广发证券,-0.946,15.7,15.95,16.28,15.68,15.85,66457370,1.12273,10.3973509934,1.87360264901,0.0530260658577
601688,华泰证券,1.38,193.62,,16.01,,863935.22,226.66,,10-31,华泰证券,-0.793,15.02,15.37,15.51,14.83,15.14,50955761,0.93605,10.884057971,1.74253768116,0.0562135005217
