code,name,open,high,low,close,volume,amount,MA_60,date
600051,宁波联合,41.95,43.66,41.95,43.58,4715012.0,47337997.0,42.4793333333,2016-06-22
000839,中信国安,180.75,186.12,178.99,184.46,83038992.0,1554607134.0,183.794333333,2016-06-22
600841,上柴股份,34.46,37.91,34.27,37.91,5510496.0,74018521.0,35.8026666667,2016-06-22
002483,润邦股份,19.6,20.2,19.55,20.18,4863109.0,51687568.0,19.8856666667,2016-06-22
002499,科林环保,49.07,49.84,48.38,49.53,2339218.0,44555121.0,49.2151666667,2016-06-22
002530,丰东股份,48.85,49.91,47.8,49.31,2377728.0,55788284.0,48.8013333333,2016-06-22
002651,利君股份,24.48,26.44,24.34,26.27,18066735.0,159612554.0,25.1091666667,2016-06-22
300126,锐奇股份,44.82,46.44,44.01,46.17,21754809.0,256441351.0,44.344,2016-06-22
300193,佳士科技,21.46,23.38,21.32,23.14,27441345.0,260339933.0,22.0531666667,2016-06-22
300276,三丰智能,121.59,128.93,121.34,128.93,12307760.0,245945856.0,124.891166667,2016-06-22
300293,蓝英装备,78.35,81.58,77.64,81.35,4835833.0,82594019.0,79.236,2016-06-22
000078,海王生物,145.07,147.28,145.07,147.28,22769280.0,165430727.0,146.973333333,2016-06-22
000915,山大华特,73.47,78.66,73.23,77.95,4116292.0,131486420.0,75.2113333333,2016-06-22
002007,华兰生物,592.65,605.34,592.65,602.88,8043499.0,236209534.0,596.2705,2016-06-22
002118,紫鑫药业,85.83,87.89,85.83,87.89,3973112.0,55784762.0,87.749,2016-06-22
002275,桂林三金,27.27,27.96,27.27,27.94,2713823.0,48838665.0,27.8728333333,2016-06-22
002287,奇正藏药,37.92,39.48,37.56,39.47,2557143.0,91187951.0,38.9696666667,2016-06-22
002412,汉森制药,70.28,72.57,69.78,72.49,3796381.0,65214249.0,71.4028333333,2016-06-22
002550,千红制药,70.39,71.42,70.31,71.42,6494578.0,53706148.0,71.3961666667,2016-06-22
300158,振东制药,33.02,33.97,32.89,33.82,1854931.0,28872126.0,33.7781666667,2016-06-22
300181,佐力药业,62.94,64.43,62.58,64.36,7049950.0,63386471.0,63.129,2016-06-22
300199,翰宇药业,147.44,153.99,147.44,153.17,7039433.0,130023573.0,152.42,2016-06-22
300204,舒泰神,122.79,125.19,121.92,124.75,3605418.0,61382882.0,123.922833333,2016-06-22
300254,仟源医药,28.27,28.27,28.27,28.27,480582.0,11043774.0,27.0581666667,2016-06-22
300289,利德曼,35.55,37.03,35.53,36.86,6159537.0,87805306.0,36.5601666667,2016-06-22
300164,通源石油,45.05,46.18,44.75,45.94,5403160.0,41034296.0,45.9381666667,2016-06-22
002121,科陆电子,156.91,162.0,154.45,162.0,27813307.0,286151920.0,156.361166667,2016-06-22
002214,大立科技,48.92,50.17,48.92,50.12,9681858.0,115985193.0,49.1,2016-06-22
002356,浩宁达,74.56,76.33,74.53,76.17,1541813.0,36211191.0,75.8106666667,2016-06-22
300105,龙源技术,46.96,49.39,46.84,49.09,15962420.0,130741484.0,47.8638333333,2016-06-22
300354,东华测试,71.92,76.48,71.12,76.38,3609786.0,83655916.0,74.4875,2016-06-22
300417,南华仪器,77.55,81.31,77.35,80.75,1299266.0,51348007.0,77.6398333333,2016-06-22
002627,宜昌交运,21.37,22.05,21.37,21.98,2124507.0,43400927.0,21.868,2016-06-22
600189,吉林森工,21.89,24.09,21.7,24.09,14417315.0,160056188.0,22.658,2016-06-22
600251,冠农股份,63.87,67.48,63.45,67.14,23768428.0,187546035.0,66.5883333333,2016-06-22
000998,隆平高科,203.19,207.68,202.97,207.57,4974611.0,95410665.0,204.888,2016-06-22
300143,星河生物,50.56,51.66,48.8,51.26,4742345.0,105622464.0,50.7855,2016-06-22
002178,延华智能,59.5,65.9,59.44,65.9,23970663.0,234777527.0,63.3896666667,2016-06-22
002431,棕榈园林,109.33,111.59,107.87,111.19,50786013.0,569270022.0,110.900333333,2016-06-22
300374,恒通科技,41.38,43.82,41.02,43.6,2191221.0,46655571.0,41.4066666667,2016-06-22
600444,*ST国通,38.06,38.78,37.83,38.62,1741430.0,33778535.0,38.575,2016-06-22
