		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
300107	建新股份			2017-10-11	57.14	230	121.25	持有	126.42
000916	华北高速			2016-05-27	8.77	556	104.9	持有	17.97
600438	通威股份			2017-02-22	63.67	461	82.28	持有	116.06
300168	万达信息			2017-11-28	104.41	182	82.23	持有	190.27
600810	神马股份			2017-06-05	22.74	358	80.69	持有	41.09
300390	天华超净			2017-12-29	25.82	151	71.77	持有	44.35
300411	金盾股份			2016-02-03	41.56	727	70.72	持有	70.95
600600	青岛啤酒			2017-08-28	53.68	274	66.47	持有	89.36
603369	今世缘			2016-06-30	34.29	698	65.41	持有	56.72
002460	赣锋锂业			2017-06-14	261.80	349	57.72	持有	412.90
000681	视觉中国			2017-12-05	97.52	175	53.75	持有	149.94
601877	正泰电器			2017-05-25	30.08	369	53.52	持有	46.18
601699	潞安环能			2016-01-06	36.61	874	49.49	持有	54.73
002023	海特高新			2017-07-28	100.61	305	42.07	持有	142.94
000596	古井贡酒			2018-04-09	201.09	50	41.01	持有	283.55
002294	信立泰			2017-09-06	325.98	265	39.48	持有	454.69
600789	鲁抗医药			2017-11-14	17.05	196	32.55	持有	22.60
600282	南钢股份			2017-05-25	17.20	369	32.21	持有	22.74
300047	天源迪科			2017-11-29	37.36	181	31.56	持有	49.15
000736	中房地产			2017-08-01	24.95	301	30.66	持有	32.60
600270	外运发展			2017-12-13	96.58	167	30.37	持有	125.91
002563	森马服饰			2016-10-11	50.07	595	29.9	持有	65.04
603009	北特科技			2017-12-08	25.06	165	29.77	持有	32.52
002180	艾派克			2018-02-14	125.49	104	28.78	持有	161.61
600686	金龙汽车			2018-01-25	155.28	119	27.98	持有	198.72
300223	北京君正			2017-06-08	49.90	355	27.49	持有	63.62
002485	希努尔			2017-05-08	35.86	386	27.41	持有	45.69
300439	美康生物			2018-01-22	58.23	127	27.0	持有	73.95
600559	老白干酒			2016-10-11	83.51	595	24.96	持有	104.35
002411	必康股份			2017-09-20	112.34	251	24.37	持有	139.72
600085	同仁堂			2017-12-29	352.14	151	24.07	持有	436.90
300268	万福生科			2018-02-13	27.55	105	23.23	持有	33.95
600466	蓝光发展			2016-11-09	36.78	566	22.59	持有	45.09
600008	首创股份			2016-06-01	29.12	727	22.56	持有	35.69
600207	安彩高科			2017-06-14	11.81	349	22.02	持有	14.41
000022	深赤湾Ａ			2015-12-07	78.68	711	21.86	持有	95.88
002304	洋河股份			2018-04-04	438.54	55	21.84	持有	534.33
300146	汤臣倍健			2017-11-08	369.98	83	21.27	持有	448.69
601566	九牧王			2018-01-22	18.30	127	20.98	持有	22.14
600486	扬农化工			2018-04-24	183.61	35	20.82	持有	221.83
300463	迈克生物			2018-01-23	67.20	126	20.71	持有	81.12
300037	新宙邦			2017-12-11	66.26	169	20.04	持有	79.54
002024	苏宁云商			2018-02-27	1072.33	91	20.03	持有	1287.15
600884	杉杉股份			2017-12-11	408.58	169	19.61	持有	488.72
300393	中来股份			2018-02-12	53.50	106	19.05	持有	63.69
300177	中海达			2017-11-22	94.44	188	18.98	持有	112.36
600740	山西焦化			2017-12-18	71.95	162	18.15	持有	85.01
300101	振芯科技			2018-02-13	106.06	105	18.07	持有	125.22
300045	华力创通			2018-02-23	77.92	95	17.93	持有	91.89
000960	锡业股份			2017-11-29	45.08	181	17.66	持有	53.04
603808	歌力思			2017-12-12	42.24	168	17.0	持有	49.42
300420	五洋科技			2018-02-26	31.96	92	16.52	持有	37.24
002019	亿帆鑫富			2017-04-28	231.24	396	16.25	持有	268.82
002629	仁智油服			2018-02-14	19.38	104	16.15	持有	22.51
600760	*ST黑豹			2017-05-25	141.16	369	16.11	持有	163.90
002309	中利科技			2017-05-19	46.21	259	15.91	持有	53.56
600681	百川能源			2018-04-10	55.47	49	14.96	持有	63.77
300207	欣旺达			2018-01-24	67.79	125	14.78	持有	77.81
600337	美克家居			2018-02-22	71.45	96	14.75	持有	81.99
603636	南威软件			2018-02-26	40.46	91	14.41	持有	46.29
600262	北方股份			2018-01-05	29.82	144	14.35	持有	34.10
002607	亚夏汽车			2017-01-25	43.61	489	14.31	持有	49.85
600409	三友化工			2018-04-04	54.06	55	14.13	持有	61.70
600351	亚宝药业			2018-01-26	50.44	123	13.78	持有	57.39
300423	鲁亿通			2017-11-29	33.04	181	13.62	持有	37.54
002147	新光圆成			2017-11-29	44.75	49	13.45	持有	50.77
300010	立思辰			2017-11-09	61.94	201	13.38	持有	70.23
002028	思源电气			2017-07-20	316.95	313	13.37	持有	359.32
600203	福日电子			2017-05-16	14.90	378	13.36	持有	16.89
600352	浙江龙盛			2018-04-10	202.12	49	13.14	持有	228.68
600339	*ST天利			2018-04-04	16.02	55	12.61	持有	18.04
603456	九洲药业			2017-11-28	32.88	182	12.59	持有	37.02
600098	广州发展			2018-04-11	32.36	48	12.55	持有	36.42
300395	菲利华			2018-02-22	62.24	96	12.42	持有	69.97
000553	沙隆达Ａ			2018-03-30	59.25	60	12.08	持有	66.41
002490	山东墨龙			2018-01-22	9.93	127	11.98	持有	11.12
601919	中国远洋			2018-04-24	5.87	35	11.93	持有	6.57
600129	太极集团			2018-05-03	44.86	26	11.88	持有	50.19
000961	中南建设			2017-07-03	35.82	330	11.75	持有	40.03
600641	万业企业			2017-01-24	232.89	447	11.63	持有	259.98
600196	复星医药			2018-02-22	547.66	96	11.62	持有	611.29
002154	报 喜 鸟			2018-04-25	34.27	34	11.53	持有	38.22
600258	首旅酒店			2018-05-07	56.77	22	11.47	持有	63.28
002698	博实股份			2017-12-11	17.91	169	11.39	持有	19.95
000411	英特集团			2017-03-31	60.47	424	11.28	持有	67.29
300498	温氏股份			2018-03-23	32.95	67	11.17	持有	36.63
002714	牧原股份			2018-04-02	195.91	57	11.12	持有	217.69
600859	王府井			2018-04-26	86.38	33	11.11	持有	95.98
300136	信维通信			2018-05-08	434.09	21	10.93	持有	481.55
002153	石基信息			2018-02-08	455.84	110	10.92	持有	505.62
603338	浙江鼎力			2018-04-24	164.15	35	10.9	持有	182.04
600555	海航创新			2017-12-13	20.18	167	10.85	持有	22.37
002362	汉王科技			2017-05-18	41.40	376	10.14	持有	45.60
300333	兆日科技			2017-12-01	30.77	179	10.14	持有	33.89
002693	双成药业			2017-12-11	22.53	169	10.12	持有	24.81
002391	长青股份			2017-06-06	46.86	357	9.92	持有	51.51
600088	中视传媒			2018-01-19	35.68	130	9.92	持有	39.22
600529	山东药玻			2017-08-31	85.86	271	9.88	持有	94.34
600325	华发股份			2018-04-10	60.35	49	9.79	持有	66.26
002683	宏大爆破			2017-07-24	23.96	309	9.47	持有	26.23
600888	新疆众和			2017-01-24	61.57	490	9.36	持有	67.33
002264	新 华 都			2017-03-10	49.91	445	9.28	持有	54.54
002256	彩虹精化			2017-12-14	63.21	77	9.03	持有	68.92
600185	格力地产			2018-03-29	36.11	61	8.89	持有	39.32
600048	保利地产			2017-11-16	218.17	194	8.75	持有	237.26
002408	齐翔腾达			2018-02-23	76.19	95	8.7	持有	82.82
002511	中顺洁柔			2018-05-10	72.61	19	8.64	持有	78.88
600197	伊力特			2018-04-09	70.81	50	8.52	持有	76.84
002178	延华智能			2018-05-25	43.52	4	8.41	持有	47.18
000948	南天信息			2017-12-01	20.62	179	8.34	持有	22.34
000040	宝安地产			2018-02-14	55.19	104	8.28	持有	59.76
002466	天齐锂业			2018-01-30	342.68	119	8.2	持有	370.79
000759	中百集团			2018-05-07	55.72	22	8.17	持有	60.27
300261	雅本化学			2018-03-30	47.38	60	8.15	持有	51.24
000726	鲁 泰Ａ			2018-02-28	76.59	90	8.13	持有	82.82
603021	山东华鹏			2018-04-12	23.04	47	8.12	持有	24.91
000848	承德露露			2017-04-05	227.01	419	8.08	持有	245.35
300251	光线传媒			2017-12-07	257.26	173	8.02	持有	277.88
600764	中电广通			2017-05-12	238.97	336	7.88	持有	257.79
600660	福耀玻璃			2018-04-24	1698.13	35	7.87	持有	1831.80
601231	环旭电子			2018-05-16	20.48	13	7.86	持有	22.09
600536	中国软件			2017-11-09	99.09	201	7.71	持有	106.73
600148	长春一东			2016-02-02	49.04	741	7.67	持有	52.80
600323	瀚蓝环境			2018-04-03	50.44	56	7.65	持有	54.30
600346	*ST橡塑			2018-04-24	99.03	35	7.53	持有	106.49
300430	诚益通			2018-02-22	42.81	96	7.38	持有	45.97
