code,name,open,high,low,close,volume,amount,MA_20,date
000900,现代投资,59.73,60.52,59.73,60.05,5384650.0,41282221.0,59.8295,2016-09-21
600218,全柴动力,21.1,21.48,21.04,21.28,6218915.0,65588841.0,21.2745,2016-09-21
600243,青海华鼎,15.83,16.13,15.78,16.04,2927616.0,29735299.0,15.994,2016-09-21
603355,莱克电气,39.24,39.54,38.82,39.41,1199685.0,46661721.0,39.3635,2016-09-21
002282,博深工具,28.34,28.57,27.95,28.34,2286054.0,31197814.0,28.269,2016-09-21
002747,埃斯顿,67.87,70.97,67.42,70.57,2758274.0,95497319.0,68.3485,2016-09-21
300210,森远股份,56.57,62.23,56.57,62.23,15934385.0,289782094.0,57.872,2016-09-21
300260,新莱应材,48.02,48.82,47.87,48.54,688896.0,21858575.0,48.425,2016-09-21
300316,晶盛机电,84.97,89.31,84.97,86.56,11427922.0,145120839.0,85.9895,2016-09-21
300385,雪浪环境,56.2,57.22,56.2,56.77,1552124.0,58306339.0,56.582,2016-09-21
300441,鲍斯股份,92.36,102.67,92.29,100.21,22025449.0,605996866.0,94.8765,2016-09-21
600613,神奇制药,406.86,414.57,403.83,412.92,3421422.0,50977503.0,407.9745,2016-09-21
000153,丰原药业,62.96,63.52,62.96,63.18,3347630.0,38103571.0,63.124,2016-09-21
000423,东阿阿胶,532.89,553.47,532.89,553.47,13354377.0,769198679.0,550.4645,2016-09-21
000513,丽珠集团,182.51,188.27,182.51,187.74,2381556.0,125039045.0,183.6745,2016-09-21
000919,金陵药业,47.28,48.17,47.28,48.1,2856326.0,40199889.0,47.928,2016-09-21
000952,广济药业,43.38,45.74,43.38,44.7,8038988.0,173448589.0,44.3325,2016-09-21
002365,永安药业,51.01,55.13,50.71,53.97,9788995.0,244063172.0,53.633,2016-09-21
002728,台城制药,55.3,56.66,55.08,56.62,1479778.0,41241594.0,56.486,2016-09-21
002221,东华能源,54.47,54.84,53.74,54.59,9425213.0,125605225.0,54.347,2016-09-21
300164,通源石油,47.26,48.16,47.26,47.86,4308809.0,34462098.0,47.326,2016-09-21
601872,招商轮船,6.06,6.14,6.05,6.13,24524933.0,127270430.0,6.1085,2016-09-21
603611,诺力股份,62.84,64.54,62.39,63.91,1718915.0,54143491.0,63.077,2016-09-21
000022,深赤湾Ａ,64.19,66.38,64.0,66.26,5410554.0,91005157.0,64.2205,2016-09-21
300013,新宁物流,46.19,49.26,46.19,47.56,7389752.0,116375207.0,47.047,2016-09-21
300240,飞力达,36.74,38.54,36.52,37.73,10593559.0,113263049.0,36.9825,2016-09-21
300350,华鹏飞,57.51,60.42,57.13,59.23,5502000.0,161307580.0,58.5495,2016-09-21
600257,大湖股份,73.72,74.76,73.4,73.98,8287522.0,94734515.0,73.8145,2016-09-21
002086,东方海洋,38.99,40.23,38.79,40.19,8546837.0,82216708.0,40.1745,2016-09-21
300169,天晟新材,32.05,33.71,31.99,32.57,7161933.0,76274486.0,32.067,2016-09-21
300305,裕兴股份,49.07,50.0,48.81,49.52,2214504.0,29390029.0,48.8825,2016-09-21
600735,新华锦,85.25,87.51,84.83,86.83,14635682.0,240477856.0,86.128,2016-09-21
002034,美 欣 达,67.63,69.89,67.63,69.11,1457519.0,51675300.0,67.8435,2016-09-21
300326,凯利泰,146.51,147.85,145.83,147.49,1201595.0,28874809.0,147.087,2016-09-21
000630,铜陵有色,51.19,53.16,51.19,52.18,183861593.0,487926520.0,51.6735,2016-09-21
002540,亚太科技,56.33,56.89,56.05,56.47,5619944.0,45845366.0,56.4215,2016-09-21
600323,瀚蓝环境,52.08,53.02,51.45,52.57,6513375.0,97126292.0,52.4575,2016-09-21
002700,新疆浩源,85.76,87.98,85.29,87.92,4218090.0,62796316.0,86.6175,2016-09-21
601126,四方股份,21.58,22.08,21.58,21.9,5259662.0,52919824.0,21.8,2016-09-21
002303,美盈森,108.5,110.13,106.87,109.97,14047141.0,187828488.0,106.7905,2016-09-21
600300,维维股份,41.35,42.2,41.21,41.77,7134492.0,41962620.0,41.5045,2016-09-21
002515,金字火腿,103.61,105.85,103.47,104.83,12828680.0,196830474.0,104.1425,2016-09-21
002626,金达威,112.9,114.0,111.74,113.59,7142804.0,118021778.0,112.812,2016-09-21
002196,方正电机,46.04,48.12,45.91,46.92,8821258.0,255575677.0,46.4275,2016-09-21
600507,方大特钢,62.65,64.91,62.36,63.83,8237086.0,54028591.0,63.2415,2016-09-21
000761,本钢板材,10.79,11.6,10.75,11.22,48604720.0,294220543.0,10.814,2016-09-21
000898,鞍钢股份,9.36,10.21,9.3,9.92,98890328.0,480809584.0,9.3405,2016-09-21
002549,凯美特气,76.53,82.87,76.02,82.0,11611801.0,129583747.0,77.992,2016-09-21
300376,易事特,153.68,157.08,153.57,156.12,4420050.0,121731479.0,155.579,2016-09-21
600373,中文传媒,91.45,94.18,90.27,93.27,7163936.0,169094739.0,91.01,2016-09-21
603010,万盛股份,53.31,55.75,53.31,55.06,3244693.0,80544021.0,54.1985,2016-09-21
000662,索芙特,114.22,117.21,114.13,115.74,3180330.0,80230544.0,114.245,2016-09-21
002201,九鼎新材,43.12,46.47,43.01,45.58,10586505.0,164883265.0,43.694,2016-09-21
002648,卫星石化,40.11,40.95,40.11,40.66,4734230.0,45660169.0,40.599,2016-09-21
000728,国元证券,28.2,29.93,28.13,29.37,49642376.0,978956593.0,29.2705,2016-09-21
200512,闽灿坤Ｂ,13.89,14.08,13.85,14.06,376602.0,2804451.0,13.964,2016-09-21
200530,大  冷Ｂ,16.05,16.15,16.0,16.07,322350.0,2002120.0,16.0015,2016-09-21
200761,本钢板Ｂ,5.11,5.45,5.11,5.31,9623604.0,25140655.0,5.14,2016-09-21
300460,惠伦晶体,26.08,26.5,26.07,26.32,1327573.0,34816272.0,26.178,2016-09-21
