code,name,open,high,low,close,volume,amount,MA_20,date
600051,宁波联合,41.67,42.49,41.63,42.19,4644596.0,45217197.0,41.9525,2017-07-24
600620,天宸股份,4789.61,5287.4,4751.96,5287.4,6018533.0,74941124.0,5041.3555,2017-07-24
600035,楚天高速,15.16,15.95,15.11,15.81,22715895.0,130930938.0,15.1225,2017-07-24
600377,宁沪高速,24.03,24.77,23.93,24.59,9620731.0,92287179.0,24.0345,2017-07-24
600548,深高速,18.57,19.39,18.55,19.34,12413214.0,114102424.0,18.7025,2017-07-24
601188,龙江交通,5.0,5.45,5.0,5.28,14724522.0,72419743.0,5.101,2017-07-24
601113,华鼎股份,16.54,17.33,16.54,17.31,2506567.0,20416236.0,17.0825,2017-07-24
600435,北方导航,192.76,199.34,189.67,198.53,36688246.0,533724574.0,196.1225,2017-07-24
600765,中航重机,120.01,125.86,119.39,125.69,17067299.0,237936541.0,123.0715,2017-07-24
002413,常发股份,54.75,56.13,54.45,55.59,7939030.0,88785809.0,55.2585,2017-07-24
600216,浙江医药,55.26,56.17,55.2,56.05,6308294.0,61915247.0,55.4225,2017-07-24
600351,亚宝药业,56.08,56.49,54.5,56.29,15628808.0,125951685.0,55.5515,2017-07-24
600380,健康元,84.16,87.28,84.16,86.33,10934670.0,99744289.0,85.04,2017-07-24
002001,新 和 成,297.05,306.55,296.27,305.77,13980140.0,272001583.0,298.8505,2017-07-24
002727,一心堂,37.35,38.28,37.35,38.24,3183654.0,58645830.0,37.8045,2017-07-24
600583,海油工程,118.79,120.92,118.79,120.34,14167918.0,87930781.0,119.882,2017-07-24
000554,泰山石油,48.06,49.49,47.59,49.31,12644670.0,103218602.0,48.8795,2017-07-24
600176,中国巨石,125.93,130.16,125.47,130.05,50678555.0,555024414.0,126.6695,2017-07-24
600552,方兴科技,61.44,63.62,60.96,63.22,8455164.0,65636136.0,62.71,2017-07-24
601567,三星医疗,43.77,45.0,43.77,44.91,4001358.0,40439368.0,44.545,2017-07-24
000988,华工科技,147.1,151.01,146.9,150.51,13859459.0,206396306.0,147.663,2017-07-24
600279,重庆港九,15.11,15.49,15.08,15.43,9424199.0,63461477.0,15.3795,2017-07-24
