code,name,open,high,low,close,volume,amount,MA_20,date
600620,天宸股份,5873.79,6253.9,5843.27,6156.8,17921904.0,390756892.0,5845.214,2016-01-06
600777,新潮实业,127.33,131.13,125.46,129.68,18810027.0,298931089.0,126.9175,2016-01-06
000530,大冷股份,82.38,89.07,82.38,89.07,10467491.0,184954288.0,84.7675,2016-01-06
000595,宝塔实业,28.56,30.98,28.53,30.98,13060725.0,152095120.0,28.7875,2016-01-06
002639,雪人股份,32.59,35.61,32.35,35.61,27597522.0,302777888.0,35.2425,2016-01-06
002690,美亚光电,117.97,120.86,114.66,120.86,6009188.0,204569104.0,118.896,2016-01-06
300159,新研股份,284.76,292.95,278.39,290.22,18270004.0,287837888.0,288.655,2016-01-06
300435,中泰股份,70.82,74.28,68.81,73.23,2992488.0,213980192.0,72.1335,2016-01-06
600211,西藏药业,62.45,64.65,62.45,64.56,1777658.0,73683723.0,62.9005,2016-01-06
600216,浙江医药,63.61,65.56,62.83,65.5,25417039.0,293717048.0,63.5965,2016-01-06
600645,中源协和,1198.38,1257.57,1192.28,1249.35,14170287.0,826844936.0,1197.8155,2016-01-06
000518,四环生物,56.73,62.1,56.48,61.43,56452816.0,404996704.0,58.324,2016-01-06
002675,东诚药业,81.4,83.22,79.96,82.69,5301917.0,265086128.0,80.458,2016-01-06
300267,尔康制药,158.44,172.49,158.39,170.21,5444483.0,176107088.0,168.8255,2016-01-06
000159,国际实业,26.34,28.66,26.34,28.13,19905296.0,175828112.0,27.5465,2016-01-06
600651,飞乐音响,67780.96,72757.7,67726.87,70756.18,25650390.0,331287552.0,67737.6735,2016-01-06
002214,大立科技,59.26,60.92,57.6,60.25,16492381.0,236426128.0,60.2015,2016-01-06
300066,三川股份,170.43,187.11,166.87,187.11,26090028.0,575647104.0,178.9835,2016-01-06
603611,诺力股份,67.52,74.52,67.52,74.52,4473843.0,158782433.0,71.439,2016-01-06
000702,正虹科技,40.63,42.03,39.88,41.76,7289140.0,111722488.0,41.479,2016-01-06
002299,圣农发展,44.56,45.99,43.94,45.56,8647206.0,188823840.0,44.626,2016-01-06
