		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
002352	鼎泰新材			2016-03-03	37.36	447	420.48	持有	194.45
000923	河北宣工			2016-03-14	21.32	436	130.16	持有	49.07
000615	京汉股份			2016-05-24	78.59	365	99.19	持有	156.54
300334	津膜科技			2016-03-08	35.44	442	97.07	持有	69.84
300268	万福生科			2016-06-29	36.71	250	94.91	持有	71.55
300309	吉艾科技			2016-05-04	53.42	281	90.6	持有	101.82
002759	天际股份			2016-03-14	37.43	436	79.32	持有	67.12
600008	首创股份			2016-06-01	29.12	357	78.33	持有	51.93
300411	金盾股份			2016-02-03	41.56	476	74.47	持有	72.51
002365	永安药业			2016-03-04	32.65	446	70.96	持有	55.82
600475	华光股份			2016-03-15	33.27	435	66.16	持有	55.28
601008	连云港			2016-08-12	8.13	285	63.47	持有	13.29
002455	百川股份			2016-03-02	42.25	448	63.05	持有	68.89
000839	中信国安			2016-03-08	130.50	442	59.29	持有	207.87
600173	卧龙地产			2016-03-02	13.69	448	58.22	持有	21.66
002040	南 京 港			2016-03-09	26.89	441	56.42	持有	42.06
600480	凌云股份			2016-05-31	24.42	358	55.28	持有	37.92
600161	天坛生物			2016-03-21	153.99	429	55.0	持有	238.69
601992	金隅股份			2016-10-25	9.28	211	54.85	持有	14.37
000088	盐 田 港			2016-03-02	45.59	448	50.63	持有	68.67
002008	大族激光			2017-01-20	279.88	124	48.45	持有	415.48
300117	嘉寓股份			2017-02-06	41.98	107	48.14	持有	62.19
300327	中颖电子			2016-03-15	37.22	435	45.78	持有	54.26
600970	中材国际			2016-02-03	73.97	476	45.25	持有	107.44
002656	摩登大道			2016-03-02	35.81	448	41.52	持有	50.68
000709	河钢股份			2016-11-10	30.00	195	40.93	持有	42.28
000958	东方能源			2017-02-09	29.89	104	40.92	持有	42.12
600116	三峡水利			2016-08-15	46.64	282	39.47	持有	65.05
300021	大禹节水			2017-01-26	74.56	118	39.14	持有	103.74
601000	唐山港			2017-01-25	14.41	119	37.4	持有	19.80
002350	北京科锐			2017-02-03	43.97	110	37.18	持有	60.32
002035	华帝股份			2017-01-20	161.82	124	35.77	持有	219.70
000158	常山股份			2017-01-26	25.55	118	35.62	持有	34.65
300450	先导智能			2016-09-21	184.43	245	35.35	持有	249.63
300289	利德曼			2017-01-25	29.19	119	34.33	持有	39.21
600242	中昌海运			2016-08-29	16.32	268	34.31	持有	21.92
002236	大华股份			2016-11-16	593.07	189	33.75	持有	793.25
000611	*ST蒙发			2016-03-08	35.97	365	33.17	持有	47.90
600463	空港股份			2017-02-06	43.15	107	30.68	持有	56.39
300332	天壕环境			2016-02-02	17.39	477	30.42	持有	22.68
600732	*ST新梅			2016-02-05	28.55	41	29.98	持有	37.11
000062	深圳华强			2016-09-07	119.74	259	29.67	持有	155.27
300065	海兰信			2016-05-23	115.31	198	29.03	持有	148.78
000652	泰达股份			2016-05-26	119.69	363	27.76	持有	152.91
600319	*ST亚星			2016-03-07	11.54	443	27.73	持有	14.74
603268	松发股份			2016-03-07	38.72	354	27.48	持有	49.36
000504	*ST生物			2016-03-08	56.18	442	27.41	持有	71.58
603997	继峰股份			2017-01-26	18.55	118	27.22	持有	23.60
300423	鲁亿通			2016-03-14	32.35	347	26.68	持有	40.98
002148	北纬通信			2017-01-25	85.72	119	26.66	持有	108.57
000063	中兴通讯			2016-10-10	256.56	226	25.78	持有	322.70
300082	奥克股份			2016-05-24	39.31	365	24.8	持有	49.06
300122	智飞生物			2017-01-25	62.56	119	24.68	持有	78.00
300192	科斯伍德			2016-08-15	42.19	200	23.61	持有	52.15
601888	中国国旅			2016-11-17	46.39	188	23.11	持有	57.11
002642	荣之联			2016-12-28	94.25	100	23.02	持有	115.95
300083	劲胜精密			2017-01-26	54.81	118	22.81	持有	67.31
600741	华域汽车			2017-01-20	632.34	124	22.69	持有	775.81
600291	西水股份			2017-04-07	48.81	47	22.47	持有	59.78
601336	新华保险			2017-04-20	43.53	34	21.53	持有	52.90
600888	新疆众和			2017-01-24	61.57	80	20.72	持有	74.33
601006	大秦铁路			2017-03-20	10.97	65	20.69	持有	13.24
000905	厦门港务			2017-01-25	24.91	119	20.47	持有	30.01
600375	*ST星马			2017-02-03	25.44	26	20.28	持有	30.60
600148	长春一东			2016-02-02	49.04	477	20.09	持有	58.89
000673	当代东方			2016-08-31	129.88	139	19.96	持有	155.80
002134	天津普林			2016-09-19	16.59	144	19.05	持有	19.75
000022	深赤湾Ａ			2015-12-07	78.68	534	18.84	持有	93.50
002043	兔 宝 宝			2017-01-20	74.55	124	18.77	持有	88.54
000778	新兴铸管			2017-04-05	75.44	49	18.4	持有	89.32
000505	*ST珠江			2016-03-17	27.11	433	18.19	持有	32.04
000821	京山轻机			2016-03-16	33.69	261	17.9	持有	39.72
002617	露笑科技			2016-03-14	63.85	436	17.78	持有	75.20
