		code	name	buy_date	buy_price	period	ratio	sell_date	sell_price
600346	*ST橡塑			2016-05-20	39.86	657	139.44	持有	95.44
000916	华北高速			2016-05-27	8.77	556	104.9	持有	17.97
601699	潞安环能			2016-01-06	36.61	779	98.42	持有	72.64
002460	赣锋锂业			2017-06-14	261.80	254	75.13	持有	458.50
600282	南钢股份			2017-05-25	17.20	274	71.92	持有	29.57
000825	太钢不锈			2017-05-17	27.88	282	71.23	持有	47.74
300411	金盾股份			2016-02-03	41.56	727	70.72	持有	70.95
600438	通威股份			2017-02-22	63.67	380	69.31	持有	107.80
600673	东阳光科			2016-08-15	85.96	562	49.77	持有	128.74
600740	山西焦化			2017-12-18	71.95	67	44.74	持有	104.14
600789	鲁抗医药			2017-11-14	17.05	114	40.65	持有	23.98
300226	上海钢联			2017-11-13	146.25	88	38.91	持有	203.16
002078	太阳纸业			2017-12-08	72.79	77	38.23	持有	100.62
600048	保利地产			2017-11-16	218.17	99	36.83	持有	298.52
600466	蓝光发展			2016-11-09	36.78	484	36.19	持有	50.09
002019	亿帆鑫富			2017-04-28	231.24	314	35.18	持有	312.58
600810	神马股份			2017-06-05	22.74	276	34.96	持有	30.69
002294	信立泰			2017-09-06	325.98	183	34.59	持有	438.75
600083	博信股份			2017-05-05	14.06	280	33.71	持有	18.80
601877	正泰电器			2017-05-25	30.08	274	31.55	持有	39.57
601000	唐山港			2017-01-25	14.41	408	31.09	持有	18.89
600348	阳泉煤业			2017-11-23	54.50	92	30.64	持有	71.20
600291	西水股份			2017-04-07	48.81	313	30.26	持有	63.58
000709	河钢股份			2016-11-10	30.00	470	29.3	持有	38.79
002645	华宏科技			2018-01-04	44.34	63	29.0	持有	57.20
000301	东方市场			2017-02-09	10.84	392	28.32	持有	13.91
603555	贵人鸟			2017-12-19	18.44	52	27.93	持有	23.59
000088	盐 田 港			2016-03-02	45.59	737	26.74	持有	57.78
002629	仁智油服			2018-02-14	19.38	23	26.52	持有	24.52
000736	中房地产			2017-08-01	24.95	197	25.97	持有	31.43
002737	葵花药业			2017-12-15	63.58	83	25.64	持有	79.88
002146	荣盛发展			2017-11-29	86.44	77	25.46	持有	108.45
000790	华神集团			2018-02-02	59.68	34	24.85	持有	74.51
600008	首创股份			2016-06-01	29.12	632	24.38	持有	36.22
300107	建新股份			2017-10-11	57.14	135	23.26	持有	70.43
300409	道氏技术			2017-11-29	125.90	86	23.12	持有	155.01
002571	德力股份			2018-02-26	25.79	11	22.95	持有	31.71
002102	冠福股份			2017-11-13	36.43	102	22.48	持有	44.62
