code,name,open,high,low,close,volume,amount,MA_20,date
601518,吉林高速,4.35,4.4,4.35,4.38,4821609.0,19157341.0,4.362,2016-09-05
000782,美达股份,28.37,28.84,28.34,28.8,7638633.0,65736152.0,28.426,2016-09-05
000949,新乡化纤,20.18,20.37,20.14,20.28,5857562.0,25390328.0,20.2275,2016-09-05
600218,全柴动力,20.9,21.34,20.73,21.22,8485331.0,88733729.0,20.927,2016-09-05
600526,菲达环保,52.45,53.27,52.18,52.53,9475136.0,128020888.0,52.433,2016-09-05
600984,*ST建机,14.34,14.34,14.01,14.21,2770966.0,26988253.0,14.192,2016-09-05
000157,中联重科,264.31,269.98,264.31,267.46,37276747.0,158655208.0,264.7515,2016-09-05
000425,徐工机械,133.01,135.09,133.01,134.26,29705198.0,95906863.0,133.7205,2016-09-05
000528,柳    工,68.32,68.81,68.02,68.81,6376301.0,44008861.0,68.705,2016-09-05
002026,山东威达,40.11,40.95,40.11,40.6,3408220.0,39608975.0,40.485,2016-09-05
002050,三花股份,77.44,78.08,77.12,77.92,7327455.0,70982672.0,77.5875,2016-09-05
002147,方圆支承,37.84,38.31,37.69,38.05,1987914.0,29420336.0,38.007,2016-09-05
002248,华东数控,26.78,27.37,26.74,27.27,7958311.0,106401138.0,27.227,2016-09-05
002342,巨力索具,14.69,14.81,14.64,14.79,5815893.0,34524490.0,14.71,2016-09-05
002472,双环传动,62.52,65.11,62.52,65.11,4866816.0,125795576.0,63.359,2016-09-05
002535,林州重机,24.84,25.86,24.66,25.54,22464300.0,161418664.0,25.3205,2016-09-05
002613,北玻股份,20.72,21.12,20.55,21.06,6742721.0,50157892.0,20.9955,2016-09-05
002667,鞍重股份,61.13,63.0,60.79,62.98,5193938.0,157966237.0,62.243,2016-09-05
300151,昌红科技,102.1,106.66,102.1,105.22,6424990.0,84459557.0,103.668,2016-09-05
300420,五洋科技,60.72,62.98,59.84,62.32,5854910.0,144145309.0,60.6765,2016-09-05
600829,人民同泰,131.53,134.6,130.65,134.25,1746739.0,26542412.0,132.901,2016-09-05
000999,华润三九,50.35,51.1,49.89,51.1,3600961.0,94452311.0,50.2965,2016-09-05
002390,信邦制药,108.27,110.11,108.17,109.29,7410632.0,79404343.0,108.548,2016-09-05
