date,open,high,close,low,volume,amount
2011-06-10,30.55,32.78,31.07,30.15,5010125.0,156320144.0
2011-06-13,29.8,30.19,29.39,28.75,2385608.0,70025720.0
2011-06-14,29.1,29.57,29.39,28.97,1453884.0,42597596.0
2011-06-15,29.1,29.93,29.31,29.1,1150908.0,33995488.0
2011-06-16,29.1,29.27,28.39,28.39,1035187.0,29705034.0
2011-06-17,28.3,28.65,27.93,27.9,876554.0,24773196.0
2011-06-20,27.51,27.78,27.54,26.91,1098931.0,29983906.0
2011-06-21,27.28,28.65,28.59,27.28,1343707.0,37703376.0
2011-06-22,28.45,28.45,28.08,27.85,755204.0,21260430.0
2011-06-23,28.09,29.26,29.06,27.56,1362124.0,39024220.0
2011-06-24,29.13,29.9,29.51,28.91,1595212.0,47107500.0
2011-06-27,30.09,31.88,30.6,30.09,1893728.0,58182436.0
2011-06-28,30.66,30.69,30.31,29.91,908799.0,27481630.0
2011-06-29,30.3,31.19,30.4,30.02,1446106.0,44367628.0
2011-06-30,30.38,31.2,31.12,30.11,1265990.0,39024776.0
2011-07-01,31.5,31.65,31.26,31.03,873254.0,27375234.0
2011-07-04,31.25,32.95,32.25,31.25,1385436.0,44495976.0
2011-07-05,32.2,32.92,32.08,31.63,980496.0,31680752.0
2011-07-06,31.87,33.45,33.11,31.8,1303897.0,42917972.0
2011-07-07,33.16,35.09,35.0,33.16,3722197.0,128817904.0
2011-07-08,34.63,34.94,34.66,34.08,1193525.0,41263456.0
2011-07-11,34.59,35.14,34.94,34.31,952761.0,33153278.0
2011-07-12,35.25,35.28,34.2,34.02,2284316.0,79142016.0
2011-07-13,34.5,35.14,34.92,34.2,2073890.0,72185656.0
2011-07-14,34.98,35.35,35.3,34.65,2599444.0,91223400.0
2011-07-15,35.37,36.1,35.7,34.92,3288490.0,117218176.0
2011-07-18,35.55,35.87,35.13,34.8,1741104.0,61413680.0
2011-07-19,35.05,35.05,33.9,33.6,2114132.0,72016120.0
2011-07-20,34.09,34.75,34.74,33.42,1352766.0,46239212.0
2011-07-21,34.66,35.28,34.85,34.5,1405737.0,49072980.0
2011-07-22,35.01,35.2,34.89,34.61,843662.0,29455278.0
2011-07-25,34.5,34.84,33.3,33.18,1400068.0,47564908.0
2011-07-26,33.15,34.05,33.78,33.11,859628.0,28942708.0
2011-07-27,33.78,36.08,35.65,33.4,2772091.0,97825280.0
2011-07-28,35.25,36.48,35.41,35.1,2655387.0,95204296.0
2011-07-29,35.71,36.47,35.85,35.47,3041285.0,109618096.0
2011-08-01,36.01,38.89,37.93,35.99,6652303.0,251289888.0
2011-08-02,37.41,40.56,40.2,36.88,6153422.0,238187440.0
2011-08-03,39.58,41.18,39.48,39.23,4701838.0,188396112.0
2011-08-04,39.33,40.29,39.88,38.53,3599852.0,142011120.0
2011-08-05,38.48,39.98,38.26,38.1,3646382.0,142035776.0
2011-08-08,38.0,38.91,37.17,36.2,3451930.0,130208088.0
2011-08-09,36.31,40.89,40.01,36.31,6075531.0,237384832.0
2011-08-10,40.6,41.36,39.92,39.53,5135953.0,207986304.0
2011-08-11,39.4,42.47,42.11,39.22,4830766.0,198686416.0
2011-08-12,42.1,43.27,42.67,41.6,3695695.0,156515232.0
2011-08-15,42.65,44.48,42.77,42.36,3474179.0,150822896.0
2011-08-16,42.65,43.0,42.0,41.88,2529753.0,107220768.0
2011-08-17,41.85,43.46,42.85,41.85,2399595.0,102627560.0
2011-08-18,42.7,42.99,41.65,41.62,1843533.0,77544232.0
2011-08-19,40.88,41.39,40.56,39.7,2649100.0,107253488.0
2011-08-22,40.65,42.48,41.4,40.28,2159991.0,89466504.0
2011-08-23,41.35,44.7,44.7,41.06,3633022.0,156433584.0
2011-08-24,44.7,44.99,43.7,43.4,2803396.0,124417904.0
2011-08-25,43.75,44.28,43.92,42.79,2220168.0,96611728.0
2011-08-26,43.7,45.67,44.5,43.3,2477000.0,110968528.0
2011-08-29,44.11,44.74,43.95,43.55,1668160.0,73431152.0
2011-08-31,42.91,43.19,42.65,41.73,2118935.0,89688680.0
2011-09-01,42.59,43.7,42.71,42.08,1734548.0,74363272.0
2011-09-02,42.68,42.86,41.71,41.42,1286966.0,53971548.0
2011-09-05,41.0,41.02,39.2,39.0,1931931.0,77268824.0
2011-09-06,38.7,39.73,38.9,38.4,1293914.0,50471400.0
2011-09-07,39.2,40.1,40.09,39.11,1644519.0,65218600.0
2011-09-08,40.18,40.23,38.23,38.21,1656229.0,64864956.0
2011-09-09,38.07,39.48,38.5,38.01,1194790.0,46411844.0
2011-09-13,37.9,39.5,37.24,36.95,2928931.0,111318232.0
2011-09-14,37.79,38.71,38.5,36.92,3542719.0,133075944.0
2011-09-15,38.25,38.8,38.46,38.2,2247294.0,86543384.0
2011-09-16,38.61,38.95,37.66,37.65,1548936.0,59349028.0
2011-09-19,37.18,37.23,35.71,35.6,2387518.0,86359216.0
2011-09-20,35.7,36.66,35.94,35.65,1488587.0,53695028.0
2011-09-21,35.86,38.3,37.87,35.8,2475799.0,92153984.0
2011-09-22,37.5,38.26,36.47,36.47,2422873.0,90830232.0
