date,open,high,close,low,volume,amount
2016-02-04,29.06,31.71,31.71,29.06,6600.0,207961.0
2016-02-05,34.88,34.88,34.88,34.88,7343.0,256124.0
2016-02-15,38.37,38.37,38.37,38.37,8400.0,322308.0
2016-02-16,42.21,42.21,42.21,42.21,7200.0,303912.0
2016-02-17,46.43,46.43,46.43,46.43,13699.0,636045.0
2016-02-18,51.07,51.07,51.07,51.07,19600.0,1000972.0
2016-02-19,56.18,56.18,56.18,56.18,30988.0,1740906.0
2016-02-22,61.8,61.8,61.8,61.8,10600.0,655080.0
2016-02-23,67.98,67.98,67.98,67.98,35376.0,2404861.0
2016-02-24,74.78,74.78,74.78,74.78,25571.0,1912199.0
2016-02-25,82.26,82.26,82.26,82.26,360398.0,29646340.0
2016-02-26,88.0,90.49,90.42,81.01,9767346.0,849689344.0
2016-02-29,81.8,82.9,81.38,81.38,994500.0,81183864.0
2016-03-01,73.24,77.88,73.91,73.24,5742729.0,425798176.0
2016-03-02,76.0,81.3,78.99,74.02,5729148.0,447550816.0
2016-03-03,77.62,81.29,73.32,73.01,5476803.0,426038400.0
2016-03-04,70.5,73.47,70.0,66.52,4274421.0,300042176.0
2016-03-07,72.0,73.69,70.99,70.22,2744524.0,197897280.0
2016-03-08,69.63,76.6,74.1,65.88,4140210.0,296154976.0
2016-03-09,71.0,74.18,71.23,69.6,2723684.0,196256192.0
2016-03-10,70.68,78.35,74.67,69.5,4689247.0,352680288.0
2016-03-11,72.98,81.5,79.0,72.0,4647858.0,356722784.0
2016-03-14,79.0,86.89,83.89,78.5,4820270.0,400709056.0
2016-03-15,83.0,84.19,79.46,79.0,4034071.0,327759104.0
2016-03-16,81.31,83.0,79.74,78.13,3411312.0,276497216.0
2016-03-17,79.31,86.61,84.32,78.3,4420185.0,364758464.0
2016-03-18,83.73,87.79,83.75,83.11,4215786.0,358143232.0
2016-03-21,84.98,90.91,89.79,83.5,4638346.0,400035072.0
2016-03-22,87.8,88.38,86.41,85.88,3125884.0,272018560.0
2016-03-23,85.98,87.3,87.1,84.4,2750004.0,236100288.0
2016-03-24,85.02,86.11,83.2,83.11,2995410.0,253584672.0
2016-03-25,81.41,84.65,83.05,81.41,1725319.0,142997824.0
2016-03-28,83.78,84.66,78.15,78.0,2239528.0,182907104.0
2016-03-29,77.88,79.48,78.05,76.8,1874629.0,146015920.0
2016-03-30,78.3,81.9,81.58,78.3,1914287.0,153992064.0
2016-03-31,82.5,89.74,89.74,82.12,4214566.0,364866784.0
2016-04-01,89.74,92.44,91.12,87.5,4196328.0,378914016.0
2016-04-05,90.0,98.88,96.1,89.05,3529350.0,333482368.0
2016-04-06,95.02,98.98,97.91,93.72,3328953.0,319521824.0
2016-04-07,96.4,98.33,95.49,92.52,3137573.0,300241056.0
2016-04-08,95.0,95.0,94.6,90.0,2665598.0,249338992.0
2016-04-11,95.5,98.8,98.8,94.0,3442652.0,330379264.0
2016-04-12,97.74,98.33,88.93,88.92,3696005.0,340923072.0
2016-04-13,89.99,91.99,89.36,89.08,2047395.0,185042912.0
2016-04-14,90.81,94.67,93.88,89.62,2727082.0,252953680.0
2016-04-15,93.0,93.13,90.85,89.54,2366211.0,215539232.0
2016-04-18,89.1,95.5,93.3,88.41,2537167.0,235365264.0
2016-04-19,93.88,102.63,100.8,93.88,3609699.0,360081440.0
2016-04-20,99.11,99.75,92.9,90.72,3939530.0,372168064.0
2016-04-21,88.01,90.6,83.71,83.63,3366238.0,295305600.0
2016-04-22,83.75,87.5,86.1,83.72,2713055.0,233525664.0
2016-04-25,85.79,85.79,83.07,80.39,2219793.0,182145872.0
2016-04-26,83.12,90.98,90.4,83.12,4044646.0,355080192.0
2016-04-27,88.11,88.59,86.49,86.08,2559035.0,223365552.0
2016-04-28,85.78,88.5,86.49,83.47,2081088.0,178714256.0
2016-04-29,85.96,86.2,84.7,84.08,1341728.0,114144720.0
2016-05-03,85.0,87.3,87.29,83.01,1838077.0,158570080.0
2016-05-04,86.81,88.99,87.77,86.75,1901202.0,167332240.0
2016-05-05,87.68,89.56,89.23,86.1,1994767.0,175272976.0
2016-05-06,88.51,91.96,84.5,84.5,2696960.0,238628672.0
2016-05-09,82.33,82.39,80.35,79.5,1715089.0,138631408.0
2016-05-10,80.2,81.47,80.6,79.8,928562.0,74843312.0
2016-05-11,81.4,81.67,77.79,77.79,1292633.0,102655999.0
2016-05-12,76.92,77.4,76.97,74.92,1041637.0,79506860.0
2016-05-13,76.5,77.84,75.12,74.75,1184005.0,90411566.0
2016-05-16,74.8,77.38,77.19,74.5,941926.0,71924372.0
2016-05-17,77.0,78.39,77.42,75.92,1187930.0,91460465.0
2016-05-18,76.01,76.29,72.81,72.08,1455119.0,108234481.0
2016-05-19,73.77,75.25,73.5,73.26,1261516.0,94029573.0
2016-05-20,72.0,77.69,77.69,71.0,1758517.0,131990631.0
2016-05-23,77.84,81.27,80.37,77.8,1961233.0,156654926.0
2016-05-24,80.03,80.06,78.41,77.01,1638076.0,127975998.0
2016-05-25,79.49,81.73,81.0,79.15,2051472.0,165435329.0
2016-05-26,80.48,86.39,85.5,78.48,2384349.0,195000523.0
2016-05-27,85.05,86.47,83.79,83.69,1682417.0,142423798.0
2016-05-30,83.49,87.51,84.83,81.48,1811101.0,153508995.0
2016-05-31,85.0,91.33,89.52,85.0,2361028.0,207568824.0
2016-06-01,89.33,92.02,89.73,88.12,2224121.0,199693959.0
2016-06-02,89.39,91.72,91.45,88.82,1761905.0,158203346.0
2016-06-03,91.23,94.35,93.55,90.6,2562187.0,235197417.0
2016-06-06,96.26,97.84,92.52,90.74,1945053.0,182168252.0
2016-06-07,92.24,98.54,98.07,91.0,2901742.0,274037553.0
2016-06-08,96.56,96.56,92.14,91.56,2396760.0,223751819.0
2016-06-13,87.81,90.63,82.92,82.92,2335584.0,201440719.0
2016-06-14,82.03,84.27,83.59,82.03,1186719.0,98369405.0
2016-06-15,82.48,90.72,89.02,82.48,2303112.0,200953776.0
2016-06-16,89.02,97.17,94.6,88.52,3023658.0,278486760.0
2016-06-17,95.06,98.48,97.61,93.8,3089549.0,295175982.0
2016-06-20,98.13,106.12,102.6,95.57,3410349.0,344901343.0
2016-06-21,102.79,107.63,99.48,96.56,4260237.0,437941902.0
2016-06-22,98.28,109.43,109.43,98.28,2754071.0,292583098.0
2016-06-23,112.54,113.34,107.43,104.61,3972769.0,429806621.0
