date,open,high,close,low,volume,amount
2010-12-15,32.46,35.28,34.4,30.51,13481624.0,444644128.0
2010-12-16,32.8,33.3,32.21,32.02,7963968.0,259419680.0
2010-12-17,32.44,33.95,33.82,32.1,6237203.0,205116480.0
2010-12-20,33.3,33.5,32.06,31.04,4706506.0,152848208.0
2010-12-21,32.06,32.19,31.82,31.41,2959501.0,94197584.0
2010-12-22,31.82,32.25,31.95,31.55,1708024.0,54456124.0
2010-12-23,31.81,31.98,30.01,29.88,2818472.0,86945632.0
2010-12-24,29.3,29.58,28.58,28.01,1778388.0,51110212.0
2010-12-27,28.61,28.98,27.17,27.1,1265592.0,35527728.0
2010-12-28,27.1,27.45,27.31,26.8,908893.0,24700098.0
2010-12-29,27.32,27.5,27.32,26.7,733498.0,19875298.0
2010-12-30,27.14,27.44,27.22,26.95,879496.0,23876266.0
2010-12-31,27.25,27.65,27.39,27.21,824168.0,22591506.0
2011-01-04,27.51,28.25,28.01,27.42,1089900.0,30391078.0
2011-01-05,27.81,28.3,27.72,27.59,795022.0,22138108.0
2011-01-06,27.78,27.9,26.7,26.68,1130348.0,30607752.0
2011-01-07,26.8,27.45,27.25,26.72,1062329.0,28709912.0
2011-01-10,27.3,27.49,26.69,26.64,878280.0,23819012.0
2011-01-11,26.69,26.87,26.21,25.99,643052.0,16859242.0
2011-01-12,26.23,26.69,26.26,25.88,505697.0,13281884.0
2011-01-13,26.36,26.47,26.29,26.0,333163.0,8734324.0
2011-01-14,26.06,26.08,25.18,25.18,643441.0,16433715.0
2011-01-17,25.06,25.2,24.12,23.89,745160.0,18161952.0
2011-01-18,24.18,24.23,23.7,23.65,821013.0,19608586.0
2011-01-19,23.88,24.2,24.12,23.7,840817.0,20143902.0
2011-01-20,24.14,24.35,23.32,23.28,736967.0,17610258.0
2011-01-21,23.15,23.69,23.45,22.94,537442.0,12525486.0
2011-01-24,23.58,23.58,22.63,22.62,502425.0,11537888.0
2011-01-25,22.69,22.98,22.95,22.19,520509.0,11773604.0
2011-01-26,23.06,23.78,23.32,22.88,639839.0,14931937.0
2011-01-27,22.98,23.7,23.58,22.66,522773.0,12208400.0
2011-01-28,23.35,23.65,23.59,23.35,429002.0,10093875.0
2011-01-31,23.38,23.84,23.64,23.38,466867.0,11016072.0
2011-02-01,23.56,23.66,23.59,23.3,557139.0,13057291.0
2011-02-09,23.46,23.46,22.9,22.88,287331.0,6649232.0
2011-02-10,22.95,23.9,23.84,22.9,667562.0,15755766.0
2011-02-11,23.74,24.14,24.12,23.69,739413.0,17709204.0
2011-02-14,24.07,24.65,24.58,24.05,815311.0,19815492.0
2011-02-15,24.42,24.6,24.25,24.25,775052.0,18935662.0
2011-02-16,24.25,24.94,24.85,24.09,893954.0,22055582.0
2011-02-18,24.82,24.82,24.18,24.12,782937.0,19062598.0
2011-02-21,23.98,24.41,24.41,23.93,528196.0,12818862.0
2011-02-22,24.48,24.48,23.36,23.32,775046.0,18507070.0
2011-02-23,23.46,24.05,23.85,23.46,462615.0,10996997.0
2011-02-24,23.98,24.48,24.41,23.75,812668.0,19633578.0
2011-02-25,24.39,24.66,24.29,23.89,579917.0,14056351.0
2011-02-28,24.32,24.52,24.43,24.21,611118.0,14914932.0
2011-03-01,24.58,26.87,26.87,24.44,4698080.0,124124728.0
2011-03-02,26.3,26.4,25.83,25.53,3115456.0,80727096.0
2011-03-03,25.79,25.88,25.1,25.01,1488451.0,37697020.0
