date,open,high,close,low,volume,amount
2014-10-10,18.52,22.22,22.22,18.52,101400.0,2248668.0
2014-10-13,24.44,24.44,24.44,24.44,42700.0,1043588.0
2014-10-14,26.88,26.88,26.88,26.88,62600.0,1682688.0
2014-10-15,29.57,29.57,29.57,29.57,107800.0,3187646.0
2014-10-16,32.53,32.53,32.53,32.53,266000.0,8652980.0
2014-10-17,35.78,35.78,34.35,31.02,29795740.0,1001374336.0
2014-10-20,32.88,34.33,33.44,32.71,12668834.0,425539200.0
2014-10-21,33.43,36.66,35.66,33.43,18492028.0,652055872.0
2014-10-22,35.0,36.8,35.37,34.99,13061527.0,467615744.0
2014-10-23,34.8,34.97,33.28,33.0,10463271.0,354882432.0
2014-10-24,33.28,33.53,32.81,32.53,7127699.0,235253440.0
2014-10-27,32.65,33.49,33.03,32.22,6401053.0,211742656.0
2014-10-28,33.18,33.97,33.65,32.82,6445594.0,215681408.0
2014-10-29,33.75,35.88,35.37,33.74,9979067.0,349529600.0
2014-10-30,35.05,37.5,36.3,34.85,10636152.0,387485952.0
2014-10-31,36.1,38.5,38.16,35.88,9479580.0,351405824.0
2014-11-03,37.8,38.95,37.78,37.4,9081269.0,346796800.0
2014-11-04,37.8,40.77,38.93,37.6,8557178.0,333793248.0
2014-11-05,38.45,39.85,38.74,38.3,5490162.0,214526720.0
2014-11-06,38.5,40.6,40.24,38.45,6322177.0,251586640.0
2014-11-07,40.55,42.47,39.65,39.16,8229184.0,336838496.0
2014-11-10,39.65,40.3,39.96,38.33,7439913.0,292932192.0
2014-11-11,39.8,39.8,38.21,37.41,7414775.0,286163040.0
2014-11-12,37.83,41.5,41.03,37.58,9791582.0,387725824.0
2014-11-13,40.0,41.47,39.45,39.02,8149452.0,326065696.0
2014-11-14,39.0,39.45,36.21,35.9,8579661.0,317977056.0
2014-11-17,36.21,37.9,37.81,35.58,6073372.0,225286128.0
2014-11-18,37.8,37.96,37.3,36.66,3922665.0,145687744.0
2014-11-19,37.19,37.31,36.8,36.25,3463034.0,127276048.0
2014-11-20,36.4,37.8,37.42,36.15,3890190.0,143996560.0
2014-11-21,37.16,37.91,37.39,37.0,3687763.0,138329568.0
2014-11-24,37.6,37.8,37.33,36.96,3830376.0,143259488.0
2014-11-25,37.08,37.31,36.64,35.8,4776003.0,173921040.0
2014-11-26,36.66,36.87,36.82,36.09,3122640.0,113814944.0
2014-11-27,37.01,38.3,37.91,37.01,4786471.0,180912560.0
2014-11-28,37.77,38.56,37.65,37.05,3713875.0,140408176.0
2014-12-01,37.95,37.95,37.16,36.48,3797093.0,140098736.0
2014-12-02,37.2,38.77,38.15,37.03,4908067.0,187141568.0
2014-12-03,38.21,38.49,38.06,37.11,3406489.0,128395552.0
2014-12-04,38.2,38.85,37.99,37.8,4771222.0,182565168.0
2014-12-05,37.71,37.74,36.36,36.18,4881430.0,179559840.0
2014-12-08,35.89,35.9,34.47,34.36,5357401.0,186818032.0
2014-12-09,34.35,34.36,31.97,31.59,5407749.0,180081600.0
2014-12-10,31.62,33.57,33.34,31.61,2454124.0,80868848.0
2014-12-11,33.09,33.87,33.85,32.87,1880864.0,63120872.0
2014-12-12,33.92,34.27,33.8,33.57,1793116.0,60790380.0
2014-12-15,33.38,34.95,34.86,33.38,2638092.0,90270616.0
2014-12-16,34.58,35.05,34.53,34.45,1950492.0,67839472.0
2014-12-17,34.43,34.7,34.34,33.2,2974416.0,101152984.0
2014-12-18,33.71,34.3,33.7,33.69,1178277.0,39880496.0
2014-12-19,33.31,33.58,32.22,31.71,2815861.0,90730912.0
2014-12-22,31.77,31.87,31.32,29.91,3426340.0,105762376.0
2014-12-23,31.17,32.65,32.18,30.51,1615580.0,51945400.0
2014-12-24,32.15,33.1,33.04,32.15,1516447.0,49476868.0
2014-12-25,33.04,34.1,33.57,32.8,1878758.0,63009784.0
2014-12-26,33.36,34.47,33.91,33.0,1988668.0,67532160.0
2014-12-29,33.89,33.89,32.27,32.01,1818976.0,59000568.0
2014-12-30,32.32,33.95,32.83,32.0,2123706.0,70734608.0
2014-12-31,32.63,32.9,32.64,31.81,1174496.0,37924584.0
2015-01-05,32.32,32.58,32.31,31.81,860597.0,27679460.0
2015-01-06,32.1,33.19,33.04,31.9,1500130.0,48932992.0
2015-01-07,32.8,33.0,32.35,32.25,962920.0,31326926.0
2015-01-08,32.3,32.67,32.27,31.95,1124534.0,36329720.0
2015-01-09,32.0,32.35,31.87,31.85,935799.0,30064736.0
2015-01-12,31.87,32.0,30.94,30.5,1196237.0,37224588.0
2015-01-13,31.0,31.44,31.39,30.73,790690.0,24597376.0
2015-01-14,31.18,31.31,31.13,30.82,879954.0,27312536.0
2015-01-15,31.1,31.68,31.65,31.01,810316.0,25420104.0
2015-01-16,31.48,32.14,31.61,30.8,1229863.0,38995568.0
2015-01-19,31.31,32.55,31.22,30.61,2067049.0,65902960.0
2015-01-20,31.02,33.28,33.23,31.01,4072942.0,131863144.0
2015-01-21,33.17,33.65,33.34,32.82,2658286.0,88285264.0
2015-01-22,33.03,34.75,34.69,33.03,3047985.0,103817184.0
2015-01-23,34.37,34.75,33.68,33.41,1970800.0,67319432.0
2015-01-26,33.58,34.0,33.92,33.36,1568576.0,52982556.0
2015-01-27,33.81,34.18,33.83,33.36,1733134.0,58653580.0
2015-01-28,33.78,34.19,33.73,33.52,1193993.0,40403460.0
2015-01-29,33.53,33.7,32.97,32.9,910100.0,30287500.0
2015-01-30,32.86,33.6,32.93,32.68,621751.0,20556992.0
2015-02-02,32.57,33.5,33.29,32.57,639779.0,21255284.0
2015-02-03,33.18,33.66,33.5,32.9,1204597.0,40177204.0
2015-02-04,33.5,33.55,33.0,32.94,754691.0,25015264.0
2015-02-05,33.28,33.28,32.38,32.35,843977.0,27723956.0
2015-02-06,32.22,33.15,33.12,31.82,1525709.0,49930636.0
2015-02-16,36.0,36.43,36.43,34.8,6125850.0,219337968.0
2015-02-17,36.6,39.96,38.06,36.45,6665945.0,255209920.0
2015-02-25,38.06,38.7,37.21,37.16,1901503.0,71676296.0
2015-02-26,37.1,37.1,36.36,36.08,2161200.0,78756448.0
2015-02-27,36.48,38.79,38.24,36.32,2812219.0,106502784.0
2015-03-02,38.12,39.8,38.71,37.48,2041825.0,78731024.0
2015-03-03,38.43,39.98,38.4,38.3,3159262.0,124301832.0
2015-03-04,38.05,40.16,39.87,37.3,3510126.0,136977872.0
2015-03-05,40.4,42.85,42.24,40.25,3946028.0,165244128.0
2015-03-06,42.0,42.48,40.7,40.65,2087379.0,86276888.0
2015-03-09,41.9,44.72,43.42,40.9,3615630.0,156370160.0
2015-03-10,42.68,45.68,45.48,42.52,3917761.0,175044800.0
2015-03-11,45.0,45.02,43.94,43.01,3491928.0,152917040.0
2015-03-12,43.33,44.77,43.61,42.55,2739242.0,118406072.0
2015-03-13,43.77,44.7,44.6,42.6,1735139.0,75601808.0
2015-03-16,44.2,45.68,45.04,44.01,1720264.0,76752856.0
2015-03-17,44.3,45.5,44.03,43.5,1812624.0,80053360.0
2015-03-18,44.2,44.2,43.22,42.8,2944605.0,127051792.0
2015-03-19,43.0,43.56,43.34,42.0,2240932.0,95680456.0
2015-03-20,43.17,43.25,42.87,42.51,2154932.0,92400448.0
2015-03-23,42.71,43.0,42.5,42.17,5188141.0,220651648.0
2015-03-24,42.59,43.6,43.22,42.49,5064124.0,218736608.0
2015-03-25,43.29,47.22,45.91,43.29,5315341.0,242567888.0
2015-03-26,45.5,45.5,44.91,44.48,2801155.0,126087848.0
2015-03-27,44.8,48.5,47.47,43.0,2973481.0,135168448.0
2015-03-30,46.9,47.38,46.84,46.4,1444768.0,67599840.0
2015-03-31,46.62,48.89,47.6,46.0,2943436.0,140807264.0
2015-04-01,47.7,48.16,47.78,47.1,1997829.0,95362496.0
2015-04-02,47.87,48.02,47.37,47.01,1296289.0,61324144.0
2015-04-03,47.64,47.64,46.8,46.3,2027614.0,94601280.0
2015-04-07,46.88,50.02,49.93,46.72,3523656.0,172846688.0
2015-04-08,49.77,49.77,48.07,47.5,1814917.0,87947408.0
2015-04-09,47.56,48.65,46.92,46.52,1747866.0,82370952.0
2015-04-10,47.38,49.23,48.6,47.1,1854636.0,89553760.0
2015-04-13,47.0,51.9,51.01,46.0,4304377.0,213626944.0
2015-04-14,51.0,51.51,49.8,49.47,1818669.0,91965184.0
2015-04-15,49.7,49.7,47.02,46.7,1459120.0,69843704.0
2015-04-16,46.54,48.7,47.94,46.2,1108459.0,53050912.0
2015-04-17,47.92,49.09,47.59,47.3,1252064.0,59899736.0
2015-04-20,47.6,48.88,45.64,45.11,3048570.0,144684528.0
2015-04-21,45.5,47.9,47.49,45.0,1486887.0,70191824.0
2015-04-22,47.9,52.0,51.67,47.7,2972302.0,149598688.0
2015-04-23,52.5,56.84,56.84,52.5,3180837.0,178199216.0
2015-04-29,51.16,56.18,55.27,51.16,5779101.0,305829920.0
2015-04-30,53.17,59.1,57.94,52.6,3713213.0,207035360.0
2015-05-04,58.0,60.45,57.59,55.3,2271313.0,133360040.0
2015-05-05,56.3,59.98,58.2,56.02,1453161.0,84049280.0
2015-05-06,58.13,60.88,58.23,57.38,1354024.0,80420032.0
2015-05-07,58.0,58.9,57.58,56.01,1295373.0,74771440.0
2015-05-08,57.78,59.2,57.99,55.9,1480836.0,85271272.0
2015-05-11,57.99,63.66,63.63,57.4,2181957.0,134340864.0
2015-05-12,63.53,69.98,68.8,62.5,2976435.0,201671360.0
2015-05-13,67.0,72.78,69.94,66.72,1665367.0,117697936.0
2015-05-14,72.0,72.0,69.86,67.88,1265170.0,87579688.0
2015-05-15,68.0,69.79,67.9,66.5,1625621.0,109479016.0
2015-05-18,67.32,69.6,68.67,66.3,1352745.0,92610576.0
2015-05-19,68.69,72.08,67.71,66.5,2356070.0,160938640.0
2015-05-20,68.0,71.6,69.15,66.15,2386651.0,163513648.0
2015-05-21,69.0,76.07,76.07,68.55,2697009.0,197767056.0
2015-05-22,76.2,78.99,76.97,74.0,1761488.0,134041256.0
2015-05-25,76.2,76.98,74.21,74.04,1789140.0,134326944.0
2015-05-26,75.21,76.5,76.3,74.1,1716937.0,129285464.0
2015-05-27,76.61,83.38,82.71,74.2,1859702.0,147075328.0
2015-05-28,83.17,89.39,78.26,78.2,2740593.0,229333792.0
2015-05-29,73.89,80.2,78.9,72.88,2146877.0,164642816.0
2015-06-01,78.95,81.71,81.41,77.7,1582493.0,126666464.0
2015-06-02,81.41,83.11,80.25,76.5,1969592.0,155456832.0
2015-06-03,80.2,80.2,76.25,75.91,1790048.0,137943376.0
2015-06-04,78.04,78.1,75.2,68.62,1477496.0,109210280.0
2015-06-05,75.5,77.01,73.73,73.18,1119808.0,83419280.0
2015-06-08,73.88,74.19,72.17,71.17,1091167.0,79007424.0
2015-06-09,72.39,76.56,72.5,72.16,1157848.0,84939752.0
2015-06-10,72.16,75.58,74.72,70.19,1391854.0,102512496.0
2015-06-11,74.2,76.62,76.5,74.09,1314479.0,98487712.0
2015-06-12,76.53,81.54,78.93,76.53,1655711.0,131610568.0
2015-06-15,77.97,77.97,73.0,72.3,1644150.0,122207488.0
2015-06-16,72.03,72.03,67.33,65.7,2765641.0,185856352.0
2015-06-17,67.38,70.11,68.33,62.81,2000967.0,131774816.0
2015-06-18,68.31,68.31,64.13,63.27,1148444.0,75999168.0
2015-06-19,63.85,63.87,59.88,57.72,1225994.0,73687128.0
2015-06-23,56.65,60.66,60.52,54.58,1350134.0,78987744.0
2015-06-24,60.55,64.45,64.25,60.55,2145278.0,134243200.0
2015-06-25,64.97,65.67,60.98,60.73,1469288.0,93265864.0
2015-06-26,58.15,60.6,54.88,54.88,1304600.0,73987848.0
2015-06-29,55.95,56.95,49.4,49.4,2009530.0,101306880.0
2015-06-30,48.88,53.94,51.16,44.45,2656825.0,126537904.0
2015-07-01,50.64,53.03,47.43,46.12,1797441.0,91924456.0
2015-07-13,52.17,52.17,52.17,52.17,1280583.0,66641540.0
2015-07-14,57.39,57.39,57.39,52.17,6064450.0,346252192.0
2015-07-15,55.64,56.14,51.65,51.65,4505087.0,236587536.0
2015-07-16,46.49,54.64,50.04,46.49,2401661.0,120135696.0
2015-07-17,50.16,53.04,51.7,50.13,2064154.0,106240048.0
2015-07-20,51.69,56.13,56.01,50.44,2257609.0,121272152.0
2015-07-21,56.13,60.14,59.64,54.89,2721570.0,157018432.0
2015-07-22,59.65,60.14,58.05,56.97,1723666.0,100199144.0
2015-07-23,58.05,61.02,59.4,56.84,2794620.0,164118000.0
2015-07-24,59.86,59.86,57.29,57.03,2414884.0,140307920.0
2015-07-27,55.54,58.23,51.56,51.56,1866055.0,102808184.0
2015-07-28,49.12,54.34,51.1,47.02,2601781.0,128598984.0
2015-07-29,52.13,53.43,53.13,48.12,1997078.0,102179488.0
2015-07-30,52.94,53.09,50.9,50.79,1676168.0,86882560.0
2015-07-31,49.69,51.0,49.4,48.71,1151305.0,57026968.0
2015-08-03,49.12,49.4,44.79,44.45,2581158.0,118483552.0
2015-08-04,44.51,48.72,47.12,44.41,3127691.0,143707888.0
2015-08-05,47.12,48.65,47.14,46.5,2460938.0,116791432.0
2015-08-06,46.12,48.64,47.71,45.72,1594567.0,76070704.0
2015-08-07,48.3,49.72,49.62,47.68,1740953.0,84754648.0
2015-08-10,50.93,54.58,54.58,50.93,1854722.0,99458392.0
2015-08-11,56.34,59.91,57.1,56.0,3276294.0,189007792.0
2015-08-12,55.33,58.51,54.65,54.2,2305114.0,129557960.0
2015-08-13,54.64,56.02,55.93,53.29,1888131.0,103178128.0
2015-08-14,55.93,56.65,55.67,55.24,1611850.0,90106920.0
2015-08-17,55.94,56.52,55.17,53.97,1102061.0,60728208.0
2015-08-18,54.92,56.49,50.56,49.73,2079485.0,112084504.0
2015-08-19,50.13,52.92,51.72,48.02,1943313.0,98750432.0
2015-08-20,51.14,51.78,50.43,49.63,924700.0,46759484.0
2015-08-21,49.93,50.13,47.07,46.34,1666220.0,79853432.0
2015-08-24,44.11,45.12,42.37,42.37,2203485.0,93826872.0
2015-08-25,39.1,43.42,40.07,39.1,2498702.0,100997264.0
2015-08-26,41.6,42.71,40.11,39.1,2116149.0,86597744.0
2015-08-27,41.1,41.98,41.39,39.6,1501726.0,61301884.0
2015-08-28,42.02,45.02,43.9,42.02,2585400.0,110833376.0
2015-08-31,43.21,44.9,42.51,41.8,1441257.0,61599668.0
2015-09-01,41.88,44.21,42.48,40.9,2431344.0,104385016.0
2015-09-02,39.14,44.29,42.56,39.1,3056859.0,130348800.0
2015-09-07,43.16,45.42,44.44,43.16,1792116.0,78809280.0
2015-09-08,44.11,46.12,45.84,43.41,1254212.0,55697604.0
2015-09-09,45.76,47.48,47.11,45.22,2036942.0,94953328.0
2015-09-10,46.24,48.1,45.99,45.92,1281738.0,60251288.0
2015-09-11,45.56,46.62,45.35,44.66,663602.0,30143492.0
2015-09-14,45.8,45.8,41.26,41.22,943043.0,40422800.0
2015-09-15,41.1,42.11,41.15,40.4,1000090.0,41193528.0
2015-09-16,41.17,45.26,44.61,40.92,2131884.0,90580600.0
2015-09-17,44.06,44.77,42.77,42.46,1450322.0,62957964.0
2015-09-18,43.11,43.66,43.53,42.13,1136567.0,48715176.0
2015-09-21,42.81,46.62,46.4,42.33,1245747.0,56325576.0
2015-09-22,46.42,48.75,47.16,46.12,1207591.0,57432056.0
2015-09-23,46.5,47.51,47.26,46.12,896990.0,41984912.0
2015-09-24,47.95,47.95,47.63,46.87,1653078.0,78297216.0
2015-09-25,47.41,47.9,45.7,45.22,761300.0,35531844.0
2015-09-28,46.12,48.08,47.83,45.66,960060.0,44984312.0
2015-09-29,47.24,49.12,48.97,47.0,1207394.0,57954600.0
2015-09-30,48.61,49.13,47.67,47.23,470440.0,22543480.0
2015-10-08,48.6,52.18,51.12,48.6,1561669.0,79188200.0
2015-10-09,50.7,51.99,51.33,50.7,1072796.0,54982040.0
2015-10-12,51.43,55.14,52.59,51.43,1319151.0,70398616.0
2015-10-13,52.24,54.5,53.31,52.24,1187048.0,63376656.0
2015-10-14,52.73,56.24,55.41,52.73,1726804.0,94599096.0
2015-10-15,55.14,58.64,58.02,54.4,1565442.0,89344368.0
2015-10-16,58.51,60.14,57.92,56.94,849279.0,48829416.0
2015-10-19,57.25,59.3,57.34,57.04,1001898.0,57789020.0
2015-10-20,56.45,57.82,56.83,55.32,931998.0,52623336.0
2015-10-21,56.22,57.48,57.41,53.65,1663488.0,92896528.0
2015-10-22,57.05,63.06,62.75,56.25,2787384.0,166605648.0
2015-10-23,62.86,62.93,61.53,60.55,1417887.0,87348680.0
2015-10-26,61.64,62.86,61.25,60.15,951762.0,58615160.0
2015-10-27,61.04,61.76,61.41,59.24,795000.0,47748804.0
2015-10-28,61.66,65.77,63.69,61.66,1530111.0,98395152.0
2015-10-29,63.06,67.37,65.49,63.06,734088.0,48226972.0
2015-10-30,65.49,66.22,65.71,63.81,650850.0,42137008.0
2015-11-02,63.36,68.02,65.86,63.35,724368.0,48017144.0
2015-11-03,65.46,66.93,64.72,63.66,669614.0,43260632.0
2015-11-04,64.72,68.27,66.73,64.72,1518237.0,100859232.0
2015-11-05,66.37,67.67,64.19,63.23,1939549.0,126285040.0
2015-11-06,63.87,64.46,64.07,62.69,1701429.0,107598344.0
2015-11-09,63.55,64.67,63.87,63.25,1948839.0,124465480.0
2015-11-10,63.69,67.11,64.9,63.52,2212788.0,144850544.0
2015-11-11,64.38,66.75,66.66,63.86,1596930.0,104331784.0
2015-11-12,67.65,70.78,70.37,67.14,2920096.0,202681264.0
2015-11-13,70.18,70.18,68.38,67.03,1461517.0,99834168.0
2015-11-16,67.35,72.3,71.65,66.26,1319892.0,91258544.0
2015-11-17,72.18,73.17,69.84,69.7,1152416.0,81547600.0
2015-11-18,69.84,70.46,68.38,68.17,590467.0,40766736.0
2015-11-19,68.02,70.18,70.18,68.02,554448.0,38486272.0
2015-11-20,70.11,70.11,68.41,68.0,1451180.0,99442112.0
2015-11-23,68.41,69.12,67.61,66.77,1065018.0,71686176.0
2015-11-24,67.6,68.37,68.23,66.07,1729205.0,115047424.0
2015-11-25,67.65,72.06,70.74,67.48,2245285.0,157634336.0
2015-11-26,70.68,70.97,68.94,68.67,1009355.0,70086736.0
2015-11-27,68.67,68.69,65.16,64.17,1421892.0,95182856.0
2015-11-30,65.16,67.14,66.81,62.05,1309587.0,84879104.0
2015-12-01,66.81,67.87,65.53,64.77,964608.0,64184498.0
2015-12-02,64.97,68.72,67.19,63.06,1241326.0,80552896.0
2015-12-03,67.15,67.69,66.46,65.17,1257458.0,83194925.0
2015-12-04,66.01,66.47,65.34,64.94,819465.0,53540848.0
2015-12-07,66.22,66.45,66.36,64.83,803153.0,52759458.0
2015-12-08,65.67,66.67,65.78,65.2,627083.0,41283108.0
2015-12-09,66.16,66.16,64.93,64.56,607195.0,39371744.0
2015-12-10,64.97,66.66,65.8,64.97,530714.0,34825812.0
2015-12-11,66.17,66.27,65.47,65.17,429908.0,28087208.0
2015-12-14,64.16,65.95,65.57,64.16,489831.0,31889760.0
2015-12-15,65.87,67.07,65.36,65.07,984062.0,65057452.0
2015-12-16,65.67,66.97,66.32,64.67,722108.0,47722476.0
2015-12-17,66.13,70.78,70.55,66.13,2289711.0,159246304.0
2015-12-18,71.08,73.19,73.13,69.85,2106719.0,151335472.0
2015-12-21,73.13,76.3,72.41,72.15,1667974.0,122586928.0
2015-12-22,72.41,74.06,72.5,71.31,707396.0,51087562.0
2015-12-23,72.3,76.56,74.05,72.18,2123966.0,158499632.0
2015-12-24,72.96,75.17,75.04,72.87,573536.0,42262796.0
2015-12-25,75.99,78.2,78.19,75.19,1628323.0,125787480.0
2015-12-28,78.4,80.2,74.81,73.94,1412865.0,109118416.0
2015-12-29,75.66,77.09,76.42,74.99,886118.0,67092033.0
2015-12-30,76.61,76.61,74.81,73.53,1067965.0,79633562.0
2015-12-31,74.83,75.42,71.29,71.18,810733.0,58829227.0
2016-01-04,71.19,72.69,64.8,64.17,1276400.0,88833137.0
2016-01-05,61.05,67.13,65.5,61.05,1223625.0,78648668.0
2016-01-06,66.02,66.95,65.49,63.66,1245773.0,80390852.0
2016-01-07,64.24,64.24,58.94,58.94,233101.0,14303778.0
2016-01-08,60.66,62.04,61.55,55.14,1796744.0,107841384.0
2016-01-11,59.85,60.83,57.53,55.39,1503281.0,86853462.0
2016-01-12,57.45,58.33,56.78,53.99,852700.0,48193453.0
2016-01-13,57.25,58.15,54.29,54.24,1126964.0,63059100.0
2016-01-14,53.29,56.72,56.22,52.73,774930.0,42739370.0
2016-01-15,55.55,58.07,56.48,55.31,893407.0,50661753.0
2016-01-18,56.01,58.03,57.65,54.69,1225860.0,70184253.0
2016-01-19,57.15,61.93,61.14,57.05,1701892.0,101616531.0
2016-01-20,60.62,62.24,60.81,59.95,944764.0,57439169.0
2016-01-21,59.75,60.76,56.57,56.44,1534029.0,89619743.0
2016-01-22,57.16,58.53,58.33,55.23,862289.0,48765000.0
2016-01-25,59.13,61.43,60.33,58.35,1133002.0,68293316.0
2016-01-26,59.15,59.8,56.41,56.12,841023.0,48564974.0
2016-01-27,57.03,58.0,57.65,53.34,1127484.0,62520338.0
2016-01-28,56.2,58.35,56.3,56.19,533094.0,30348870.0
2016-01-29,56.34,60.07,58.64,56.34,968622.0,56478805.0
2016-02-01,58.65,59.15,57.55,56.9,1204558.0,69826659.0
2016-02-02,58.15,60.08,59.12,57.95,1182607.0,69721674.0
2016-02-03,58.25,59.1,58.89,58.15,666030.0,38971903.0
2016-02-04,58.77,59.83,59.24,58.48,1726190.0,101655861.0
2016-02-05,59.45,59.53,57.72,57.65,703246.0,41028382.0
2016-02-15,55.94,57.36,56.88,55.14,472123.0,26636079.0
2016-02-16,57.95,59.5,59.24,57.33,937269.0,54850511.0
2016-02-17,59.22,59.36,59.3,58.56,876439.0,51625895.0
2016-02-18,59.46,60.66,59.41,59.16,995961.0,59345107.0
2016-02-19,59.45,61.64,61.02,58.65,1713351.0,103100407.0
2016-02-22,61.52,62.66,61.44,60.45,1619269.0,98895506.0
2016-02-23,63.13,63.13,62.18,60.66,1696381.0,105228724.0
2016-02-24,61.56,62.04,60.77,59.85,995756.0,60415648.0
2016-02-25,60.96,61.16,54.81,54.69,1250860.0,71432432.0
2016-02-26,54.88,56.06,54.08,52.84,1102835.0,59950022.0
2016-02-29,53.63,53.63,48.67,48.67,1512187.0,75129635.0
2016-03-01,49.01,49.78,49.37,47.02,835051.0,40428076.0
2016-03-02,49.61,51.19,51.05,48.42,869522.0,43256087.0
2016-03-03,51.05,52.73,51.05,50.63,830725.0,42780772.0
2016-03-04,50.63,51.37,49.01,48.69,456300.0,22778198.0
2016-03-07,49.33,50.82,49.92,49.33,418700.0,20975227.0
2016-03-08,49.93,50.13,49.75,47.64,541871.0,26488742.0
2016-03-09,48.92,49.63,48.74,48.17,340724.0,16606566.0
2016-03-10,48.72,49.36,47.64,47.59,524252.0,25262634.0
2016-03-11,48.12,48.12,47.3,47.0,452501.0,21405720.0
2016-03-14,47.47,51.54,50.28,47.47,1346526.0,66756996.0
2016-03-15,50.13,50.62,49.36,49.22,617927.0,30655297.0
2016-03-16,50.18,50.52,49.29,48.88,588759.0,29042155.0
2016-03-17,51.33,53.39,52.57,51.13,1928293.0,100600279.0
2016-03-18,51.93,54.23,53.68,51.93,1670661.0,88838843.0
2016-03-21,53.84,54.53,53.73,53.22,1390455.0,74730851.0
2016-03-22,53.29,54.39,53.34,52.72,949034.0,50870290.0
2016-03-23,53.03,54.02,53.95,52.41,751821.0,39790418.0
2016-03-24,53.44,54.44,54.03,52.73,1065492.0,57190387.0
2016-03-25,53.74,54.64,53.93,53.17,796012.0,42792104.0
2016-03-28,53.93,54.89,53.7,53.46,920096.0,49875716.0
2016-03-29,53.34,55.69,53.33,52.81,873801.0,46807384.0
2016-03-30,53.72,58.66,58.66,53.44,2085866.0,116723085.0
2016-03-31,60.05,60.05,59.29,58.76,1808891.0,106958928.0
2016-04-01,59.65,61.02,60.7,57.19,1233731.0,72739031.0
